prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L3224:T2:I14650,3224,T2,2025-07-12T07:46:00.000Z,9,9,7,0,2,0.7777777777777778,129.32361111111112
L3224:T2:I14652,3224,T2,2025-08-06T15:39:00.000Z,10,10,7,0,3,0.7,154.65208333333334
L3224:T2:I14648,3224,T2,2025-10-25T08:09:00.000Z,11,11,10,0,1,0.9090909090909091,111.33958333333334
L3224:T2:I14653,3224,T2,2026-05-08T20:10:00.000Z,15,15,15,0,0,1,86.84027777777777
L3225:T0,3225,T0,2026-04-04T00:00:00.000Z,32,32,30,0,2,0.9375,140
L3225:T1:I14658,3225,T1,2026-04-05T08:14:25.000Z,33,33,30,0,3,0.9090909090909091,141.3433449074074
L3225:T2:I14657,3225,T2,2026-04-08T14:00:36.000Z,33,33,30,0,3,0.9090909090909091,144.58375
L3225:T2:I14655,3225,T2,2026-04-17T11:05:45.000Z,35,35,33,0,2,0.9428571428571428,110.46232638888888
L3225:T2:I14656,3225,T2,2026-04-17T15:27:38.000Z,35,35,33,0,2,0.9428571428571428,110.64418981481481
L3226:T0,3226,T0,2026-05-14T00:00:00.000Z,63,63,62,0,1,0.9841269841269841,199
L3226:T1:I14660,3226,T1,2026-05-15T10:37:13.000Z,64,64,63,0,1,0.984375,200.44251157407408
L3226:T2:I14659,3226,T2,2026-05-16T14:44:47.000Z,64,64,62,0,2,0.96875,201.61443287037036
L3227:T0,3227,T0,2026-01-20T00:00:00.000Z,24,24,24,0,0,1,89
L3227:T1:I14662,3227,T1,2026-01-26T14:51:45.000Z,26,26,24,0,2,0.9230769230769231,95.61927083333333
L3227:T2:I14661,3227,T2,2026-01-31T10:04:06.000Z,26,26,25,0,1,0.9615384615384616,96.41951388888889
L3228:T0,3228,T0,2025-11-18T00:00:00.000Z,27,27,24,0,3,0.8888888888888888,191
L3228:T1:I14667,3228,T1,2025-11-23T18:40:52.000Z,28,28,27,0,1,0.9642857142857143,196.77837962962963
L3228:T2:I14665,3228,T2,2025-11-29T07:16:00.000Z,28,28,27,0,1,0.9642857142857143,202.30277777777778
L3228:T2:I14669,3228,T2,2025-11-29T10:07:17.000Z,28,28,27,0,1,0.9642857142857143,202.42172453703705
L3228:T2:I14670,3228,T2,2025-11-29T11:24:46.000Z,28,28,26,0,2,0.9285714285714286,202.4755324074074
L3228:T2:I14666,3228,T2,2025-12-01T07:37:00.000Z,28,28,27,0,1,0.9642857142857143,204.3173611111111
L3228:T2:I14663,3228,T2,2026-05-18T17:20:00.000Z,35,35,35,0,0,1,80.72222222222223
L3228:T2:I14664,3228,T2,2026-06-10T18:15:00.000Z,36,36,36,0,0,1,68.76041666666667
L3228:T2:I14668,3228,T2,2026-06-16T11:30:00.000Z,37,37,37,0,0,1,74.47916666666667
L3229:T0,3229,T0,2025-03-05T00:00:00.000Z,22,6,6,16,0,0.2727272727272727,33
L3229:T1:I14674,3229,T1,2025-03-06T12:28:11.000Z,23,8,8,15,0,0.34782608695652173,45.51957175925926
L3229:T2:I14673,3229,T2,2025-03-08T11:06:24.000Z,23,7,7,16,0,0.30434782608695654,36.46277777777778
L3229:T2:I14672,3229,T2,2025-03-13T10:21:19.000Z,24,8,8,16,0,0.3333333333333333,41.431469907407404
L3229:T2:I14671,3229,T2,2025-06-14T18:17:00.000Z,29,24,23,5,1,0.7931034482758621,118.76180555555555
L3230:T0,3230,T0,2025-03-07T00:00:00.000Z,38,16,16,22,0,0.42105263157894735,62
L3230:T1:I14679,3230,T1,2025-03-19T12:41:29.000Z,38,20,20,18,0,0.5263157894736842,74.52880787037037
L3230:T2:I14680,3230,T2,2025-09-25T12:17:00.000Z,59,59,55,0,4,0.9322033898305084,185.51180555555555
L3230:T2:I14678,3230,T2,2026-04-28T08:47:00.000Z,92,92,90,0,2,0.9782608695652174,105.36597222222223
L3230:T2:I14677,3230,T2,2026-06-08T10:00:00.000Z,99,99,96,0,3,0.9696969696969697,129.41666666666666
L3230:T2:I14675,3230,T2,2026-06-09T11:05:00.000Z,99,99,95,0,4,0.9595959595959596,130.46180555555554
L3230:T2:I14676,3230,T2,2026-06-14T08:15:00.000Z,99,99,97,0,2,0.9797979797979798,112.34375
L3231:T0,3231,T0,2025-01-12T00:00:00.000Z,16,1,1,15,0,0.0625,15
L3231:T1:I14687,3231,T1,2025-01-12T17:57:08.000Z,17,1,1,16,0,0.058823529411764705,15.748009259259259
L3231:T2:I14688,3231,T2,2025-01-15T17:31:07.000Z,17,1,1,16,0,0.058823529411764705,18.72994212962963
L3231:T2:I14685,3231,T2,2025-01-21T18:48:43.000Z,18,1,1,17,0,0.05555555555555555,24.78383101851852
L3231:T2:I14683,3231,T2,2025-02-01T08:11:00.000Z,18,3,3,15,0,0.16666666666666666,8.340972222222222
L3231:T2:I14684,3231,T2,2025-03-01T15:53:00.000Z,21,9,9,12,0,0.42857142857142855,26.661805555555556
L3231:T2:I14686,3231,T2,2025-10-08T12:48:00.000Z,44,44,40,0,4,0.9090909090909091,163.53333333333333
L3231:T2:I14681,3231,T2,2026-05-14T12:10:00.000Z,62,62,61,0,1,0.9838709677419355,104.50694444444444
L3231:T2:I14682,3231,T2,2026-06-14T07:51:00.000Z,64,64,63,0,1,0.984375,94.32708333333333
L3232:T0,3232,T0,2025-05-14T00:00:00.000Z,10,8,8,2,0,0.8,77
L3232:T1:I14693,3232,T1,2025-05-17T13:05:31.000Z,12,9,9,3,0,0.75,80.54549768518518
L3232:T2:I14690,3232,T2,2025-05-19T10:12:44.000Z,12,10,10,2,0,0.8333333333333334,82.42550925925926
L3232:T2:I14692,3232,T2,2025-05-25T17:25:32.000Z,12,10,10,2,0,0.8333333333333334,88.72606481481482
L3232:T2:I14691,3232,T2,2025-05-27T14:16:33.000Z,12,9,8,3,1,0.6666666666666666,90.59482638888889
L3232:T2:I14689,3232,T2,2026-02-03T12:30:00.000Z,24,24,21,0,3,0.875,214.52083333333334
L3232:T2:I14695,3232,T2,2026-04-25T20:07:00.000Z,29,29,28,0,1,0.9655172413793104,92.83819444444444
L3232:T2:I14694,3232,T2,2026-06-23T11:33:00.000Z,30,30,30,0,0,1,65.48125
L3233:T0,3233,T0,2026-03-25T00:00:00.000Z,42,42,41,0,1,0.9761904761904762,94
L3233:T1:I14697,3233,T1,2026-03-30T18:12:40.000Z,43,43,42,0,1,0.9767441860465116,99.7587962962963
L3233:T2:I14696,3233,T2,2026-04-20T15:33:00.000Z,44,44,43,0,1,0.9772727272727273,120.64791666666666
L3234:T0,3234,T0,2025-07-05T00:00:00.000Z,34,33,31,1,2,0.9117647058823529,150
L3234:T1:I14699,3234,T1,2025-07-16T11:39:54.000Z,36,35,33,1,2,0.9166666666666666,161.48604166666667
L3234:T2:I14698,3234,T2,2025-07-17T13:45:25.000Z,36,35,33,1,2,0.9166666666666666,162.5732060185185
L3235:T0,3235,T0,2025-04-04T00:00:00.000Z,19,12,12,7,0,0.631578947368421,73
L3235:T1:I14704,3235,T1,2025-04-13T07:08:59.000Z,20,14,14,6,0,0.7,82.29790509259259
L3235:T2:I14700,3235,T2,2025-04-15T16:14:04.000Z,21,15,15,6,0,0.7142857142857143,84.67643518518518
L3235:T2:I14701,3235,T2,2025-04-29T13:26:00.000Z,21,16,15,5,1,0.7142857142857143,98.55972222222222
L3235:T2:I14703,3235,T2,2025-07-17T13:21:00.000Z,27,27,25,0,2,0.9259259259259259,162.55625
L3235:T2:I14702,3235,T2,2025-12-24T11:55:00.000Z,34,34,29,0,5,0.8529411764705882,233.49652777777777
L3235:T2:I14706,3235,T2,2026-02-16T07:53:00.000Z,41,41,38,0,3,0.926829268292683,123.32847222222222
L3235:T2:I14705,3235,T2,2026-03-11T14:20:00.000Z,44,44,41,0,3,0.9318181818181818,135.59722222222223
L3236:T0,3236,T0,2025-04-25T00:00:00.000Z,16,9,9,7,0,0.5625,73
L3236:T1:I14707,3236,T1,2025-07-10T13:43:00.000Z,21,21,18,0,3,0.8571428571428571,147.5715277777778
L3237:T0,3237,T0,2025-09-19T00:00:00.000Z,79,76,69,3,7,0.8734177215189873,185
L3237:T1:I14708,3237,T1,2025-10-01T08:21:51.000Z,81,79,75,2,4,0.9259259259259259,191.34850694444444
L3237:T2:I14709,3237,T2,2026-05-30T09:59:00.000Z,134,134,129,0,5,0.9626865671641791,120.41597222222222
L3238:T0,3238,T0,2025-08-18T00:00:00.000Z,17,17,15,0,2,0.8823529411764706,106
L3238:T1:I14711,3238,T1,2025-08-23T16:17:00.000Z,18,18,16,0,2,0.8888888888888888,111.67847222222223
L3238:T2:I14714,3238,T2,2025-09-22T12:41:00.000Z,18,18,15,0,3,0.8333333333333334,135.52847222222223
L3238:T2:I14710,3238,T2,2025-09-23T14:13:00.000Z,18,18,15,0,3,0.8333333333333334,136.5923611111111
L3238:T2:I14712,3238,T2,2025-11-22T10:12:00.000Z,19,19,19,0,0,1,83.425
L3238:T2:I14713,3238,T2,2026-05-22T19:47:00.000Z,32,32,32,0,0,1,84.82430555555555
L3239:T0,3239,T0,2026-04-11T00:00:00.000Z,44,44,43,0,1,0.9772727272727273,96
L3239:T1:I14716,3239,T1,2026-04-21T07:22:32.000Z,45,45,45,0,0,1,77.30731481481482
L3239:T2:I14715,3239,T2,2026-04-22T11:30:00.000Z,45,45,45,0,0,1,78.47916666666667
L3240:T0,3240,T0,2026-04-02T00:00:00.000Z,50,50,47,0,3,0.94,99
L3240:T1:I14717,3240,T1,2026-04-04T15:40:59.000Z,51,51,48,0,3,0.9411764705882353,101.65346064814815
L3240:T2:I14718,3240,T2,2026-04-09T13:35:45.000Z,54,54,51,0,3,0.9444444444444444,106.56649305555555
L3240:T2:I14722,3240,T2,2026-04-11T09:17:24.000Z,54,54,51,0,3,0.9444444444444444,108.38708333333334
L3240:T2:I14719,3240,T2,2026-04-12T12:09:21.000Z,54,54,51,0,3,0.9444444444444444,109.50649305555555
L3240:T2:I14720,3240,T2,2026-04-12T20:51:27.000Z,54,54,51,0,3,0.9444444444444444,109.8690625
L3240:T2:I14721,3240,T2,2026-04-13T10:53:42.000Z,54,54,51,0,3,0.9444444444444444,110.45395833333333
L3241:T0,3241,T0,2025-11-07T00:00:00.000Z,33,33,32,0,1,0.9696969696969697,153
L3241:T1:I14728,3241,T1,2025-11-07T19:23:50.000Z,34,34,33,0,1,0.9705882352941176,153.8082175925926
L3241:T2:I14727,3241,T2,2025-11-08T14:31:32.000Z,34,34,33,0,1,0.9705882352941176,154.60523148148147
L3241:T2:I14730,3241,T2,2025-11-12T14:00:44.000Z,34,34,33,0,1,0.9705882352941176,158.5838425925926
L3241:T2:I14726,3241,T2,2025-11-14T15:16:23.000Z,34,34,33,0,1,0.9705882352941176,160.6363773148148
L3241:T2:I14725,3241,T2,2025-11-17T07:15:36.000Z,34,34,32,0,2,0.9411764705882353,163.3025
L3241:T2:I14729,3241,T2,2025-11-18T12:51:23.000Z,34,34,33,0,1,0.9705882352941176,164.53568287037038
L3241:T2:I14724,3241,T2,2025-11-20T13:08:46.000Z,34,34,33,0,1,0.9705882352941176,166.54775462962962
L3241:T2:I14723,3241,T2,2025-11-20T19:28:17.000Z,34,34,33,0,1,0.9705882352941176,166.81130787037037
L3242:T0,3242,T0,2026-06-14T00:00:00.000Z,67,67,65,0,2,0.9701492537313433,132
L3242:T1:I14733,3242,T1,2026-06-15T16:35:00.000Z,68,68,66,0,2,0.9705882352941176,133.69097222222223
L3242:T2:I14734,3242,T2,2026-06-16T11:02:21.000Z,69,69,66,0,3,0.9565217391304348,134.45996527777777
L3242:T2:I14731,3242,T2,2026-06-17T17:24:28.000Z,69,69,66,0,3,0.9565217391304348,135.72532407407408
L3242:T2:I14732,3242,T2,2026-06-22T09:36:22.000Z,69,69,66,0,3,0.9565217391304348,140.40025462962964
L3243:T0,3243,T0,2026-05-07T00:00:00.000Z,52,52,51,0,1,0.9807692307692307,94
L3243:T1:I14736,3243,T1,2026-05-07T19:29:48.000Z,52,52,50,0,2,0.9615384615384616,94.81236111111112
L3243:T2:I14735,3243,T2,2026-05-13T15:27:18.000Z,55,55,53,0,2,0.9636363636363636,100.64395833333333
L3244:T0,3244,T0,2025-02-19T00:00:00.000Z,27,4,4,23,0,0.14814814814814814,35
L3244:T1:I14739,3244,T1,2025-02-28T13:42:02.000Z,29,5,5,24,0,0.1724137931034483,34.570856481481485
L3244:T2:I14737,3244,T2,2025-03-11T19:43:00.000Z,29,7,7,22,0,0.2413793103448276,45.821527777777774
L3244:T2:I14738,3244,T2,2025-07-26T11:21:00.000Z,39,37,32,2,5,0.8205128205128205,182.47291666666666
L3245:T0,3245,T0,2025-01-21T00:00:00.000Z,22,3,3,19,0,0.13636363636363635,10
L3245:T1:I14740,3245,T1,2025-01-31T09:37:02.000Z,23,4,4,19,0,0.17391304347826086,20.400717592592592
L3245:T2:I14741,3245,T2,2025-02-03T15:39:58.000Z,24,4,4,20,0,0.16666666666666666,23.65275462962963
L3246:T0,3246,T0,2025-03-20T00:00:00.000Z,12,4,4,8,0,0.3333333333333333,27
L3246:T1:I14745,3246,T1,2025-03-29T12:26:13.000Z,13,5,5,8,0,0.38461538461538464,36.51820601851852
L3246:T2:I14743,3246,T2,2025-05-08T08:54:00.000Z,14,10,10,4,0,0.7142857142857143,76.37083333333334
L3246:T2:I14742,3246,T2,2025-10-12T20:00:00.000Z,28,28,27,0,1,0.9642857142857143,138.83333333333334
L3246:T2:I14748,3246,T2,2025-10-24T07:03:00.000Z,30,30,30,0,0,1,82.29375
L3246:T2:I14747,3246,T2,2025-10-29T16:20:00.000Z,31,31,31,0,0,1,87.68055555555556
L3246:T2:I14746,3246,T2,2025-11-07T12:41:00.000Z,31,31,30,0,1,0.967741935483871,96.52847222222222
L3246:T2:I14744,3246,T2,2026-04-29T12:59:00.000Z,39,39,37,0,2,0.9487179487179487,96.54097222222222
L3247:T0,3247,T0,2025-08-20T00:00:00.000Z,33,31,29,2,2,0.8787878787878788,110
L3247:T1:I14751,3247,T1,2025-08-20T12:47:38.000Z,34,32,30,2,2,0.8823529411764706,110.53307870370371
L3247:T2:I14750,3247,T2,2025-08-25T11:18:23.000Z,35,32,30,3,2,0.8571428571428571,115.47109953703703
L3247:T2:I14753,3247,T2,2025-08-31T10:23:39.000Z,34,32,28,2,4,0.8235294117647058,121.43309027777778
L3247:T2:I14749,3247,T2,2026-01-22T09:51:00.000Z,49,49,46,0,3,0.9387755102040817,164.41041666666666
L3247:T2:I14752,3247,T2,2026-06-08T14:28:00.000Z,58,58,57,0,1,0.9827586206896551,112.60277777777777
L3248:T0,3248,T0,2025-09-08T00:00:00.000Z,20,20,17,0,3,0.85,173
L3248:T1:I14755,3248,T1,2025-09-10T09:38:50.000Z,21,21,20,0,1,0.9523809523809523,108.4019675925926
L3248:T2:I14754,3248,T2,2025-09-18T12:47:01.000Z,21,21,19,0,2,0.9047619047619048,116.53265046296296
L3248:T2:I14756,3248,T2,2025-11-01T08:09:00.000Z,21,21,17,0,4,0.8095238095238095,118.33958333333334
L3249:T0,3249,T0,2025-04-18T00:00:00.000Z,21,14,14,7,0,0.6666666666666666,73
L3249:T1:I14758,3249,T1,2025-04-27T15:46:30.000Z,23,17,17,6,0,0.7391304347826086,82.65729166666667
L3249:T2:I14761,3249,T2,2025-08-16T08:42:00.000Z,34,33,30,1,3,0.8823529411764706,180.3625
L3249:T2:I14760,3249,T2,2025-12-12T15:53:00.000Z,44,44,42,0,2,0.9545454545454546,298.66180555555553
L3249:T2:I14762,3249,T2,2025-12-27T16:20:00.000Z,45,45,43,0,2,0.9555555555555556,313.68055555555554
L3249:T2:I14757,3249,T2,2025-12-29T08:41:00.000Z,45,45,43,0,2,0.9555555555555556,315.3618055555556
L3249:T2:I14759,3249,T2,2026-03-25T20:19:00.000Z,53,53,52,0,1,0.9811320754716981,101.84652777777778
L3250:T0,3250,T0,2026-01-15T00:00:00.000Z,37,37,36,0,1,0.972972972972973,94
L3250:T1:I14763,3250,T1,2026-01-27T13:47:47.000Z,39,39,35,0,4,0.8974358974358975,106.57484953703704
L3251:T0,3251,T0,2025-08-08T00:00:00.000Z,41,35,31,6,4,0.7560975609756098,181
L3251:T1:I14764,3251,T1,2025-08-14T20:40:41.000Z,42,36,31,6,5,0.7380952380952381,187.86158564814815
L3251:T2:I14765,3251,T2,2025-08-20T20:41:20.000Z,42,37,31,5,6,0.7380952380952381,193.86203703703703
L3252:T0,3252,T0,2025-03-15T00:00:00.000Z,34,14,14,20,0,0.4117647058823529,52
L3252:T1:I14766,3252,T1,2025-12-17T16:27:00.000Z,66,66,62,0,4,0.9393939393939394,114.68541666666667
L3253:T0,3253,T0,2026-02-20T00:00:00.000Z,94,94,89,0,5,0.9468085106382979,181
L3253:T1:I14767,3253,T1,2026-02-21T09:31:18.000Z,95,95,90,0,5,0.9473684210526315,182.39673611111112
L3253:T2:I14771,3253,T2,2026-03-01T10:10:13.000Z,97,97,88,0,9,0.9072164948453608,190.42376157407406
L3253:T2:I14769,3253,T2,2026-03-02T13:51:42.000Z,97,97,89,0,8,0.9175257731958762,191.57756944444444
L3253:T2:I14768,3253,T2,2026-03-04T08:04:54.000Z,97,97,89,0,8,0.9175257731958762,193.33673611111112
L3253:T2:I14770,3253,T2,2026-03-05T13:27:37.000Z,98,98,90,0,8,0.9183673469387755,194.56084490740741
L3254:T0,3254,T0,2026-02-08T00:00:00.000Z,45,45,44,0,1,0.9777777777777777,108
L3254:T1:I14775,3254,T1,2026-02-10T18:53:54.000Z,46,46,46,0,0,1,86.78743055555556
L3254:T2:I14774,3254,T2,2026-02-15T09:32:58.000Z,46,46,45,0,1,0.9782608695652174,91.39789351851852
L3254:T2:I14773,3254,T2,2026-02-18T10:48:36.000Z,47,47,46,0,1,0.9787234042553191,94.45041666666667
L3254:T2:I14772,3254,T2,2026-02-21T12:56:41.000Z,47,47,46,0,1,0.9787234042553191,97.53936342592593
L3255:T0,3255,T0,2026-05-04T00:00:00.000Z,38,38,37,0,1,0.9736842105263158,98
L3255:T1:I14778,3255,T1,2026-05-04T10:17:57.000Z,39,39,38,0,1,0.9743589743589743,98.42913194444445
L3255:T2:I14777,3255,T2,2026-05-06T12:11:16.000Z,38,38,37,0,1,0.9736842105263158,100.50782407407408
L3255:T2:I14776,3255,T2,2026-05-07T19:51:39.000Z,39,39,38,0,1,0.9743589743589743,101.82753472222223
L3255:T2:I14779,3255,T2,2026-05-12T18:51:22.000Z,38,38,37,0,1,0.9736842105263158,106.7856712962963
L3256:T0,3256,T0,2026-06-30T00:00:00.000Z,29,29,29,0,0,1,72
L3256:T1:I14783,3256,T1,2026-06-30T16:26:53.000Z,30,30,30,0,0,1,72.68533564814815
L3256:T2:I14781,3256,T2,2026-07-01T14:13:54.000Z,30,30,30,0,0,1,73.59298611111112
L3256:T2:I14782,3256,T2,2026-07-06T18:59:30.000Z,30,30,30,0,0,1,78.79131944444444
L3256:T2:I14780,3256,T2,2026-07-08T11:58:45.000Z,30,30,30,0,0,1,80.49913194444444
L3257:T0,3257,T0,2025-03-22T00:00:00.000Z,13,8,8,5,0,0.6153846153846154,59
L3257:T1:I14786,3257,T1,2025-03-30T12:58:45.000Z,14,9,9,5,0,0.6428571428571429,67.54079861111111
L3257:T2:I14787,3257,T2,2025-03-31T18:24:36.000Z,14,9,9,5,0,0.6428571428571429,68.76708333333333
L3257:T2:I14788,3257,T2,2025-04-03T07:17:00.000Z,13,9,9,4,0,0.6923076923076923,71.30347222222223
L3257:T2:I14784,3257,T2,2025-06-30T20:41:00.000Z,20,19,14,1,5,0.7,155.86180555555555
L3257:T2:I14785,3257,T2,2026-03-16T08:51:00.000Z,33,33,31,0,2,0.9393939393939394,120.36875
L3258:T0,3258,T0,2025-05-16T00:00:00.000Z,61,44,40,17,4,0.6557377049180327,111
L3258:T1:I14789,3258,T1,2025-05-23T12:46:07.000Z,61,44,39,17,5,0.639344262295082,118.53202546296296
L3258:T2:I14792,3258,T2,2025-05-26T20:47:13.000Z,63,46,41,17,5,0.6507936507936508,121.86612268518519
L3258:T2:I14791,3258,T2,2025-06-06T09:22:00.000Z,65,50,45,15,5,0.6923076923076923,132.39027777777778
L3258:T2:I14790,3258,T2,2026-01-24T12:13:00.000Z,115,115,112,0,3,0.9739130434782609,154.5090277777778
L3259:T0,3259,T0,2025-07-09T00:00:00.000Z,50,45,41,5,4,0.82,154
L3259:T1:I14793,3259,T1,2025-07-20T10:12:02.000Z,53,48,44,5,4,0.8301886792452831,165.42502314814814
L3259:T2:I14794,3259,T2,2025-07-26T09:15:00.000Z,54,50,44,4,6,0.8148148148148148,171.38541666666666
L3259:T2:I14795,3259,T2,2025-08-20T18:44:00.000Z,57,56,48,1,8,0.8421052631578947,196.78055555555557
L3259:T2:I14796,3259,T2,2025-11-14T08:49:00.000Z,70,70,62,0,8,0.8857142857142857,210.3673611111111
L3260:T0,3260,T0,2026-05-12T00:00:00.000Z,50,50,49,0,1,0.98,138
L3260:T1:I14798,3260,T1,2026-05-13T18:32:34.000Z,50,50,49,0,1,0.98,139.77261574074075
L3260:T2:I14800,3260,T2,2026-05-14T20:55:29.000Z,51,51,50,0,1,0.9803921568627451,140.87186342592594
L3260:T2:I14797,3260,T2,2026-05-24T11:43:32.000Z,52,52,51,0,1,0.9807692307692307,150.48856481481482
L3260:T2:I14799,3260,T2,2026-05-25T08:48:28.000Z,51,51,50,0,1,0.9803921568627451,151.36699074074073
L3261:T0,3261,T0,2025-08-31T00:00:00.000Z,22,22,19,0,3,0.8636363636363636,151
L3261:T1:I14805,3261,T1,2025-09-01T10:58:46.000Z,23,23,20,0,3,0.8695652173913043,152.45747685185185
L3261:T2:I14803,3261,T2,2025-09-03T14:10:19.000Z,24,24,21,0,3,0.875,154.5904976851852
L3261:T2:I14804,3261,T2,2025-09-04T08:07:13.000Z,24,24,22,0,2,0.9166666666666666,108.3383449074074
L3261:T2:I14801,3261,T2,2025-09-06T11:59:09.000Z,24,24,21,0,3,0.875,136.49940972222223
L3261:T2:I14802,3261,T2,2026-04-04T15:14:00.000Z,32,32,31,0,1,0.96875,120.63472222222222
L3262:T0,3262,T0,2026-05-07T00:00:00.000Z,25,25,25,0,0,1,89
L3262:T1:I14809,3262,T1,2026-05-07T08:09:53.000Z,26,26,26,0,0,1,89.34019675925926
L3262:T2:I14807,3262,T2,2026-05-08T07:19:07.000Z,26,26,25,0,1,0.9615384615384616,90.30494212962962
L3262:T2:I14810,3262,T2,2026-05-11T10:41:01.000Z,26,26,25,0,1,0.9615384615384616,93.44515046296296
L3262:T2:I14806,3262,T2,2026-05-19T13:11:20.000Z,26,26,26,0,0,1,88.54953703703704
L3262:T2:I14812,3262,T2,2026-05-19T13:20:43.000Z,26,26,26,0,0,1,88.55605324074074
L3262:T2:I14808,3262,T2,2026-05-19T17:46:08.000Z,26,26,26,0,0,1,88.74037037037037
L3262:T2:I14811,3262,T2,2026-06-26T18:11:00.000Z,28,28,27,0,1,0.9642857142857143,105.75763888888889
L3263:T0,3263,T0,2025-05-16T00:00:00.000Z,28,13,13,15,0,0.4642857142857143,74
L3263:T1:I14815,3263,T1,2025-05-23T15:57:00.000Z,29,13,13,16,0,0.4482758620689655,81.66458333333334
L3263:T2:I14813,3263,T2,2025-08-31T19:12:00.000Z,35,33,31,2,2,0.8857142857142857,115.8
L3263:T2:I14814,3263,T2,2026-01-29T14:53:00.000Z,45,45,44,0,1,0.9777777777777777,90.62013888888889
L3264:T0,3264,T0,2025-06-19T00:00:00.000Z,52,44,41,8,3,0.7884615384615384,145
L3264:T1:I14817,3264,T1,2025-08-09T09:35:00.000Z,61,60,52,1,8,0.8524590163934426,196.39930555555554
L3264:T2:I14816,3264,T2,2025-09-01T20:09:00.000Z,64,64,57,0,7,0.890625,219.83958333333334
L3264:T2:I14818,3264,T2,2025-09-05T17:06:00.000Z,65,65,56,0,9,0.8615384615384616,223.7125
L3264:T2:I14819,3264,T2,2026-04-28T11:54:00.000Z,105,105,103,0,2,0.9809523809523809,215.49583333333334
L3265:T0,3265,T0,2025-04-19T00:00:00.000Z,41,26,26,15,0,0.6341463414634146,84
L3265:T1:I14823,3265,T1,2025-04-22T11:31:27.000Z,44,28,28,16,0,0.6363636363636364,87.48017361111111
L3265:T2:I14821,3265,T2,2025-04-23T17:52:30.000Z,44,27,27,17,0,0.6136363636363636,88.74479166666667
L3265:T2:I14822,3265,T2,2025-04-24T08:29:26.000Z,44,28,27,16,1,0.6136363636363636,97.35377314814815
L3265:T2:I14820,3265,T2,2025-04-29T11:55:32.000Z,44,29,27,15,2,0.6136363636363636,94.49689814814815
L3266:T0,3266,T0,2025-07-17T00:00:00.000Z,28,27,25,1,2,0.8928571428571429,129
L3266:T1:I14825,3266,T1,2025-07-27T16:28:39.000Z,32,31,29,1,2,0.90625,139.6865625
L3266:T2:I14824,3266,T2,2026-01-28T19:34:00.000Z,45,45,43,0,2,0.9555555555555556,156.81527777777777
L3267:T0,3267,T0,2026-03-25T00:00:00.000Z,84,84,82,0,2,0.9761904761904762,181
L3267:T1:I14832,3267,T1,2026-03-26T17:32:42.000Z,85,85,83,0,2,0.9764705882352941,182.73104166666667
L3267:T2:I14828,3267,T2,2026-03-27T19:06:32.000Z,85,85,83,0,2,0.9764705882352941,183.7962037037037
L3267:T2:I14826,3267,T2,2026-03-31T18:45:12.000Z,84,84,82,0,2,0.9761904761904762,187.7813888888889
L3267:T2:I14830,3267,T2,2026-04-01T09:17:31.000Z,85,85,83,0,2,0.9764705882352941,188.38716435185185
L3267:T2:I14829,3267,T2,2026-04-06T17:55:00.000Z,85,85,83,0,2,0.9764705882352941,193.74652777777777
L3267:T2:I14833,3267,T2,2026-04-07T14:30:24.000Z,86,86,84,0,2,0.9767441860465116,194.60444444444445
L3267:T2:I14827,3267,T2,2026-04-22T18:22:00.000Z,87,87,86,0,1,0.9885057471264368,209.76527777777778
L3267:T2:I14831,3267,T2,2026-05-02T10:54:00.000Z,90,90,88,0,2,0.9777777777777777,219.45416666666668
L3268:T0,3268,T0,2025-06-25T00:00:00.000Z,28,27,24,1,3,0.8571428571428571,108
L3268:T1:I14834,3268,T1,2025-07-03T07:27:50.000Z,29,29,26,0,3,0.896551724137931,116.31099537037036
L3268:T2:I14836,3268,T2,2025-08-08T09:59:00.000Z,30,30,28,0,2,0.9333333333333333,152.41597222222222
L3268:T2:I14835,3268,T2,2026-05-14T16:45:00.000Z,50,50,48,0,2,0.96,91.69791666666667
L3269:T0,3269,T0,2026-04-20T00:00:00.000Z,29,29,29,0,0,1,90
L3269:T1:I14841,3269,T1,2026-04-20T12:10:30.000Z,30,30,29,0,1,0.9666666666666667,90.50729166666666
L3269:T2:I14837,3269,T2,2026-04-21T10:49:35.000Z,31,31,30,0,1,0.967741935483871,91.45109953703704
L3269:T2:I14840,3269,T2,2026-04-25T08:03:14.000Z,31,31,30,0,1,0.967741935483871,95.3355787037037
L3269:T2:I14844,3269,T2,2026-04-26T13:02:55.000Z,30,30,29,0,1,0.9666666666666667,96.54369212962963
L3269:T2:I14843,3269,T2,2026-04-26T13:29:22.000Z,31,31,30,0,1,0.967741935483871,96.56206018518519
L3269:T2:I14839,3269,T2,2026-04-27T08:33:16.000Z,31,31,30,0,1,0.967741935483871,97.35643518518519
L3269:T2:I14842,3269,T2,2026-04-29T14:23:29.000Z,31,31,30,0,1,0.967741935483871,99.5996412037037
L3269:T2:I14838,3269,T2,2026-05-02T18:45:14.000Z,31,31,30,0,1,0.967741935483871,102.78141203703704
L3270:T0,3270,T0,2025-05-03T00:00:00.000Z,37,27,24,10,3,0.6486486486486487,123
L3270:T1:I14852,3270,T1,2025-05-09T09:58:05.000Z,38,29,24,9,5,0.631578947368421,129.41533564814816
