prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L4771:T2:I21562,4771,T2,2025-10-20T09:16:00.000Z,62,60,51,2,9,0.8225806451612904,241.38611111111112
L4772:T0,4772,T0,2026-01-20T00:00:00.000Z,26,26,23,0,3,0.8846153846153846,220
L4772:T1:I21565,4772,T1,2026-01-20T13:31:17.000Z,27,27,24,0,3,0.8888888888888888,220.5633912037037
L4772:T2:I21564,4772,T2,2026-01-25T12:12:06.000Z,27,27,25,0,2,0.9259259259259259,129.50840277777777
L4772:T2:I21567,4772,T2,2026-01-25T16:23:17.000Z,27,27,25,0,2,0.9259259259259259,129.68283564814814
L4772:T2:I21569,4772,T2,2026-01-28T12:08:45.000Z,27,27,26,0,1,0.9629629629629629,114.50607638888889
L4772:T2:I21568,4772,T2,2026-01-30T11:38:30.000Z,27,27,25,0,2,0.9259259259259259,116.48506944444445
L4772:T2:I21570,4772,T2,2026-01-30T19:02:48.000Z,27,27,25,0,2,0.9259259259259259,116.7936111111111
L4772:T2:I21566,4772,T2,2026-03-12T16:52:00.000Z,29,29,29,0,0,1,89.70277777777778
L4772:T2:I21571,4772,T2,2026-04-23T18:00:00.000Z,32,32,31,0,1,0.96875,131.75
L4773:T0,4773,T0,2026-01-12T00:00:00.000Z,52,52,48,0,4,0.9230769230769231,210
L4773:T1:I21573,4773,T1,2026-01-15T09:32:41.000Z,53,53,50,0,3,0.9433962264150944,213.39769675925925
L4773:T2:I21574,4773,T2,2026-01-16T20:46:55.000Z,55,55,52,0,3,0.9454545454545454,214.86591435185184
L4773:T2:I21572,4773,T2,2026-01-20T15:41:04.000Z,56,56,53,0,3,0.9464285714285714,218.65351851851852
L4774:T0,4774,T0,2026-02-14T00:00:00.000Z,23,23,22,0,1,0.9565217391304348,93
L4774:T1:I21580,4774,T1,2026-02-17T14:02:52.000Z,24,24,22,0,2,0.9166666666666666,96.58532407407408
L4774:T2:I21576,4774,T2,2026-02-19T20:37:26.000Z,24,24,22,0,2,0.9166666666666666,95.85932870370371
L4774:T2:I21575,4774,T2,2026-02-22T07:28:21.000Z,24,24,22,0,2,0.9166666666666666,123.31135416666666
L4774:T2:I21577,4774,T2,2026-02-24T16:22:52.000Z,24,24,23,0,1,0.9583333333333334,96.6825462962963
L4774:T2:I21579,4774,T2,2026-02-25T20:40:08.000Z,24,24,23,0,1,0.9583333333333334,97.86120370370371
L4774:T2:I21578,4774,T2,2026-06-24T15:57:00.000Z,32,32,32,0,0,1,89.66458333333334
L4775:T0,4775,T0,2025-09-13T00:00:00.000Z,21,21,19,0,2,0.9047619047619048,129
L4775:T1:I21582,4775,T1,2025-09-14T11:31:17.000Z,22,22,19,0,3,0.8636363636363636,130.48005787037036
L4775:T2:I21584,4775,T2,2025-09-15T11:05:33.000Z,22,22,19,0,3,0.8636363636363636,131.4621875
L4775:T2:I21583,4775,T2,2025-09-22T08:28:52.000Z,22,22,20,0,2,0.9090909090909091,138.35337962962964
L4775:T2:I21586,4775,T2,2026-02-21T20:08:00.000Z,36,36,34,0,2,0.9444444444444444,180.8388888888889
L4775:T2:I21581,4775,T2,2026-02-27T12:22:00.000Z,36,36,35,0,1,0.9722222222222222,186.51527777777778
L4775:T2:I21585,4775,T2,2026-05-02T08:47:00.000Z,39,39,36,0,3,0.9230769230769231,138.3659722222222
L4776:T0,4776,T0,2025-09-30T00:00:00.000Z,24,24,20,0,4,0.8333333333333334,191
L4776:T1:I21587,4776,T1,2026-01-06T19:29:00.000Z,33,33,30,0,3,0.9090909090909091,146.81180555555557
L4777:T0,4777,T0,2025-10-04T00:00:00.000Z,20,20,17,0,3,0.85,192
L4777:T1:I21588,4777,T1,2025-10-17T08:09:28.000Z,22,22,18,0,4,0.8181818181818182,205.3399074074074
L4777:T2:I21591,4777,T2,2025-10-17T12:19:20.000Z,22,22,18,0,4,0.8181818181818182,205.51342592592593
L4777:T2:I21590,4777,T2,2026-02-25T08:32:00.000Z,27,27,24,0,3,0.8888888888888888,225.35555555555555
L4777:T2:I21592,4777,T2,2026-04-07T08:50:00.000Z,29,29,27,0,2,0.9310344827586207,135.36805555555554
L4777:T2:I21589,4777,T2,2026-05-10T19:47:00.000Z,31,31,31,0,0,1,77.82430555555555
L4778:T0,4778,T0,2026-05-06T00:00:00.000Z,39,39,39,0,0,1,80
L4778:T1:I21599,4778,T1,2026-05-06T07:09:35.000Z,40,40,40,0,0,1,80.29832175925925
L4778:T2:I21594,4778,T2,2026-05-08T20:16:22.000Z,40,40,40,0,0,1,61.84469907407407
L4778:T2:I21593,4778,T2,2026-05-09T13:32:43.000Z,40,40,40,0,0,1,62.56438657407407
L4778:T2:I21595,4778,T2,2026-05-09T14:10:02.000Z,40,40,40,0,0,1,62.59030092592592
L4778:T2:I21597,4778,T2,2026-05-16T10:51:02.000Z,40,40,40,0,0,1,61.45210648148148
L4778:T2:I21600,4778,T2,2026-05-16T14:55:24.000Z,39,39,39,0,0,1,61.621805555555554
L4778:T2:I21598,4778,T2,2026-05-17T14:46:13.000Z,40,40,40,0,0,1,62.61542824074074
L4778:T2:I21596,4778,T2,2026-05-18T14:10:26.000Z,40,40,40,0,0,1,63.590578703703706
L4779:T0,4779,T0,2026-03-10T00:00:00.000Z,48,48,47,0,1,0.9791666666666666,114
L4779:T1:I21603,4779,T1,2026-03-12T18:12:06.000Z,50,50,49,0,1,0.98,116.75840277777777
L4779:T2:I21602,4779,T2,2026-03-18T12:29:17.000Z,51,51,49,0,2,0.9607843137254902,122.52033564814815
L4779:T2:I21604,4779,T2,2026-03-21T16:48:46.000Z,51,51,49,0,2,0.9607843137254902,125.70053240740741
L4779:T2:I21601,4779,T2,2026-03-23T20:54:19.000Z,51,51,50,0,1,0.9803921568627451,127.87105324074074
L4780:T0,4780,T0,2025-11-28T00:00:00.000Z,88,87,78,1,9,0.8863636363636364,180
L4780:T1:I21608,4780,T1,2025-12-07T11:44:48.000Z,92,91,78,1,13,0.8478260869565217,189.48944444444444
L4780:T2:I21605,4780,T2,2025-12-11T19:56:38.000Z,93,92,78,1,14,0.8387096774193549,193.83099537037037
L4780:T2:I21607,4780,T2,2026-02-27T13:29:00.000Z,104,104,100,0,4,0.9615384615384616,168.56180555555557
L4780:T2:I21606,4780,T2,2026-04-25T13:33:00.000Z,111,111,108,0,3,0.972972972972973,151.56458333333333
L4781:T0,4781,T0,2026-03-19T00:00:00.000Z,20,20,19,0,1,0.95,103
L4781:T1:I21612,4781,T1,2026-03-19T16:06:27.000Z,21,21,20,0,1,0.9523809523809523,103.67114583333333
L4781:T2:I21613,4781,T2,2026-03-28T20:23:11.000Z,21,21,20,0,1,0.9523809523809523,97.84943287037036
L4781:T2:I21611,4781,T2,2026-03-31T17:59:53.000Z,20,20,20,0,0,1,50.74991898148148
L4781:T2:I21610,4781,T2,2026-03-31T19:09:00.000Z,21,21,21,0,0,1,73.79791666666667
L4781:T2:I21609,4781,T2,2026-06-13T19:39:00.000Z,24,24,23,0,1,0.9583333333333334,124.81875
L4782:T0,4782,T0,2026-05-05T00:00:00.000Z,20,20,18,0,2,0.9,126
L4782:T1:I21615,4782,T1,2026-05-09T08:54:53.000Z,21,21,19,0,2,0.9047619047619048,130.37144675925927
L4782:T2:I21616,4782,T2,2026-05-10T15:55:13.000Z,21,21,19,0,2,0.9047619047619048,131.6633449074074
L4782:T2:I21614,4782,T2,2026-05-13T14:09:54.000Z,21,21,19,0,2,0.9047619047619048,134.59020833333332
L4782:T2:I21619,4782,T2,2026-05-14T12:35:24.000Z,21,21,20,0,1,0.9523809523809523,135.52458333333334
L4782:T2:I21617,4782,T2,2026-05-15T09:59:36.000Z,21,21,20,0,1,0.9523809523809523,136.4163888888889
L4782:T2:I21618,4782,T2,2026-05-16T12:57:15.000Z,21,21,20,0,1,0.9523809523809523,137.53975694444443
L4783:T0,4783,T0,2025-05-02T00:00:00.000Z,16,11,11,5,0,0.6875,86
L4783:T1:I21626,4783,T1,2025-05-02T14:22:34.000Z,17,12,12,5,0,0.7058823529411765,86.59900462962963
L4783:T2:I21625,4783,T2,2025-05-13T16:53:38.000Z,19,18,16,1,2,0.8421052631578947,97.70391203703704
L4783:T2:I21620,4783,T2,2025-05-15T14:39:14.000Z,19,18,16,1,2,0.8421052631578947,99.61057870370371
L4783:T2:I21622,4783,T2,2025-10-20T20:00:00.000Z,27,27,24,0,3,0.8888888888888888,162.83333333333334
L4783:T2:I21621,4783,T2,2025-11-22T17:47:00.000Z,28,28,26,0,2,0.9285714285714286,195.7409722222222
L4783:T2:I21624,4783,T2,2026-02-10T12:47:00.000Z,29,29,26,0,3,0.896551724137931,138.5326388888889
L4783:T2:I21623,4783,T2,2026-03-05T14:46:00.000Z,30,30,29,0,1,0.9666666666666667,149.61527777777778
L4784:T0,4784,T0,2026-03-18T00:00:00.000Z,31,31,31,0,0,1,67
L4784:T1:I21628,4784,T1,2026-03-18T20:05:09.000Z,32,32,32,0,0,1,67.83690972222222
L4784:T2:I21630,4784,T2,2026-03-19T09:46:36.000Z,32,32,32,0,0,1,68.40736111111111
L4784:T2:I21633,4784,T2,2026-03-21T16:42:11.000Z,32,32,32,0,0,1,70.69596064814814
L4784:T2:I21631,4784,T2,2026-03-24T16:22:41.000Z,32,32,31,0,1,0.96875,90.68241898148148
L4784:T2:I21629,4784,T2,2026-03-25T13:29:35.000Z,32,32,32,0,0,1,74.56221064814815
L4784:T2:I21627,4784,T2,2026-03-28T18:45:43.000Z,32,32,32,0,0,1,77.78174768518518
L4784:T2:I21632,4784,T2,2026-03-30T17:55:52.000Z,32,32,32,0,0,1,79.74712962962963
L4785:T0,4785,T0,2025-11-29T00:00:00.000Z,37,37,32,0,5,0.8648648648648649,275
L4785:T1:I21638,4785,T1,2025-12-01T17:58:38.000Z,38,38,33,0,5,0.868421052631579,277.7490509259259
L4785:T2:I21635,4785,T2,2025-12-03T10:50:24.000Z,38,38,34,0,4,0.8947368421052632,279.45166666666665
L4785:T2:I21634,4785,T2,2025-12-06T15:15:51.000Z,38,38,35,0,3,0.9210526315789473,282.63600694444443
L4785:T2:I21637,4785,T2,2025-12-07T20:49:56.000Z,38,38,35,0,3,0.9210526315789473,283.8680092592593
L4785:T2:I21639,4785,T2,2026-03-09T12:26:00.000Z,53,53,49,0,4,0.9245283018867925,120.51805555555555
L4785:T2:I21636,4785,T2,2026-05-14T09:57:00.000Z,61,61,60,0,1,0.9836065573770492,100.41458333333334
L4786:T0,4786,T0,2025-08-30T00:00:00.000Z,14,11,11,3,0,0.7857142857142857,70
L4786:T1:I21640,4786,T1,2026-01-29T13:39:00.000Z,18,18,18,0,0,1,69.56875
L4787:T0,4787,T0,2026-06-15T00:00:00.000Z,33,33,32,0,1,0.9696969696969697,105
L4787:T1:I21642,4787,T1,2026-06-15T12:05:42.000Z,34,34,33,0,1,0.9705882352941176,105.50395833333333
L4787:T2:I21641,4787,T2,2026-06-18T15:17:51.000Z,34,34,33,0,1,0.9705882352941176,108.63739583333333
L4787:T2:I21644,4787,T2,2026-06-21T07:12:34.000Z,34,34,31,0,3,0.9117647058823529,111.30039351851852
L4787:T2:I21646,4787,T2,2026-06-22T15:13:05.000Z,34,34,31,0,3,0.9117647058823529,112.63408564814814
L4787:T2:I21645,4787,T2,2026-06-25T12:25:23.000Z,34,34,31,0,3,0.9117647058823529,115.51762731481482
L4787:T2:I21643,4787,T2,2026-06-28T10:05:21.000Z,34,34,31,0,3,0.9117647058823529,118.42038194444444
L4787:T2:I21647,4787,T2,2026-06-28T14:42:40.000Z,34,34,30,0,4,0.8823529411764706,127.61296296296297
L4788:T0,4788,T0,2025-07-04T00:00:00.000Z,21,19,15,2,4,0.7142857142857143,151
L4788:T1:I21648,4788,T1,2025-07-05T11:04:18.000Z,22,20,16,2,4,0.7272727272727273,152.46131944444446
L4788:T2:I21650,4788,T2,2025-07-17T07:08:18.000Z,22,20,15,2,5,0.6818181818181818,164.29743055555556
L4788:T2:I21649,4788,T2,2026-01-28T17:09:00.000Z,32,32,31,0,1,0.96875,93.71458333333334
L4788:T2:I21651,4788,T2,2026-01-28T17:33:00.000Z,32,32,31,0,1,0.96875,93.73125
L4789:T0,4789,T0,2026-05-04T00:00:00.000Z,54,54,52,0,2,0.9629629629629629,103
L4789:T1:I21652,4789,T1,2026-05-13T15:22:35.000Z,55,55,52,0,3,0.9454545454545454,112.64068287037037
L4790:T0,4790,T0,2026-06-28T00:00:00.000Z,29,29,28,0,1,0.9655172413793104,99
L4790:T1:I21653,4790,T1,2026-07-11T11:26:34.000Z,30,30,27,0,3,0.9,112.47678240740741
L4791:T0,4791,T0,2025-01-20T00:00:00.000Z,15,0,0,15,0,0,
L4791:T1:I21657,4791,T1,2025-01-21T17:51:57.000Z,16,0,0,16,0,0,
L4791:T2:I21656,4791,T2,2025-01-26T10:13:07.000Z,16,1,1,15,0,0.0625,10.425775462962964
L4791:T2:I21658,4791,T2,2025-02-01T07:43:33.000Z,16,0,0,16,0,0,
L4791:T2:I21655,4791,T2,2025-04-23T14:40:00.000Z,26,12,12,14,0,0.46153846153846156,77.61111111111111
L4791:T2:I21659,4791,T2,2025-07-11T19:57:00.000Z,30,27,25,3,2,0.8333333333333334,134.83125
L4791:T2:I21654,4791,T2,2026-01-17T09:31:00.000Z,43,43,42,0,1,0.9767441860465116,91.39652777777778
L4792:T0,4792,T0,2025-12-24T00:00:00.000Z,16,16,16,0,0,1,80
L4792:T1:I21662,4792,T1,2025-12-27T16:56:14.000Z,17,17,17,0,0,1,83.70571759259259
L4792:T2:I21666,4792,T2,2025-12-27T20:05:56.000Z,17,17,16,0,1,0.9411764705882353,99.8374537037037
L4792:T2:I21661,4792,T2,2025-12-31T08:14:00.000Z,18,18,18,0,0,1,87.34305555555555
L4792:T2:I21664,4792,T2,2026-01-04T11:21:03.000Z,18,18,17,0,1,0.9444444444444444,91.47295138888889
L4792:T2:I21665,4792,T2,2026-01-05T10:21:52.000Z,18,18,17,0,1,0.9444444444444444,92.43185185185185
L4792:T2:I21663,4792,T2,2026-02-28T11:52:00.000Z,20,20,20,0,0,1,85.49444444444444
L4792:T2:I21660,4792,T2,2026-06-20T19:24:00.000Z,25,25,24,0,1,0.96,91.80833333333334
L4793:T0,4793,T0,2026-04-09T00:00:00.000Z,22,22,20,0,2,0.9090909090909091,170
L4793:T1:I21673,4793,T1,2026-04-12T14:56:57.000Z,23,23,20,0,3,0.8695652173913043,173.62288194444446
L4793:T2:I21669,4793,T2,2026-04-16T14:03:50.000Z,23,23,21,0,2,0.9130434782608695,177.58599537037037
L4793:T2:I21671,4793,T2,2026-04-18T11:32:51.000Z,22,22,20,0,2,0.9090909090909091,179.48114583333333
L4793:T2:I21672,4793,T2,2026-04-18T14:07:30.000Z,23,23,21,0,2,0.9130434782608695,179.58854166666666
L4793:T2:I21670,4793,T2,2026-04-21T14:28:35.000Z,23,23,21,0,2,0.9130434782608695,182.60318287037038
L4793:T2:I21667,4793,T2,2026-04-22T10:07:34.000Z,23,23,21,0,2,0.9130434782608695,183.4219212962963
L4793:T2:I21668,4793,T2,2026-06-02T09:25:00.000Z,24,24,23,0,1,0.9583333333333334,224.39236111111111
L4794:T0,4794,T0,2025-04-06T00:00:00.000Z,23,13,13,10,0,0.5652173913043478,54
L4794:T1:I21677,4794,T1,2025-04-07T18:27:19.000Z,24,14,14,10,0,0.5833333333333334,63.76896990740741
L4794:T2:I21676,4794,T2,2025-04-08T08:34:02.000Z,24,13,13,11,0,0.5416666666666666,56.35696759259259
L4794:T2:I21678,4794,T2,2025-11-28T08:26:00.000Z,37,37,35,0,2,0.9459459459459459,158.3513888888889
L4794:T2:I21675,4794,T2,2026-01-07T09:42:00.000Z,40,40,40,0,0,1,75.40416666666667
L4794:T2:I21674,4794,T2,2026-04-03T07:18:00.000Z,48,48,46,0,2,0.9583333333333334,107.30416666666666
L4795:T0,4795,T0,2026-04-24T00:00:00.000Z,69,69,67,0,2,0.9710144927536232,93
L4795:T1:I21680,4795,T1,2026-04-26T13:09:58.000Z,70,70,67,0,3,0.9571428571428572,95.54858796296297
L4795:T2:I21682,4795,T2,2026-04-26T14:05:21.000Z,70,70,67,0,3,0.9571428571428572,95.58704861111111
L4795:T2:I21681,4795,T2,2026-05-01T09:26:32.000Z,70,70,67,0,3,0.9571428571428572,100.39342592592592
L4795:T2:I21679,4795,T2,2026-05-02T09:32:12.000Z,72,72,69,0,3,0.9583333333333334,101.39736111111111
L4796:T0,4796,T0,2025-08-20T00:00:00.000Z,29,27,24,2,3,0.8275862068965517,210
L4796:T1:I21684,4796,T1,2025-08-27T18:19:37.000Z,31,30,25,1,5,0.8064516129032258,217.7636226851852
L4796:T2:I21688,4796,T2,2025-08-29T11:49:53.000Z,31,30,24,1,6,0.7741935483870968,219.49297453703704
L4796:T2:I21683,4796,T2,2025-08-31T11:12:51.000Z,30,29,24,1,5,0.8,221.46725694444444
L4796:T2:I21685,4796,T2,2025-10-25T07:49:00.000Z,33,33,26,0,7,0.7878787878787878,240.32569444444445
L4796:T2:I21689,4796,T2,2026-02-19T11:48:00.000Z,52,52,50,0,2,0.9615384615384616,102.49166666666666
L4796:T2:I21687,4796,T2,2026-05-12T12:51:00.000Z,60,60,58,0,2,0.9666666666666667,103.53541666666666
L4796:T2:I21686,4796,T2,2026-05-20T17:00:00.000Z,62,62,61,0,1,0.9838709677419355,106.70833333333333
L4797:T0,4797,T0,2025-05-29T00:00:00.000Z,16,13,11,3,2,0.6875,105
L4797:T1:I21691,4797,T1,2025-06-11T07:25:45.000Z,20,18,16,2,2,0.8,118.30954861111111
L4797:T2:I21692,4797,T2,2025-07-05T09:43:00.000Z,21,21,18,0,3,0.8571428571428571,142.4048611111111
L4797:T2:I21693,4797,T2,2025-11-26T11:14:00.000Z,26,26,23,0,3,0.8846153846153846,145.46805555555557
L4797:T2:I21690,4797,T2,2026-05-16T13:04:00.000Z,34,34,32,0,2,0.9411764705882353,180.54444444444445
L4798:T0,4798,T0,2025-12-23T00:00:00.000Z,20,20,20,0,0,1,60
L4798:T1:I21694,4798,T1,2025-12-28T10:12:19.000Z,24,24,24,0,0,1,65.42521990740741
L4799:T0,4799,T0,2026-06-13T00:00:00.000Z,56,56,54,0,2,0.9642857142857143,142
L4799:T1:I21697,4799,T1,2026-06-16T09:56:25.000Z,57,57,55,0,2,0.9649122807017544,145.41417824074074
L4799:T2:I21695,4799,T2,2026-06-19T12:41:14.000Z,57,57,55,0,2,0.9649122807017544,148.52863425925926
L4799:T2:I21696,4799,T2,2026-06-25T19:21:49.000Z,57,57,55,0,2,0.9649122807017544,154.80681712962962
L4800:T0,4800,T0,2026-06-25T00:00:00.000Z,68,68,65,0,3,0.9558823529411765,143
L4800:T1:I21705,4800,T1,2026-06-26T10:25:18.000Z,69,69,65,0,4,0.9420289855072463,144.43423611111112
L4800:T2:I21704,4800,T2,2026-06-28T08:03:57.000Z,69,69,66,0,3,0.9565217391304348,146.3360763888889
L4800:T2:I21700,4800,T2,2026-07-01T10:59:36.000Z,69,69,66,0,3,0.9565217391304348,149.45805555555555
L4800:T2:I21703,4800,T2,2026-07-02T15:49:57.000Z,69,69,66,0,3,0.9565217391304348,150.6596875
L4800:T2:I21702,4800,T2,2026-07-06T13:06:26.000Z,69,69,66,0,3,0.9565217391304348,154.54613425925925
L4800:T2:I21701,4800,T2,2026-07-07T07:44:59.000Z,69,69,66,0,3,0.9565217391304348,155.3229050925926
L4800:T2:I21699,4800,T2,2026-07-07T11:22:59.000Z,68,68,65,0,3,0.9558823529411765,155.47429398148148
L4800:T2:I21698,4800,T2,2026-07-08T19:30:08.000Z,69,69,66,0,3,0.9565217391304348,156.81259259259258
L4801:T0,4801,T0,2025-08-22T00:00:00.000Z,21,21,18,0,3,0.8571428571428571,198
L4801:T1:I21710,4801,T1,2025-08-22T10:52:34.000Z,22,22,18,0,4,0.8181818181818182,198.4531712962963
L4801:T2:I21709,4801,T2,2025-08-26T18:36:35.000Z,22,22,19,0,3,0.8636363636363636,202.7754050925926
L4801:T2:I21708,4801,T2,2025-09-01T18:30:43.000Z,22,22,19,0,3,0.8636363636363636,151.7713310185185
L4801:T2:I21706,4801,T2,2025-09-03T19:37:23.000Z,22,22,19,0,3,0.8636363636363636,153.8176273148148
L4801:T2:I21707,4801,T2,2026-02-26T16:37:00.000Z,29,29,27,0,2,0.9310344827586207,142.6923611111111
L4802:T0,4802,T0,2025-06-25T00:00:00.000Z,48,45,37,3,8,0.7708333333333334,172
L4802:T1:I21711,4802,T1,2025-06-28T16:22:01.000Z,49,46,38,3,8,0.7755102040816326,175.68195601851852
L4802:T2:I21712,4802,T2,2025-07-06T12:34:28.000Z,50,47,39,3,8,0.78,183.5239351851852
L4802:T2:I21713,4802,T2,2026-05-12T19:50:00.000Z,95,95,94,0,1,0.9894736842105263,102.82638888888889
L4803:T0,4803,T0,2026-02-14T00:00:00.000Z,22,22,20,0,2,0.9090909090909091,94
L4803:T1:I21717,4803,T1,2026-02-16T08:44:05.000Z,23,23,21,0,2,0.9130434782608695,96.36394675925926
L4803:T2:I21718,4803,T2,2026-02-19T12:36:33.000Z,23,23,22,0,1,0.9565217391304348,99.52538194444445
L4803:T2:I21719,4803,T2,2026-02-25T14:52:34.000Z,23,23,22,0,1,0.9565217391304348,105.61983796296296
L4803:T2:I21715,4803,T2,2026-02-26T20:05:25.000Z,23,23,22,0,1,0.9565217391304348,106.8370949074074
L4803:T2:I21714,4803,T2,2026-03-15T09:36:00.000Z,24,24,24,0,0,1,89.4
L4803:T2:I21716,4803,T2,2026-03-24T15:23:00.000Z,24,24,23,0,1,0.9583333333333334,98.64097222222222
L4804:T0,4804,T0,2026-06-22T00:00:00.000Z,30,30,30,0,0,1,67
L4804:T1:I21723,4804,T1,2026-06-23T16:34:03.000Z,31,31,31,0,0,1,68.6903125
L4804:T2:I21726,4804,T2,2026-06-25T17:08:28.000Z,31,31,31,0,0,1,70.71421296296296
L4804:T2:I21720,4804,T2,2026-06-28T10:55:03.000Z,31,31,31,0,0,1,62.45489583333333
L4804:T2:I21721,4804,T2,2026-06-29T07:58:43.000Z,31,31,31,0,0,1,63.33244212962963
L4804:T2:I21722,4804,T2,2026-06-30T14:26:43.000Z,31,31,31,0,0,1,64.60188657407407
L4804:T2:I21725,4804,T2,2026-06-30T18:33:51.000Z,31,31,31,0,0,1,64.77350694444445
L4804:T2:I21724,4804,T2,2026-07-04T17:54:51.000Z,31,31,31,0,0,1,68.74642361111111
L4805:T0,4805,T0,2025-01-23T00:00:00.000Z,14,0,0,14,0,0,
L4805:T1:I21727,4805,T1,2025-01-30T07:47:45.000Z,15,0,0,15,0,0,
L4805:T2:I21729,4805,T2,2025-09-24T14:59:00.000Z,22,20,19,2,1,0.8636363636363636,93.62430555555555
L4805:T2:I21728,4805,T2,2026-01-08T07:36:00.000Z,29,29,29,0,0,1,59.31666666666667
L4805:T2:I21730,4805,T2,2026-04-30T17:33:00.000Z,36,36,36,0,0,1,86.73125
L4805:T2:I21731,4805,T2,2026-05-17T12:02:00.000Z,37,37,36,0,1,0.972972972972973,103.50138888888888
L4806:T0,4806,T0,2025-04-01T00:00:00.000Z,12,9,9,3,0,0.75,67
L4806:T1:I21732,4806,T1,2025-04-10T13:42:29.000Z,13,10,10,3,0,0.7692307692307693,76.57116898148148
L4806:T2:I21733,4806,T2,2025-09-12T11:28:00.000Z,21,21,20,0,1,0.9523809523809523,110.47777777777777
L4806:T2:I21734,4806,T2,2025-10-25T16:14:00.000Z,21,21,17,0,4,0.8095238095238095,130.67638888888888
L4807:T0,4807,T0,2025-03-31T00:00:00.000Z,14,7,7,7,0,0.5,43
L4807:T1:I21736,4807,T1,2025-04-01T18:26:01.000Z,14,7,7,7,0,0.5,44.76806712962963
L4807:T2:I21735,4807,T2,2026-01-22T11:26:00.000Z,26,26,25,0,1,0.9615384615384616,90.47638888888889
L4808:T0,4808,T0,2025-05-14T00:00:00.000Z,20,18,15,2,3,0.75,114
L4808:T1:I21737,4808,T1,2025-10-08T19:40:00.000Z,36,35,32,1,3,0.8888888888888888,195.81944444444446
L4808:T2:I21739,4808,T2,2026-05-05T19:12:00.000Z,51,51,50,0,1,0.9803921568627451,131.8
L4808:T2:I21738,4808,T2,2026-06-07T19:43:00.000Z,54,54,53,0,1,0.9814814814814815,164.8215277777778
L4809:T0,4809,T0,2025-08-13T00:00:00.000Z,38,34,30,4,4,0.7894736842105263,167
L4809:T1:I21740,4809,T1,2025-09-23T09:27:00.000Z,47,43,38,4,5,0.8085106382978723,208.39375
L4810:T0,4810,T0,2025-12-29T00:00:00.000Z,86,86,81,0,5,0.9418604651162791,128
L4810:T1:I21741,4810,T1,2026-01-08T20:55:18.000Z,87,87,83,0,4,0.9540229885057471,138.87173611111112
L4810:T2:I21742,4810,T2,2026-01-09T20:32:00.000Z,87,87,84,0,3,0.9655172413793104,139.85555555555555
L4810:T2:I21743,4810,T2,2026-02-28T20:52:00.000Z,97,97,88,0,9,0.9072164948453608,189.86944444444444
L4811:T0,4811,T0,2025-02-23T00:00:00.000Z,43,19,19,24,0,0.4418604651162791,46
L4811:T1:I21744,4811,T1,2025-03-05T17:08:58.000Z,45,26,26,19,0,0.5777777777777777,56.714560185185185
L4811:T2:I21745,4811,T2,2026-03-21T18:14:00.000Z,131,131,124,0,7,0.9465648854961832,177.75972222222222
L4812:T0,4812,T0,2026-05-18T00:00:00.000Z,21,21,21,0,0,1,70
L4812:T1:I21747,4812,T1,2026-05-27T15:33:35.000Z,22,22,22,0,0,1,79.64832175925926
L4812:T2:I21746,4812,T2,2026-06-24T20:23:00.000Z,22,22,21,0,1,0.9545454545454546,107.84930555555556
L4813:T0,4813,T0,2025-11-18T00:00:00.000Z,55,55,46,0,9,0.8363636363636363,197
L4813:T1:I21754,4813,T1,2025-11-20T15:53:50.000Z,56,56,48,0,8,0.8571428571428571,199.66238425925926
L4813:T2:I21749,4813,T2,2025-11-24T09:55:28.000Z,57,57,48,0,9,0.8421052631578947,203.41351851851852
L4813:T2:I21752,4813,T2,2025-11-25T12:19:25.000Z,56,56,48,0,8,0.8571428571428571,204.5134837962963
L4813:T2:I21753,4813,T2,2025-11-25T15:37:56.000Z,57,57,49,0,8,0.8596491228070176,204.65134259259258
L4813:T2:I21748,4813,T2,2026-01-01T13:56:00.000Z,66,66,60,0,6,0.9090909090909091,241.58055555555555
L4813:T2:I21755,4813,T2,2026-01-02T16:27:00.000Z,66,66,60,0,6,0.9090909090909091,242.68541666666667
L4813:T2:I21750,4813,T2,2026-02-09T16:13:00.000Z,71,71,68,0,3,0.9577464788732394,116.67569444444445
L4813:T2:I21751,4813,T2,2026-05-30T11:17:00.000Z,77,77,75,0,2,0.974025974025974,104.47013888888888
L4814:T0,4814,T0,2025-12-19T00:00:00.000Z,49,49,45,0,4,0.9183673469387755,116
L4814:T1:I21756,4814,T1,2026-01-01T16:58:04.000Z,51,51,50,0,1,0.9803921568627451,115.70699074074074
L4815:T0,4815,T0,2025-05-22T00:00:00.000Z,12,9,9,3,0,0.75,87
L4815:T1:I21757,4815,T1,2026-03-17T15:52:00.000Z,23,23,23,0,0,1,54.66111111111111
L4816:T0,4816,T0,2025-04-14T00:00:00.000Z,44,27,27,17,0,0.6136363636363636,77
L4816:T1:I21760,4816,T1,2025-04-14T07:40:31.000Z,45,28,28,17,0,0.6222222222222222,77.31980324074074
L4816:T2:I21758,4816,T2,2025-04-23T17:54:13.000Z,46,29,29,17,0,0.6304347826086957,86.7459837962963
L4816:T2:I21759,4816,T2,2025-06-28T20:52:00.000Z,61,51,46,10,5,0.7540983606557377,147.86944444444444
