prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L2297:T1:I10392,2297,T1,2025-01-09T14:01:27.000Z,26,1,1,25,0,0.038461538461538464,3.5843402777777778
L2297:T2:I10391,2297,T2,2025-08-17T10:30:00.000Z,56,51,44,5,7,0.7857142857142857,190.4375
L2297:T2:I10393,2297,T2,2025-08-21T14:37:00.000Z,56,51,42,5,9,0.75,194.60902777777778
L2297:T2:I10389,2297,T2,2026-05-13T07:11:00.000Z,92,92,87,0,5,0.9456521739130435,170.29930555555555
L2297:T2:I10390,2297,T2,2026-05-22T19:32:00.000Z,93,93,89,0,4,0.956989247311828,128.8138888888889
L2298:T0,2298,T0,2026-02-02T00:00:00.000Z,86,86,84,0,2,0.9767441860465116,143
L2298:T1:I10397,2298,T1,2026-02-04T17:25:31.000Z,87,87,85,0,2,0.9770114942528736,145.72605324074075
L2298:T2:I10395,2298,T2,2026-02-11T12:21:17.000Z,86,86,83,0,3,0.9651162790697675,152.5147800925926
L2298:T2:I10396,2298,T2,2026-02-13T18:43:02.000Z,87,87,84,0,3,0.9655172413793104,154.77988425925926
L2298:T2:I10394,2298,T2,2026-04-28T16:43:00.000Z,96,96,93,0,3,0.96875,133.6965277777778
L2299:T0,2299,T0,2025-07-27T00:00:00.000Z,40,35,32,5,3,0.8,169
L2299:T1:I10398,2299,T1,2025-08-01T12:17:17.000Z,42,36,33,6,3,0.7857142857142857,174.51200231481482
L2299:T2:I10399,2299,T2,2025-08-02T18:09:52.000Z,42,36,33,6,3,0.7857142857142857,175.75685185185185
L2300:T0,2300,T0,2025-02-03T00:00:00.000Z,17,3,3,14,0,0.17647058823529413,10
L2300:T1:I10405,2300,T1,2025-02-03T11:28:30.000Z,17,3,3,14,0,0.17647058823529413,10.478125
L2300:T2:I10400,2300,T2,2025-02-09T20:22:55.000Z,20,5,5,15,0,0.25,16.849247685185187
L2300:T2:I10404,2300,T2,2025-03-05T16:43:00.000Z,21,9,9,12,0,0.42857142857142855,30.696527777777778
L2300:T2:I10403,2300,T2,2025-05-18T10:57:00.000Z,28,21,19,7,2,0.6785714285714286,104.45625
L2300:T2:I10402,2300,T2,2025-09-14T20:54:00.000Z,41,41,33,0,8,0.8048780487804879,201.87083333333334
L2300:T2:I10406,2300,T2,2025-10-20T17:36:00.000Z,44,43,42,1,1,0.9545454545454546,137.73333333333332
L2300:T2:I10401,2300,T2,2025-12-04T09:11:00.000Z,47,47,45,0,2,0.9574468085106383,134.3826388888889
L2300:T2:I10407,2300,T2,2026-03-27T07:04:00.000Z,57,57,54,0,3,0.9473684210526315,136.29444444444445
L2301:T0,2301,T0,2026-04-05T00:00:00.000Z,132,132,127,0,5,0.9621212121212122,192
L2301:T1:I10414,2301,T1,2026-04-06T12:07:31.000Z,133,133,128,0,5,0.9624060150375939,193.5052199074074
L2301:T2:I10411,2301,T2,2026-04-06T12:09:32.000Z,134,134,129,0,5,0.9626865671641791,193.50662037037037
L2301:T2:I10410,2301,T2,2026-04-08T20:40:53.000Z,136,136,131,0,5,0.9632352941176471,195.86172453703705
L2301:T2:I10409,2301,T2,2026-04-10T14:18:47.000Z,136,136,132,0,4,0.9705882352941176,197.59637731481482
L2301:T2:I10413,2301,T2,2026-04-12T19:23:26.000Z,137,137,134,0,3,0.9781021897810219,199.8079398148148
L2301:T2:I10408,2301,T2,2026-04-14T09:46:00.000Z,137,137,136,0,1,0.9927007299270073,201.40694444444443
L2301:T2:I10412,2301,T2,2026-04-16T07:32:03.000Z,137,137,136,0,1,0.9927007299270073,203.3139236111111
L2302:T0,2302,T0,2026-05-11T00:00:00.000Z,106,106,104,0,2,0.9811320754716981,228
L2302:T1:I10415,2302,T1,2026-05-17T14:52:48.000Z,108,108,105,0,3,0.9722222222222222,234.62
L2303:T0,2303,T0,2026-01-08T00:00:00.000Z,86,86,82,0,4,0.9534883720930233,138
L2303:T1:I10419,2303,T1,2026-01-09T18:48:14.000Z,86,86,83,0,3,0.9651162790697675,139.78349537037036
L2303:T2:I10416,2303,T2,2026-01-15T07:59:28.000Z,88,88,85,0,3,0.9659090909090909,145.33296296296297
L2303:T2:I10418,2303,T2,2026-01-18T15:00:08.000Z,88,88,85,0,3,0.9659090909090909,148.62509259259258
L2303:T2:I10420,2303,T2,2026-01-20T17:52:09.000Z,87,87,84,0,3,0.9655172413793104,150.7445486111111
L2303:T2:I10417,2303,T2,2026-01-21T08:33:43.000Z,88,88,85,0,3,0.9659090909090909,151.35674768518518
L2303:T2:I10421,2303,T2,2026-04-08T16:31:00.000Z,102,102,97,0,5,0.9509803921568627,195.68819444444443
L2304:T0,2304,T0,2026-01-18T00:00:00.000Z,30,30,30,0,0,1,89
L2304:T1:I10423,2304,T1,2026-01-18T12:03:24.000Z,31,31,31,0,0,1,89.50236111111111
L2304:T2:I10425,2304,T2,2026-01-23T07:21:01.000Z,31,31,29,0,2,0.9354838709677419,94.30626157407407
L2304:T2:I10422,2304,T2,2026-01-23T07:58:00.000Z,30,30,28,0,2,0.9333333333333333,94.33194444444445
L2304:T2:I10424,2304,T2,2026-01-24T19:56:43.000Z,31,31,29,0,2,0.9354838709677419,95.83105324074074
L2304:T2:I10426,2304,T2,2026-04-12T10:24:00.000Z,34,34,34,0,0,1,48.43333333333333
L2305:T0,2305,T0,2025-06-26T00:00:00.000Z,11,9,8,2,1,0.7272727272727273,137
L2305:T1:I10431,2305,T1,2025-06-28T15:12:22.000Z,12,10,10,2,0,0.8333333333333334,58.63358796296296
L2305:T2:I10428,2305,T2,2025-07-07T13:15:00.000Z,13,10,10,3,0,0.7692307692307693,67.55208333333333
L2305:T2:I10427,2305,T2,2025-07-09T16:26:39.000Z,13,10,10,3,0,0.7692307692307693,69.68517361111111
L2305:T2:I10432,2305,T2,2025-10-27T16:36:00.000Z,23,23,22,0,1,0.9565217391304348,133.69166666666666
L2305:T2:I10430,2305,T2,2026-03-15T08:38:00.000Z,31,31,30,0,1,0.967741935483871,102.35972222222222
L2305:T2:I10433,2305,T2,2026-04-03T10:57:00.000Z,34,34,32,0,2,0.9411764705882353,121.45625
L2305:T2:I10429,2305,T2,2026-05-20T20:23:00.000Z,35,35,34,0,1,0.9714285714285714,114.84930555555556
L2306:T0,2306,T0,2025-09-18T00:00:00.000Z,12,12,8,0,4,0.6666666666666666,183
L2306:T1:I10434,2306,T1,2025-09-22T13:59:30.000Z,14,14,9,0,5,0.6428571428571429,187.5829861111111
L2306:T2:I10435,2306,T2,2025-09-23T14:47:19.000Z,14,14,9,0,5,0.6428571428571429,188.61619212962964
L2306:T2:I10437,2306,T2,2025-09-29T15:08:14.000Z,14,14,10,0,4,0.7142857142857143,194.6307175925926
L2306:T2:I10436,2306,T2,2026-03-18T14:53:00.000Z,18,18,17,0,1,0.9444444444444444,111.62013888888889
L2307:T0,2307,T0,2025-02-24T00:00:00.000Z,11,5,5,6,0,0.45454545454545453,19
L2307:T1:I10440,2307,T1,2025-02-27T17:24:57.000Z,12,6,6,6,0,0.5,22.725659722222222
L2307:T2:I10443,2307,T2,2025-02-27T19:40:48.000Z,12,6,6,6,0,0.5,22.82
L2307:T2:I10439,2307,T2,2025-02-28T15:04:09.000Z,11,5,5,6,0,0.45454545454545453,23.627881944444443
L2307:T2:I10438,2307,T2,2025-03-02T10:14:49.000Z,12,5,5,7,0,0.4166666666666667,25.426956018518517
L2307:T2:I10444,2307,T2,2025-04-07T20:53:00.000Z,16,9,9,7,0,0.5625,61.87013888888889
L2307:T2:I10442,2307,T2,2026-02-28T09:52:00.000Z,30,30,28,0,2,0.9333333333333333,144.4111111111111
L2307:T2:I10441,2307,T2,2026-05-29T17:15:00.000Z,35,35,35,0,0,1,61.71875
L2308:T0,2308,T0,2025-01-05T00:00:00.000Z,13,0,0,13,0,0,
L2308:T1:I10448,2308,T1,2025-01-06T11:40:00.000Z,14,0,0,14,0,0,
L2308:T2:I10445,2308,T2,2025-01-10T10:18:13.000Z,15,0,0,15,0,0,
L2308:T2:I10447,2308,T2,2025-03-16T18:11:00.000Z,19,7,7,12,0,0.3684210526315789,46.75763888888889
L2308:T2:I10446,2308,T2,2025-12-06T18:53:00.000Z,42,42,35,0,7,0.8333333333333334,207.78680555555556
L2309:T0,2309,T0,2025-11-04T00:00:00.000Z,16,16,15,0,1,0.9375,180
L2309:T1:I10450,2309,T1,2025-11-05T10:41:18.000Z,17,17,16,0,1,0.9411764705882353,181.4453472222222
L2309:T2:I10452,2309,T2,2025-11-06T20:32:08.000Z,17,17,16,0,1,0.9411764705882353,182.85564814814813
L2309:T2:I10449,2309,T2,2025-11-09T11:13:48.000Z,17,17,16,0,1,0.9411764705882353,185.46791666666667
L2309:T2:I10451,2309,T2,2026-01-01T11:09:00.000Z,20,20,20,0,0,1,57.46458333333333
L2310:T0,2310,T0,2025-06-24T00:00:00.000Z,10,7,7,3,0,0.7,42
L2310:T1:I10453,2310,T1,2025-06-27T15:56:54.000Z,11,8,8,3,0,0.7272727272727273,45.66451388888889
L2311:T0,2311,T0,2025-11-03T00:00:00.000Z,19,19,19,0,0,1,69
L2311:T1:I10455,2311,T1,2025-11-04T14:54:13.000Z,20,20,20,0,0,1,70.6209837962963
L2311:T2:I10458,2311,T2,2025-11-07T19:54:40.000Z,20,20,20,0,0,1,73.82962962962964
L2311:T2:I10456,2311,T2,2025-11-09T14:16:37.000Z,20,20,20,0,0,1,75.59487268518518
L2311:T2:I10459,2311,T2,2025-11-14T09:52:55.000Z,20,20,20,0,0,1,71.41174768518519
L2311:T2:I10454,2311,T2,2025-11-15T17:28:47.000Z,20,20,20,0,0,1,72.72832175925926
L2311:T2:I10457,2311,T2,2025-12-29T17:36:00.000Z,20,20,19,0,1,0.95,92.73333333333333
L2312:T0,2312,T0,2025-11-06T00:00:00.000Z,26,26,24,0,2,0.9230769230769231,180
L2312:T1:I10463,2312,T1,2025-11-11T09:12:34.000Z,27,27,26,0,1,0.9629629629629629,110.38372685185185
L2312:T2:I10464,2312,T2,2025-11-11T09:54:55.000Z,27,27,26,0,1,0.9629629629629629,110.41313657407407
L2312:T2:I10461,2312,T2,2025-11-13T11:01:46.000Z,26,26,25,0,1,0.9615384615384616,112.45956018518518
L2312:T2:I10460,2312,T2,2025-11-17T12:35:57.000Z,27,27,26,0,1,0.9629629629629629,116.52496527777778
L2312:T2:I10462,2312,T2,2026-03-10T16:03:00.000Z,39,39,36,0,3,0.9230769230769231,101.66875
L2313:T0,2313,T0,2025-01-18T00:00:00.000Z,16,0,0,16,0,0,
L2313:T1:I10466,2313,T1,2025-01-23T08:22:14.000Z,17,0,0,17,0,0,
L2313:T2:I10465,2313,T2,2025-02-07T09:22:00.000Z,17,0,0,17,0,0,
L2313:T2:I10467,2313,T2,2025-06-05T08:01:00.000Z,32,24,23,8,1,0.71875,99.33402777777778
L2313:T2:I10468,2313,T2,2026-01-22T09:35:00.000Z,68,68,61,0,7,0.8970588235294118,139.39930555555554
L2314:T0,2314,T0,2026-06-16T00:00:00.000Z,28,28,26,0,2,0.9285714285714286,151
L2314:T1:I10469,2314,T1,2026-06-16T18:50:29.000Z,29,29,27,0,2,0.9310344827586207,151.78505787037037
L2314:T2:I10472,2314,T2,2026-06-17T07:25:30.000Z,29,29,27,0,2,0.9310344827586207,152.309375
L2314:T2:I10471,2314,T2,2026-06-24T16:41:15.000Z,30,30,28,0,2,0.9333333333333333,159.6953125
L2314:T2:I10473,2314,T2,2026-06-26T15:55:17.000Z,30,30,28,0,2,0.9333333333333333,161.6633912037037
L2314:T2:I10470,2314,T2,2026-06-28T14:10:42.000Z,30,30,29,0,1,0.9666666666666667,108.59076388888889
L2314:T2:I10474,2314,T2,2026-06-29T17:52:22.000Z,30,30,29,0,1,0.9666666666666667,109.74469907407408
L2315:T0,2315,T0,2026-03-29T00:00:00.000Z,60,60,57,0,3,0.95,144
L2315:T1:I10475,2315,T1,2026-03-31T11:14:54.000Z,61,61,58,0,3,0.9508196721311475,146.46868055555555
L2315:T2:I10476,2315,T2,2026-04-04T10:00:59.000Z,61,61,58,0,3,0.9508196721311475,132.41734953703704
L2316:T0,2316,T0,2025-02-01T00:00:00.000Z,6,1,1,5,0,0.16666666666666666,4
L2316:T1:I10482,2316,T1,2025-02-04T09:57:38.000Z,7,1,1,6,0,0.14285714285714285,7.415023148148149
L2316:T2:I10479,2316,T2,2025-02-04T17:45:36.000Z,7,1,1,6,0,0.14285714285714285,7.74
L2316:T2:I10484,2316,T2,2025-02-05T13:54:02.000Z,7,1,1,6,0,0.14285714285714285,8.579189814814814
L2316:T2:I10481,2316,T2,2025-02-08T20:06:53.000Z,7,2,2,5,0,0.2857142857142857,11.838113425925926
L2316:T2:I10480,2316,T2,2025-02-14T07:22:45.000Z,7,1,1,6,0,0.14285714285714285,17.307465277777776
L2316:T2:I10483,2316,T2,2025-08-03T15:43:00.000Z,9,9,9,0,0,1,53.65486111111111
L2316:T2:I10478,2316,T2,2026-02-02T12:56:00.000Z,12,12,12,0,0,1,73.53888888888889
L2316:T2:I10477,2316,T2,2026-03-01T17:10:00.000Z,12,12,11,0,1,0.9166666666666666,100.71527777777777
L2317:T0,2317,T0,2026-02-18T00:00:00.000Z,60,60,57,0,3,0.95,162
L2317:T1:I10486,2317,T1,2026-02-19T19:38:29.000Z,60,60,58,0,2,0.9666666666666667,111.8183912037037
L2317:T2:I10488,2317,T2,2026-02-20T10:14:13.000Z,61,61,59,0,2,0.9672131147540983,112.42653935185186
L2317:T2:I10487,2317,T2,2026-04-22T08:59:00.000Z,69,69,67,0,2,0.9710144927536232,91.37430555555555
L2317:T2:I10485,2317,T2,2026-05-15T17:12:00.000Z,73,73,69,0,4,0.9452054794520548,114.71666666666667
L2318:T0,2318,T0,2025-03-31T00:00:00.000Z,22,12,12,10,0,0.5454545454545454,47
L2318:T1:I10492,2318,T1,2025-06-18T07:58:00.000Z,35,27,26,8,1,0.7428571428571429,112.33194444444445
L2318:T2:I10490,2318,T2,2025-07-07T19:31:00.000Z,39,32,30,7,2,0.7692307692307693,99.81319444444445
L2318:T2:I10494,2318,T2,2025-08-15T08:14:00.000Z,43,40,37,3,3,0.8604651162790697,138.34305555555557
L2318:T2:I10495,2318,T2,2025-08-24T19:24:00.000Z,44,41,37,3,4,0.8409090909090909,147.80833333333334
L2318:T2:I10491,2318,T2,2025-11-03T09:59:00.000Z,57,57,56,0,1,0.9824561403508771,134.41597222222222
L2318:T2:I10489,2318,T2,2025-12-17T07:29:00.000Z,64,64,60,0,4,0.9375,123.31180555555555
L2318:T2:I10493,2318,T2,2026-02-25T16:30:00.000Z,72,72,67,0,5,0.9305555555555556,161.6875
L2319:T0,2319,T0,2025-09-28T00:00:00.000Z,27,26,22,1,4,0.8148148148148148,173
L2319:T1:I10496,2319,T1,2025-10-11T08:51:26.000Z,29,28,24,1,4,0.8275862068965517,127.36905092592593
L2319:T2:I10497,2319,T2,2026-04-20T08:40:00.000Z,35,35,35,0,0,1,76.36111111111111
L2320:T0,2320,T0,2025-09-15T00:00:00.000Z,20,20,17,0,3,0.85,132
L2320:T1:I10498,2320,T1,2025-09-17T14:09:27.000Z,20,20,17,0,3,0.85,134.58989583333334
L2320:T2:I10502,2320,T2,2025-09-20T12:33:33.000Z,20,20,17,0,3,0.85,137.5232986111111
L2320:T2:I10501,2320,T2,2025-09-22T14:55:45.000Z,20,20,17,0,3,0.85,139.6220486111111
L2320:T2:I10503,2320,T2,2025-09-23T15:44:15.000Z,21,21,18,0,3,0.8571428571428571,140.65572916666667
L2320:T2:I10500,2320,T2,2025-09-24T10:13:25.000Z,22,22,19,0,3,0.8636363636363636,141.4259837962963
L2320:T2:I10499,2320,T2,2026-03-15T09:58:00.000Z,31,31,30,0,1,0.967741935483871,102.41527777777777
L2321:T0,2321,T0,2025-04-04T00:00:00.000Z,32,17,17,15,0,0.53125,60
L2321:T1:I10508,2321,T1,2025-04-06T14:15:33.000Z,33,17,17,16,0,0.5151515151515151,62.59413194444444
L2321:T2:I10510,2321,T2,2025-04-09T10:42:29.000Z,33,17,17,16,0,0.5151515151515151,65.44616898148148
L2321:T2:I10509,2321,T2,2025-04-13T09:38:16.000Z,34,19,19,15,0,0.5588235294117647,69.40157407407408
L2321:T2:I10506,2321,T2,2025-04-26T09:11:00.000Z,36,24,24,12,0,0.6666666666666666,82.38263888888889
L2321:T2:I10504,2321,T2,2025-07-10T16:59:00.000Z,46,40,35,6,5,0.7608695652173914,135.70763888888888
L2321:T2:I10505,2321,T2,2025-08-02T15:49:00.000Z,52,48,41,4,7,0.7884615384615384,158.65902777777777
L2321:T2:I10507,2321,T2,2025-08-25T11:55:00.000Z,57,53,47,4,6,0.8245614035087719,181.49652777777777
L2321:T2:I10511,2321,T2,2025-08-31T09:32:00.000Z,58,55,48,3,7,0.8275862068965517,187.3972222222222
L2322:T0,2322,T0,2025-09-26T00:00:00.000Z,58,58,54,0,4,0.9310344827586207,186
L2322:T1:I10515,2322,T1,2025-09-28T13:30:12.000Z,58,58,54,0,4,0.9310344827586207,188.5626388888889
L2322:T2:I10516,2322,T2,2025-10-04T18:26:02.000Z,60,60,57,0,3,0.95,118.76807870370371
L2322:T2:I10512,2322,T2,2025-10-08T08:27:47.000Z,60,60,55,0,5,0.9166666666666666,122.35262731481481
L2322:T2:I10517,2322,T2,2025-10-09T10:06:03.000Z,60,60,56,0,4,0.9333333333333333,123.42086805555556
L2322:T2:I10513,2322,T2,2025-10-09T20:11:23.000Z,59,59,55,0,4,0.9322033898305084,123.84123842592592
L2322:T2:I10514,2322,T2,2026-03-23T09:05:00.000Z,86,86,85,0,1,0.9883720930232558,99.37847222222223
L2323:T0,2323,T0,2025-10-17T00:00:00.000Z,13,13,12,0,1,0.9230769230769231,116
L2323:T1:I10518,2323,T1,2025-10-20T13:01:33.000Z,14,14,13,0,1,0.9285714285714286,119.54274305555556
L2324:T0,2324,T0,2025-07-01T00:00:00.000Z,29,26,23,3,3,0.7931034482758621,126
L2324:T1:I10519,2324,T1,2026-04-25T10:38:00.000Z,59,59,56,0,3,0.9491525423728814,137.44305555555556
L2324:T2:I10520,2324,T2,2026-06-30T09:02:00.000Z,65,65,65,0,0,1,88.37638888888888
L2325:T0,2325,T0,2025-12-10T00:00:00.000Z,40,40,36,0,4,0.9,138
L2325:T1:I10522,2325,T1,2025-12-12T20:14:50.000Z,41,41,35,0,6,0.8536585365853658,140.84363425925926
L2325:T2:I10521,2325,T2,2026-04-30T14:37:00.000Z,50,50,49,0,1,0.98,106.60902777777778
L2326:T0,2326,T0,2025-04-21T00:00:00.000Z,24,16,15,8,1,0.625,94
L2326:T1:I10524,2326,T1,2025-04-21T11:47:11.000Z,25,16,15,9,1,0.6,94.49109953703703
L2326:T2:I10523,2326,T2,2025-04-22T17:56:36.000Z,24,16,15,8,1,0.625,95.74763888888889
L2326:T2:I10527,2326,T2,2025-04-25T12:21:17.000Z,26,18,17,8,1,0.6538461538461539,98.51478009259259
L2326:T2:I10530,2326,T2,2025-04-29T18:30:23.000Z,27,19,18,8,1,0.6666666666666666,102.77109953703703
L2326:T2:I10529,2326,T2,2025-07-08T16:08:00.000Z,32,27,23,5,4,0.71875,153.67222222222222
L2326:T2:I10528,2326,T2,2025-10-12T09:21:00.000Z,36,35,31,1,4,0.8611111111111112,128.38958333333332
L2326:T2:I10526,2326,T2,2026-04-08T20:03:00.000Z,45,45,44,0,1,0.9777777777777777,93.83541666666666
L2326:T2:I10525,2326,T2,2026-06-28T19:06:00.000Z,50,50,49,0,1,0.98,98.79583333333333
L2327:T0,2327,T0,2026-05-13T00:00:00.000Z,130,130,127,0,3,0.9769230769230769,103
L2327:T1:I10532,2327,T1,2026-05-17T15:59:50.000Z,131,131,126,0,5,0.9618320610687023,107.66655092592593
L2327:T2:I10531,2327,T2,2026-05-19T19:11:03.000Z,131,131,125,0,6,0.9541984732824428,109.79934027777777
L2327:T2:I10533,2327,T2,2026-05-22T11:37:00.000Z,132,132,125,0,7,0.946969696969697,112.48402777777778
L2328:T0,2328,T0,2026-04-15T00:00:00.000Z,93,93,91,0,2,0.978494623655914,120
L2328:T1:I10538,2328,T1,2026-04-16T08:06:01.000Z,95,95,93,0,2,0.9789473684210527,121.33751157407407
L2328:T2:I10536,2328,T2,2026-04-17T15:26:30.000Z,95,95,92,0,3,0.968421052631579,122.64340277777778
L2328:T2:I10534,2328,T2,2026-04-22T17:33:32.000Z,95,95,93,0,2,0.9789473684210527,127.73162037037036
L2328:T2:I10535,2328,T2,2026-04-27T09:28:11.000Z,96,96,94,0,2,0.9791666666666666,132.39457175925926
L2328:T2:I10537,2328,T2,2026-04-27T15:23:57.000Z,96,96,94,0,2,0.9791666666666666,132.64163194444444
L2328:T2:I10539,2328,T2,2026-04-27T18:08:39.000Z,95,95,93,0,2,0.9789473684210527,132.75600694444444
L2328:T2:I10540,2328,T2,2026-04-28T11:47:48.000Z,96,96,93,0,3,0.96875,133.49152777777778
L2329:T0,2329,T0,2025-05-09T00:00:00.000Z,6,1,1,5,0,0.16666666666666666,49
L2329:T1:I10543,2329,T1,2025-05-15T12:31:43.000Z,7,2,2,5,0,0.2857142857142857,55.522025462962965
L2329:T2:I10544,2329,T2,2025-05-16T10:44:00.000Z,7,2,2,5,0,0.2857142857142857,56.44722222222222
L2329:T2:I10542,2329,T2,2025-05-18T16:42:20.000Z,7,2,2,5,0,0.2857142857142857,32.69606481481482
L2329:T2:I10541,2329,T2,2025-09-06T18:32:00.000Z,9,8,8,1,0,0.8888888888888888,78.77222222222223
L2330:T0,2330,T0,2025-08-28T00:00:00.000Z,39,38,33,1,5,0.8461538461538461,184
L2330:T1:I10547,2330,T1,2025-08-28T19:42:46.000Z,40,39,34,1,5,0.85,184.82136574074073
L2330:T2:I10546,2330,T2,2025-08-31T19:24:40.000Z,40,39,34,1,5,0.85,187.8087962962963
L2330:T2:I10545,2330,T2,2025-09-04T15:42:18.000Z,39,39,32,0,7,0.8205128205128205,191.654375
L2330:T2:I10548,2330,T2,2025-10-18T12:45:00.000Z,44,44,43,0,1,0.9772727272727273,135.53125
L2331:T0,2331,T0,2026-03-04T00:00:00.000Z,45,45,45,0,0,1,87
L2331:T1:I10550,2331,T1,2026-03-04T08:59:10.000Z,45,45,45,0,0,1,87.37442129629629
L2331:T2:I10551,2331,T2,2026-03-10T07:23:16.000Z,47,47,45,0,2,0.9574468085106383,93.30782407407408
L2331:T2:I10549,2331,T2,2026-03-10T14:14:10.000Z,47,47,45,0,2,0.9574468085106383,93.59317129629629
L2331:T2:I10552,2331,T2,2026-03-14T15:16:31.000Z,47,47,47,0,0,1,89.6364699074074
L2332:T0,2332,T0,2025-09-07T00:00:00.000Z,43,39,30,4,9,0.6976744186046512,211
L2332:T1:I10558,2332,T1,2025-09-10T19:11:20.000Z,44,41,33,3,8,0.75,214.79953703703703
L2332:T2:I10556,2332,T2,2025-09-11T13:57:00.000Z,44,42,35,2,7,0.7954545454545454,215.58125
L2332:T2:I10559,2332,T2,2025-09-11T17:52:36.000Z,44,42,34,2,8,0.7727272727272727,215.7448611111111
L2332:T2:I10553,2332,T2,2025-09-13T18:03:17.000Z,44,42,36,2,6,0.8181818181818182,217.7522800925926
L2332:T2:I10557,2332,T2,2025-09-16T09:03:10.000Z,45,43,36,2,7,0.8,220.37719907407407
L2332:T2:I10554,2332,T2,2026-03-27T14:47:00.000Z,61,61,58,0,3,0.9508196721311475,142.6159722222222
L2332:T2:I10555,2332,T2,2026-05-02T07:01:00.000Z,63,63,58,0,5,0.9206349206349206,159.29236111111112
L2333:T0,2333,T0,2025-10-02T00:00:00.000Z,8,7,7,1,0,0.875,42
L2333:T1:I10561,2333,T1,2025-10-08T09:24:58.000Z,10,10,10,0,0,1,48.39233796296296
L2333:T2:I10562,2333,T2,2025-10-08T09:44:19.000Z,10,10,10,0,0,1,48.405775462962964
L2333:T2:I10560,2333,T2,2025-10-08T13:09:16.000Z,10,10,10,0,0,1,48.548101851851854
L2334:T0,2334,T0,2026-02-28T00:00:00.000Z,50,50,47,0,3,0.94,144
L2334:T1:I10563,2334,T1,2026-02-28T20:08:07.000Z,51,51,48,0,3,0.9411764705882353,144.8389699074074
L2334:T2:I10566,2334,T2,2026-03-02T13:46:32.000Z,51,51,48,0,3,0.9411764705882353,146.57398148148147
L2334:T2:I10567,2334,T2,2026-03-07T08:36:53.000Z,52,52,49,0,3,0.9423076923076923,151.35894675925925
L2334:T2:I10565,2334,T2,2026-03-07T11:03:46.000Z,52,52,49,0,3,0.9423076923076923,151.46094907407408
L2334:T2:I10564,2334,T2,2026-03-10T20:00:12.000Z,52,52,49,0,3,0.9423076923076923,154.8334722222222
L2335:T0,2335,T0,2025-01-30T00:00:00.000Z,12,0,0,12,0,0,
L2335:T1:I10568,2335,T1,2025-06-14T07:28:00.000Z,17,14,13,3,1,0.7647058823529411,118.31111111111112
L2335:T2:I10569,2335,T2,2026-05-27T17:50:00.000Z,35,35,31,0,4,0.8857142857142857,113.74305555555556
L2336:T0,2336,T0,2025-10-10T00:00:00.000Z,20,19,16,1,3,0.8,152
L2336:T1:I10570,2336,T1,2025-10-18T15:36:53.000Z,21,20,17,1,3,0.8095238095238095,142.65061342592594
L2336:T2:I10571,2336,T2,2025-10-18T16:55:44.000Z,21,20,17,1,3,0.8095238095238095,142.70537037037036
L2336:T2:I10577,2336,T2,2025-10-21T20:10:38.000Z,20,19,16,1,3,0.8,145.8407175925926
L2336:T2:I10575,2336,T2,2025-10-22T19:00:34.000Z,21,20,17,1,3,0.8095238095238095,146.7920601851852
L2336:T2:I10576,2336,T2,2025-10-23T07:20:50.000Z,21,20,16,1,4,0.7619047619047619,147.30613425925927
L2336:T2:I10573,2336,T2,2025-10-23T19:42:59.000Z,21,20,17,1,3,0.8095238095238095,147.8215162037037
L2336:T2:I10574,2336,T2,2026-02-03T10:53:00.000Z,25,25,25,0,0,1,83.45347222222222
L2336:T2:I10572,2336,T2,2026-06-05T17:43:00.000Z,30,30,30,0,0,1,49.738194444444446
L2337:T0,2337,T0,2026-03-14T00:00:00.000Z,17,17,16,0,1,0.9411764705882353,107
L2337:T1:I10582,2337,T1,2026-03-18T15:34:51.000Z,18,18,17,0,1,0.9444444444444444,111.64920138888888
L2337:T2:I10579,2337,T2,2026-03-21T10:42:03.000Z,18,18,17,0,1,0.9444444444444444,114.44586805555555
L2337:T2:I10580,2337,T2,2026-03-25T19:41:46.000Z,19,19,18,0,1,0.9473684210526315,118.8206712962963
L2337:T2:I10581,2337,T2,2026-03-26T13:12:54.000Z,19,19,18,0,1,0.9473684210526315,119.550625
L2337:T2:I10578,2337,T2,2026-06-29T18:19:00.000Z,22,22,21,0,1,0.9545454545454546,112.76319444444445
L2338:T0,2338,T0,2025-10-24T00:00:00.000Z,23,23,20,0,3,0.8695652173913043,167
L2338:T1:I10583,2338,T1,2025-10-25T19:54:13.000Z,24,24,22,0,2,0.9166666666666666,141.82931712962963
L2339:T0,2339,T0,2025-11-12T00:00:00.000Z,20,19,17,1,2,0.85,167
L2339:T1:I10586,2339,T1,2025-11-14T08:55:33.000Z,21,21,19,0,2,0.9047619047619048,169.37190972222223
L2339:T2:I10588,2339,T2,2025-11-18T11:54:18.000Z,20,20,19,0,1,0.95,129.49604166666666
L2339:T2:I10584,2339,T2,2025-11-24T19:37:34.000Z,22,22,21,0,1,0.9545454545454546,135.81775462962963
L2339:T2:I10587,2339,T2,2025-11-25T07:44:42.000Z,22,22,21,0,1,0.9545454545454546,136.32270833333334
L2339:T2:I10585,2339,T2,2025-12-12T11:37:00.000Z,23,23,22,0,1,0.9565217391304348,153.48402777777778
L2340:T0,2340,T0,2026-01-23T00:00:00.000Z,101,100,89,1,11,0.8811881188118812,141
