prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities,prior_searches,prior_inquiries,has_converted_before
L465:T2:I2056,465,T2,2026-06-07T11:57:56.000Z,2056,2452,7,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,tenant_direct,small,retail,Retail,rent,444.5,94037.29,110342.27,,,Querétaro,Querétaro,,organic,app,282,331.0,84400.38,,202,true,6,6,1,0.16666666666666666,286.5,2,55.5,2026-06-05T13:11:46.000Z,true,0,0,basic,3,1,,4,good,wood,[],0,2,false
L466:T0,466,T0,2025-05-05T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,healthcare,Industrial,sale,332.3,,,7513806.18,10659681.3,Guanajuato,León,centro-leon,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,2,0,false
L466:T1:I2062,466,T1,2025-06-30T12:27:00.000Z,2062,1757,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,healthcare,Industrial,sale,332.3,,,7513806.18,10659681.3,Guanajuato,León,centro-leon,organic,email,128,522.7,,10345699.38,64,false,0,0,0,,,0,,,true,0,0,full,2,6,8.1,37,new,concrete,[],2,0,false
L466:T2:I2063,466,T2,2025-10-28T19:46:00.000Z,2063,456,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,healthcare,Industrial,sale,332.3,,,7513806.18,10659681.3,Guanajuato,León,centro-leon,organic,web,156,711.7,,8797849.93,313,false,1,1,0,0,128,1,64,2025-06-30T12:27:00.000Z,true,14,0,cctv,30,17,5.1,48,needs_renovation,wood,"[""kitchen"", ""parking""]",2,0,false
L466:T2:I2067,466,T2,2025-11-22T17:50:00.000Z,2067,1412,3,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,healthcare,Industrial,sale,332.3,,,7513806.18,10659681.3,Guanajuato,León,centro-leon,organic,whatsapp,170,373.9,,10659681.3,34,false,2,2,0,0,142,2,188.5,2025-10-28T19:46:00.000Z,true,14,0,basic,0,3,5.1,25,good,polished_concrete,[],2,0,false
L466:T2:I2065,466,T2,2025-11-24T19:08:00.000Z,2065,2515,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,large,healthcare,Industrial,sale,332.3,,,7513806.18,10659681.3,Guanajuato,León,centro-leon,organic,whatsapp,201,6328.2,,9351739.47,,false,3,3,0,0,151.33333333333334,3,137,2025-11-22T17:50:00.000Z,true,3,,basic,3,43,6.8,423,fair,ceramic,"[""cafeteria"", ""rooftop"", ""security_booth""]",2,0,false
L466:T2:I2064,466,T2,2026-04-09T14:33:00.000Z,2064,2441,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,large,healthcare,Industrial,sale,332.3,,,7513806.18,10659681.3,Guanajuato,León,centro-leon,organic,app,173,100.0,,10659681.3,79,false,4,4,0,0,163.75,3,137,2025-11-24T19:08:00.000Z,false,0,0,basic,0,0,5.5,3,good,ceramic,"[""conference_room"", ""cafeteria"", ""gym"", ""kitchen""]",2,0,false
L466:T2:I2066,466,T2,2026-05-14T14:57:00.000Z,2066,2204,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,large,healthcare,Industrial,sale,332.3,,,7513806.18,10659681.3,Guanajuato,León,centro-leon,organic,app,218,849.3,,10232881.5,222,false,5,5,0,0,165.6,4,122.5,2026-04-09T14:33:00.000Z,false,0,0,cctv,9,12,10.5,60,fair,ceramic,[],2,0,false
L467:T0,467,T0,2025-01-03T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Land,sale,273.7,,,2081028.31,2789721.79,Puebla,Puebla,angelopolis-lomas,event,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L467:T1:I2070,467,T1,2025-01-03T10:56:26.000Z,2070,365,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Land,sale,273.7,,,2081028.31,2789721.79,Puebla,Puebla,angelopolis-lomas,event,email,164,7007.5,,2422060.75,41,false,0,0,0,,,0,,,false,0,2,cctv,0,46,0.0,3,good,,[],0,0,false
L467:T2:I2068,467,T2,2025-05-26T14:11:00.000Z,2068,2770,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Land,sale,273.7,,,2081028.31,2789721.79,Puebla,Puebla,angelopolis-lomas,event,web,295,6573.3,,2789721.79,57,true,1,1,0,0,164,1,41,2025-01-03T10:56:26.000Z,true,2,0,full,9,49,0.0,4,good,ceramic,"[""conference_room"", ""gym"", ""security_booth""]",0,0,false
L467:T2:I2069,467,T2,2025-05-29T20:45:00.000Z,2069,1049,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Land,sale,273.7,,,2081028.31,2789721.79,Puebla,Puebla,angelopolis-lomas,event,web,110,207.0,,2789721.79,,false,2,2,1,0.5,229.5,2,49,2025-05-26T14:11:00.000Z,true,1,0,basic,1,1,3.2,3,good,ceramic,"[""reception"", ""meeting_rooms"", ""security_booth""]",0,0,false
L468:T0,468,T0,2025-07-04T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Industrial,rent,417.9,46135.2,51772.17,,,Baja California,Tijuana,zona-rio-aguacaliente,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,4,0,false
L468:T1:I2072,468,T1,2025-10-08T19:55:00.000Z,2072,2567,1,ELIGIBLE,POSITIVE,1,true,investor,small,technology,Industrial,rent,417.9,46135.2,51772.17,,,Baja California,Tijuana,zona-rio-aguacaliente,paid,whatsapp,153,1726.0,51772.17,,72,true,0,0,0,,,0,,,true,4,0,basic,0,12,8.6,116,good,ceramic,"[""lounge"", ""conference_room""]",4,0,false
L468:T2:I2071,468,T2,2025-10-25T17:57:00.000Z,2071,2821,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,small,technology,Industrial,rent,417.9,46135.2,51772.17,,,Baja California,Tijuana,zona-rio-aguacaliente,paid,web,279,1134.2,38140.99,,28,false,1,1,1,1,153,1,72,2025-10-08T19:55:00.000Z,true,0,0,basic,7,11,,77,fair,concrete,"[""cafeteria"", ""conference_room""]",4,0,false
L469:T0,469,T0,2025-07-20T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,38,0,false
L469:T1:I2073,469,T1,2025-07-27T09:45:02.000Z,2073,2302,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,whatsapp,312,1622.8,55311.77,12177596.23,17,false,0,0,0,,,0,,,true,16,0,cctv,0,10,7.3,108,good,concrete,"[""reception""]",38,0,false
L469:T2:I2078,469,T2,2025-07-30T07:58:31.000Z,2078,2002,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,email,352,480.8,47365.29,12328034.77,27,false,1,1,0,0,312,1,17,2025-07-27T09:45:02.000Z,false,1,19,basic,27,12,5.9,58,fair,concrete,[],38,0,false
L469:T2:I2074,469,T2,2025-09-22T14:54:00.000Z,2074,1567,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,app,193,2617.7,55697.46,12562802.33,137,true,2,2,0,0,332,2,22,2025-07-30T07:58:31.000Z,false,3,0,cctv,0,17,9.7,175,fair,carpet,"[""loading_dock"", ""lounge"", ""meeting_rooms""]",38,0,false
L469:T2:I2075,469,T2,2025-12-11T08:15:00.000Z,2075,801,4,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,web,251,1549.5,47245.83,12562802.33,,true,3,3,1,0.3333333333333333,285.6666666666667,3,60.333333333333336,2025-09-22T14:54:00.000Z,false,0,,cctv,2,12,8.2,105,new,concrete,"[""loading_dock"", ""meeting_rooms""]",38,0,false
L469:T2:I2077,469,T2,2026-01-25T08:46:00.000Z,2077,753,5,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,whatsapp,340,1709.8,49046.06,11499725.92,,false,4,4,2,0.5,277,3,60.333333333333336,2025-12-11T08:15:00.000Z,true,5,0,basic,0,12,,114,new,,[],38,0,false
L469:T2:I2076,469,T2,2026-02-01T16:50:00.000Z,2076,1410,6,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,email,405,850.0,47460.76,9384456.3,32,false,5,5,2,0.4,289.6,3,60.333333333333336,2026-01-25T08:46:00.000Z,true,4,0,cctv,15,10,9.6,56,good,polished_concrete,[],38,0,false
L470:T0,470,T0,2025-08-26T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Industrial,rent,891.1,117026.46,153676.77,,,CDMX,Cuauhtémoc,roma-condesa,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L470:T1:I2079,470,T1,2025-08-29T17:36:05.000Z,2079,2448,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Industrial,rent,891.1,117026.46,153676.77,,,CDMX,Cuauhtémoc,roma-condesa,social,whatsapp,90,918.9,123649.15,,68,true,0,0,0,,,0,,,true,1,0,full,2,3,3.4,21,fair,concrete,[],0,0,false
L470:T2:I2080,470,T2,2025-08-31T15:41:33.000Z,2080,625,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Industrial,rent,891.1,117026.46,153676.77,,,CDMX,Cuauhtémoc,roma-condesa,social,whatsapp,208,4898.3,134676.9,,62,false,1,1,1,1,90,1,68,2025-08-29T17:36:05.000Z,true,0,0,basic,26,42,10.1,327,good,concrete,"[""lounge"", ""rooftop"", ""parking"", ""gym""]",0,0,false
L471:T0,471,T0,2025-12-03T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Industrial,sale,198.9,,,4406151.33,5744786.71,Estado de México,Toluca,metepec-toluca,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,6,0,false
L471:T1:I2081,471,T1,2026-03-09T12:18:00.000Z,2081,1735,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Industrial,sale,198.9,,,4406151.33,5744786.71,Estado de México,Toluca,metepec-toluca,email,web,232,1077.2,,5744786.71,,false,0,0,0,,,0,,,true,0,0,basic,1,8,6.6,73,new,carpet,[],6,0,false
L472:T0,472,T0,2025-05-18T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,manufacturing,Office,both,1086.0,316906.84,413923.75,57043230.95,68547913.24,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,4,3,false
L472:T1:I2085,472,T1,2025-05-25T16:40:23.000Z,2085,254,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,manufacturing,Office,both,1086.0,316906.84,413923.75,57043230.95,68547913.24,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,email,67,3646.6,413923.75,54470499.37,241,true,0,0,0,,,0,,,true,0,0,basic,3,27,8.1,244,good,ceramic,[],4,3,false
L472:T2:I2084,472,T2,2025-05-26T19:15:49.000Z,2084,844,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,manufacturing,Office,both,1086.0,316906.84,413923.75,57043230.95,68547913.24,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,web,286,150.0,395678.89,68547913.24,66,false,1,1,1,1,67,1,241,2025-05-25T16:40:23.000Z,false,0,,basic,0,0,2.5,5,new,concrete,"[""cafeteria""]",4,3,false
L472:T2:I2083,472,T2,2025-05-27T15:51:49.000Z,2083,1435,3,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,manufacturing,Office,both,1086.0,316906.84,413923.75,57043230.95,68547913.24,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,whatsapp,129,110.0,399961.42,66777097.7,175,false,2,2,1,0.5,176.5,2,153.5,2025-05-26T19:15:49.000Z,true,2,0,basic,8,3,4.4,3,good,polished_concrete,"[""reception""]",4,3,false
L472:T2:I2087,472,T2,2025-11-15T16:36:00.000Z,2087,2618,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,manufacturing,Office,both,1086.0,316906.84,413923.75,57043230.95,68547913.24,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,whatsapp,306,1034.7,364927.04,68547913.24,,false,3,3,1,0.3333333333333333,160.66666666666666,3,160.66666666666666,2025-05-27T15:51:49.000Z,true,5,5,none,2,3,0.0,2,good,concrete,"[""gym"", ""conference_room""]",4,3,false
L472:T2:I2082,472,T2,2025-12-12T07:33:00.000Z,2082,1243,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,manufacturing,Office,both,1086.0,316906.84,413923.75,57043230.95,68547913.24,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,whatsapp,222,1066.5,337577.27,63637107.16,,false,4,4,1,0.25,197,3,160.66666666666666,2025-11-15T16:36:00.000Z,true,5,0,full,0,1,2.7,11,good,concrete,[],4,3,false
L472:T2:I2086,472,T2,2026-02-16T08:54:00.000Z,2086,1728,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,manufacturing,Office,both,1086.0,316906.84,413923.75,57043230.95,68547913.24,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,app,282,510.0,328417.63,63399820.66,34,true,5,5,1,0.2,202,3,160.66666666666666,2025-12-12T07:33:00.000Z,false,0,0,basic,3,2,3.0,7,new,,"[""cafeteria"", ""meeting_rooms"", ""gym""]",4,3,false
L473:T0,473,T0,2025-09-24T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,financial,Retail,rent,352.1,88751.6,113608.36,,,Querétaro,Querétaro,centro-queretaro,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,29,5,false
L473:T1:I2088,473,T1,2025-09-28T18:28:59.000Z,2088,1639,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,financial,Retail,rent,352.1,88751.6,113608.36,,,Querétaro,Querétaro,centro-queretaro,organic,web,348,190.6,87119.09,,72,false,0,0,0,,,0,,,true,23,4,full,0,1,2.7,14,good,concrete,"[""gym""]",29,5,false
L473:T2:I2089,473,T2,2026-01-08T08:01:00.000Z,2089,2496,2,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,financial,Retail,rent,352.1,88751.6,113608.36,,,Querétaro,Querétaro,centro-queretaro,organic,app,234,100.0,104400.17,,43,false,1,1,0,0,348,1,72,2025-09-28T18:28:59.000Z,true,11,0,cctv,0,1,3.4,1,fair,concrete,"[""lounge"", ""reception"", ""cafeteria""]",29,5,false
L474:T0,474,T0,2025-01-25T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,both,433.4,16575.83,23357.33,2983649.89,3940845.75,Estado de México,Toluca,metepec-toluca,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,1,4,false
L474:T1:I2094,474,T1,2025-01-26T14:30:09.000Z,2094,2445,1,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,both,433.4,16575.83,23357.33,2983649.89,3940845.75,Estado de México,Toluca,metepec-toluca,organic,app,371,2299.4,17962.31,3464916.39,206,false,0,0,0,,,0,,,false,6,0,cctv,0,16,8.6,153,new,,"[""security_booth"", ""storage"", ""rooftop""]",1,4,false
L474:T2:I2090,474,T2,2025-02-04T17:28:32.000Z,2090,2051,2,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,both,433.4,16575.83,23357.33,2983649.89,3940845.75,Estado de México,Toluca,metepec-toluca,organic,whatsapp,147,1343.1,19982.32,2865689.66,291,false,1,1,0,0,371,1,206,2025-01-26T14:30:09.000Z,true,14,,none,0,9,0.0,1,needs_renovation,wood,"[""reception""]",1,4,false
L474:T2:I2095,474,T2,2025-04-09T08:09:00.000Z,2095,69,3,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,both,433.4,16575.83,23357.33,2983649.89,3940845.75,Estado de México,Toluca,metepec-toluca,organic,app,140,1831.9,23357.33,3940845.75,26,false,2,2,0,0,259,2,248.5,2025-02-04T17:28:32.000Z,true,0,0,none,0,16,0.0,1,fair,concrete,[],1,4,false
L474:T2:I2091,474,T2,2025-04-25T09:07:00.000Z,2091,1133,4,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,both,433.4,16575.83,23357.33,2983649.89,3940845.75,Estado de México,Toluca,metepec-toluca,organic,web,218,4687.2,20599.19,2761246.31,41,false,3,3,0,0,219.33333333333334,3,174.33333333333334,2025-04-09T08:09:00.000Z,true,0,,basic,2,31,0.0,2,fair,wood,"[""rooftop"", ""lounge""]",1,4,false
L474:T2:I2092,474,T2,2025-05-03T19:42:00.000Z,2092,802,5,ELIGIBLE,POSITIVE,1,true,broker,small,healthcare,Land,both,433.4,16575.83,23357.33,2983649.89,3940845.75,Estado de México,Toluca,metepec-toluca,organic,whatsapp,217,1489.0,17945.05,3940845.75,85,false,4,4,0,0,219,4,141,2025-04-25T09:07:00.000Z,true,10,0,none,4,12,0.0,2,good,ceramic,"[""parking"", ""reception"", ""gym""]",1,4,false
L474:T2:I2093,474,T2,2025-09-18T17:03:00.000Z,2093,1601,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,small,healthcare,Land,both,433.4,16575.83,23357.33,2983649.89,3940845.75,Estado de México,Toluca,metepec-toluca,organic,app,375,286.0,23357.33,3008930.43,,true,5,5,0,0,218.6,5,129.8,2025-05-03T19:42:00.000Z,true,9,,basic,0,0,3.3,2,needs_renovation,ceramic,"[""loading_dock"", ""kitchen""]",1,4,false
L474:T2:I2096,474,T2,2026-04-06T10:47:00.000Z,2096,549,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,small,healthcare,Land,both,433.4,16575.83,23357.33,2983649.89,3940845.75,Estado de México,Toluca,metepec-toluca,organic,web,216,544.9,23336.12,3340272.0,61,false,6,6,1,0.16666666666666666,244.66666666666666,5,129.8,2025-09-18T17:03:00.000Z,false,6,19,cctv,0,4,0.0,3,fair,ceramic,[],1,4,false
L475:T0,475,T0,2025-11-19T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Office,both,184.6,47226.45,56233.37,8500761.78,10162701.75,Yucatán,Mérida,paseo-montejo,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,57,0,true
L475:T1:I2100,475,T1,2025-11-21T13:17:04.000Z,2100,269,1,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Office,both,184.6,47226.45,56233.37,8500761.78,10162701.75,Yucatán,Mérida,paseo-montejo,email,phone,140,859.7,41448.77,9991430.33,52,true,0,0,0,,,0,,,true,0,0,cctv,27,14,3.9,95,good,polished_concrete,"[""kitchen""]",57,0,true
L475:T2:I2099,475,T2,2025-11-25T13:07:44.000Z,2099,2334,2,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Office,both,184.6,47226.45,56233.37,8500761.78,10162701.75,Yucatán,Mérida,paseo-montejo,email,email,297,226.5,53868.9,10162701.75,347,false,1,1,1,1,140,1,52,2025-11-21T13:17:04.000Z,false,0,0,basic,0,1,3.0,28,needs_renovation,ceramic,"[""security_booth""]",57,0,true
L475:T2:I2098,475,T2,2025-12-03T11:34:00.000Z,2098,773,3,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Office,both,184.6,47226.45,56233.37,8500761.78,10162701.75,Yucatán,Mérida,paseo-montejo,email,whatsapp,146,152.3,41846.08,8643607.84,61,false,2,2,1,0.5,218.5,2,199.5,2025-11-25T13:07:44.000Z,false,0,0,none,1,3,3.4,28,good,concrete,[],57,0,true
L475:T2:I2097,475,T2,2026-04-23T13:48:00.000Z,2097,2387,4,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Office,both,184.6,47226.45,56233.37,8500761.78,10162701.75,Yucatán,Mérida,paseo-montejo,email,phone,238,4116.9,40549.85,9905722.91,,false,3,3,1,0.3333333333333333,194.33333333333334,3,153.33333333333334,2025-12-03T11:34:00.000Z,true,0,0,none,3,29,6.9,278,needs_renovation,concrete,"[""security_booth"", ""storage""]",57,0,true
L476:T0,476,T0,2025-08-17T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Office,sale,579.7,,,29016700.06,199312140.31,Guanajuato,León,centro-leon,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,18,0,false
L476:T1:I2106,476,T1,2025-08-17T18:40:34.000Z,2106,2079,1,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Office,sale,579.7,,,29016700.06,199312140.31,Guanajuato,León,centro-leon,organic,app,154,150.0,,199312140.31,9,false,0,0,0,,,0,,,true,0,0,none,17,6,2.4,5,good,concrete,"[""conference_room""]",18,0,false
L476:T2:I2102,476,T2,2025-08-22T10:04:39.000Z,2102,2994,2,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Office,sale,579.7,,,29016700.06,199312140.31,Guanajuato,León,centro-leon,organic,app,76,528.7,,192970898.1,31,true,1,1,0,0,154,1,9,2025-08-17T18:40:34.000Z,false,0,3,basic,0,4,,32,new,wood,"[""conference_room""]",18,0,false
L476:T2:I2101,476,T2,2025-08-28T19:25:54.000Z,2101,844,3,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Office,sale,579.7,,,29016700.06,199312140.31,Guanajuato,León,centro-leon,organic,whatsapp,497,150.0,,193317183.3,,true,2,2,1,0.5,115,2,20,2025-08-22T10:04:39.000Z,false,0,,basic,0,0,2.5,5,new,concrete,"[""cafeteria""]",18,0,false
L476:T2:I2104,476,T2,2025-12-19T20:35:00.000Z,2104,669,4,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Office,sale,579.7,,,29016700.06,199312140.31,Guanajuato,León,centro-leon,organic,app,254,650.0,,161619337.96,,true,3,3,2,0.6666666666666666,242.33333333333334,2,20,2025-08-28T19:25:54.000Z,false,0,0,cctv,3,3,4.6,15,good,ceramic,[],18,0,false
L476:T2:I2105,476,T2,2026-02-25T10:03:00.000Z,2105,2366,5,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Office,sale,579.7,,,29016700.06,199312140.31,Guanajuato,León,centro-leon,organic,app,136,150.0,,199312140.31,143,false,4,4,3,0.75,245.25,2,20,2025-12-19T20:35:00.000Z,true,8,0,cctv,28,10,2.8,4,good,concrete,"[""cafeteria""]",18,0,false
L476:T2:I2103,476,T2,2026-06-24T07:39:00.000Z,2103,326,6,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Office,sale,579.7,,,29016700.06,199312140.31,Guanajuato,León,centro-leon,organic,app,181,417.8,,197721559.81,254,true,5,5,3,0.6,223.4,3,61,2026-02-25T10:03:00.000Z,true,5,2,basic,6,2,,5,fair,carpet,"[""storage"", ""reception""]",18,0,false
L477:T0,477,T0,2025-01-13T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,manufacturing,Office,both,198.7,51901.2,61622.72,9342216.12,11133532.95,Jalisco,Guadalajara,americana-chapultepec,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,1,false
L477:T1:I2107,477,T1,2025-01-19T07:16:16.000Z,2107,203,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,manufacturing,Office,both,198.7,51901.2,61622.72,9342216.12,11133532.95,Jalisco,Guadalajara,americana-chapultepec,referral,web,697,220.0,61153.86,8359788.78,,false,0,0,0,,,0,,,true,1,0,none,3,2,7.6,14,fair,carpet,[],0,1,false
L478:T0,478,T0,2026-05-09T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Retail,sale,507.7,,,22957771.13,28331745.08,CDMX,Benito Juárez,del-valle-narvarte,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,1,2,false
L478:T1:I2110,478,T1,2026-05-09T10:15:36.000Z,2110,1580,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Retail,sale,507.7,,,22957771.13,28331745.08,CDMX,Benito Juárez,del-valle-narvarte,organic,web,240,100.0,,28269621.29,,true,0,0,0,,,0,,,true,0,0,cctv,0,0,4.2,1,good,polished_concrete,"[""cafeteria"", ""security_booth"", ""rooftop"", ""gym""]",1,2,false
L478:T2:I2108,478,T2,2026-05-17T13:24:42.000Z,2108,1416,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Retail,sale,507.7,,,22957771.13,28331745.08,CDMX,Benito Juárez,del-valle-narvarte,organic,whatsapp,316,445.8,,26622018.65,,false,1,1,1,1,240,0,,2026-05-09T10:15:36.000Z,true,0,,full,6,2,2.5,11,fair,polished_concrete,"[""rooftop""]",1,2,false
L478:T2:I2111,478,T2,2026-05-17T17:21:37.000Z,2111,678,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Retail,sale,507.7,,,22957771.13,28331745.08,CDMX,Benito Juárez,del-valle-narvarte,organic,web,137,134.0,,24445837.07,54,false,2,2,1,0.5,278,0,,2026-05-17T13:24:42.000Z,true,0,,cctv,0,1,3.9,5,good,concrete,[],1,2,false
L478:T2:I2109,478,T2,2026-05-22T16:39:30.000Z,2109,2306,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Retail,sale,507.7,,,22957771.13,28331745.08,CDMX,Benito Juárez,del-valle-narvarte,organic,whatsapp,86,415.5,,28331745.08,73,true,3,3,1,0.3333333333333333,231,1,54,2026-05-17T17:21:37.000Z,true,0,14,basic,4,2,,3,good,concrete,[],1,2,false
L479:T0,479,T0,2025-10-19T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,technology,Industrial,rent,474.0,59934.11,87056.29,,,Yucatán,Mérida,paseo-montejo,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,5,1,false
