population,aggregation,fold,system,objective,capacity_pct,n_selected,positives_captured,recall,precision,lift,exact_serviceability,confirmed_serviceability,fallback_coverage,no_result_rate,selection_status
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,LEAD_QUALITY,20,116,27,0.226890756302521,0.23275862068965517,1.1305418719211824,0.8448275862068966,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,LEAD_QUALITY,5,31,7,0.05263157894736842,0.22580645161290322,1.0237691001697793,0.8387096774193549,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,LEAD_QUALITY,10,61,15,0.11278195488721804,0.2459016393442623,1.1148773573277455,0.8360655737704918,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,LEAD_QUALITY,15,91,19,0.14285714285714285,0.2087912087912088,0.946624803767661,0.8131868131868132,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,LEAD_QUALITY,20,121,28,0.21052631578947367,0.23140495867768596,1.0491518051326665,0.8181818181818182,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,LEAD_QUALITY,5,122,22,0.04385542268870081,0.18020022246941045,0.8593333701555245,0.8295328142380423,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,LEAD_QUALITY,10,241,54,0.10843941097290834,0.22406726964386658,1.0753559720916863,0.827232899943471,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,LEAD_QUALITY,15,361,81,0.1637348000640934,0.22451617597794513,1.084132654444449,0.7931868543750102,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,LEAD_QUALITY,20,480,112,0.2258134841246936,0.23336917014328493,1.1243424011848062,0.7964934430901336,1,1,0,SELECTED_CAPACITY
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,5,31,23,0.04946236559139785,0.7419354838709677,0.9685050294831773,0.7419354838709677,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,10,61,45,0.0967741935483871,0.7377049180327869,0.9629825489159175,0.7377049180327869,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,15,92,67,0.14408602150537633,0.7282608695652174,0.9506545114539504,0.7282608695652174,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,20,122,88,0.18924731182795698,0.7213114754098361,0.941582936717786,0.7213114754098361,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,5,31,25,0.05186721991701245,0.8064516129032258,1.0072279480658546,0.8064516129032258,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,10,61,48,0.0995850622406639,0.7868852459016393,0.9827902863750765,0.7868852459016393,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,15,91,70,0.14522821576763487,0.7692307692307693,0.9607405043089691,0.7692307692307693,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,20,121,97,0.2012448132780083,0.8016528925619835,1.0012345255649668,0.8016528925619835,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,5,29,27,0.05732484076433121,0.9310344827586207,1.1425433779925322,0.9310344827586207,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,10,58,55,0.11677282377919321,0.9482758620689655,1.1637015886960977,0.9482758620689655,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,15,87,75,0.1592356687898089,0.8620689655172413,1.0579105351782707,0.8620689655172413,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,20,116,98,0.208067940552017,0.8448275862068966,1.0367523244747052,0.8448275862068966,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,5,31,26,0.05295315682281059,0.8387096774193549,1.0300243085211223,0.8387096774193549,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,10,61,51,0.10386965376782077,0.8360655737704918,1.026777069213048,0.8360655737704918,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,15,91,74,0.15071283095723015,0.8131868131868132,0.9986795282110965,0.8131868131868132,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,20,121,99,0.20162932790224034,0.8181818181818182,1.0048139233475284,0.8181818181818182,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,5,122,101,0.05290189577388803,0.8295328142380423,1.0370751660156716,0.8295328142380423,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,10,241,199,0.10425043333401623,0.827232899943471,1.034062873300035,0.827232899943471,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,15,361,286,0.14981568425501257,0.7931868543750102,0.9919962697880718,0.7931868543750102,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,SERVICEABILITY_EXACT,20,480,382,0.20004734839005567,0.7964934430901336,0.9960959275262466,0.7964934430901336,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,5,31,6,0.047244094488188976,0.1935483870967742,0.9250698501397002,0.7419354838709677,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,10,61,13,0.10236220472440945,0.21311475409836064,1.0185878404543693,0.7377049180327869,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,15,92,18,0.14173228346456693,0.1956521739130435,0.9351249572064362,0.7282608695652174,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,20,122,26,0.2047244094488189,0.21311475409836064,1.0185878404543693,0.7213114754098361,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,5,31,4,0.03389830508474576,0.12903225806451613,0.6582832148715144,0.8064516129032258,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,10,61,13,0.11016949152542373,0.21311475409836064,1.0872464573492635,0.7868852459016393,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,15,91,24,0.2033898305084746,0.26373626373626374,1.3455019556714471,0.7692307692307693,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,20,121,31,0.2627118644067797,0.256198347107438,1.3070458047345566,0.8016528925619835,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,5,29,5,0.04201680672268908,0.1724137931034483,0.8374384236453203,0.9310344827586207,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,10,58,13,0.1092436974789916,0.22413793103448276,1.0886699507389164,0.9482758620689655,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,15,87,20,0.16806722689075632,0.22988505747126436,1.116584564860427,0.8620689655172413,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,20,116,27,0.226890756302521,0.23275862068965517,1.1305418719211824,0.8448275862068966,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,5,31,7,0.05263157894736842,0.22580645161290322,1.0237691001697793,0.8387096774193549,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,10,61,15,0.11278195488721804,0.2459016393442623,1.1148773573277455,0.8360655737704918,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,15,91,19,0.14285714285714285,0.2087912087912088,0.946624803767661,0.8131868131868132,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,20,121,28,0.21052631578947367,0.23140495867768596,1.0491518051326665,0.8181818181818182,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,5,122,22,0.04394769631074806,0.18020022246941045,0.8611401472065786,0.8295328142380423,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,10,241,54,0.10863933715401071,0.22406726964386658,1.0773454014675736,0.827232899943471,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,15,361,81,0.16401162093023514,0.22451617597794513,1.0859590703764928,0.7931868543750102,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_CONFIRMED_SERVICEABLE,20,480,112,0.22621333648689831,0.23336917014328493,1.1263318305606937,0.7964934430901336,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,5,31,5,0.04950495049504951,0.16129032258064516,0.9693388693708082,0.7419354838709677,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,10,61,11,0.10891089108910891,0.18032786885245902,1.083752637558838,0.7377049180327869,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,15,92,14,0.13861386138613863,0.15217391304347827,0.9145501506672408,0.7282608695652174,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F1,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,20,122,22,0.21782178217821782,0.18032786885245902,1.083752637558838,0.7213114754098361,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,5,31,3,0.031914893617021274,0.0967741935483871,0.6197666437886067,0.8064516129032258,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,10,61,9,0.09574468085106383,0.14754098360655737,0.9448901290547611,0.7868852459016393,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,15,91,18,0.19148936170212766,0.1978021978021978,1.2667757774140753,0.7692307692307693,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F2,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,20,121,25,0.26595744680851063,0.2066115702479339,1.3231932477580448,0.8016528925619835,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,5,29,5,0.05434782608695652,0.1724137931034483,1.083208395802099,0.9310344827586207,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,10,58,12,0.13043478260869565,0.20689655172413793,1.2998500749625188,0.9482758620689655,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,15,87,16,0.17391304347826086,0.1839080459770115,1.1554222888555723,0.8620689655172413,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F3,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,20,116,20,0.21739130434782608,0.1724137931034483,1.083208395802099,0.8448275862068966,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,5,31,5,0.04807692307692308,0.16129032258064516,0.9351736972704715,0.8387096774193549,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,10,61,13,0.125,0.21311475409836064,1.235655737704918,0.8360655737704918,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,15,91,15,0.14423076923076922,0.16483516483516483,0.95572696534235,0.8131868131868132,1,1,0,EVALUATED
DEVELOPMENT_OOF,FOLD,F4,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,20,121,22,0.21153846153846154,0.18181818181818182,1.0541958041958042,0.8181818181818182,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,5,122,18,0.045961148318987594,0.14794215795328142,0.9018719015579963,0.8295328142380423,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,10,241,45,0.1150225886372171,0.18697003957037875,1.141037144820259,0.827232899943471,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,15,361,63,0.16206175894932406,0.17467983041446308,1.0731187955698096,0.7931868543750102,1,1,0,EVALUATED
DEVELOPMENT_OOF,MACRO,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,JOINT_EXACT_SERVICEABLE,20,480,89,0.228177248718254,0.18529285350550578,1.1360875213286965,0.7964934430901336,1,1,0,EVALUATED
