broker_id,n_spots,median_area,median_rent,median_sale,share_industrial,share_office,share_retail,share_land,share_rent,share_sale,share_both,top_sector,top_region,top_modality,n_inquiries,visit_n,positive_n,responded_n,median_response_hours,fast_rate,visit_rate,positive_rate,response_rate,log_spots,log_inquiries,broker_profile
194,16,754.15,171.33,19053.745,0.125,0.4375,0.0625,0.375,0.25,0.3125,0.4375,Office,centro,both,95,28,62,79,8.7,0.38271604938271603,0.2777408637873754,0.6522413211998652,0.8264432567769272,2.833213344056216,4.564348191467836,B2
195,9,852.8,105.82,28323.28,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.3333333333333333,Industrial,bajío,rent,55,12,37,44,8.6,0.3617021276595745,0.21253599114064228,0.6667700258397933,0.800546327057955,2.302585092994046,4.02535169073515,B2
196,10,180.85000000000002,307.405,51100.92,0.2,0.6,0.2,0.0,0.4,0.2,0.4,Office,centro,rent,76,12,45,60,7.9,0.36065573770491804,0.1660437430786268,0.6042474160206718,0.7920934846806941,2.3978952727983707,4.343805421853684,B1
197,9,750.9,115.64,22412.16,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.0,0.1111111111111111,Office,bajío,rent,52,11,31,41,8.0,0.42857142857142855,0.20750276854928018,0.6112187769164513,0.7922357573520364,2.302585092994046,3.970291913552122,B2
198,9,1419.5,271.90000000000003,51360.035,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777778,Retail,centro,both,70,13,47,59,9.6,0.42857142857142855,0.18822443706164635,0.6667527993109388,0.8337886058816292,2.302585092994046,4.2626798770413155,B1
199,3,1052.3,483.47,40894.01,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,Industrial,norte,sale,16,1,8,13,12.75,0.25,0.13722775932078257,0.5835486649440137,0.8066937369262951,1.3862943611198906,2.833213344056216,B1
200,13,243.1,234.62,31725.81,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.23076923076923078,Office,bajío,rent,93,21,63,75,7.9,0.3924050632911392,0.22070972863316968,0.6726349729025176,0.8056723409676693,2.639057329615259,4.543294782270004,B1
201,4,103.5,347.63,42037.71,0.0,0.5,0.5,0.0,0.5,0.25,0.25,Office,occidente,rent,27,9,21,24,9.1,0.34782608695652173,0.27532339011804624,0.7235691901698829,0.8519356282839708,1.6094379124341003,3.332204510175204,B1
202,7,150.0,331.35,56793.225,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,Office,noroeste,rent,54,10,37,44,10.350000000000001,0.32608695652173914,0.18838107210200233,0.6757804315943851,0.8113645206668463,2.0794415416798357,4.007333185232471,B1
203,15,30.3,252.66,47250.5,0.0,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.6,0.0,0.4,Retail,bajío,rent,129,30,86,100,7.85,0.4528301886792453,0.2277865727217998,0.6644815566307685,0.7787984867741384,2.772588722239781,4.867534450455582,B1
204,8,2430.1000000000004,111.5,28002.32,0.5,0.0,0.125,0.375,0.375,0.125,0.5,Industrial,noreste,both,45,12,31,37,7.5,0.4444444444444444,0.24523383593151035,0.6770423375074538,0.8160149927591789,2.1972245773362196,3.828641396489095,B2
205,7,196.6,295.155,54208.065,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,Office,occidente,rent,50,11,34,43,10.85,0.36363636363636365,0.2134314190792596,0.6715393133997785,0.8434424932763804,2.0794415416798357,3.9318256327243257,B1
206,4,446.5,296.15,74740.365,0.25,0.75,0.0,0.0,0.5,0.25,0.25,Office,centro-oriente,rent,29,7,17,24,7.4,0.3793103448275862,0.22326937419486065,0.6124031007751938,0.81716274549687,1.6094379124341003,3.4011973816621555,B1
207,5,43.8,228.475,47753.57,0.0,0.4,0.6,0.0,0.4,0.2,0.4,Retail,occidente,rent,34,3,21,23,6.25,0.4666666666666667,0.12852220991755875,0.6297731840367499,0.7229810098027153,1.791759469228055,3.5553480614894135,B1
208,6,569.8,228.63,11537.105,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,Land,bajío,sale,22,6,13,17,9.6,0.35294117647058826,0.23667141275114695,0.6192321889996308,0.7866898697463482,1.9459101490553132,3.1354942159291497,B1
209,11,2195.4,136.35,51189.86,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.18181818181818182,Land,bajío,rent,59,8,30,46,6.5,0.4489795918367347,0.1511417637411161,0.5444019232656265,0.7853287915107168,2.4849066497880004,4.0943445622221,B2
210,15,1419.9,212.45,36700.405,0.4666666666666667,0.26666666666666666,0.2,0.06666666666666667,0.2,0.4,0.4,Industrial,noreste,sale,95,15,59,81,8.0,0.41975308641975306,0.16469738552650584,0.626154364678126,0.8438345611247533,2.772588722239781,4.564348191467836,B2
211,10,1566.6499999999999,170.15,26064.985,0.3,0.2,0.3,0.2,0.2,0.1,0.7,Retail,bajío,both,58,10,33,46,6.75,0.4807692307692308,0.17872050430189965,0.5898429735639038,0.7953971093505978,2.3978952727983707,4.07753744390572,B2
212,15,650.4,172.845,37569.56,0.3333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.13333333333333333,Industrial,centro,rent,81,14,58,66,7.050000000000001,0.45714285714285713,0.17762573599552645,0.7030470488909356,0.8122868765281844,2.772588722239781,4.406719247264253,B2
213,11,2267.6,323.525,36267.95,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.36363636363636365,Industrial,centro,sale,66,14,47,56,8.0,0.43137254901960786,0.208606969018002,0.6977645574184244,0.8376857503412398,2.4849066497880004,4.204692619390966,B2
214,3,589.3,172.075,34895.42,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,Industrial,centro,both,17,1,11,13,10.3,0.26666666666666666,0.13351890096076144,0.6488581604860674,0.7848912034958547,1.3862943611198906,2.8903717578961645,B2
215,4,392.04999999999995,359.85,31183.57,0.25,0.25,0.5,0.0,0.75,0.0,0.25,Retail,centro,rent,27,4,16,22,6.0,0.52,0.16894041139464197,0.6171862114464786,0.8093824367946091,1.6094379124341003,3.332204510175204,B1
216,17,1074.2,217.89,62556.33,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.47058823529411764,Industrial,centro,both,127,17,93,109,7.05,0.4636363636363636,0.14245033561597395,0.721141169646153,0.8506188743492968,2.8903717578961645,4.852030263919617,B2
217,7,3426.8,94.0,10096.705,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,Land,occidente,rent,45,10,29,33,4.25,0.631578947368421,0.21446460516227958,0.646273106738223,0.7544765312207173,2.0794415416798357,3.828641396489095,B2
218,15,348.0,235.75,30691.614999999998,0.26666666666666666,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Retail,noroeste,rent,100,19,62,79,9.2,0.36470588235294116,0.19116832779623477,0.6250645994832041,0.7920081210778885,2.772588722239781,4.61512051684126,B1
219,10,195.85,159.2,47965.39,0.1,0.4,0.3,0.2,0.4,0.5,0.1,Office,centro,sale,52,11,37,43,7.699999999999999,0.38095238095238093,0.20750276854928018,0.6945521102497847,0.8200135351298142,2.3978952727983707,3.970291913552122,B1
220,6,452.20000000000005,267.71000000000004,49065.91,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,Office,centro,both,37,5,20,30,9.0,0.29411764705882354,0.1568456023780381,0.5790833673330613,0.8077363952516952,1.9459101490553132,3.6375861597263857,B1
221,4,856.15,253.01,31790.02,0.5,0.25,0.0,0.25,0.0,0.25,0.75,Industrial,centro-norte,both,26,11,19,23,9.850000000000001,0.4,0.32478694207713416,0.6958206943040107,0.8487168375944919,1.6094379124341003,3.295836866004329,B2
222,6,153.3,233.86,38124.645000000004,0.16666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.16666666666666666,0.5,Retail,occidente,both,48,9,32,42,6.5,0.4418604651162791,0.190297049052179,0.6618787049703602,0.8535437430786269,1.9459101490553132,3.8918202981106265,B1
223,8,2950.3,140.46,15976.3,0.375,0.25,0.125,0.25,0.375,0.125,0.5,Industrial,bajío,both,56,10,34,44,8.3,0.40425531914893614,0.1834236754677391,0.6185230518155854,0.7900128227545609,2.1972245773362196,4.04305126783455,B2
224,10,1374.4,167.01,31405.22,0.4,0.0,0.3,0.3,0.7,0.1,0.2,Industrial,sureste,rent,53,11,36,42,9.95,0.30952380952380953,0.2046602648705229,0.6713390676436232,0.7950818428677621,2.3978952727983707,3.9889840465642745,B2
225,13,814.2,184.48000000000002,44235.005000000005,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.0,0.6923076923076923,0.23076923076923078,0.07692307692307693,Industrial,centro,rent,88,14,61,71,6.75,0.47368421052631576,0.16611295681063123,0.6852569623887453,0.8059349493458021,2.639057329615259,4.48863636973214,B2
226,8,2618.6,223.32999999999998,40301.965,0.375,0.25,0.25,0.125,0.25,0.0,0.75,Industrial,noroeste,both,67,14,41,53,5.4,0.5084745762711864,0.20620918776492153,0.6207787579078677,0.7935744198775474,2.1972245773362196,4.219507705176107,B2
227,11,547.8,186.275,37573.885,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.2727272727272727,Industrial,bajío,rent,59,16,42,50,6.7,0.4528301886792453,0.2524075865259262,0.6963006574428418,0.8359617029031219,2.4849066497880004,4.0943445622221,B2
228,11,352.2,237.3,59088.42,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.09090909090909091,Office,bajío,rent,69,16,46,55,9.1,0.32786885245901637,0.22404718354548508,0.6630084487413989,0.7982131969589509,2.4849066497880004,4.248495242049359,B1
229,8,413.54999999999995,236.425,48059.795,0.375,0.25,0.25,0.125,0.5,0.25,0.25,Industrial,centro,rent,55,11,36,48,12.75,0.3958333333333333,0.19920265780730897,0.65343669250646,0.8538796603912884,2.1972245773362196,4.02535169073515,B1
230,11,518.1,211.14,36118.94,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.45454545454545453,Office,centro,both,75,14,53,63,9.9,0.3230769230769231,0.18884420353208603,0.6948184414524684,0.8320102582036487,2.4849066497880004,4.330733340286331,B1
231,4,6675.8,94.47,33441.19,0.5,0.25,0.0,0.25,0.75,0.25,0.0,Industrial,centro-oriente,rent,26,3,17,21,8.35,0.2727272727272727,0.15087389859887332,0.6523424334344455,0.8052385767249267,1.6094379124341003,3.295836866004329,B3
232,10,356.15,212.62,51999.305,0.2,0.4,0.2,0.2,0.2,0.3,0.5,Office,noreste,both,66,6,36,49,9.05,0.40384615384615385,0.11558371320404852,0.5698575806742383,0.7562904015040306,2.3978952727983707,4.204692619390966,B1
233,10,445.5,219.55,34520.6,0.3,0.3,0.3,0.1,0.3,0.3,0.4,Office,centro,both,75,17,52,66,10.1,0.3076923076923077,0.22042315090050707,0.6842921256629947,0.8635892055720698,2.3978952727983707,4.330733340286331,B1
234,13,574.1,186.84,32176.68,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.3076923076923077,Retail,centro,rent,92,12,58,73,7.6,0.44155844155844154,0.1423232083531087,0.6339977851605758,0.7950087011548806,2.639057329615259,4.532599493153256,B2
235,7,160.7,272.29,55095.725,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,Retail,noreste,rent,28,9,24,24,7.45,0.2692307692307692,0.2695874861572536,0.7709948320413437,0.834186969361388,2.0794415416798357,3.367295829986474,B1
236,7,2490.7,187.25,31862.43,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,Industrial,bajío,sale,49,16,40,44,5.5,0.5263157894736842,0.2889883961673648,0.768228288956297,0.8701590511499511,2.0794415416798357,3.912023005428146,B2
237,11,317.8,259.46000000000004,45072.625,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,Industrial,centro,both,79,15,55,66,8.85,0.39705882352941174,0.19131514480351688,0.6869469892725707,0.8286967124176426,2.4849066497880004,4.382026634673881,B1
238,4,8121.700000000001,153.3,15790.39,0.5,0.0,0.25,0.25,0.5,0.0,0.5,Industrial,noreste,rent,20,3,15,16,8.8,0.35294117647058826,0.17350498338870432,0.7001937984496124,0.8010243632336657,1.6094379124341003,3.044522437723423,B3
239,10,1402.65,184.29000000000002,18366.38,0.5,0.3,0.1,0.1,0.5,0.2,0.3,Industrial,noroeste,rent,40,7,25,32,6.6,0.4375,0.18233665559246953,0.6334625322997416,0.8006829088224438,2.3978952727983707,3.713572066704308,B2
240,10,1230.35,234.61,37964.81,0.4,0.3,0.2,0.1,0.3,0.3,0.4,Industrial,centro,both,74,17,59,63,9.5,0.36507936507936506,0.2227680780377465,0.7660399142338776,0.840861431163262,2.3978952727983707,4.31748811353631,B2
241,8,1667.9,161.4,38233.225,0.625,0.25,0.125,0.0,0.5,0.125,0.375,Industrial,bajío,rent,48,6,37,42,7.25,0.391304347826087,0.14617940199335547,0.7354081167350661,0.8535437430786269,2.1972245773362196,3.8918202981106265,B2
242,11,169.4,352.42499999999995,83145.88,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.18181818181818182,Office,centro,rent,68,15,43,56,6.949999999999999,0.46551724137931033,0.2152295379039565,0.6364517265680056,0.8186474378334844,2.4849066497880004,4.23410650459726,B1
243,10,1337.1499999999999,204.72,42936.395000000004,0.3,0.4,0.1,0.2,0.4,0.5,0.1,Office,bajío,sale,61,9,40,50,6.65,0.46296296296296297,0.15975554735244657,0.6544166905924012,0.8153206732018102,2.3978952727983707,4.127134385045092,B2
244,9,220.5,229.175,49473.73,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,Retail,centro,both,80,15,45,64,8.2,0.36619718309859156,0.18940199335548172,0.580077519379845,0.8004097452934663,2.302585092994046,4.394449154672439,B1
245,9,987.9,176.895,43698.22,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.1111111111111111,Land,noroeste,rent,57,9,36,45,13.2,0.26,0.16805453682530094,0.6364643108829156,0.7927399289525536,2.302585092994046,4.060443010546419,B1
246,7,577.3,236.375,33427.36,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714,Office,noreste,both,41,6,31,33,6.6,0.43243243243243246,0.16295408746800283,0.7214385563604016,0.8039504021204366,2.0794415416798357,3.7376696182833684,B1
247,10,64.65,355.54,46986.76,0.0,0.5,0.3,0.2,0.3,0.3,0.4,Office,bajío,both,63,11,39,51,8.0,0.41509433962264153,0.18000240163311051,0.6265994209395722,0.8077225846909232,2.3978952727983707,4.1588830833596715,B1
248,8,1066.75,221.8,41612.630000000005,0.375,0.125,0.375,0.125,0.25,0.125,0.625,Industrial,centro,both,57,13,36,46,7.8,0.3617021276595745,0.22000258877335288,0.6364643108829156,0.8057269419395666,2.1972245773362196,4.060443010546419,B2
249,7,1309.3,166.14,38013.255000000005,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,Retail,norte,sale,55,12,32,43,6.9,0.41304347826086957,0.21253599114064228,0.6001033591731266,0.7872129937246217,2.0794415416798357,4.02535169073515,B2
250,7,1128.4,290.48,61124.115000000005,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143,Office,centro,both,54,17,39,42,10.7,0.3673469387755102,0.2829756666965969,0.7028074586214121,0.7843374936398193,2.0794415416798357,4.007333185232471,B1
251,15,265.1,206.47,41784.725,0.2,0.4,0.4,0.0,0.3333333333333333,0.4,0.26666666666666666,Office,centro,sale,102,25,67,79,9.7,0.4117647058823529,0.2372147486520342,0.6558012453933155,0.7790243813880872,2.772588722239781,4.634728988229636,B1
252,5,1245.0,162.875,36238.82,0.4,0.2,0.2,0.2,0.6,0.2,0.2,Industrial,centro,rent,30,5,19,22,6.4,0.48,0.17880398671096345,0.6401550387596899,0.7608194905869325,1.791759469228055,3.4339872044851463,B2
253,9,258.6,250.6,52521.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,Retail,bajío,both,54,11,39,47,8.45,0.3695652173913043,0.20189458561551585,0.7028074586214121,0.8519050612073868,2.302585092994046,4.007333185232471,B1
254,13,524.4,222.83,27631.085,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.6923076923076923,0.15384615384615385,0.15384615384615385,Industrial,centro,rent,74,13,47,57,7.0,0.38461538461538464,0.1802148865483848,0.6383803397657924,0.7770316439292194,2.639057329615259,4.31748811353631,B2
255,5,270.6,279.68,52563.33,0.0,0.8,0.2,0.0,0.0,0.0,1.0,Office,centro,both,55,13,30,41,10.5,0.30612244897959184,0.22586932447397562,0.5734366925064599,0.760546327057955,1.791759469228055,4.02535169073515,B1
256,12,783.9,232.04500000000002,55643.95,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.5,Industrial,bajío,both,88,18,52,66,9.4,0.4,0.20314999384766827,0.601923629055412,0.7596386530495058,2.5649493574615367,4.48863636973214,B1
257,9,1376.9,214.85500000000002,20801.37,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.6666666666666666,Land,noreste,both,80,13,52,63,7.0,0.39436619718309857,0.16940199335548173,0.6500775193798449,0.7904097452934663,2.302585092994046,4.394449154672439,B2
258,9,1176.7,132.01999999999998,59343.52,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,Industrial,centro,rent,53,10,39,45,8.0,0.3953488372093023,0.1909616347335366,0.7124349580545821,0.8361777332787209,2.302585092994046,3.9889840465642745,B2
259,16,1515.65,157.65,30849.34,0.5625,0.125,0.25,0.0625,0.3125,0.25,0.4375,Industrial,centro-oriente,both,100,15,59,79,6.1,0.4891304347826087,0.15783499446290145,0.6000645994832041,0.7920081210778885,2.833213344056216,4.61512051684126,B2
260,10,969.0,185.9,24488.755,0.2,0.2,0.2,0.4,0.2,0.3,0.5,Land,occidente,both,84,23,57,71,7.9,0.4383561643835616,0.25904037822642473,0.6731514609421586,0.8369324473975637,2.3978952727983707,4.442651256490317,B2
261,9,1301.8,177.305,22660.475,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.5555555555555556,Industrial,centro,both,80,19,59,67,8.8,0.4126984126984127,0.22940199335548173,0.720077519379845,0.8304097452934662,2.302585092994046,4.394449154672439,B2
262,10,577.25,183.23000000000002,44258.545,0.5,0.2,0.2,0.1,0.2,0.4,0.4,Industrial,centro,sale,62,6,37,48,11.2,0.3333333333333333,0.12122194311644112,0.6098506333900549,0.7809874942603248,2.3978952727983707,4.143134726391533,B2
263,12,445.04999999999995,160.67,21135.21,0.5,0.4166666666666667,0.08333333333333333,0.0,0.6666666666666666,0.08333333333333333,0.25,Industrial,centro,rent,83,20,51,64,6.6,0.45454545454545453,0.2324291197626036,0.6214344848348009,0.777096840090744,2.5649493574615367,4.430816798843313,B2
264,5,181.8,94.0,59230.145000000004,0.4,0.4,0.2,0.0,0.6,0.4,0.0,Industrial,noroeste,rent,19,6,14,16,9.7,0.29411764705882354,0.2548769060396967,0.6925064599483204,0.8215634494704264,1.791759469228055,2.995732273553991,B1
265,6,273.54999999999995,271.96,57509.07,0.16666666666666666,0.5,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,Office,centro,both,55,15,41,45,11.100000000000001,0.3409090909090909,0.2525359911406423,0.7201033591731266,0.8138796603912883,1.9459101490553132,4.02535169073515,B1
266,10,1496.6000000000001,228.58,19532.17,0.3,0.0,0.5,0.2,0.5,0.1,0.4,Retail,centro,rent,78,18,44,56,7.800000000000001,0.3939393939393939,0.223879585056614,0.5817117544692295,0.735111984993333,2.3978952727983707,4.3694478524670215,B2
267,6,1731.85,148.755,42432.73,0.5,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,Industrial,sureste,both,51,13,35,40,8.350000000000001,0.38095238095238093,0.23859435683870664,0.6761655202533028,0.7893095004133328,1.9459101490553132,3.9512437185814275,B2
268,6,8113.15,254.615,57215.09,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,Industrial,centro,rent,30,6,17,23,9.9,0.36,0.19880398671096344,0.6001550387596899,0.7808194905869326,1.9459101490553132,3.4339872044851463,B3
269,9,843.5,161.195,57741.78999999999,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.1111111111111111,Industrial,centro,rent,41,6,24,30,4.9,0.5428571428571428,0.16295408746800283,0.6066844579997458,0.754770074251584,2.302585092994046,3.7376696182833684,B2
270,9,631.9,263.54999999999995,57672.24,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,Industrial,centro,rent,64,14,46,50,10.9,0.33962264150943394,0.2135738016136687,0.7024732373569582,0.786202077730317,2.302585092994046,4.174387269895637,B1
271,6,332.85,318.71,72837.185,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.5,Retail,occidente,both,40,10,26,30,11.15,0.35294117647058826,0.23233665559246955,0.6501291989664082,0.7673495754891104,1.9459101490553132,3.713572066704308,B1
272,8,320.05,266.56,30999.730000000003,0.375,0.25,0.25,0.125,0.5,0.125,0.375,Industrial,noreste,rent,40,6,18,23,11.45,0.3,0.16566998892580287,0.5167958656330749,0.6506829088224438,2.1972245773362196,3.713572066704308,B1
273,12,1318.65,182.87,46833.56,0.25,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.25,0.4166666666666667,0.3333333333333333,Office,occidente,sale,64,7,44,55,6.1,0.5,0.1302404682803354,0.6786637135474345,0.8457258872541266,2.5649493574615367,4.174387269895637,B2
274,9,179.6,390.06,58761.5,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,Office,centro,sale,47,9,31,37,7.1,0.4878048780487805,0.19313730351564437,0.6568321184773805,0.7916563362589049,2.302585092994046,3.8712010109078907,B1
275,8,419.1,205.91,30367.96,0.375,0.125,0.375,0.125,0.375,0.125,0.5,Retail,centro,both,51,13,37,44,7.5,0.4418604651162791,0.23859435683870664,0.7043345343378098,0.8456475285823468,2.1972245773362196,3.9512437185814275,B2
276,10,765.95,230.25,60386.865000000005,0.2,0.3,0.4,0.1,0.4,0.3,0.3,Retail,centro,rent,73,14,48,58,6.15,0.4838709677419355,0.1929053691994427,0.6559973326665,0.7961395110682433,2.3978952727983707,4.304065093204169,B1
277,8,5178.049999999999,94.83,28592.85,0.625,0.0,0.0,0.375,0.375,0.375,0.25,Industrial,bajío,sale,58,12,37,46,6.9,0.4222222222222222,0.20436152994292528,0.641125024845955,0.7953971093505978,2.1972245773362196,4.07753744390572,B3
278,14,2294.4,94.0,19495.54,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.5,0.42857142857142855,0.21428571428571427,0.35714285714285715,Land,bajío,rent,85,16,57,68,7.0,0.4305555555555556,0.18990666033855402,0.6667404946474714,0.800390233612825,2.70805020110221,4.454347296253507,B2
279,10,2081.95,115.54,30451.625,0.5,0.1,0.3,0.1,0.4,0.1,0.5,Industrial,noroeste,both,56,12,36,43,7.9,0.4489795918367347,0.20973946494142331,0.6448388412892697,0.7768549280177188,2.3978952727983707,4.04305126783455,B2
280,12,185.3,250.81,42692.765,0.25,0.4166666666666667,0.25,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.5833333333333334,Office,centro,both,85,21,58,69,11.35,0.3,0.23752570795760164,0.6762643041712809,0.8099140431366345,2.5649493574615367,4.454347296253507,B1
281,6,1286.95,229.28,44634.36,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,Office,centro,rent,28,6,18,20,12.0,0.42857142857142855,0.2070874861572536,0.6459948320413437,0.7508536360280548,1.9459101490553132,3.367295829986474,B1
282,13,919.9,234.85,34360.67,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.0,0.6923076923076923,0.15384615384615385,0.15384615384615385,Industrial,centro-oriente,rent,77,20,57,67,7.1,0.4426229508196721,0.24680617871699145,0.7217294014225205,0.8560925209210992,2.639057329615259,4.356708826689592,B2
283,7,14907.4,121.09,21447.64,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,Land,centro,both,64,11,35,54,8.8,0.3684210526315789,0.177859515899383,0.5715208564045773,0.8338211253493646,2.0794415416798357,4.174387269895637,B3
284,9,162.0,237.45,24733.61,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.3333333333333333,Office,noreste,rent,52,9,30,38,8.0,0.3409090909090909,0.1797249907715024,0.5973298880275624,0.7505690906853698,2.302585092994046,3.970291913552122,B1
285,12,1609.5,94.0,24249.33,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.25,0.25,0.4166666666666667,0.3333333333333333,Industrial,occidente,sale,66,10,37,47,8.55,0.36666666666666664,0.16209534111102525,0.5814854876509825,0.7330345875505422,2.5649493574615367,4.204692619390966,B2
286,7,1214.3,220.035,48650.395000000004,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,Office,centro,both,64,13,39,48,5.8,0.5306122448979592,0.20166903970890682,0.619139904023625,0.7623925539207932,2.0794415416798357,4.174387269895637,B2
287,11,251.6,133.9,45744.774999999994,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.2727272727272727,Retail,noreste,rent,65,18,43,56,7.4,0.42,0.2581199921829197,0.6589147286821705,0.8475408768158427,2.4849066497880004,4.189654742026425,B1
288,5,628.4,296.0,52341.72,0.0,0.6,0.2,0.2,0.4,0.2,0.4,Office,occidente,both,30,5,18,26,8.2,0.34615384615384615,0.17880398671096345,0.6201550387596899,0.8408194905869325,1.791759469228055,3.4339872044851463,B1
289,7,351.6,297.93,57767.97,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,Office,noreste,both,49,9,32,44,9.1,0.42857142857142855,0.18753912080504598,0.6522862599707898,0.8701590511499511,2.0794415416798357,3.912023005428146,B1
290,10,368.45000000000005,220.0,36980.86,0.2,0.3,0.2,0.3,0.1,0.4,0.5,Office,centro,both,72,20,51,57,9.0,0.359375,0.26021955799508883,0.6957364341085271,0.7939236361885503,2.3978952727983707,4.290459441148391,B1
