prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
L456:T2:I2021,456,T2,2025-10-01T08:09:05.000Z,2021,2718,3,ELIGIBLE,NEGATIVE,0,true,broker,,financial,Land,sale,343.1,,,2762674.98,4115612.33,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,app,142,1167.3,,3908900.82,88,false,2,2,0,0,104,1,36,2025-09-27T19:41:42.000Z,true,0,0,full,1,8,0.0,0,fair,concrete,[]
L456:T2:I2019,456,T2,2025-10-03T15:25:42.000Z,2019,2100,4,ELIGIBLE,POSITIVE,1,true,broker,,financial,Land,sale,343.1,,,2762674.98,4115612.33,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,whatsapp,164,347.2,,4115612.33,89,false,3,3,0,0,116.66666666666667,2,62,2025-10-01T08:09:05.000Z,true,12,0,basic,3,2,3.5,4,new,ceramic,[]
L457:T0,457,T0,2025-03-18T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,developer,small,manufacturing,Retail,both,1701.8,416906.22,531598.31,75043119.43,110385509.89,Sonora,Hermosillo,centenario-colosio,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L457:T1:I2023,457,T1,2025-07-12T16:54:00.000Z,2023,2099,1,ELIGIBLE,NEGATIVE,0,true,developer,small,manufacturing,Retail,both,1701.8,416906.22,531598.31,75043119.43,110385509.89,Sonora,Hermosillo,centenario-colosio,social,web,94,209.5,385785.38,88138254.11,3,false,0,0,0,,,0,,,true,0,0,none,0,2,2.1,5,new,wood,[]
L458:T0,458,T0,2025-08-27T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,technology,Office,sale,305.1,,,14752359.47,18821077.33,Nuevo León,Monterrey,macroplaza,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L458:T1:I2024,458,T1,2025-08-27T11:04:45.000Z,2024,2240,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,technology,Office,sale,305.1,,,14752359.47,18821077.33,Nuevo León,Monterrey,macroplaza,organic,email,258,249.9,,16102495.61,300,false,0,0,0,,,0,,,true,5,5,basic,1,2,,18,good,concrete,[]
L458:T2:I2025,458,T2,2025-09-05T08:17:11.000Z,2025,208,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,technology,Office,sale,305.1,,,14752359.47,18821077.33,Nuevo León,Monterrey,macroplaza,organic,whatsapp,198,339.0,,18788775.13,254,true,1,1,0,0,258,1,300,2025-08-27T11:04:45.000Z,false,2,,cctv,21,7,3.5,5,fair,,"[""loading_dock"", ""reception"", ""lounge"", ""security_booth""]"
L458:T2:I2026,458,T2,2025-09-09T15:14:31.000Z,2026,2976,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,technology,Office,sale,305.1,,,14752359.47,18821077.33,Nuevo León,Monterrey,macroplaza,organic,app,405,250.5,,18748998.29,69,false,2,2,1,0.5,228,2,277,2025-09-05T08:17:11.000Z,false,0,0,cctv,3,2,,4,good,wood,[]
L458:T2:I2027,458,T2,2025-12-30T15:41:00.000Z,2027,582,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,technology,Office,sale,305.1,,,14752359.47,18821077.33,Nuevo León,Monterrey,macroplaza,organic,web,487,416.2,,18821077.33,,false,3,3,1,0.3333333333333333,287,3,207.66666666666666,2025-09-09T15:14:31.000Z,true,0,0,none,10,8,2.4,71,new,polished_concrete,"[""lounge""]"
L458:T2:I2028,458,T2,2026-03-18T20:02:00.000Z,2028,444,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,technology,Office,sale,305.1,,,14752359.47,18821077.33,Nuevo León,Monterrey,macroplaza,organic,web,264,259.3,,18821077.33,170,false,4,4,1,0.25,337,3,207.66666666666666,2025-12-30T15:41:00.000Z,true,0,0,none,0,1,3.1,27,good,,[]
L459:T0,459,T0,2025-09-25T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,325.1,,,15562438.38,19293980.98,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L459:T1:I2035,459,T1,2025-09-26T07:15:56.000Z,2035,1761,1,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,325.1,,,15562438.38,19293980.98,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,email,162,291.1,,16687884.98,,false,0,0,0,,,0,,,true,4,13,basic,0,0,2.9,19,fair,wood,"[""gym"", ""meeting_rooms""]"
L459:T2:I2029,459,T2,2025-09-26T14:29:13.000Z,2029,932,2,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,325.1,,,15562438.38,19293980.98,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,811,394.0,,16701900.95,40,false,1,1,0,0,162,0,,2025-09-26T07:15:56.000Z,true,34,3,basic,0,1,3.2,26,fair,polished_concrete,"[""storage"", ""loading_dock"", ""cafeteria""]"
L459:T2:I2032,459,T2,2025-09-28T16:52:06.000Z,2032,927,3,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,325.1,,,15562438.38,19293980.98,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,app,121,241.6,,19293980.98,32,false,2,2,0,0,486.5,1,40,2025-09-26T14:29:13.000Z,true,3,,none,0,0,2.5,10,new,wood,"[""meeting_rooms"", ""gym""]"
L459:T2:I2030,459,T2,2025-10-03T16:13:10.000Z,2030,2502,4,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,325.1,,,15562438.38,19293980.98,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,191,468.6,,13700162.07,45,false,3,3,0,0,364.6666666666667,2,36,2025-09-28T16:52:06.000Z,true,14,,cctv,0,3,3.6,82,needs_renovation,concrete,"[""parking"", ""lounge"", ""storage"", ""conference_room""]"
L459:T2:I2034,459,T2,2025-10-04T07:01:23.000Z,2034,664,5,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,325.1,,,15562438.38,19293980.98,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,whatsapp,195,337.9,,19293980.98,26,false,4,4,0,0,321.25,3,39,2025-10-03T16:13:10.000Z,true,12,1,none,0,1,2.5,10,good,concrete,[]
L459:T2:I2031,459,T2,2025-10-07T18:12:34.000Z,2031,2437,6,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,325.1,,,15562438.38,19293980.98,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,whatsapp,366,331.3,,19293980.98,83,false,5,5,0,0,296,4,35.75,2025-10-04T07:01:23.000Z,false,2,1,basic,0,2,3.6,5,fair,concrete,[]
L459:T2:I2033,459,T2,2025-10-08T16:55:18.000Z,2033,2384,7,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,325.1,,,15562438.38,19293980.98,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,174,1757.5,,16942737.04,,false,6,6,0,0,307.6666666666667,5,45.2,2025-10-07T18:12:34.000Z,true,4,4,cctv,0,12,8.1,121,good,carpet,"[""cafeteria"", ""kitchen"", ""security_booth""]"
L460:T0,460,T0,2025-09-13T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Office,both,423.2,113147.82,146712.3,20366608.22,27992064.27,Estado de México,Toluca,metepec-toluca,event,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L460:T1:I2039,460,T1,2025-09-14T11:33:27.000Z,2039,2459,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Office,both,423.2,113147.82,146712.3,20366608.22,27992064.27,Estado de México,Toluca,metepec-toluca,event,phone,115,466.0,146712.3,21185051.61,,false,0,0,0,,,0,,,true,0,0,cctv,1,3,,11,good,polished_concrete,"[""security_booth"", ""loading_dock"", ""storage""]"
L460:T2:I2040,460,T2,2025-09-16T20:35:59.000Z,2040,2789,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Office,both,423.2,113147.82,146712.3,20366608.22,27992064.27,Estado de México,Toluca,metepec-toluca,event,app,338,370.2,146712.3,27992064.27,186,true,1,1,0,0,115,0,,2025-09-14T11:33:27.000Z,true,0,,basic,7,5,2.7,32,fair,concrete,"[""lounge"", ""reception"", ""loading_dock""]"
L460:T2:I2038,460,T2,2025-09-20T12:59:37.000Z,2038,1260,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Office,both,423.2,113147.82,146712.3,20366608.22,27992064.27,Estado de México,Toluca,metepec-toluca,event,app,158,270.2,134123.59,27992064.27,222,false,2,2,1,0.5,226.5,1,186,2025-09-16T20:35:59.000Z,true,11,0,cctv,0,0,3.3,7,good,ceramic,[]
L460:T2:I2037,460,T2,2025-09-21T12:11:35.000Z,2037,927,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Office,both,423.2,113147.82,146712.3,20366608.22,27992064.27,Estado de México,Toluca,metepec-toluca,event,whatsapp,95,404.6,146712.3,22474221.98,,false,3,3,1,0.3333333333333333,203.66666666666666,2,204,2025-09-20T12:59:37.000Z,true,3,,none,0,0,2.5,10,new,wood,"[""meeting_rooms"", ""gym""]"
L460:T2:I2036,460,T2,2025-09-25T19:39:33.000Z,2036,1420,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Office,both,423.2,113147.82,146712.3,20366608.22,27992064.27,Estado de México,Toluca,metepec-toluca,event,whatsapp,81,381.8,116532.86,26467687.75,,false,4,4,1,0.25,176.5,2,204,2025-09-21T12:11:35.000Z,true,15,0,basic,0,2,3.3,8,new,concrete,[]
L461:T0,461,T0,2025-04-07T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Retail,sale,9850.4,,,14722799.56,18359672.78,Yucatán,Mérida,paseo-montejo,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L461:T1:I2047,461,T1,2025-04-09T14:05:29.000Z,2047,697,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Retail,sale,9850.4,,,14722799.56,18359672.78,Yucatán,Mérida,paseo-montejo,organic,phone,91,9359.1,,15991984.1,8,false,0,0,0,,,0,,,false,0,1,none,2,12,0.0,0,good,concrete,[]
L461:T2:I2046,461,T2,2025-04-10T16:50:23.000Z,2046,257,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Retail,sale,9850.4,,,14722799.56,18359672.78,Yucatán,Mérida,paseo-montejo,organic,whatsapp,123,7183.6,,15670279.48,253,false,1,1,0,0,91,1,8,2025-04-09T14:05:29.000Z,true,0,0,basic,0,4,9.7,36,good,,[]
L461:T2:I2043,461,T2,2025-04-14T17:59:59.000Z,2043,2046,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Retail,sale,9850.4,,,14722799.56,18359672.78,Yucatán,Mérida,paseo-montejo,organic,app,178,108.0,,18048111.72,105,false,2,2,0,0,107,2,130.5,2025-04-10T16:50:23.000Z,false,5,0,basic,7,3,2.9,0,needs_renovation,ceramic,[]
L461:T2:I2045,461,T2,2025-06-19T09:23:00.000Z,2045,372,4,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,other,Retail,sale,9850.4,,,14722799.56,18359672.78,Yucatán,Mérida,paseo-montejo,organic,app,148,100.0,,14511441.73,,false,3,3,0,0,130.66666666666666,3,122,2025-04-14T17:59:59.000Z,false,14,0,basic,9,4,4.9,0,needs_renovation,concrete,"[""meeting_rooms""]"
L462:T0,462,T0,2025-05-21T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,small,logistics,Retail,sale,487.1,,,21301654.89,29058598.7,Baja California,Tijuana,zona-rio-aguacaliente,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L462:T1:I2049,462,T1,2025-05-30T16:12:14.000Z,2049,2480,1,ELIGIBLE,POSITIVE,1,true,broker,small,logistics,Retail,sale,487.1,,,21301654.89,29058598.7,Baja California,Tijuana,zona-rio-aguacaliente,paid,app,212,486.5,,24343255.58,,false,0,0,0,,,0,,,true,5,0,basic,1,0,5.7,4,fair,concrete,[]
L463:T0,463,T0,2025-10-13T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Retail,sale,926.8,,,41274910.34,52358674.53,CDMX,Benito Juárez,del-valle-narvarte,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L463:T1:I2050,463,T1,2025-10-17T14:33:46.000Z,2050,927,1,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Retail,sale,926.8,,,41274910.34,52358674.53,CDMX,Benito Juárez,del-valle-narvarte,organic,email,204,791.4,,52358674.53,15,false,0,0,0,,,0,,,true,3,,none,0,0,2.5,10,new,wood,"[""meeting_rooms"", ""gym""]"
L463:T2:I2053,463,T2,2025-10-20T19:48:58.000Z,2053,2581,2,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Retail,sale,926.8,,,41274910.34,52358674.53,CDMX,Benito Juárez,del-valle-narvarte,organic,app,135,768.0,,52358674.53,10,false,1,1,0,0,204,1,15,2025-10-17T14:33:46.000Z,true,5,0,basic,2,1,4.8,6,needs_renovation,ceramic,"[""security_booth"", ""cafeteria"", ""gym""]"
L463:T2:I2052,463,T2,2025-10-22T10:59:14.000Z,2052,2014,3,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Retail,sale,926.8,,,41274910.34,52358674.53,CDMX,Benito Juárez,del-valle-narvarte,organic,whatsapp,195,652.5,,49670083.6,224,false,2,2,0,0,169.5,2,12.5,2025-10-20T19:48:58.000Z,true,29,0,cctv,0,1,,6,good,concrete,[]
L463:T2:I2051,463,T2,2025-10-26T09:37:19.000Z,2051,2007,4,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Retail,sale,926.8,,,41274910.34,52358674.53,CDMX,Benito Juárez,del-valle-narvarte,organic,web,179,826.8,,52358674.53,130,false,3,3,0,0,178,3,83,2025-10-22T10:59:14.000Z,true,3,20,basic,2,2,3.7,46,good,concrete,[]
L464:T0,464,T0,2026-04-07T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Industrial,rent,433.1,51583.48,72758.47,,,Nuevo León,Monterrey,macroplaza,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L464:T1:I2054,464,T1,2026-04-15T14:20:07.000Z,2054,838,1,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Industrial,rent,433.1,51583.48,72758.47,,,Nuevo León,Monterrey,macroplaza,email,email,104,608.7,72758.47,,,false,0,0,0,,,0,,,false,17,,basic,0,4,7.0,41,good,ceramic,"[""kitchen"", ""loading_dock"", ""lounge""]"
L465:T0,465,T0,2026-05-26T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,retail,Retail,rent,444.5,94037.29,110342.27,,,Querétaro,Querétaro,,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L465:T1:I2061,465,T1,2026-05-26T15:01:04.000Z,2061,2767,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,retail,Retail,rent,444.5,94037.29,110342.27,,,Querétaro,Querétaro,,organic,app,575,789.9,96769.39,,,false,0,0,0,,,0,,,true,0,0,basic,7,8,9.1,55,good,polished_concrete,"[""loading_dock"", ""lounge"", ""meeting_rooms""]"
L466:T0,466,T0,2025-05-05T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,healthcare,Industrial,sale,332.3,,,7513806.18,10659681.3,Guanajuato,León,centro-leon,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L466:T1:I2062,466,T1,2025-06-30T12:27:00.000Z,2062,1757,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,healthcare,Industrial,sale,332.3,,,7513806.18,10659681.3,Guanajuato,León,centro-leon,organic,email,128,522.7,,10345699.38,64,false,0,0,0,,,0,,,true,0,0,full,2,6,8.1,37,new,concrete,[]
L466:T2:I2063,466,T2,2025-10-28T19:46:00.000Z,2063,456,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,healthcare,Industrial,sale,332.3,,,7513806.18,10659681.3,Guanajuato,León,centro-leon,organic,web,156,711.7,,8797849.93,313,false,1,1,0,0,128,1,64,2025-06-30T12:27:00.000Z,true,14,0,cctv,30,17,5.1,48,needs_renovation,wood,"[""kitchen"", ""parking""]"
L466:T2:I2067,466,T2,2025-11-22T17:50:00.000Z,2067,1412,3,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,healthcare,Industrial,sale,332.3,,,7513806.18,10659681.3,Guanajuato,León,centro-leon,organic,whatsapp,170,373.9,,10659681.3,34,false,2,2,0,0,142,2,188.5,2025-10-28T19:46:00.000Z,true,14,0,basic,0,3,5.1,25,good,polished_concrete,[]
L467:T0,467,T0,2025-01-03T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Land,sale,273.7,,,2081028.31,2789721.79,Puebla,Puebla,angelopolis-lomas,event,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L467:T1:I2070,467,T1,2025-01-03T10:56:26.000Z,2070,365,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Land,sale,273.7,,,2081028.31,2789721.79,Puebla,Puebla,angelopolis-lomas,event,email,164,7007.5,,2422060.75,41,false,0,0,0,,,0,,,false,0,2,cctv,0,46,0.0,3,good,,[]
L467:T2:I2068,467,T2,2025-05-26T14:11:00.000Z,2068,2770,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Land,sale,273.7,,,2081028.31,2789721.79,Puebla,Puebla,angelopolis-lomas,event,web,295,6573.3,,2789721.79,57,true,1,1,0,0,164,1,41,2025-01-03T10:56:26.000Z,true,2,0,full,9,49,0.0,4,good,ceramic,"[""conference_room"", ""gym"", ""security_booth""]"
L467:T2:I2069,467,T2,2025-05-29T20:45:00.000Z,2069,1049,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Land,sale,273.7,,,2081028.31,2789721.79,Puebla,Puebla,angelopolis-lomas,event,web,110,207.0,,2789721.79,,false,2,2,1,0.5,229.5,2,49,2025-05-26T14:11:00.000Z,true,1,0,basic,1,1,3.2,3,good,ceramic,"[""reception"", ""meeting_rooms"", ""security_booth""]"
L468:T0,468,T0,2025-07-04T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Industrial,rent,417.9,46135.2,51772.17,,,Baja California,Tijuana,zona-rio-aguacaliente,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L468:T1:I2072,468,T1,2025-10-08T19:55:00.000Z,2072,2567,1,ELIGIBLE,POSITIVE,1,true,investor,small,technology,Industrial,rent,417.9,46135.2,51772.17,,,Baja California,Tijuana,zona-rio-aguacaliente,paid,whatsapp,153,1726.0,51772.17,,72,true,0,0,0,,,0,,,true,4,0,basic,0,12,8.6,116,good,ceramic,"[""lounge"", ""conference_room""]"
L469:T0,469,T0,2025-07-20T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L469:T1:I2073,469,T1,2025-07-27T09:45:02.000Z,2073,2302,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,whatsapp,312,1622.8,55311.77,12177596.23,17,false,0,0,0,,,0,,,true,16,0,cctv,0,10,7.3,108,good,concrete,"[""reception""]"
L469:T2:I2078,469,T2,2025-07-30T07:58:31.000Z,2078,2002,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,email,352,480.8,47365.29,12328034.77,27,false,1,1,0,0,312,1,17,2025-07-27T09:45:02.000Z,false,1,19,basic,27,12,5.9,58,fair,concrete,[]
L469:T2:I2074,469,T2,2025-09-22T14:54:00.000Z,2074,1567,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,app,193,2617.7,55697.46,12562802.33,137,true,2,2,0,0,332,2,22,2025-07-30T07:58:31.000Z,false,3,0,cctv,0,17,9.7,175,fair,carpet,"[""loading_dock"", ""lounge"", ""meeting_rooms""]"
L469:T2:I2075,469,T2,2025-12-11T08:15:00.000Z,2075,801,4,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,web,251,1549.5,47245.83,12562802.33,,true,3,3,1,0.3333333333333333,285.6666666666667,3,60.333333333333336,2025-09-22T14:54:00.000Z,false,0,,cctv,2,12,8.2,105,new,concrete,"[""loading_dock"", ""meeting_rooms""]"
L469:T2:I2077,469,T2,2026-01-25T08:46:00.000Z,2077,753,5,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,whatsapp,340,1709.8,49046.06,11499725.92,,false,4,4,2,0.5,277,3,60.333333333333336,2025-12-11T08:15:00.000Z,true,5,0,basic,0,12,,114,new,,[]
L469:T2:I2076,469,T2,2026-02-01T16:50:00.000Z,2076,1410,6,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,both,392.5,,55697.46,8795197.52,12562802.33,Jalisco,Guadalajara,americana-chapultepec,organic,email,405,850.0,47460.76,9384456.3,32,false,5,5,2,0.4,289.6,3,60.333333333333336,2026-01-25T08:46:00.000Z,true,4,0,cctv,15,10,9.6,56,good,polished_concrete,[]
L470:T0,470,T0,2025-08-26T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Industrial,rent,891.1,117026.46,153676.77,,,CDMX,Cuauhtémoc,roma-condesa,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L470:T1:I2079,470,T1,2025-08-29T17:36:05.000Z,2079,2448,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Industrial,rent,891.1,117026.46,153676.77,,,CDMX,Cuauhtémoc,roma-condesa,social,whatsapp,90,918.9,123649.15,,68,true,0,0,0,,,0,,,true,1,0,full,2,3,3.4,21,fair,concrete,[]
L470:T2:I2080,470,T2,2025-08-31T15:41:33.000Z,2080,625,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Industrial,rent,891.1,117026.46,153676.77,,,CDMX,Cuauhtémoc,roma-condesa,social,whatsapp,208,4898.3,134676.9,,62,false,1,1,1,1,90,1,68,2025-08-29T17:36:05.000Z,true,0,0,basic,26,42,10.1,327,good,concrete,"[""lounge"", ""rooftop"", ""parking"", ""gym""]"
L471:T0,471,T0,2025-12-03T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Industrial,sale,198.9,,,4406151.33,5744786.71,Estado de México,Toluca,metepec-toluca,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L471:T1:I2081,471,T1,2026-03-09T12:18:00.000Z,2081,1735,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Industrial,sale,198.9,,,4406151.33,5744786.71,Estado de México,Toluca,metepec-toluca,email,web,232,1077.2,,5744786.71,,false,0,0,0,,,0,,,true,0,0,basic,1,8,6.6,73,new,carpet,[]
L472:T0,472,T0,2025-05-18T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,manufacturing,Office,both,1086.0,316906.84,413923.75,57043230.95,68547913.24,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L472:T1:I2085,472,T1,2025-05-25T16:40:23.000Z,2085,254,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,manufacturing,Office,both,1086.0,316906.84,413923.75,57043230.95,68547913.24,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,email,67,3646.6,413923.75,54470499.37,241,true,0,0,0,,,0,,,true,0,0,basic,3,27,8.1,244,good,ceramic,[]
L472:T2:I2084,472,T2,2025-05-26T19:15:49.000Z,2084,844,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,manufacturing,Office,both,1086.0,316906.84,413923.75,57043230.95,68547913.24,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,web,286,150.0,395678.89,68547913.24,66,false,1,1,1,1,67,1,241,2025-05-25T16:40:23.000Z,false,0,,basic,0,0,2.5,5,new,concrete,"[""cafeteria""]"
L472:T2:I2083,472,T2,2025-05-27T15:51:49.000Z,2083,1435,3,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,manufacturing,Office,both,1086.0,316906.84,413923.75,57043230.95,68547913.24,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,whatsapp,129,110.0,399961.42,66777097.7,175,false,2,2,1,0.5,176.5,2,153.5,2025-05-26T19:15:49.000Z,true,2,0,basic,8,3,4.4,3,good,polished_concrete,"[""reception""]"
L473:T0,473,T0,2025-09-24T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,financial,Retail,rent,352.1,88751.6,113608.36,,,Querétaro,Querétaro,centro-queretaro,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L473:T1:I2088,473,T1,2025-09-28T18:28:59.000Z,2088,1639,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,financial,Retail,rent,352.1,88751.6,113608.36,,,Querétaro,Querétaro,centro-queretaro,organic,web,348,190.6,87119.09,,72,false,0,0,0,,,0,,,true,23,4,full,0,1,2.7,14,good,concrete,"[""gym""]"
L473:T2:I2089,473,T2,2026-01-08T08:01:00.000Z,2089,2496,2,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,financial,Retail,rent,352.1,88751.6,113608.36,,,Querétaro,Querétaro,centro-queretaro,organic,app,234,100.0,104400.17,,43,false,1,1,0,0,348,1,72,2025-09-28T18:28:59.000Z,true,11,0,cctv,0,1,3.4,1,fair,concrete,"[""lounge"", ""reception"", ""cafeteria""]"
L474:T0,474,T0,2025-01-25T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,both,433.4,16575.83,23357.33,2983649.89,3940845.75,Estado de México,Toluca,metepec-toluca,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
