prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
L2697:T2:I12269,2697,T2,2025-10-14T14:10:48.000Z,12269,135,5,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Office,sale,480.4,,,21356842.59,25691943.59,Baja California,Tijuana,zona-rio-aguacaliente,organic,email,459,570.0,,19322569.76,55,false,4,4,0,0,176,4,68,2025-10-08T10:31:47.000Z,false,9,,basic,0,0,2.8,11,good,polished_concrete,"[""rooftop"", ""storage""]"
L2697:T2:I12270,2697,T2,2025-11-26T08:04:00.000Z,12270,90,6,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Office,sale,480.4,,,21356842.59,25691943.59,Baja California,Tijuana,zona-rio-aguacaliente,organic,web,239,452.9,,21875529.99,,true,5,5,0,0,232.6,5,65.4,2025-10-14T14:10:48.000Z,false,11,,full,14,7,3.4,56,fair,,[]
L2697:T2:I12267,2697,T2,2026-06-01T20:45:00.000Z,12267,412,7,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Office,sale,480.4,,,21356842.59,25691943.59,Baja California,Tijuana,zona-rio-aguacaliente,organic,web,227,578.1,,25691943.59,,false,6,6,1,0.16666666666666666,233.66666666666666,5,65.4,2025-11-26T08:04:00.000Z,true,8,0,full,6,3,4.5,11,good,concrete,[]
L2698:T0,2698,T0,2025-02-16T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,large,financial,Retail,rent,273.3,67080.3,98988.38,,,Puebla,Puebla,angelopolis-lomas,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2698:T1:I12272,2698,T1,2025-02-20T12:50:07.000Z,12272,20,1,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Retail,rent,273.3,67080.3,98988.38,,,Puebla,Puebla,angelopolis-lomas,referral,app,96,299.9,96978.55,,,false,0,0,0,,,0,,,true,0,0,none,27,10,4.7,6,new,ceramic,"[""rooftop"", ""kitchen""]"
L2698:T2:I12273,2698,T2,2025-02-21T18:39:37.000Z,12273,1435,2,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Retail,rent,273.3,67080.3,98988.38,,,Puebla,Puebla,angelopolis-lomas,referral,email,261,110.0,98747.81,,48,false,1,1,0,0,96,0,,2025-02-20T12:50:07.000Z,true,2,0,basic,8,3,4.4,3,good,polished_concrete,"[""reception""]"
L2698:T2:I12275,2698,T2,2025-02-26T18:48:13.000Z,12275,980,3,ELIGIBLE,POSITIVE,1,true,broker,large,financial,Retail,rent,273.3,67080.3,98988.38,,,Puebla,Puebla,angelopolis-lomas,referral,whatsapp,120,180.0,98988.38,,13,false,2,2,0,0,178.5,1,48,2025-02-21T18:39:37.000Z,true,5,0,cctv,0,2,3.5,1,good,concrete,"[""rooftop""]"
L2698:T2:I12274,2698,T2,2025-02-27T13:02:09.000Z,12274,599,4,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Retail,rent,273.3,67080.3,98988.38,,,Puebla,Puebla,angelopolis-lomas,referral,web,122,270.8,92305.65,,187,true,3,3,0,0,159,2,30.5,2025-02-26T18:48:13.000Z,true,3,0,basic,10,4,,11,good,polished_concrete,[]
L2699:T0,2699,T0,2026-01-19T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,financial,Retail,rent,238.6,53848.66,76183.59,,,Yucatán,Mérida,paseo-montejo,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2699:T1:I12278,2699,T1,2026-01-20T08:17:24.000Z,12278,2853,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,financial,Retail,rent,238.6,53848.66,76183.59,,,Yucatán,Mérida,paseo-montejo,email,phone,180,261.3,76183.59,,80,false,0,0,0,,,0,,,true,0,0,basic,1,1,4.1,16,new,polished_concrete,"[""gym"", ""storage"", ""conference_room""]"
L2699:T2:I12277,2699,T2,2026-01-22T13:29:27.000Z,12277,1356,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,financial,Retail,rent,238.6,53848.66,76183.59,,,Yucatán,Mérida,paseo-montejo,email,web,249,5911.9,72472.47,,28,true,1,1,0,0,180,1,80,2026-01-20T08:17:24.000Z,false,12,0,none,0,40,0.0,6,good,ceramic,"[""cafeteria""]"
L2699:T2:I12280,2699,T2,2026-01-28T10:49:16.000Z,12280,136,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,financial,Retail,rent,238.6,53848.66,76183.59,,,Yucatán,Mérida,paseo-montejo,email,web,271,133.5,76183.59,,,true,2,2,1,0.5,214.5,2,54,2026-01-22T13:29:27.000Z,true,37,0,cctv,2,2,3.1,1,good,ceramic,[]
L2699:T2:I12279,2699,T2,2026-01-28T13:43:34.000Z,12279,1842,4,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,financial,Retail,rent,238.6,53848.66,76183.59,,,Yucatán,Mérida,paseo-montejo,email,email,150,221.8,76183.59,,54,true,3,3,2,0.6666666666666666,233.33333333333334,2,54,2026-01-28T10:49:16.000Z,false,9,8,full,7,3,3.6,5,good,polished_concrete,"[""kitchen"", ""rooftop"", ""conference_room""]"
L2700:T0,2700,T0,2026-01-23T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,medium,manufacturing,Office,both,196.1,56810.16,75931.01,10225827.93,13473472.27,Jalisco,Zapopan,andares-puerta-hierro,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2700:T1:I12282,2700,T1,2026-02-01T16:56:15.000Z,12282,629,1,ELIGIBLE,NEGATIVE,0,true,investor,medium,manufacturing,Office,both,196.1,56810.16,75931.01,10225827.93,13473472.27,Jalisco,Zapopan,andares-puerta-hierro,social,web,204,6454.7,60210.71,13366585.49,249,false,0,0,0,,,0,,,true,0,8,cctv,1,43,,2,good,carpet,"[""lounge"", ""gym""]"
L2700:T2:I12284,2700,T2,2026-02-02T10:07:36.000Z,12284,1688,2,ELIGIBLE,NEGATIVE,0,true,investor,medium,manufacturing,Office,both,196.1,56810.16,75931.01,10225827.93,13473472.27,Jalisco,Zapopan,andares-puerta-hierro,social,email,113,597.1,61709.12,12434449.04,70,true,1,1,0,0,204,1,249,2026-02-01T16:56:15.000Z,true,3,0,basic,0,4,9.4,41,new,wood,"[""conference_room"", ""loading_dock""]"
L2700:T2:I12283,2700,T2,2026-02-04T15:46:30.000Z,12283,2332,3,ELIGIBLE,NEGATIVE,0,true,investor,medium,manufacturing,Office,both,196.1,56810.16,75931.01,10225827.93,13473472.27,Jalisco,Zapopan,andares-puerta-hierro,social,web,523,150.0,60462.76,10617834.82,,true,2,2,1,0.5,158.5,2,159.5,2026-02-02T10:07:36.000Z,true,9,16,full,0,2,,6,fair,ceramic,[]
L2701:T0,2701,T0,2025-09-15T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,manufacturing,Retail,rent,8994.2,122441.47,149478.23,,,Jalisco,Guadalajara,americana-chapultepec,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2701:T1:I12288,2701,T1,2025-09-15T15:22:47.000Z,12288,2002,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,manufacturing,Retail,rent,8994.2,122441.47,149478.23,,,Jalisco,Guadalajara,americana-chapultepec,email,whatsapp,153,8014.0,137368.63,,72,false,0,0,0,,,0,,,false,1,19,basic,27,12,5.9,58,fair,concrete,[]
L2701:T2:I12286,2701,T2,2025-09-21T07:21:25.000Z,12286,2152,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,manufacturing,Retail,rent,8994.2,122441.47,149478.23,,,Jalisco,Guadalajara,americana-chapultepec,email,app,221,257.0,124469.24,,40,false,1,1,0,0,153,1,72,2025-09-15T15:22:47.000Z,true,0,0,basic,0,0,2.5,3,fair,concrete,[]
L2701:T2:I12290,2701,T2,2025-09-24T09:46:03.000Z,12290,430,3,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,manufacturing,Retail,rent,8994.2,122441.47,149478.23,,,Jalisco,Guadalajara,americana-chapultepec,email,whatsapp,347,8162.9,149478.23,,57,false,2,2,0,0,187,2,56,2025-09-21T07:21:25.000Z,true,1,0,cctv,0,6,,103,good,concrete,"[""loading_dock"", ""cafeteria""]"
L2702:T0,2702,T0,2025-10-01T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,financial,Land,rent,529.0,19650.59,21878.06,,,Querétaro,Querétaro,centro-queretaro,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2702:T1:I12293,2702,T1,2025-10-02T08:07:14.000Z,12293,1913,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Land,rent,529.0,19650.59,21878.06,,,Querétaro,Querétaro,centro-queretaro,organic,app,121,367.8,21878.06,,118,false,0,0,0,,,0,,,true,2,0,basic,2,2,,0,new,ceramic,[]
L2702:T2:I12291,2702,T2,2025-10-09T17:43:11.000Z,12291,1913,2,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,financial,Land,rent,529.0,19650.59,21878.06,,,Querétaro,Querétaro,centro-queretaro,organic,app,153,528.1,21459.22,,88,false,1,1,0,0,121,1,118,2025-10-02T08:07:14.000Z,true,2,0,basic,2,2,,0,new,ceramic,[]
L2703:T0,2703,T0,2025-04-04T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,logistics,Industrial,rent,8594.6,12722.44,17743.17,,,Guanajuato,León,,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2703:T1:I12300,2703,T1,2025-04-07T07:14:49.000Z,12300,201,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,logistics,Industrial,rent,8594.6,12722.44,17743.17,,,Guanajuato,León,,paid,email,108,8030.8,14170.1,,69,false,0,0,0,,,0,,,true,2,,cctv,0,10,9.7,109,fair,,[]
L2703:T2:I12303,2703,T2,2025-04-15T20:59:27.000Z,12303,1566,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,logistics,Industrial,rent,8594.6,12722.44,17743.17,,,Guanajuato,León,,paid,app,180,2166.5,14179.77,,218,false,1,1,0,0,108,1,69,2025-04-07T07:14:49.000Z,true,9,0,basic,0,0,2.2,21,new,concrete,"[""reception""]"
L2703:T2:I12299,2703,T2,2025-04-28T11:15:00.000Z,12299,1141,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,logistics,Industrial,rent,8594.6,12722.44,17743.17,,,Guanajuato,León,,paid,whatsapp,354,2647.5,12740.42,,45,false,2,2,0,0,144,2,143.5,2025-04-15T20:59:27.000Z,true,14,0,basic,10,5,8.4,11,good,carpet,[]
L2703:T2:I12304,2703,T2,2025-07-05T20:54:00.000Z,12304,2485,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,logistics,Industrial,rent,8594.6,12722.44,17743.17,,,Guanajuato,León,,paid,whatsapp,268,6365.0,17743.17,,28,true,3,3,0,0,214,3,110.66666666666667,2025-04-28T11:15:00.000Z,true,1,0,cctv,8,10,0.0,3,good,concrete,"[""conference_room"", ""reception"", ""rooftop"", ""kitchen""]"
L2703:T2:I12301,2703,T2,2025-11-12T20:13:00.000Z,12301,1045,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,logistics,Industrial,rent,8594.6,12722.44,17743.17,,,Guanajuato,León,,paid,email,92,3356.5,15673.93,,54,false,4,4,1,0.25,227.5,4,90,2025-07-05T20:54:00.000Z,true,7,,basic,0,2,,15,new,ceramic,[]
L2703:T2:I12302,2703,T2,2026-04-05T07:10:00.000Z,12302,144,6,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,logistics,Industrial,rent,8594.6,12722.44,17743.17,,,Guanajuato,León,,paid,app,126,698.5,16713.07,,,false,5,5,1,0.2,200.4,5,82.8,2025-11-12T20:13:00.000Z,true,2,0,cctv,0,3,3.4,8,new,polished_concrete,[]
L2704:T0,2704,T0,2025-07-30T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,large,logistics,Industrial,sale,877.0,,,19356801.37,22014329.32,Puebla,Puebla,angelopolis-lomas,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2704:T1:I12305,2704,T1,2025-10-22T09:01:00.000Z,12305,1053,1,ELIGIBLE,NEGATIVE,0,true,investor,large,logistics,Industrial,sale,877.0,,,19356801.37,22014329.32,Puebla,Puebla,angelopolis-lomas,referral,app,69,976.9,,17442058.06,68,false,0,0,0,,,0,,,false,1,,basic,0,3,7.5,35,good,carpet,"[""security_booth"", ""kitchen"", ""cafeteria"", ""storage""]"
L2705:T0,2705,T0,2025-04-14T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,retail,Retail,sale,169.5,,,8129345.56,10599433.27,Querétaro,Querétaro,centro-queretaro,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2705:T1:I12306,2705,T1,2025-04-27T19:52:52.000Z,12306,7,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,retail,Retail,sale,169.5,,,8129345.56,10599433.27,Querétaro,Querétaro,centro-queretaro,referral,app,339,159.5,,7892297.91,219,false,0,0,0,,,0,,,true,0,0,none,2,1,,3,good,ceramic,[]
L2706:T0,2706,T0,2025-02-19T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,healthcare,Office,both,513.2,149555.82,166678.31,26920047.04,33486411.11,Puebla,Puebla,angelopolis-lomas,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2706:T1:I12309,2706,T1,2025-02-25T10:01:21.000Z,12309,742,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,healthcare,Office,both,513.2,149555.82,166678.31,26920047.04,33486411.11,Puebla,Puebla,angelopolis-lomas,paid,whatsapp,121,150.0,116826.63,26597926.26,37,false,0,0,0,,,0,,,true,13,0,full,0,0,,2,good,,[]
L2706:T2:I12310,2706,T2,2025-06-06T11:35:00.000Z,12310,2532,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,healthcare,Office,both,513.2,149555.82,166678.31,26920047.04,33486411.11,Puebla,Puebla,angelopolis-lomas,paid,phone,332,513.3,122975.53,33486411.11,,false,1,1,0,0,121,1,37,2025-02-25T10:01:21.000Z,false,29,3,none,0,1,3.2,8,needs_renovation,ceramic,"[""security_booth"", ""rooftop""]"
L2706:T2:I12307,2706,T2,2025-07-12T07:20:00.000Z,12307,2099,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,healthcare,Office,both,513.2,149555.82,166678.31,26920047.04,33486411.11,Puebla,Puebla,angelopolis-lomas,paid,app,399,209.5,124904.51,27088958.76,50,false,2,2,0,0,226.5,1,37,2025-06-06T11:35:00.000Z,true,0,0,none,0,2,2.1,5,new,wood,[]
L2706:T2:I12311,2706,T2,2026-01-12T20:03:00.000Z,12311,1672,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,healthcare,Office,both,513.2,149555.82,166678.31,26920047.04,33486411.11,Puebla,Puebla,angelopolis-lomas,paid,app,129,4038.2,118715.85,33486411.11,89,false,3,3,0,0,284,2,43.5,2025-07-12T07:20:00.000Z,false,0,0,cctv,10,32,0.0,1,good,concrete,"[""loading_dock"", ""security_booth""]"
L2706:T2:I12308,2706,T2,2026-05-18T18:54:00.000Z,12308,1251,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,healthcare,Office,both,513.2,149555.82,166678.31,26920047.04,33486411.11,Puebla,Puebla,angelopolis-lomas,paid,web,421,1745.4,166678.31,31554792.36,90,false,4,4,0,0,245.25,3,58.666666666666664,2026-01-12T20:03:00.000Z,true,0,0,basic,3,13,,120,good,concrete,[]
L2707:T0,2707,T0,2025-11-21T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,170.1,,,,10593193.45,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2707:T1:I12315,2707,T1,2025-11-22T10:45:25.000Z,12315,2562,1,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,170.1,,,,10593193.45,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,293,181.7,,9120470.29,64,false,0,0,0,,,0,,,true,28,,basic,0,1,2.4,4,good,polished_concrete,[]
L2707:T2:I12314,2707,T2,2025-11-28T15:16:50.000Z,12314,1402,2,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,170.1,,,,10593193.45,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,259,175.9,,9292266.02,36,false,1,1,0,0,293,1,64,2025-11-22T10:45:25.000Z,true,1,,basic,0,0,,8,good,polished_concrete,"[""storage"", ""loading_dock""]"
L2707:T2:I12312,2707,T2,2026-03-16T08:20:00.000Z,12312,1490,3,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,170.1,,,,10593193.45,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,147,188.6,,10593193.45,14,false,2,2,0,0,276,2,50,2025-11-28T15:16:50.000Z,true,4,,basic,0,0,4.8,5,good,ceramic,"[""rooftop"", ""security_booth"", ""lounge""]"
L2707:T2:I12313,2707,T2,2026-06-24T17:54:00.000Z,12313,1509,4,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,sale,170.1,,,,10593193.45,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,149,186.6,,10538182.0,188,false,3,3,0,0,233,3,38,2026-03-16T08:20:00.000Z,false,8,0,basic,0,1,,7,good,ceramic,"[""lounge"", ""cafeteria"", ""rooftop""]"
L2708:T0,2708,T0,2025-02-06T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,technology,Industrial,rent,9708.4,37617.16,47291.62,,,Jalisco,Zapopan,andares-puerta-hierro,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2708:T1:I12317,2708,T1,2025-02-18T09:50:14.000Z,12317,1980,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,technology,Industrial,rent,9708.4,37617.16,47291.62,,,Jalisco,Zapopan,andares-puerta-hierro,paid,email,135,9318.8,36653.79,,6,false,0,0,0,,,0,,,false,14,2,basic,0,10,8.9,99,good,concrete,[]
L2708:T2:I12318,2708,T2,2025-04-06T07:41:00.000Z,12318,2924,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,technology,Industrial,rent,9708.4,37617.16,47291.62,,,Jalisco,Zapopan,andares-puerta-hierro,paid,whatsapp,161,7565.5,41512.55,,,false,1,1,0,0,135,1,6,2025-02-18T09:50:14.000Z,false,10,9,none,0,13,8.5,122,good,carpet,"[""kitchen"", ""cafeteria"", ""loading_dock"", ""meeting_rooms""]"
L2708:T2:I12316,2708,T2,2026-06-28T19:09:00.000Z,12316,302,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,technology,Industrial,rent,9708.4,37617.16,47291.62,,,Jalisco,Zapopan,andares-puerta-hierro,paid,phone,156,1543.0,47291.62,,31,false,2,2,0,0,148,1,6,2025-04-06T07:41:00.000Z,true,20,0,full,15,5,2.6,15,good,carpet,[]
L2709:T1:I12321,2709,T1,2026-06-24T07:17:40.000Z,12321,1424,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Retail,rent,158.8,41157.79,61560.34,,,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,email,202,295.3,61560.34,,72,true,0,0,0,,,0,,,true,0,0,cctv,0,2,,36,good,polished_concrete,"[""conference_room""]"
L2709:T2:I12323,2709,T2,2026-06-25T09:51:00.000Z,12323,2965,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Retail,rent,158.8,41157.79,61560.34,,,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,app,225,161.9,61560.34,,,false,1,1,1,1,202,1,72,2026-06-24T07:17:40.000Z,false,0,0,none,0,0,4.3,4,good,ceramic,"[""security_booth"", ""rooftop"", ""meeting_rooms""]"
L2710:T0,2710,T0,2025-04-01T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Retail,rent,269.2,68362.53,77520.26,,,Estado de México,Toluca,,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2710:T1:I12330,2710,T1,2025-04-03T19:48:01.000Z,12330,1754,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Retail,rent,269.2,68362.53,77520.26,,,Estado de México,Toluca,,social,web,107,183.0,77520.26,,5,false,0,0,0,,,0,,,true,3,0,cctv,0,0,4.7,5,good,,"[""conference_room"", ""reception"", ""security_booth""]"
L2710:T2:I12327,2710,T2,2025-04-08T08:55:54.000Z,12327,1373,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Retail,rent,269.2,68362.53,77520.26,,,Estado de México,Toluca,,social,app,225,274.5,68695.67,,,false,1,1,0,0,107,1,5,2025-04-03T19:48:01.000Z,false,13,0,cctv,0,3,3.3,3,good,wood,[]
L2710:T2:I12329,2710,T2,2025-04-08T13:43:52.000Z,12329,1579,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Retail,rent,269.2,68362.53,77520.26,,,Estado de México,Toluca,,social,web,232,217.5,57092.89,,87,false,2,2,0,0,166,1,5,2025-04-08T08:55:54.000Z,true,12,0,basic,10,4,3.6,11,good,concrete,"[""lounge""]"
L2710:T2:I12331,2710,T2,2025-04-14T10:59:18.000Z,12331,1655,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Retail,rent,269.2,68362.53,77520.26,,,Estado de México,Toluca,,social,web,199,127.5,77520.26,,96,false,3,3,0,0,188,2,46,2025-04-08T13:43:52.000Z,true,0,0,cctv,0,1,,0,good,ceramic,"[""parking""]"
L2710:T2:I12328,2710,T2,2026-06-26T19:18:00.000Z,12328,1291,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Retail,rent,269.2,68362.53,77520.26,,,Estado de México,Toluca,,social,app,270,100.0,65328.96,,162,false,4,4,0,0,190.75,3,62.666666666666664,2025-04-14T10:59:18.000Z,true,0,0,cctv,2,1,,0,new,,"[""kitchen"", ""gym""]"
L2711:T0,2711,T0,2025-03-03T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,developer,medium,logistics,Land,sale,339.0,,,2402368.6,2983675.25,Estado de México,Naucalpan de Juárez,,event,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2711:T1:I12334,2711,T1,2025-03-03T11:40:20.000Z,12334,370,1,ELIGIBLE,NEGATIVE,0,true,developer,medium,logistics,Land,sale,339.0,,,2402368.6,2983675.25,Estado de México,Naucalpan de Juárez,,event,app,167,459.1,,2983675.25,76,false,0,0,0,,,0,,,false,8,,basic,5,4,0.0,1,good,polished_concrete,"[""loading_dock"", ""conference_room"", ""storage""]"
L2711:T2:I12337,2711,T2,2025-03-07T15:01:17.000Z,12337,1813,2,ELIGIBLE,NEGATIVE,0,true,developer,medium,logistics,Land,sale,339.0,,,2402368.6,2983675.25,Estado de México,Naucalpan de Juárez,,event,phone,213,311.3,,2983675.25,,false,1,1,0,0,167,1,76,2025-03-03T11:40:20.000Z,true,4,,basic,0,3,3.5,4,fair,wood,[]
L2711:T2:I12332,2711,T2,2025-03-15T17:38:36.000Z,12332,2553,3,ELIGIBLE,NEGATIVE,0,true,developer,medium,logistics,Land,sale,339.0,,,2402368.6,2983675.25,Estado de México,Naucalpan de Juárez,,event,app,233,605.7,,2440640.13,,true,2,2,0,0,190,1,76,2025-03-07T15:01:17.000Z,true,15,0,basic,1,4,0.0,1,new,ceramic,[]
L2711:T2:I12336,2711,T2,2025-07-07T19:24:00.000Z,12336,741,4,ELIGIBLE,POSITIVE,1,true,developer,medium,logistics,Land,sale,339.0,,,2402368.6,2983675.25,Estado de México,Naucalpan de Juárez,,event,app,297,350.4,,2983675.25,,false,3,3,1,0.3333333333333333,204.33333333333334,1,76,2025-03-15T17:38:36.000Z,false,13,0,cctv,7,3,0.0,1,new,concrete,"[""conference_room"", ""loading_dock"", ""security_booth""]"
L2712:T0,2712,T0,2026-02-09T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Office,both,174.0,48607.18,64198.05,8749292.69,11722561.19,Yucatán,Mérida,paseo-montejo,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2712:T1:I12339,2712,T1,2026-02-14T20:16:21.000Z,12339,2887,1,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Office,both,174.0,48607.18,64198.05,8749292.69,11722561.19,Yucatán,Mérida,paseo-montejo,referral,email,197,2130.5,62487.78,11306719.6,145,false,0,0,0,,,0,,,false,1,0,basic,0,14,6.6,143,needs_renovation,polished_concrete,[]
L2712:T2:I12338,2712,T2,2026-02-17T15:50:23.000Z,12338,1878,2,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Office,both,174.0,48607.18,64198.05,8749292.69,11722561.19,Yucatán,Mérida,paseo-montejo,referral,whatsapp,254,142.7,64198.05,11722561.19,,false,1,1,0,0,197,1,145,2026-02-14T20:16:21.000Z,true,15,,cctv,0,0,,5,fair,ceramic,"[""cafeteria"", ""reception""]"
L2713:T0,2713,T0,2025-09-26T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Land,rent,487.1,18336.58,20991.41,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2713:T1:I12340,2713,T1,2025-09-27T09:28:14.000Z,12340,1593,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Land,rent,487.1,18336.58,20991.41,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,whatsapp,172,3343.3,16155.67,,51,true,0,0,0,,,0,,,false,24,0,cctv,6,27,0.0,4,new,ceramic,"[""conference_room"", ""meeting_rooms"", ""reception"", ""storage""]"
L2713:T2:I12341,2713,T2,2025-10-13T15:55:00.000Z,12341,118,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Land,rent,487.1,18336.58,20991.41,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,app,302,1179.9,20991.41,,,false,1,1,1,1,172,1,51,2025-09-27T09:28:14.000Z,true,0,,none,0,7,0.0,2,new,polished_concrete,"[""cafeteria"", ""rooftop"", ""parking""]"
L2714:T0,2714,T0,2026-05-20T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,small,manufacturing,Office,rent,534.1,161390.46,185121.67,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
