prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
L4495:T1:I20384,4495,T1,2025-10-06T17:16:55.000Z,20384,1598,1,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Land,sale,224.3,,,1734461.63,2471128.96,Sonora,Hermosillo,centenario-colosio,paid,email,94,236.1,,2291828.75,245,false,0,0,0,,,0,,,true,4,,basic,2,2,0.0,3,good,wood,"[""storage"", ""parking"", ""kitchen""]"
L4496:T0,4496,T0,2025-07-04T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Office,sale,172.6,,,7641424.14,9255626.09,Puebla,Puebla,angelopolis-lomas,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4496:T1:I20385,4496,T1,2025-08-20T18:17:00.000Z,20385,2344,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Office,sale,172.6,,,7641424.14,9255626.09,Puebla,Puebla,angelopolis-lomas,organic,whatsapp,294,150.7,,6888281.94,,false,0,0,0,,,0,,,true,0,0,basic,0,1,,6,good,concrete,[]
L4496:T2:I20386,4496,T2,2026-06-07T12:23:00.000Z,20386,661,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Office,sale,172.6,,,7641424.14,9255626.09,Puebla,Puebla,angelopolis-lomas,organic,web,182,210.7,,8691588.91,35,false,1,1,0,0,294,0,,2025-08-20T18:17:00.000Z,false,0,0,cctv,2,2,2.8,22,good,ceramic,"[""kitchen"", ""storage"", ""lounge""]"
L4497:T0,4497,T0,2025-11-10T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,other,Industrial,rent,224.7,25325.56,28120.55,,,CDMX,Cuauhtémoc,roma-condesa,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4497:T1:I20387,4497,T1,2025-11-11T17:46:27.000Z,20387,96,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,other,Industrial,rent,224.7,25325.56,28120.55,,,CDMX,Cuauhtémoc,roma-condesa,organic,app,207,206.7,26918.46,,83,false,0,0,0,,,0,,,true,0,0,cctv,0,2,8.7,14,good,concrete,[]
L4498:T1:I20389,4498,T1,2026-06-15T14:51:39.000Z,20389,269,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Retail,rent,449.0,103379.58,136615.17,,,CDMX,Cuauhtémoc,,referral,email,191,859.7,135020.65,,9,false,0,0,0,,,0,,,true,0,0,cctv,27,14,3.9,95,good,polished_concrete,"[""kitchen""]"
L4498:T2:I20391,4498,T2,2026-06-17T12:26:59.000Z,20391,1250,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Retail,rent,449.0,103379.58,136615.17,,,CDMX,Cuauhtémoc,,referral,web,366,584.5,102505.57,,267,false,1,1,0,0,191,1,9,2026-06-15T14:51:39.000Z,true,2,20,none,0,2,,1,new,ceramic,"[""rooftop"", ""cafeteria""]"
L4498:T2:I20393,4498,T2,2026-06-23T16:58:13.000Z,20393,2850,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Retail,rent,449.0,103379.58,136615.17,,,CDMX,Cuauhtémoc,,referral,phone,286,467.4,102190.97,,248,false,2,2,0,0,278.5,2,138,2026-06-17T12:26:59.000Z,true,20,0,cctv,6,5,,7,fair,concrete,"[""meeting_rooms"", ""lounge"", ""rooftop"", ""kitchen""]"
L4498:T2:I20392,4498,T2,2026-06-26T17:49:45.000Z,20392,1328,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Retail,rent,449.0,103379.58,136615.17,,,CDMX,Cuauhtémoc,,referral,phone,368,5150.1,104552.38,,83,false,3,3,0,0,281,3,174.66666666666666,2026-06-23T16:58:13.000Z,true,0,0,cctv,0,35,0.0,2,good,concrete,"[""kitchen"", ""loading_dock"", ""reception""]"
L4498:T2:I20390,4498,T2,2026-06-26T17:54:32.000Z,20390,564,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Retail,rent,449.0,103379.58,136615.17,,,CDMX,Cuauhtémoc,,referral,email,337,100.0,101427.95,,50,true,4,4,0,0,302.75,4,151.75,2026-06-26T17:49:45.000Z,true,0,0,basic,3,2,4.3,0,fair,concrete,"[""security_booth"", ""parking"", ""loading_dock""]"
L4498:T2:I20388,4498,T2,2026-06-27T19:51:36.000Z,20388,2120,6,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,retail,Retail,rent,449.0,103379.58,136615.17,,,CDMX,Cuauhtémoc,,referral,web,182,497.5,118734.67,,,false,5,5,1,0.2,309.6,5,131.4,2026-06-26T17:54:32.000Z,true,2,,basic,7,4,5.2,5,good,concrete,[]
L4499:T0,4499,T0,2025-12-08T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,enterprise,,Industrial,rent,106.8,13962.77,17481.35,,,CDMX,Benito Juárez,,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4499:T1:I20394,4499,T1,2025-12-09T11:28:00.000Z,20394,1826,1,ELIGIBLE,POSITIVE,1,true,investor,enterprise,,Industrial,rent,106.8,13962.77,17481.35,,,CDMX,Benito Juárez,,organic,email,154,81.1,17481.35,,48,true,0,0,0,,,0,,,false,2,,full,0,0,3.5,9,fair,polished_concrete,"[""gym"", ""loading_dock"", ""lounge""]"
L4499:T2:I20396,4499,T2,2025-12-09T16:14:30.000Z,20396,756,2,ELIGIBLE,NEGATIVE,0,true,investor,enterprise,,Industrial,rent,106.8,13962.77,17481.35,,,CDMX,Benito Juárez,,organic,web,143,401.8,13480.16,,,false,1,1,1,1,154,1,48,2025-12-09T11:28:00.000Z,true,5,5,cctv,0,3,,28,good,ceramic,"[""parking"", ""kitchen"", ""meeting_rooms""]"
L4500:T0,4500,T0,2026-04-24T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,small,other,Land,rent,526.2,22354.71,26520.7,,,CDMX,Miguel Hidalgo,,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4500:T1:I20400,4500,T1,2026-04-25T09:44:57.000Z,20400,2600,1,ELIGIBLE,NEGATIVE,0,true,investor,small,other,Land,rent,526.2,22354.71,26520.7,,,CDMX,Miguel Hidalgo,,paid,web,333,578.9,21006.12,,35,true,0,0,0,,,0,,,true,7,0,cctv,0,2,6.5,27,good,concrete,"[""kitchen"", ""storage"", ""meeting_rooms"", ""lounge""]"
L4500:T2:I20405,4500,T2,2026-04-25T12:57:31.000Z,20405,473,2,ELIGIBLE,POSITIVE,1,true,investor,small,other,Land,rent,526.2,22354.71,26520.7,,,CDMX,Miguel Hidalgo,,paid,app,204,557.8,18963.15,,31,true,1,1,1,1,333,1,35,2026-04-25T09:44:57.000Z,true,0,0,cctv,0,2,3.2,8,good,concrete,[]
L4501:T0,4501,T0,2025-03-10T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Land,sale,410.9,,,2816337.86,3626075.24,Puebla,Puebla,angelopolis-lomas,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4501:T1:I20409,4501,T1,2025-03-10T13:15:25.000Z,20409,1366,1,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Land,sale,410.9,,,2816337.86,3626075.24,Puebla,Puebla,angelopolis-lomas,social,phone,199,4949.6,,2684703.71,19,false,0,0,0,,,0,,,false,13,0,cctv,1,35,,1,new,concrete,"[""lounge"", ""cafeteria"", ""storage""]"
L4501:T2:I20406,4501,T2,2025-03-16T08:52:29.000Z,20406,2673,2,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Land,sale,410.9,,,2816337.86,3626075.24,Puebla,Puebla,angelopolis-lomas,social,whatsapp,166,429.1,,2757299.2,,false,1,1,0,0,199,1,19,2025-03-10T13:15:25.000Z,true,8,0,full,1,3,8.2,31,fair,,"[""storage"", ""rooftop"", ""lounge"", ""meeting_rooms""]"
L4501:T2:I20408,4501,T2,2025-10-16T12:52:00.000Z,20408,2149,3,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Land,sale,410.9,,,2816337.86,3626075.24,Puebla,Puebla,angelopolis-lomas,social,whatsapp,253,414.4,,3082719.31,141,false,2,2,0,0,182.5,1,19,2025-03-16T08:52:29.000Z,false,0,3,full,1,1,2.5,7,needs_renovation,,"[""security_booth"", ""cafeteria""]"
L4501:T2:I20407,4501,T2,2026-05-25T08:07:00.000Z,20407,738,4,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Land,sale,410.9,,,2816337.86,3626075.24,Puebla,Puebla,angelopolis-lomas,social,whatsapp,315,1172.4,,3558928.61,51,false,3,3,0,0,206,2,80,2025-10-16T12:52:00.000Z,true,0,17,cctv,0,8,0.0,1,good,wood,"[""conference_room"", ""parking""]"
L4502:T0,4502,T0,2025-04-29T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Industrial,sale,965.5,,,22353934.36,32149929.5,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4502:T1:I20410,4502,T1,2025-06-20T16:01:00.000Z,20410,1584,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,other,Industrial,sale,965.5,,,22353934.36,32149929.5,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,app,369,2532.9,,22641582.87,,true,0,0,0,,,0,,,true,32,0,cctv,3,18,10.5,169,needs_renovation,concrete,[]
L4503:T0,4503,T0,2026-02-20T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,manufacturing,Retail,both,639.4,165342.74,212594.6,29761693.95,33987516.68,CDMX,Benito Juárez,del-valle-narvarte,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4503:T1:I20413,4503,T1,2026-02-20T19:18:20.000Z,20413,2291,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,manufacturing,Retail,both,639.4,165342.74,212594.6,29761693.95,33987516.68,CDMX,Benito Juárez,del-valle-narvarte,paid,app,244,425.5,161971.52,33987516.68,245,true,0,0,0,,,0,,,true,0,,basic,1,1,4.0,3,good,polished_concrete,"[""cafeteria""]"
L4504:T0,4504,T0,2025-04-25T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,healthcare,Land,both,234.8,9419.9,10534.77,1695582.6,2041841.06,Jalisco,Guadalajara,americana-chapultepec,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4504:T1:I20424,4504,T1,2025-05-03T19:12:43.000Z,20424,1928,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,healthcare,Land,both,234.8,9419.9,10534.77,1695582.6,2041841.06,Jalisco,Guadalajara,americana-chapultepec,referral,app,200,2722.7,10534.77,2041841.06,1,false,0,0,0,,,0,,,true,0,0,full,0,18,0.0,2,good,polished_concrete,[]
L4504:T2:I20420,4504,T2,2025-05-20T08:43:00.000Z,20420,1027,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,healthcare,Land,both,234.8,9419.9,10534.77,1695582.6,2041841.06,Jalisco,Guadalajara,americana-chapultepec,referral,phone,193,213.0,10534.77,1475191.86,89,true,1,1,0,0,200,1,1,2025-05-03T19:12:43.000Z,true,13,0,cctv,4,1,3.1,4,fair,polished_concrete,[]
L4504:T2:I20421,4504,T2,2026-04-20T16:44:00.000Z,20421,2674,3,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,healthcare,Land,both,234.8,9419.9,10534.77,1695582.6,2041841.06,Jalisco,Guadalajara,americana-chapultepec,referral,web,251,1349.7,8827.95,2041841.06,153,false,2,2,1,0.5,196.5,2,45,2025-05-20T08:43:00.000Z,true,3,,full,1,9,0.0,4,new,concrete,"[""lounge"", ""parking""]"
L4505:T0,4505,T0,2025-02-07T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Land,rent,6701.6,4763.92,6019.36,,,Sonora,Hermosillo,centenario-colosio,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4505:T1:I20425,4505,T1,2025-08-12T18:47:00.000Z,20425,315,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Land,rent,6701.6,4763.92,6019.36,,,Sonora,Hermosillo,centenario-colosio,organic,email,347,6328.5,6000.89,,80,false,0,0,0,,,0,,,true,0,0,basic,7,12,0.0,2,fair,concrete,"[""parking"", ""kitchen""]"
L4505:T2:I20426,4505,T2,2026-05-08T20:58:00.000Z,20426,2475,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Land,rent,6701.6,4763.92,6019.36,,,Sonora,Hermosillo,centenario-colosio,organic,web,205,6852.3,4502.96,,230,false,1,1,0,0,347,1,80,2025-08-12T18:47:00.000Z,true,0,0,basic,10,7,0.0,0,good,concrete,[]
L4506:T0,4506,T0,2025-11-24T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,logistics,Office,both,219.1,61501.76,87743.92,11070315.98,14998447.5,Querétaro,Querétaro,juriquilla-juncos,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4506:T1:I20427,4506,T1,2025-11-24T10:18:59.000Z,20427,516,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,logistics,Office,both,219.1,61501.76,87743.92,11070315.98,14998447.5,Querétaro,Querétaro,juriquilla-juncos,paid,app,120,184.9,61591.52,14998447.5,,false,0,0,0,,,0,,,false,4,4,cctv,9,4,,4,needs_renovation,concrete,[]
L4506:T2:I20428,4506,T2,2025-11-24T19:47:15.000Z,20428,2070,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,logistics,Office,both,219.1,61501.76,87743.92,11070315.98,14998447.5,Querétaro,Querétaro,juriquilla-juncos,paid,phone,178,502.8,83985.84,14998447.5,,false,1,1,0,0,120,0,,2025-11-24T10:18:59.000Z,true,2,0,basic,0,5,3.5,89,fair,ceramic,[]
L4506:T2:I20430,4506,T2,2025-11-27T10:24:11.000Z,20430,2804,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,logistics,Office,both,219.1,61501.76,87743.92,11070315.98,14998447.5,Querétaro,Querétaro,juriquilla-juncos,paid,app,290,418.3,67568.22,12626034.46,305,false,2,2,0,0,149,0,,2025-11-24T19:47:15.000Z,true,9,2,cctv,3,4,8.1,30,good,polished_concrete,"[""parking"", ""gym""]"
L4506:T2:I20429,4506,T2,2025-11-30T19:25:55.000Z,20429,2690,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,logistics,Office,both,219.1,61501.76,87743.92,11070315.98,14998447.5,Querétaro,Querétaro,juriquilla-juncos,paid,email,185,1456.3,87743.92,14998447.5,,true,3,3,0,0,196,1,305,2025-11-27T10:24:11.000Z,true,4,0,basic,0,10,8.3,98,needs_renovation,concrete,[]
L4507:T1:I20433,4507,T1,2026-06-12T14:08:56.000Z,20433,619,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,1031.5,,,40854628.6,55122080.96,Nuevo León,San Pedro Garza García,,referral,whatsapp,173,1231.5,,46656579.29,330,false,0,0,0,,,0,,,true,0,0,cctv,0,0,4.8,11,new,,"[""loading_dock"", ""conference_room""]"
L4507:T2:I20432,4507,T2,2026-06-14T14:16:02.000Z,20432,86,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,1031.5,,,40854628.6,55122080.96,Nuevo León,San Pedro Garza García,,referral,whatsapp,85,436.5,,51803046.19,,false,1,1,0,0,173,1,330,2026-06-12T14:08:56.000Z,false,0,4,none,1,1,2.4,4,good,polished_concrete,"[""reception""]"
L4507:T2:I20431,4507,T2,2026-06-19T17:00:50.000Z,20431,2705,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,1031.5,,,40854628.6,55122080.96,Nuevo León,San Pedro Garza García,,referral,whatsapp,149,440.5,,46893026.7,65,false,2,2,0,0,129,1,330,2026-06-14T14:16:02.000Z,true,3,0,basic,1,1,4.6,4,fair,polished_concrete,"[""meeting_rooms""]"
L4508:T0,4508,T0,2026-03-04T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,rent,480.2,124270.4,184166.42,,,Nuevo León,Monterrey,macroplaza,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4508:T1:I20437,4508,T1,2026-03-10T20:21:48.000Z,20437,2946,1,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,rent,480.2,124270.4,184166.42,,,Nuevo León,Monterrey,macroplaza,referral,phone,290,450.0,184166.42,,,false,0,0,0,,,0,,,true,0,0,basic,0,2,5.0,4,fair,concrete,"[""security_booth""]"
L4508:T2:I20434,4508,T2,2026-03-13T15:20:19.000Z,20434,1703,2,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,rent,480.2,124270.4,184166.42,,,Nuevo León,Monterrey,macroplaza,referral,web,196,501.8,146485.14,,169,true,1,1,0,0,290,0,,2026-03-10T20:21:48.000Z,false,10,,cctv,0,4,,6,fair,ceramic,"[""parking"", ""loading_dock"", ""conference_room"", ""storage""]"
L4508:T2:I20435,4508,T2,2026-06-10T18:17:00.000Z,20435,469,3,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,rent,480.2,124270.4,184166.42,,,Nuevo León,Monterrey,macroplaza,referral,app,191,513.2,146893.72,,98,false,2,2,1,0.5,243,1,169,2026-03-13T15:20:19.000Z,true,38,0,none,14,7,2.4,38,good,polished_concrete,[]
L4509:T0,4509,T0,2025-10-09T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,large,logistics,Industrial,both,594.3,75143.07,105894.29,13525752.11,82054866.71,CDMX,Miguel Hidalgo,,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4509:T1:I20438,4509,T1,2025-10-18T13:10:51.000Z,20438,1269,1,ELIGIBLE,NEGATIVE,0,true,investor,large,logistics,Industrial,both,594.3,75143.07,105894.29,13525752.11,82054866.71,CDMX,Miguel Hidalgo,,paid,app,117,1300.3,99947.34,82054866.71,262,false,0,0,0,,,0,,,true,0,0,cctv,0,10,8.2,88,new,concrete,[]
L4510:T0,4510,T0,2026-01-07T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,other,Retail,rent,250.8,65454.09,76475.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4510:T1:I20443,4510,T1,2026-01-07T13:45:00.000Z,20443,401,1,ELIGIBLE,NEGATIVE,0,true,broker,small,other,Retail,rent,250.8,65454.09,76475.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,referral,whatsapp,569,484.3,56161.58,,,false,0,0,0,,,0,,,false,1,0,basic,4,5,4.6,54,good,carpet,"[""reception"", ""cafeteria"", ""lounge""]"
L4510:T2:I20442,4510,T2,2026-01-10T14:39:51.000Z,20442,952,2,ELIGIBLE,NEGATIVE,0,true,broker,small,other,Retail,rent,250.8,65454.09,76475.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,referral,whatsapp,136,271.6,70645.55,,12,true,1,1,0,0,569,0,,2026-01-07T13:45:00.000Z,true,8,,basic,0,2,5.1,5,fair,concrete,"[""storage"", ""security_booth"", ""conference_room"", ""cafeteria""]"
L4510:T2:I20440,4510,T2,2026-01-12T14:53:57.000Z,20440,964,3,ELIGIBLE,NEGATIVE,0,true,broker,small,other,Retail,rent,250.8,65454.09,76475.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,referral,web,346,259.4,76475.21,,62,false,2,2,1,0.5,352.5,1,12,2026-01-10T14:39:51.000Z,true,1,0,cctv,5,2,4.3,5,good,concrete,"[""kitchen"", ""cafeteria"", ""storage""]"
L4510:T2:I20441,4510,T2,2026-04-05T20:53:00.000Z,20441,1500,4,ELIGIBLE,NEGATIVE,0,true,broker,small,other,Retail,rent,250.8,65454.09,76475.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,referral,email,210,150.0,57066.73,,25,false,3,3,1,0.3333333333333333,350.3333333333333,2,37,2026-01-12T14:53:57.000Z,true,0,1,basic,21,7,3.9,4,new,ceramic,"[""conference_room""]"
L4510:T2:I20439,4510,T2,2026-06-24T08:42:00.000Z,20439,1279,5,ELIGIBLE,POSITIVE,1,true,broker,small,other,Retail,rent,250.8,65454.09,76475.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,referral,whatsapp,163,211.5,76475.21,,47,true,4,4,1,0.25,315.25,3,33,2026-04-05T20:53:00.000Z,true,15,0,basic,0,0,4.5,2,fair,concrete,[]
L4511:T0,4511,T0,2025-06-27T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,other,Office,sale,549.1,,,29856770.09,34759416.55,Chihuahua,Chihuahua,centro-chihuahua,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4511:T1:I20445,4511,T1,2025-06-29T11:50:15.000Z,20445,1753,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,other,Office,sale,549.1,,,29856770.09,34759416.55,Chihuahua,Chihuahua,centro-chihuahua,organic,whatsapp,133,555.0,,28504485.01,55,true,0,0,0,,,0,,,true,10,0,cctv,0,1,2.8,17,good,wood,"[""loading_dock"", ""security_booth"", ""parking""]"
L4512:T0,4512,T0,2025-09-24T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,other,Office,sale,134.0,,,7237114.17,10332225.38,Puebla,Puebla,angelopolis-lomas,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4512:T1:I20452,4512,T1,2026-06-11T17:55:00.000Z,20452,2691,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,other,Office,sale,134.0,,,7237114.17,10332225.38,Puebla,Puebla,angelopolis-lomas,referral,app,263,1746.9,,10332225.38,,false,0,0,0,,,0,,,true,2,0,cctv,0,11,7.6,119,new,carpet,[]
L4513:T0,4513,T0,2025-04-18T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Office,both,753.7,225836.76,1372971.49,,44834507.17,Jalisco,Zapopan,andares-puerta-hierro,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4513:T1:I20453,4513,T1,2025-04-30T18:49:10.000Z,20453,2277,1,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Office,both,753.7,225836.76,1372971.49,,44834507.17,Jalisco,Zapopan,andares-puerta-hierro,organic,web,62,821.2,1049425.63,32523105.42,83,true,0,0,0,,,0,,,true,11,0,none,0,1,8.8,18,new,polished_concrete,"[""meeting_rooms""]"
L4513:T2:I20454,4513,T2,2026-01-08T14:19:00.000Z,20454,2166,2,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Office,both,753.7,225836.76,1372971.49,,44834507.17,Jalisco,Zapopan,andares-puerta-hierro,organic,whatsapp,125,223.0,1372971.49,33938417.0,333,false,1,1,1,1,62,1,83,2025-04-30T18:49:10.000Z,true,0,3,full,8,2,2.9,2,fair,polished_concrete,"[""cafeteria"", ""loading_dock"", ""storage"", ""reception""]"
L4513:T2:I20455,4513,T2,2026-02-10T09:06:00.000Z,20455,2345,3,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Office,both,753.7,225836.76,1372971.49,,44834507.17,Jalisco,Zapopan,andares-puerta-hierro,organic,email,214,685.9,1282255.83,43024379.01,23,false,2,2,1,0.5,93.5,2,208,2026-01-08T14:19:00.000Z,true,0,10,basic,0,1,3.3,33,good,concrete,[]
L4513:T2:I20456,4513,T2,2026-06-12T16:47:00.000Z,20456,1771,4,ELIGIBLE,POSITIVE,1,true,investor,medium,logistics,Office,both,753.7,225836.76,1372971.49,,44834507.17,Jalisco,Zapopan,andares-puerta-hierro,organic,web,147,279.5,1196638.18,44834507.17,179,false,3,3,1,0.3333333333333333,133.66666666666666,3,146.33333333333334,2026-02-10T09:06:00.000Z,true,11,,cctv,3,3,2.7,2,new,concrete,"[""gym"", ""lounge"", ""loading_dock""]"
L4514:T0,4514,T0,2025-11-24T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,logistics,Land,sale,173.2,,,1385806.58,1920690.68,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4514:T1:I20458,4514,T1,2025-11-28T20:45:37.000Z,20458,2485,1,ELIGIBLE,NEGATIVE,0,true,broker,large,logistics,Land,sale,173.2,,,1385806.58,1920690.68,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,email,345,1128.8,,1920690.68,50,false,0,0,0,,,0,,,true,1,0,cctv,8,10,0.0,3,good,concrete,"[""conference_room"", ""reception"", ""rooftop"", ""kitchen""]"
L4514:T2:I20457,4514,T2,2025-12-02T11:13:03.000Z,20457,2805,2,ELIGIBLE,NEGATIVE,0,true,broker,large,logistics,Land,sale,173.2,,,1385806.58,1920690.68,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,web,312,1357.8,,1577555.69,61,false,1,1,0,0,345,1,50,2025-11-28T20:45:37.000Z,true,0,0,basic,3,11,,1,fair,concrete,"[""cafeteria"", ""conference_room""]"
L4514:T2:I20459,4514,T2,2025-12-03T07:14:39.000Z,20459,2845,3,ELIGIBLE,NEGATIVE,0,true,broker,large,logistics,Land,sale,173.2,,,1385806.58,1920690.68,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,web,312,156.9,,1920690.68,42,false,2,2,0,0,328.5,2,55.5,2025-12-02T11:13:03.000Z,true,3,0,basic,3,3,2.4,15,good,carpet,"[""lounge"", ""rooftop"", ""conference_room"", ""kitchen""]"
L4514:T2:I20461,4514,T2,2025-12-03T16:39:07.000Z,20461,1250,4,ELIGIBLE,NEGATIVE,0,true,broker,large,logistics,Land,sale,173.2,,,1385806.58,1920690.68,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,app,317,274.7,,1806323.9,,false,3,3,0,0,323,3,51,2025-12-03T07:14:39.000Z,true,2,20,none,0,2,,1,new,ceramic,"[""rooftop"", ""cafeteria""]"
L4514:T2:I20460,4514,T2,2026-05-16T12:05:00.000Z,20460,1021,5,ELIGIBLE,POSITIVE,1,true,broker,large,logistics,Land,sale,173.2,,,1385806.58,1920690.68,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,email,254,3439.4,,1885174.35,10,false,4,4,0,0,321.5,3,51,2025-12-03T16:39:07.000Z,false,0,0,cctv,3,23,0.0,2,fair,polished_concrete,"[""meeting_rooms"", ""cafeteria"", ""storage""]"
L4515:T0,4515,T0,2026-05-20T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,small,manufacturing,Industrial,both,97.4,11992.85,16414.14,2158713.45,3077953.27,Jalisco,Guadalajara,americana-chapultepec,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
