inquiry_id,lead_id,spot_id,inquiry_at,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,broker_response,broker_response_hours,search_sector,search_modality,entity,anomaly_group,anomaly_score,isolation_forest_flag,anomaly_percentile_within_group,robust_deviation_explanation
11679,2569,2228,2026-01-20 13:54:17,app,229,11337.4,5226.67,911389.31,,True,scheduled_visit,16.0,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.10210014832185932,True,1.0,requested_budget_mxn_rent_monthly=3.1 MAD; requested_budget_mxn_sale_total=3.0 MAD; requested_area_sqm=2.7 MAD
7903,1739,1963,2025-05-20 09:25:00,email,162,35.5,10157.1,,7.0,False,rejected,0.5,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.030059252376890333,True,0.9907074340527577,urgency_days=4.4 MAD; requested_budget_mxn_rent_monthly=3.2 MAD; requested_area_sqm=2.3 MAD
396,95,1204,2026-03-29 18:51:00,web,69,5409.4,80711.21,,40.0,True,no_response,9.0,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.029992817166136887,True,0.9904076738609112,requested_area_sqm=3.1 MAD; message_length=2.2 MAD; urgency_days=1.2 MAD
4351,967,1230,2025-11-05 13:31:00,whatsapp,151,448.5,,167482130.43,8.0,True,accepted,32.5,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.029975786735685128,True,0.9939450395901258,urgency_days=3.9 MAD; requested_budget_mxn_sale_total=3.0 MAD; message_length=0.6 MAD
15877,3492,1403,2025-09-29 13:51:00,web,375,111.5,50843.05,,,True,no_response,12.2,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.029824351723648723,True,0.9928335170893055,requested_area_sqm=1.6 MAD; requested_budget_mxn_rent_monthly=1.4 MAD; message_length=1.2 MAD
12098,2664,331,2025-08-01 17:03:48,whatsapp,249,37.8,8390.14,,24.0,True,accepted,1.5,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.029812110141149373,True,0.9901079136690647,requested_budget_mxn_rent_monthly=3.5 MAD; requested_area_sqm=2.2 MAD; urgency_days=2.2 MAD
15268,3358,74,2026-06-15 17:43:50,web,174,150.0,,66320681.49,343.0,True,no_response,3.8,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.02975891037449363,True,0.9958456973293769,urgency_days=2.9 MAD; requested_budget_mxn_sale_total=2.6 MAD; requested_area_sqm=1.8 MAD
5714,1258,2812,2026-03-15 16:55:00,web,90,2736.6,10085.82,1642755.42,57.0,True,accepted,69.8,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.02953700144316873,True,0.988562091503268,requested_budget_mxn_sale_total=2.3 MAD; requested_budget_mxn_rent_monthly=2.2 MAD; message_length=1.6 MAD
12606,2769,922,2025-08-10 15:42:43,whatsapp,113,2490.3,684839.2,,,True,accepted,19.3,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.029368198946496227,True,0.9917695473251029,requested_budget_mxn_rent_monthly=2.3 MAD; requested_area_sqm=2.2 MAD; message_length=1.2 MAD
3394,746,1677,2025-08-23 13:23:38,web,231,95.4,13435.56,3013298.5,,True,scheduled_visit,9.8,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.029303514652391005,True,0.9877450980392157,requested_area_sqm=2.1 MAD; requested_budget_mxn_rent_monthly=1.9 MAD; requested_budget_mxn_sale_total=1.5 MAD
10197,2248,2598,2026-02-07 19:55:23,app,236,141.7,17973.39,,2.0,True,scheduled_visit,1.6,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.029219846384675896,True,0.9933652782897162,urgency_days=6.3 MAD; requested_area_sqm=1.6 MAD; requested_budget_mxn_rent_monthly=1.4 MAD
17013,3750,2936,2025-09-30 15:35:16,web,46,180.4,,9150406.43,,True,accepted,10.1,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.02896262556201179,True,0.9942196531791907,message_length=2.8 MAD; requested_budget_mxn_sale_total=1.2 MAD; requested_area_sqm=0.8 MAD
2293,514,294,2026-06-29 07:55:00,web,148,17674.8,25508.02,,251.0,False,no_response,8.4,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.028880772567264734,True,0.9914756025867137,requested_area_sqm=4.5 MAD; urgency_days=2.3 MAD; requested_budget_mxn_rent_monthly=2.1 MAD
11627,2557,2246,2025-08-01 10:48:00,web,206,115.0,,654065.79,1.0,False,accepted,1.8,Land,sale,inquiry,search_sector=Land | search_modality=sale,0.028772010779140156,True,0.9925213675213675,urgency_days=7.9 MAD; requested_budget_mxn_sale_total=2.1 MAD; requested_area_sqm=1.8 MAD
15705,3453,2454,2025-07-13 16:30:18,email,274,2190.7,23593.1,,,True,scheduled_visit,41.1,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.028536406117444013,True,0.9898081534772182,requested_area_sqm=2.1 MAD; requested_budget_mxn_rent_monthly=2.1 MAD; message_length=0.6 MAD
8322,1842,1456,2025-11-03 07:10:52,whatsapp,145,124.4,26629.65,5608911.88,,True,accepted,46.1,Office,both,inquiry,search_sector=Office | search_modality=both,0.028423223024496513,True,0.9911218724778047,requested_budget_mxn_rent_monthly=1.9 MAD; requested_budget_mxn_sale_total=1.8 MAD; requested_area_sqm=1.2 MAD
2536,560,2272,2026-01-09 19:15:49,whatsapp,83,4227.6,2777.45,,270.0,True,scheduled_visit,5.2,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.028357612560488077,True,0.9922822491730982,requested_budget_mxn_rent_monthly=2.4 MAD; urgency_days=2.3 MAD; message_length=1.7 MAD
7601,1674,2145,2025-02-11 09:51:38,email,43,2850.0,43341.98,,10.0,False,accepted,20.2,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.028348802333453493,True,0.9911816578483245,urgency_days=3.6 MAD; message_length=3.1 MAD; requested_area_sqm=2.4 MAD
12363,2719,1057,2026-03-24 14:50:21,whatsapp,77,90.1,12000.34,,,False,rejected,12.8,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.028274078083734167,True,0.9929966826391449,requested_area_sqm=2.1 MAD; requested_budget_mxn_rent_monthly=1.9 MAD; message_length=1.9 MAD
5591,1228,547,2025-10-10 08:36:00,app,67,15084.2,73601.65,,,False,accepted,16.4,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.02823329589068091,True,0.9917309812568909,message_length=2.1 MAD; requested_area_sqm=2.1 MAD; requested_budget_mxn_rent_monthly=1.9 MAD
6176,1353,1175,2025-09-04 07:42:00,whatsapp,318,100.0,,24321170.14,2.0,True,rejected,42.4,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.0281833960742639,True,0.9936941671045717,urgency_days=5.9 MAD; requested_area_sqm=1.4 MAD; message_length=0.9 MAD
13072,2875,1733,2026-03-04 15:23:39,web,127,4950.5,12906.75,,,True,no_response,12.4,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.02818125763881041,True,0.9926280869885735,requested_budget_mxn_rent_monthly=1.8 MAD; requested_area_sqm=1.7 MAD; message_length=0.9 MAD
19816,4364,945,2026-03-27 12:36:00,whatsapp,235,66.2,8036.67,,37.0,True,accepted,4.1,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.02815240094478333,True,0.9922594913380022,requested_budget_mxn_rent_monthly=2.4 MAD; requested_area_sqm=2.4 MAD; urgency_days=1.3 MAD
17792,3914,2457,2026-06-23 09:55:57,web,650,91.2,30621.26,,251.0,True,scheduled_visit,45.1,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.02805731838493719,True,0.9895083932853717,message_length=2.4 MAD; urgency_days=2.3 MAD; requested_budget_mxn_rent_monthly=1.7 MAD
4439,986,2498,2025-08-19 18:59:27,email,92,16090.6,,5731222.29,4.0,False,no_response,14.1,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.027999694152816224,True,0.9952522255192878,urgency_days=5.3 MAD; requested_area_sqm=3.2 MAD; message_length=1.5 MAD
6518,1427,2438,2025-09-22 20:07:00,whatsapp,48,202.2,78233.49,,6.0,True,accepted,28.1,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.02794256795414707,True,0.9908877131099353,urgency_days=4.5 MAD; message_length=2.9 MAD; requested_area_sqm=0.8 MAD
16161,3559,1420,2025-11-06 15:18:19,whatsapp,87,79.5,24608.36,,36.0,True,accepted,20.2,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.02781860770388145,True,0.9905937683715461,requested_budget_mxn_rent_monthly=2.2 MAD; requested_area_sqm=1.9 MAD; message_length=1.7 MAD
2367,529,1500,2026-04-05 07:46:00,web,209,76.6,22623.69,,10.0,True,accepted,4.4,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.02758583978610951,True,0.9902998236331569,urgency_days=3.6 MAD; requested_budget_mxn_rent_monthly=2.3 MAD; requested_area_sqm=1.9 MAD
3867,856,1541,2026-05-19 18:51:21,whatsapp,133,12915.4,,12258343.39,9.0,True,accepted,,Land,sale,inquiry,search_sector=Land | search_modality=sale,0.027434385298657937,True,0.9914529914529915,urgency_days=4.4 MAD; requested_area_sqm=2.1 MAD; requested_budget_mxn_sale_total=1.7 MAD
9314,2065,2299,2025-02-13 16:47:27,phone,445,28498.9,,2876905.38,354.0,True,accepted,10.7,Land,sale,inquiry,search_sector=Land | search_modality=sale,0.02735700588486467,True,0.9903846153846154,urgency_days=3.3 MAD; requested_area_sqm=2.8 MAD; message_length=1.6 MAD
3303,724,2296,2026-06-08 12:37:00,email,164,670.2,262220.48,,1.0,True,rejected,3.2,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.027316181267338813,True,0.9892086330935251,urgency_days=7.1 MAD; requested_budget_mxn_rent_monthly=1.2 MAD; requested_area_sqm=0.8 MAD
22143,4906,1693,2025-11-29 09:04:37,email,99,2584.2,3923.9,878330.7,357.0,True,accepted,,Land,both,inquiry,search_sector=Land | search_modality=both,0.026931487075083638,True,0.9907407407407407,urgency_days=3.0 MAD; requested_budget_mxn_rent_monthly=2.5 MAD; requested_budget_mxn_sale_total=1.9 MAD
17827,3924,859,2026-04-15 16:11:23,email,106,1424.4,117963.24,,1.0,True,accepted,4.1,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.026904893097754234,True,0.9918908956874309,urgency_days=7.0 MAD; message_length=1.3 MAD; requested_budget_mxn_rent_monthly=0.9 MAD
14715,3239,1368,2026-04-22 11:30:00,email,323,1344.5,17815.85,3182258.19,290.0,False,rejected,2.9,Office,both,inquiry,search_sector=Office | search_modality=both,0.026677389228153214,True,0.9903147699757869,urgency_days=2.6 MAD; requested_budget_mxn_sale_total=2.5 MAD; requested_budget_mxn_rent_monthly=2.4 MAD
15690,3449,1331,2025-08-24 10:26:00,web,377,260.5,,39238744.45,1.0,True,rejected,,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.026595397745283078,True,0.9931686810299527,urgency_days=6.6 MAD; message_length=1.2 MAD; requested_budget_mxn_sale_total=0.8 MAD
2254,505,2050,2025-07-14 08:03:00,app,344,60.2,,1830581.33,86.0,True,accepted,5.5,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.026577079729550146,True,0.9946587537091988,requested_area_sqm=2.8 MAD; requested_budget_mxn_sale_total=2.5 MAD; message_length=1.1 MAD
18136,3997,1172,2026-04-11 16:53:43,web,99,248.5,708955.5,,1.0,False,no_response,40.1,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.026514759509360997,True,0.9900058788947678,urgency_days=6.9 MAD; requested_budget_mxn_rent_monthly=2.3 MAD; message_length=1.4 MAD
3246,714,1777,2025-06-02 11:18:50,app,89,123.4,,4526606.9,,True,accepted,10.0,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.026244159616054863,True,0.9934792734047508,requested_budget_mxn_sale_total=2.2 MAD; message_length=1.6 MAD; requested_area_sqm=1.1 MAD
8963,1989,1140,2026-04-10 20:53:00,app,425,1156.5,,73013048.05,10.0,True,accepted,7.4,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.026068118711039978,True,0.9930135072193759,urgency_days=3.5 MAD; requested_budget_mxn_sale_total=1.8 MAD; message_length=1.5 MAD
3559,780,918,2025-01-17 20:05:20,whatsapp,129,2255.2,,25899736.02,4.0,True,accepted,,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.025956614069670758,True,0.9926431949553337,urgency_days=5.0 MAD; requested_area_sqm=2.0 MAD; message_length=0.8 MAD
2246,504,1490,2026-03-16 11:31:00,phone,106,309.0,57063.18,14467741.07,1.0,False,no_response,0.5,Land,both,inquiry,search_sector=Land | search_modality=both,0.025898208774072673,True,0.9894179894179894,urgency_days=7.1 MAD; requested_budget_mxn_sale_total=2.0 MAD; requested_budget_mxn_rent_monthly=1.7 MAD
9250,2053,2825,2025-07-23 11:21:00,web,230,17522.5,49806.6,,139.0,True,accepted,,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.025790825304156884,True,0.9889088729016786,requested_area_sqm=4.3 MAD; urgency_days=1.1 MAD; requested_budget_mxn_rent_monthly=1.0 MAD
19800,4362,2576,2025-04-09 08:49:43,whatsapp,302,129.0,4227.02,1072551.27,,True,accepted,3.6,Land,both,inquiry,search_sector=Land | search_modality=both,0.02575652433339337,True,0.9880952380952381,requested_budget_mxn_rent_monthly=2.4 MAD; requested_area_sqm=1.6 MAD; requested_budget_mxn_sale_total=1.6 MAD
5060,1112,1724,2025-02-19 17:28:45,email,436,1750.2,,106418387.38,,True,accepted,1.6,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.025747578543679928,True,0.9921177088807147,requested_budget_mxn_sale_total=2.1 MAD; requested_area_sqm=1.7 MAD; message_length=1.5 MAD
6950,1529,2486,2025-10-19 13:29:00,whatsapp,426,5786.9,,4736893.2,,True,accepted,0.5,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.025530945476648026,True,0.9940652818991098,requested_area_sqm=2.1 MAD; message_length=1.5 MAD; requested_budget_mxn_sale_total=1.1 MAD
10391,2297,2850,2025-08-17 10:30:00,whatsapp,49,638.0,725035.44,90272124.06,26.0,False,no_response,1.5,Office,both,inquiry,search_sector=Office | search_modality=both,0.02521797137641335,True,0.9895076674737692,message_length=2.8 MAD; requested_budget_mxn_rent_monthly=2.2 MAD; urgency_days=2.0 MAD
2291,514,1580,2025-04-08 11:47:00,whatsapp,43,100.0,30416.87,,,False,accepted,8.5,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.025165248626525027,True,0.9897119341563786,message_length=3.1 MAD; requested_budget_mxn_rent_monthly=1.9 MAD; requested_area_sqm=1.6 MAD
2537,560,2558,2026-02-28 08:29:00,whatsapp,316,210.6,2584.5,,,True,no_response,7.0,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.025156304375079874,True,0.9911797133406836,requested_budget_mxn_rent_monthly=2.5 MAD; requested_area_sqm=1.1 MAD; message_length=0.9 MAD
7863,1731,2519,2025-05-25 14:54:00,app,61,1072.6,,11340651.21,6.0,True,accepted,11.3,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.025030242939876435,True,0.9934718100890207,urgency_days=4.7 MAD; message_length=2.3 MAD; requested_area_sqm=0.3 MAD
18672,4115,590,2025-05-22 08:36:25,app,168,5448.0,12416.93,,,True,no_response,2.7,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.025002845708536503,True,0.9915223000368596,requested_budget_mxn_rent_monthly=1.9 MAD; requested_area_sqm=1.8 MAD; message_length=0.4 MAD
11817,2600,744,2026-01-09 14:38:00,whatsapp,284,10611.4,,17437040.02,,True,accepted,,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.024852334206388327,True,0.9915922228060956,requested_area_sqm=3.7 MAD; message_length=0.7 MAD; requested_budget_mxn_sale_total=0.3 MAD
5453,1202,308,2026-02-07 08:44:04,whatsapp,260,21819.5,358666.73,,,False,accepted,5.6,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.024545463233133558,True,0.9886091127098321,requested_area_sqm=4.6 MAD; requested_budget_mxn_rent_monthly=1.7 MAD; message_length=0.5 MAD
1523,348,2218,2026-06-08 14:49:31,web,101,1241.2,38803.44,10291989.81,,True,accepted,2.2,Office,both,inquiry,search_sector=Office | search_modality=both,0.02447796678566827,True,0.9887005649717514,requested_budget_mxn_rent_monthly=1.4 MAD; message_length=1.4 MAD; requested_area_sqm=1.4 MAD
7248,1595,2048,2026-06-30 14:44:22,phone,399,87.2,19474.54,,5.0,False,no_response,1.0,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.024445082006903096,True,0.9894179894179894,urgency_days=4.8 MAD; requested_budget_mxn_rent_monthly=2.5 MAD; requested_area_sqm=1.7 MAD
8728,1940,2588,2026-06-20 11:18:00,whatsapp,505,7873.5,,32553011.5,44.0,True,scheduled_visit,,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.02426696392792904,True,0.9928783382789318,requested_area_sqm=2.4 MAD; message_length=1.8 MAD; requested_budget_mxn_sale_total=1.6 MAD
1785,408,1384,2025-05-16 19:14:33,web,378,126.0,,2989881.16,11.0,True,accepted,7.1,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.024253229327419357,True,0.9922848664688427,urgency_days=3.6 MAD; requested_area_sqm=2.0 MAD; requested_budget_mxn_sale_total=1.8 MAD
10991,2422,650,2025-10-19 09:18:00,whatsapp,71,148.0,1098575.51,,73.0,True,scheduled_visit,1.8,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.02419696013565087,True,0.9883093525179856,requested_budget_mxn_rent_monthly=3.2 MAD; message_length=2.1 MAD; requested_area_sqm=0.8 MAD
7356,1616,449,2025-05-24 17:04:10,whatsapp,589,1439.3,226682.11,,,True,no_response,1.1,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.024115906654843755,True,0.988009592326139,message_length=2.2 MAD; requested_area_sqm=1.6 MAD; requested_budget_mxn_rent_monthly=1.0 MAD
1537,351,433,2026-02-21 11:09:18,web,73,10005.4,111326.44,21259816.37,231.0,True,no_response,13.4,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.024041855192481476,True,0.9869281045751634,requested_area_sqm=2.6 MAD; urgency_days=2.2 MAD; message_length=2.0 MAD
2454,548,845,2026-05-28 13:28:00,whatsapp,56,342.0,43596.82,,,True,no_response,4.1,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.023861131784305156,True,0.9891240446796002,message_length=2.6 MAD; requested_budget_mxn_rent_monthly=1.4 MAD; requested_area_sqm=0.1 MAD
18606,4098,2784,2025-03-03 07:30:34,app,369,449.6,33764.62,,4.0,True,accepted,2.8,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.023760958149461997,True,0.9888300999412111,urgency_days=5.2 MAD; requested_budget_mxn_rent_monthly=1.7 MAD; message_length=1.2 MAD
9045,2007,139,2026-02-09 14:11:02,whatsapp,88,45.3,,2686802.94,,False,accepted,2.1,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.023679633400142786,True,0.9925477410340009,requested_budget_mxn_sale_total=2.9 MAD; requested_area_sqm=2.2 MAD; message_length=1.6 MAD
11378,2503,1145,2025-10-28 08:01:36,email,347,15476.8,11181.52,,,False,accepted,45.9,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.02365443140284662,True,0.9911537043862882,requested_area_sqm=2.8 MAD; requested_budget_mxn_rent_monthly=2.0 MAD; message_length=1.1 MAD
10678,2361,2498,2025-12-22 10:10:41,web,74,16090.6,,12788284.95,,False,scheduled_visit,,Land,sale,inquiry,search_sector=Land | search_modality=sale,0.02354141339185878,True,0.9893162393162394,requested_area_sqm=2.3 MAD; message_length=2.0 MAD; requested_budget_mxn_sale_total=1.8 MAD
18506,4076,1893,2026-03-07 17:58:00,whatsapp,61,668.9,,2946985.82,316.0,True,accepted,,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.023306051170984055,True,0.9916913946587537,urgency_days=2.7 MAD; message_length=2.3 MAD; requested_budget_mxn_sale_total=1.8 MAD
12354,2717,921,2026-03-05 12:52:00,web,63,368.5,,54297038.22,9.0,True,no_response,14.0,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.02328742888041968,True,0.9910667367314766,urgency_days=3.7 MAD; message_length=2.2 MAD; requested_budget_mxn_sale_total=1.2 MAD
9181,2038,19,2026-02-16 09:06:00,web,319,1544.2,252093.58,40931444.65,,True,rejected,1.3,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.023209846629520303,True,0.9861111111111112,requested_budget_mxn_rent_monthly=2.1 MAD; requested_budget_mxn_sale_total=1.8 MAD; message_length=0.9 MAD
11381,2503,2768,2025-11-04 19:31:02,web,193,110.1,12017.78,,,True,accepted,26.6,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.023200799137273243,True,0.9907851087357169,requested_budget_mxn_rent_monthly=1.9 MAD; requested_area_sqm=1.9 MAD; message_length=0.1 MAD
15345,3376,494,2026-05-26 10:49:01,whatsapp,101,10435.6,,38921991.51,174.0,True,scheduled_visit,1.3,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.023186345606720282,True,0.9905412506568576,requested_area_sqm=3.7 MAD; urgency_days=1.4 MAD; message_length=1.3 MAD
18820,4145,186,2026-06-30 09:55:00,app,120,437.0,224097.6,,1.0,True,scheduled_visit,4.5,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.023056351040678713,True,0.9877098321342925,urgency_days=7.1 MAD; message_length=1.0 MAD; requested_budget_mxn_rent_monthly=1.0 MAD
20178,4452,628,2025-12-30 09:53:00,web,59,723.4,10847.43,2214214.68,,False,rejected,0.7,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.02283754859509346,True,0.9852941176470589,message_length=2.4 MAD; requested_budget_mxn_rent_monthly=2.1 MAD; requested_budget_mxn_sale_total=1.9 MAD
6943,1528,137,2025-11-15 20:54:04,email,70,1105.6,167386.47,27382465.21,,True,accepted,3.2,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.02283291756063255,True,0.9844771241830066,message_length=2.1 MAD; requested_budget_mxn_rent_monthly=1.5 MAD; requested_budget_mxn_sale_total=1.3 MAD
5917,1301,2039,2026-04-27 08:16:02,app,45,287.1,24493.36,,,True,no_response,4.2,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.022693955960281342,True,0.9904165130851456,message_length=3.0 MAD; requested_budget_mxn_rent_monthly=1.0 MAD; requested_area_sqm=1.0 MAD
1359,311,284,2026-01-26 12:48:51,app,112,51.9,12643.06,,44.0,True,no_response,8.5,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.022650631546642153,True,0.987410071942446,requested_budget_mxn_rent_monthly=2.9 MAD; requested_area_sqm=1.9 MAD; message_length=1.2 MAD
11333,2493,2895,2026-06-13 18:50:00,whatsapp,295,699.0,,194650769.1,18.0,True,rejected,29.6,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.022552965508017664,True,0.992081974848626,requested_budget_mxn_sale_total=3.2 MAD; urgency_days=2.5 MAD; requested_area_sqm=0.8 MAD
16855,3719,701,2026-04-02 11:48:00,app,667,14188.9,44088.0,,,False,accepted,2.0,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.02255285143545671,True,0.9900479174345743,requested_area_sqm=2.7 MAD; message_length=2.4 MAD; requested_budget_mxn_rent_monthly=0.3 MAD
17328,3811,658,2025-11-21 09:25:00,whatsapp,658,889.7,230713.11,,,True,no_response,0.5,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.02254436857996045,True,0.9871103117505995,message_length=2.4 MAD; requested_area_sqm=1.1 MAD; requested_budget_mxn_rent_monthly=1.1 MAD
21726,4804,2002,2026-06-25 17:08:28,web,70,1030.3,303130.18,,,True,scheduled_visit,10.2,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.022542080470622672,True,0.986810551558753,message_length=2.1 MAD; requested_budget_mxn_rent_monthly=1.4 MAD; requested_area_sqm=1.3 MAD
641,150,1099,2026-06-23 20:20:13,web,222,100.0,44813.65,43973123.85,,False,accepted,2.2,Land,both,inquiry,search_sector=Land | search_modality=both,0.022410167493406075,True,0.9867724867724867,requested_budget_mxn_sale_total=3.6 MAD; requested_area_sqm=1.9 MAD; requested_budget_mxn_rent_monthly=1.3 MAD
9819,2169,872,2025-10-20 12:19:36,app,469,100.0,770538.49,140063095.51,,False,accepted,16.6,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.022319178295357678,True,0.9887403237156932,requested_budget_mxn_sale_total=2.8 MAD; requested_budget_mxn_rent_monthly=2.6 MAD; message_length=1.7 MAD
8832,1960,540,2025-10-22 15:10:50,whatsapp,338,150.0,,4318948.84,5.0,True,rejected,38.8,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.02231112051316686,True,0.9910979228486647,urgency_days=5.0 MAD; requested_area_sqm=1.8 MAD; requested_budget_mxn_sale_total=1.3 MAD
18362,4044,1689,2025-08-01 20:10:00,app,131,6241.8,1405751.89,,251.0,False,rejected,9.8,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.022082515849872086,True,0.9885361552028219,requested_area_sqm=3.3 MAD; requested_budget_mxn_rent_monthly=3.2 MAD; urgency_days=2.3 MAD
18556,4088,1208,2025-05-24 14:13:26,whatsapp,415,1447.7,,116721066.74,,True,accepted,4.8,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.022074913492255654,True,0.9900157645822386,requested_budget_mxn_sale_total=2.2 MAD; requested_area_sqm=1.5 MAD; message_length=1.4 MAD
2102,476,2994,2025-08-22 10:04:39,app,76,528.7,,192970898.1,31.0,True,no_response,5.1,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.022071511090289264,True,0.9894902785076195,requested_budget_mxn_sale_total=2.9 MAD; message_length=1.8 MAD; urgency_days=1.6 MAD
891,206,2748,2025-09-04 15:52:59,app,68,125.0,,37045588.09,,True,accepted,4.6,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.022059959095993342,True,0.9916162086632511,message_length=2.1 MAD; requested_area_sqm=1.1 MAD; requested_budget_mxn_sale_total=0.9 MAD
10767,2378,2125,2026-07-01 18:35:46,web,109,11344.3,48901.11,12514561.56,2.0,False,accepted,5.3,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.02205298341852968,True,0.988036593947924,urgency_days=5.4 MAD; requested_area_sqm=3.6 MAD; message_length=1.3 MAD
3943,876,2236,2025-06-30 10:07:47,web,138,21029.0,491507.79,,18.0,False,rejected,11.7,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.021856501263717742,True,0.9865107913669064,requested_area_sqm=4.5 MAD; urgency_days=2.7 MAD; requested_budget_mxn_rent_monthly=2.1 MAD
22144,4906,366,2025-12-04 08:02:10,web,194,1728.9,3337.79,704218.61,,True,accepted,18.1,Land,both,inquiry,search_sector=Land | search_modality=both,0.021759694314722022,True,0.9854497354497355,requested_budget_mxn_rent_monthly=2.7 MAD; requested_budget_mxn_sale_total=2.2 MAD; requested_area_sqm=0.5 MAD
17924,3943,1474,2025-03-26 11:30:40,phone,419,18856.2,102600.78,,46.0,True,accepted,10.7,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.021737908264858663,True,0.9882422104644327,requested_area_sqm=4.6 MAD; message_length=1.5 MAD; urgency_days=0.9 MAD
17017,3750,2903,2026-02-04 10:00:00,whatsapp,80,3990.5,,11254422.26,289.0,True,no_response,42.2,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.021706778655878223,True,0.9889647924330005,requested_area_sqm=2.6 MAD; urgency_days=2.3 MAD; message_length=1.7 MAD
