spot_id,snapshots,transitions,ever_changes,always_available,always_unavailable,available_share,median_competing_inquiries_30d
1210,11,5,True,False,False,0.6363636363636364,3.0
1211,6,0,False,True,False,1.0,6.0
1212,4,1,True,False,False,0.25,6.0
1213,9,2,True,False,False,0.3333333333333333,4.0
1214,16,5,True,False,False,0.625,6.0
1215,12,7,True,False,False,0.6666666666666666,6.5
1216,9,5,True,False,False,0.6666666666666666,6.0
1217,8,2,True,False,False,0.75,4.5
1218,12,3,True,False,False,0.16666666666666666,2.0
1219,2,0,False,True,False,1.0,2.5
1220,8,3,True,False,False,0.25,6.0
1221,4,0,False,True,False,1.0,5.5
1222,2,0,False,True,False,1.0,11.5
1223,21,8,True,False,False,0.8095238095238095,4.0
1224,6,3,True,False,False,0.6666666666666666,2.0
1225,10,3,True,False,False,0.8,5.0
1226,13,3,True,False,False,0.7692307692307693,4.0
1227,10,0,False,True,False,1.0,6.0
1228,4,2,True,False,False,0.75,5.5
1229,6,2,True,False,False,0.16666666666666666,9.0
1230,6,3,True,False,False,0.5,6.0
1231,5,1,True,False,False,0.8,5.0
1232,10,3,True,False,False,0.7,6.0
1233,3,2,True,False,False,0.3333333333333333,8.0
1234,11,6,True,False,False,0.6363636363636364,3.0
1235,19,9,True,False,False,0.5789473684210527,8.0
1236,12,4,True,False,False,0.8333333333333334,3.0
1237,3,1,True,False,False,0.6666666666666666,3.0
1238,9,1,True,False,False,0.1111111111111111,3.0
1239,1,0,False,False,True,0.0,3.0
1240,11,6,True,False,False,0.5454545454545454,6.0
1241,13,6,True,False,False,0.6153846153846154,5.0
1242,3,0,False,True,False,1.0,3.0
1243,9,1,True,False,False,0.7777777777777778,6.0
1244,13,6,True,False,False,0.5384615384615384,3.0
1245,6,5,True,False,False,0.5,6.5
1246,2,0,False,True,False,1.0,7.0
1247,11,5,True,False,False,0.5454545454545454,6.0
1248,1,0,False,False,True,0.0,3.0
1249,4,2,True,False,False,0.75,7.0
1250,17,8,True,False,False,0.5882352941176471,7.0
1251,6,3,True,False,False,0.5,5.0
1252,14,4,True,False,False,0.21428571428571427,3.0
1253,13,5,True,False,False,0.46153846153846156,7.0
1254,11,6,True,False,False,0.36363636363636365,8.0
1255,14,6,True,False,False,0.7857142857142857,5.0
1256,5,2,True,False,False,0.6,5.0
1257,19,7,True,False,False,0.5263157894736842,6.0
1258,8,6,True,False,False,0.625,4.5
1259,4,2,True,False,False,0.5,5.0
1260,12,6,True,False,False,0.6666666666666666,6.0
1261,15,5,True,False,False,0.7333333333333333,4.0
1262,10,7,True,False,False,0.6,2.5
1263,15,9,True,False,False,0.5333333333333333,5.0
1264,14,8,True,False,False,0.7142857142857143,5.5
1265,12,2,True,False,False,0.9166666666666666,4.0
1266,8,4,True,False,False,0.75,4.5
1267,2,0,False,True,False,1.0,4.5
1268,14,6,True,False,False,0.7857142857142857,5.5
1269,17,7,True,False,False,0.23529411764705882,7.0
1270,15,4,True,False,False,0.8,5.0
1271,11,8,True,False,False,0.6363636363636364,4.0
1272,21,12,True,False,False,0.5238095238095238,6.0
1273,15,4,True,False,False,0.2,5.0
1274,13,6,True,False,False,0.6153846153846154,6.0
1275,10,4,True,False,False,0.8,7.0
1276,13,4,True,False,False,0.8461538461538461,7.0
1277,9,5,True,False,False,0.4444444444444444,8.0
1278,10,0,False,True,False,1.0,6.0
1279,1,0,False,True,False,1.0,6.0
1280,6,2,True,False,False,0.8333333333333334,4.0
1281,17,10,True,False,False,0.6470588235294118,7.0
1282,13,3,True,False,False,0.6923076923076923,7.0
1283,4,0,False,True,False,1.0,5.0
1284,1,0,False,True,False,1.0,10.0
1285,15,8,True,False,False,0.5333333333333333,7.0
1286,6,2,True,False,False,0.8333333333333334,3.5
1287,5,2,True,False,False,0.6,6.0
1288,3,0,False,True,False,1.0,6.0
1289,6,0,False,True,False,1.0,6.0
1290,2,0,False,True,False,1.0,6.5
1291,1,0,False,True,False,1.0,4.0
1292,8,2,True,False,False,0.625,6.5
1293,6,2,True,False,False,0.6666666666666666,4.0
1294,6,3,True,False,False,0.6666666666666666,5.0
1295,13,5,True,False,False,0.7692307692307693,7.0
1296,20,7,True,False,False,0.65,4.0
1297,13,3,True,False,False,0.15384615384615385,7.0
1298,4,1,True,False,False,0.75,3.5
1299,13,4,True,False,False,0.3076923076923077,4.0
1300,11,5,True,False,False,0.5454545454545454,3.0
1301,13,6,True,False,False,0.7692307692307693,5.0
1302,9,4,True,False,False,0.4444444444444444,6.0
1303,20,8,True,False,False,0.7,4.0
1304,16,4,True,False,False,0.8125,3.0
1305,12,4,True,False,False,0.8333333333333334,3.5
1306,19,9,True,False,False,0.47368421052631576,8.0
1307,7,3,True,False,False,0.7142857142857143,9.0
1308,13,4,True,False,False,0.6153846153846154,5.0
1309,7,4,True,False,False,0.2857142857142857,9.0
1310,15,0,False,False,True,0.0,4.0
1311,8,4,True,False,False,0.5,2.0
1312,7,4,True,False,False,0.5714285714285714,4.0
1313,11,4,True,False,False,0.6363636363636364,8.0
1314,15,6,True,False,False,0.6,7.0
1315,14,7,True,False,False,0.6428571428571429,7.0
1316,11,2,True,False,False,0.7272727272727273,6.0
1317,7,2,True,False,False,0.8571428571428571,7.0
1318,14,8,True,False,False,0.7142857142857143,4.0
1319,19,6,True,False,False,0.2631578947368421,6.0
1320,1,0,False,True,False,1.0,5.0
1321,12,6,True,False,False,0.5,5.0
1322,10,5,True,False,False,0.6,7.0
1323,5,2,True,False,False,0.8,4.0
1324,4,0,False,True,False,1.0,4.0
1325,6,3,True,False,False,0.6666666666666666,7.0
1326,8,1,True,False,False,0.875,4.0
1327,9,2,True,False,False,0.1111111111111111,12.0
1328,4,2,True,False,False,0.5,5.0
1329,6,4,True,False,False,0.6666666666666666,3.5
1330,14,3,True,False,False,0.14285714285714285,5.0
1331,12,5,True,False,False,0.5,3.5
1332,8,2,True,False,False,0.875,4.0
1333,11,8,True,False,False,0.6363636363636364,7.0
1334,10,4,True,False,False,0.6,4.5
1335,8,3,True,False,False,0.375,5.0
1336,10,6,True,False,False,0.6,8.0
1337,14,5,True,False,False,0.6428571428571429,7.0
1338,14,9,True,False,False,0.5714285714285714,5.0
1339,13,8,True,False,False,0.5384615384615384,2.0
1340,7,2,True,False,False,0.7142857142857143,5.0
1341,12,4,True,False,False,0.16666666666666666,2.0
1342,12,1,True,False,False,0.9166666666666666,5.0
1343,11,3,True,False,False,0.18181818181818182,2.0
1344,10,5,True,False,False,0.6,5.0
1345,1,0,False,True,False,1.0,3.0
1346,9,3,True,False,False,0.6666666666666666,6.0
1347,11,4,True,False,False,0.7272727272727273,5.0
1348,13,7,True,False,False,0.6153846153846154,2.0
1349,3,1,True,False,False,0.3333333333333333,3.0
1350,2,0,False,True,False,1.0,8.5
1351,3,0,False,True,False,1.0,1.0
1352,6,2,True,False,False,0.6666666666666666,6.0
1353,8,4,True,False,False,0.75,4.5
1354,14,9,True,False,False,0.5714285714285714,4.0
1355,6,3,True,False,False,0.3333333333333333,7.0
1356,9,7,True,False,False,0.4444444444444444,8.0
1357,10,2,True,False,False,0.6,6.0
1358,7,2,True,False,False,0.5714285714285714,4.0
1359,15,8,True,False,False,0.3333333333333333,3.0
1360,9,2,True,False,False,0.1111111111111111,4.0
1361,10,1,True,False,False,0.7,3.5
1362,16,6,True,False,False,0.8125,2.0
1363,14,3,True,False,False,0.8571428571428571,3.0
1364,19,8,True,False,False,0.5789473684210527,6.0
1365,16,5,True,False,False,0.75,5.5
1366,20,9,True,False,False,0.6,5.5
1367,5,1,True,False,False,0.8,7.0
1368,4,2,True,False,False,0.75,3.0
1369,11,5,True,False,False,0.6363636363636364,3.0
1370,7,2,True,False,False,0.7142857142857143,3.0
1371,11,8,True,False,False,0.6363636363636364,5.0
1372,10,5,True,False,False,0.6,7.5
1373,7,3,True,False,False,0.42857142857142855,4.0
1374,5,2,True,False,False,0.8,2.0
1375,15,6,True,False,False,0.6666666666666666,5.0
1376,19,7,True,False,False,0.7894736842105263,8.0
1377,3,2,True,False,False,0.6666666666666666,4.0
1378,1,0,False,False,True,0.0,2.0
1379,14,8,True,False,False,0.5,4.0
1380,8,4,True,False,False,0.625,5.5
1381,7,3,True,False,False,0.5714285714285714,7.0
1382,17,6,True,False,False,0.8235294117647058,7.0
1383,6,4,True,False,False,0.6666666666666666,5.0
1384,18,7,True,False,False,0.7222222222222222,7.0
1385,10,4,True,False,False,0.6,1.0
1386,13,7,True,False,False,0.6923076923076923,7.0
1387,13,3,True,False,False,0.38461538461538464,8.0
1388,4,1,True,False,False,0.75,2.5
1389,18,9,True,False,False,0.7222222222222222,5.0
1390,15,8,True,False,False,0.7333333333333333,6.0
1391,6,2,True,False,False,0.16666666666666666,9.0
1392,14,7,True,False,False,0.5,7.5
1393,13,6,True,False,False,0.5384615384615384,9.0
1394,18,4,True,False,False,0.5555555555555556,7.0
1395,17,8,True,False,False,0.7058823529411765,3.0
1396,12,5,True,False,False,0.75,8.0
1397,9,2,True,False,False,0.8888888888888888,3.0
1398,8,2,True,False,False,0.875,5.5
1399,16,4,True,False,False,0.8125,3.0
1400,1,0,False,True,False,1.0,6.0
1401,13,8,True,False,False,0.6153846153846154,6.0
1402,12,7,True,False,False,0.5833333333333334,5.0
1403,16,8,True,False,False,0.6875,7.0
1404,4,1,True,False,False,0.25,12.0
1405,10,2,True,False,False,0.8,5.0
1406,13,5,True,False,False,0.5384615384615384,4.0
1407,12,5,True,False,False,0.5833333333333334,6.5
1408,9,3,True,False,False,0.7777777777777778,8.0
1409,5,1,True,False,False,0.4,5.0
1410,6,3,True,False,False,0.6666666666666666,6.0
1411,13,4,True,False,False,0.15384615384615385,4.0
1412,8,5,True,False,False,0.5,5.0
1413,8,3,True,False,False,0.375,3.5
1414,16,8,True,False,False,0.6875,2.0
1415,13,5,True,False,False,0.6923076923076923,4.0
1416,4,0,False,False,True,0.0,6.0
1417,13,5,True,False,False,0.6153846153846154,5.0
1418,15,8,True,False,False,0.6,4.0
1419,9,2,True,False,False,0.3333333333333333,10.0
1420,8,3,True,False,False,0.625,7.0
1421,7,2,True,False,False,0.8571428571428571,7.0
1422,10,5,True,False,False,0.5,4.0
1423,10,2,True,False,False,0.8,7.5
1424,6,3,True,False,False,0.3333333333333333,9.5
1425,14,6,True,False,False,0.5,3.0
1426,13,5,True,False,False,0.5384615384615384,6.0
1427,9,6,True,False,False,0.5555555555555556,9.0
1428,16,7,True,False,False,0.625,8.0
1429,10,5,True,False,False,0.4,6.0
1430,2,1,True,False,False,0.5,6.0
1431,16,10,True,False,False,0.625,6.5
1432,11,4,True,False,False,0.7272727272727273,5.0
1433,11,3,True,False,False,0.8181818181818182,9.0
1434,7,4,True,False,False,0.42857142857142855,6.0
1435,16,7,True,False,False,0.6875,9.0
1436,8,2,True,False,False,0.75,7.0
1437,13,6,True,False,False,0.6153846153846154,3.0
1438,13,2,True,False,False,0.8461538461538461,4.0
1439,10,3,True,False,False,0.7,2.5
1440,15,8,True,False,False,0.6666666666666666,8.0
1441,1,0,False,True,False,1.0,4.0
1442,8,4,True,False,False,0.5,5.0
1443,8,2,True,False,False,0.75,8.5
1444,10,2,True,False,False,0.9,5.5
1445,12,6,True,False,False,0.6666666666666666,1.5
1446,5,3,True,False,False,0.6,6.0
1447,11,5,True,False,False,0.6363636363636364,5.0
1448,5,2,True,False,False,0.8,11.0
1449,4,2,True,False,False,0.25,7.5
1450,11,7,True,False,False,0.6363636363636364,6.0
1451,9,3,True,False,False,0.6666666666666666,3.0
1452,16,9,True,False,False,0.5,8.0
1453,7,4,True,False,False,0.42857142857142855,8.0
1454,9,3,True,False,False,0.6666666666666666,4.0
1455,6,2,True,False,False,0.8333333333333334,7.0
1456,17,9,True,False,False,0.29411764705882354,6.0
1457,16,11,True,False,False,0.5,6.0
1458,6,3,True,False,False,0.5,5.0
1459,10,5,True,False,False,0.6,4.0
1460,16,6,True,False,False,0.625,5.0
1461,14,3,True,False,False,0.8571428571428571,5.0
1462,7,3,True,False,False,0.7142857142857143,8.0
1463,10,6,True,False,False,0.5,8.0
1464,13,6,True,False,False,0.6923076923076923,5.0
1465,20,12,True,False,False,0.6,7.0
1466,8,3,True,False,False,0.625,7.0
1467,13,2,True,False,False,0.7692307692307693,7.0
1468,2,0,False,True,False,1.0,5.0
1469,12,5,True,False,False,0.75,6.0
1470,11,5,True,False,False,0.45454545454545453,7.0
1471,12,6,True,False,False,0.5833333333333334,4.0
1472,6,4,True,False,False,0.5,2.0
1473,7,0,False,True,False,1.0,4.0
1474,11,3,True,False,False,0.6363636363636364,5.0
1475,16,5,True,False,False,0.625,3.0
1476,8,3,True,False,False,0.375,4.0
1477,12,2,True,False,False,0.8333333333333334,4.0
1478,10,3,True,False,False,0.8,7.0
1479,12,5,True,False,False,0.75,5.0
1480,10,6,True,False,False,0.3,4.0
1481,10,4,True,False,False,0.8,8.5
1482,12,0,False,False,True,0.0,5.0
1483,14,7,True,False,False,0.6428571428571429,8.0
1484,12,3,True,False,False,0.5,4.5
1485,11,6,True,False,False,0.7272727272727273,4.0
1486,13,3,True,False,False,0.6923076923076923,8.0
1487,18,9,True,False,False,0.5,5.0
1488,12,4,True,False,False,0.8333333333333334,5.0
1489,2,0,False,True,False,1.0,5.0
1490,6,2,True,False,False,0.8333333333333334,6.0
1491,13,7,True,False,False,0.5384615384615384,9.0
1492,15,8,True,False,False,0.4,7.0
1493,12,2,True,False,False,0.08333333333333333,3.5
1494,8,0,False,True,False,1.0,4.5
1495,10,2,True,False,False,0.7,6.0
1496,15,8,True,False,False,0.4,6.0
1497,6,0,False,True,False,1.0,3.5
1498,16,6,True,False,False,0.6875,8.0
1499,12,8,True,False,False,0.3333333333333333,5.5
1500,8,0,False,False,True,0.0,9.5
1501,10,3,True,False,False,0.3,4.0
1502,9,6,True,False,False,0.4444444444444444,8.0
1503,6,2,True,False,False,0.6666666666666666,5.0
1504,13,4,True,False,False,0.7692307692307693,6.0
1505,13,6,True,False,False,0.6923076923076923,5.0
1506,10,5,True,False,False,0.5,5.0
1507,12,5,True,False,False,0.75,4.5
1508,15,7,True,False,False,0.6666666666666666,8.0
1509,2,1,True,False,False,0.5,4.0
1510,6,2,True,False,False,0.8333333333333334,6.0
1511,8,3,True,False,False,0.75,6.0
1512,5,3,True,False,False,0.6,7.0
1513,10,5,True,False,False,0.6,4.0
1514,19,8,True,False,False,0.42105263157894735,3.0
1515,14,9,True,False,False,0.5714285714285714,5.0
1516,9,3,True,False,False,0.5555555555555556,2.0
1517,10,2,True,False,False,0.3,9.0
1518,17,7,True,False,False,0.5882352941176471,8.0
1519,10,4,True,False,False,0.6,6.0
1520,8,4,True,False,False,0.75,7.0
1521,5,2,True,False,False,0.4,2.0
1522,8,4,True,False,False,0.625,4.5
1523,12,5,True,False,False,0.5833333333333334,4.5
1524,14,7,True,False,False,0.5714285714285714,5.5
1525,4,1,True,False,False,0.75,2.0
1526,12,4,True,False,False,0.8333333333333334,10.5
1527,11,6,True,False,False,0.6363636363636364,2.0
1528,11,0,False,True,False,1.0,4.0
1529,17,6,True,False,False,0.8235294117647058,4.0
1530,15,6,True,False,False,0.8,2.0
1531,1,0,False,True,False,1.0,7.0
1532,6,4,True,False,False,0.5,3.0
1533,4,2,True,False,False,0.5,5.5
1534,18,6,True,False,False,0.8333333333333334,4.0
1535,13,7,True,False,False,0.6153846153846154,3.0
1536,16,8,True,False,False,0.75,4.0
1537,11,4,True,False,False,0.7272727272727273,5.0
1538,9,6,True,False,False,0.4444444444444444,4.0
1539,4,3,True,False,False,0.5,4.0
1540,10,4,True,False,False,0.4,9.5
1541,7,1,True,False,False,0.8571428571428571,5.0
1542,11,1,True,False,False,0.6363636363636364,6.0
1543,5,1,True,False,False,0.8,5.0
1544,16,8,True,False,False,0.25,7.0
1545,7,3,True,False,False,0.7142857142857143,6.0
1546,13,6,True,False,False,0.6923076923076923,3.0
1547,8,3,True,False,False,0.625,4.5
1548,7,3,True,False,False,0.5714285714285714,3.0
1549,5,3,True,False,False,0.6,5.0
1550,14,5,True,False,False,0.35714285714285715,2.5
1551,7,3,True,False,False,0.5714285714285714,5.0
1552,3,1,True,False,False,0.6666666666666666,6.0
1553,15,8,True,False,False,0.7333333333333333,5.0
1554,15,8,True,False,False,0.6,2.0
1555,4,2,True,False,False,0.75,6.0
1556,9,4,True,False,False,0.5555555555555556,9.0
1557,21,13,True,False,False,0.42857142857142855,8.0
1558,14,8,True,False,False,0.42857142857142855,7.0
1559,7,2,True,False,False,0.8571428571428571,3.0
1560,4,2,True,False,False,0.5,5.0
1561,6,0,False,True,False,1.0,3.0
1562,8,4,True,False,False,0.375,6.5
1563,11,3,True,False,False,0.5454545454545454,4.0
1564,13,5,True,False,False,0.7692307692307693,6.0
1565,7,0,False,True,False,1.0,4.0
1566,10,6,True,False,False,0.6,9.0
1567,10,2,True,False,False,0.9,4.0
1568,10,6,True,False,False,0.7,2.5
1569,19,7,True,False,False,0.5263157894736842,9.0
1570,7,2,True,False,False,0.8571428571428571,5.0
1571,3,0,False,False,True,0.0,5.0
1572,13,3,True,False,False,0.6923076923076923,8.0
1573,15,9,True,False,False,0.5333333333333333,6.0
1574,14,5,True,False,False,0.7142857142857143,3.5
1575,13,5,True,False,False,0.38461538461538464,3.0
1576,15,7,True,False,False,0.6666666666666666,7.0
1577,11,4,True,False,False,0.2727272727272727,7.0
1578,4,1,True,False,False,0.75,3.0
1579,16,9,True,False,False,0.625,7.5
1580,12,4,True,False,False,0.8333333333333334,9.0
1581,15,4,True,False,False,0.6,6.0
1582,13,3,True,False,False,0.8461538461538461,6.0
1583,1,0,False,False,True,0.0,7.0
1584,6,1,True,False,False,0.6666666666666666,4.5
1585,12,3,True,False,False,0.8333333333333334,6.0
1586,14,8,True,False,False,0.5,4.5
1587,2,0,False,True,False,1.0,2.5
1588,19,7,True,False,False,0.6842105263157895,3.0
1589,19,8,True,False,False,0.7368421052631579,6.0
1590,14,4,True,False,False,0.7142857142857143,10.0
1591,14,9,True,False,False,0.42857142857142855,8.0
1592,5,1,True,False,False,0.4,3.0
1593,19,12,True,False,False,0.3157894736842105,5.0
1594,3,1,True,False,False,0.3333333333333333,5.0
1595,12,2,True,False,False,0.9166666666666666,5.0
1596,9,3,True,False,False,0.7777777777777778,3.0
1597,14,4,True,False,False,0.7857142857142857,8.0
1598,10,1,True,False,False,0.8,4.0
1599,9,5,True,False,False,0.4444444444444444,4.0
1600,17,4,True,False,False,0.23529411764705882,7.0
1601,10,5,True,False,False,0.5,7.0
1602,13,4,True,False,False,0.15384615384615385,4.0
1603,11,2,True,False,False,0.36363636363636365,5.0
1604,2,1,True,False,False,0.5,5.5
1605,13,6,True,False,False,0.6923076923076923,8.0
1606,12,4,True,False,False,0.8333333333333334,5.0
1607,14,4,True,False,False,0.5714285714285714,8.5
1608,13,10,True,False,False,0.46153846153846156,7.0
1609,9,3,True,False,False,0.6666666666666666,8.0
1610,10,4,True,False,False,0.8,8.0
1611,12,5,True,False,False,0.5833333333333334,6.5
1612,15,6,True,False,False,0.6666666666666666,7.0
1613,10,4,True,False,False,0.6,7.5
1614,10,1,True,False,False,0.8,7.0
1615,14,7,True,False,False,0.6428571428571429,4.0
1616,10,2,True,False,False,0.1,5.0
1617,12,5,True,False,False,0.5833333333333334,3.5
1618,9,2,True,False,False,0.6666666666666666,4.0
1619,4,0,False,True,False,1.0,3.0
1620,5,3,True,False,False,0.4,9.0
1621,11,7,True,False,False,0.5454545454545454,8.0
1622,3,0,False,False,True,0.0,5.0
1623,7,0,False,True,False,1.0,3.0
1624,15,8,True,False,False,0.6666666666666666,7.0
1625,13,5,True,False,False,0.5384615384615384,6.0
1626,3,1,True,False,False,0.6666666666666666,3.0
1627,8,0,False,True,False,1.0,11.5
1628,11,2,True,False,False,0.9090909090909091,5.0
1629,5,1,True,False,False,0.2,3.0
1630,16,5,True,False,False,0.75,3.5
1631,14,7,True,False,False,0.6428571428571429,5.0
1632,13,7,True,False,False,0.6923076923076923,7.0
1633,13,7,True,False,False,0.5384615384615384,3.0
1634,5,2,True,False,False,0.8,6.0
1635,2,1,True,False,False,0.5,6.5
1636,5,2,True,False,False,0.2,6.0
1637,12,3,True,False,False,0.8333333333333334,4.5
1638,19,8,True,False,False,0.6842105263157895,5.0
1639,16,10,True,False,False,0.5625,8.0
1640,14,6,True,False,False,0.2857142857142857,5.0
1641,6,2,True,False,False,0.16666666666666666,8.0
1642,14,2,True,False,False,0.07142857142857142,6.5
1643,16,6,True,False,False,0.75,3.0
1644,9,4,True,False,False,0.5555555555555556,4.0
1645,14,7,True,False,False,0.6428571428571429,6.5
1646,10,7,True,False,False,0.5,5.0
1647,15,10,True,False,False,0.6,5.0
1648,4,2,True,False,False,0.25,5.5
1649,9,2,True,False,False,0.1111111111111111,5.0
1650,9,1,True,False,False,0.7777777777777778,6.0
1651,16,7,True,False,False,0.5625,8.5
1652,12,5,True,False,False,0.75,2.0
1653,8,3,True,False,False,0.625,5.5
1654,4,2,True,False,False,0.25,7.0
1655,12,8,True,False,False,0.4166666666666667,6.5
1656,14,2,True,False,False,0.9285714285714286,4.5
1657,15,6,True,False,False,0.6,7.0
1658,12,4,True,False,False,0.6666666666666666,4.0
1659,15,7,True,False,False,0.6666666666666666,4.0
1660,11,6,True,False,False,0.7272727272727273,7.0
1661,11,6,True,False,False,0.7272727272727273,3.0
1662,14,6,True,False,False,0.5714285714285714,7.0
1663,15,3,True,False,False,0.8,3.0
1664,13,6,True,False,False,0.5384615384615384,6.0
1665,8,1,True,False,False,0.875,5.0
1666,9,4,True,False,False,0.3333333333333333,5.0
1667,10,6,True,False,False,0.5,7.0
1668,16,5,True,False,False,0.75,3.0
1669,3,0,False,False,True,0.0,4.0
1670,15,2,True,False,False,0.9333333333333333,3.0
1671,13,4,True,False,False,0.7692307692307693,7.0
1672,9,4,True,False,False,0.7777777777777778,7.0
1673,9,0,False,False,True,0.0,4.0
1674,14,4,True,False,False,0.8571428571428571,3.5
1675,7,1,True,False,False,0.8571428571428571,6.0
1676,17,12,True,False,False,0.47058823529411764,5.0
1677,16,9,True,False,False,0.6875,5.5
1678,2,0,False,False,True,0.0,3.5
1679,12,5,True,False,False,0.6666666666666666,9.5
1680,9,4,True,False,False,0.7777777777777778,5.0
1681,15,7,True,False,False,0.4,8.0
1682,12,6,True,False,False,0.6666666666666666,7.5
1683,14,6,True,False,False,0.7142857142857143,3.0
1684,3,0,False,True,False,1.0,5.0
1685,11,4,True,False,False,0.8181818181818182,3.0
1686,10,4,True,False,False,0.7,4.0
1687,8,0,False,False,True,0.0,6.5
1688,15,7,True,False,False,0.5333333333333333,4.0
1689,10,4,True,False,False,0.8,4.0
1690,13,6,True,False,False,0.7692307692307693,5.0
1691,9,1,True,False,False,0.1111111111111111,4.0
1692,15,4,True,False,False,0.6,6.0
1693,7,2,True,False,False,0.5714285714285714,7.0
1694,9,4,True,False,False,0.5555555555555556,5.0
1695,10,4,True,False,False,0.8,6.0
1696,8,4,True,False,False,0.625,5.0
1697,3,1,True,False,False,0.6666666666666666,7.0
1698,13,5,True,False,False,0.5384615384615384,4.0
1699,13,2,True,False,False,0.07692307692307693,4.0
1700,16,8,True,False,False,0.5625,6.0
1701,14,4,True,False,False,0.7857142857142857,5.0
1702,10,3,True,False,False,0.7,9.0
1703,15,10,True,False,False,0.4666666666666667,8.0
1704,7,4,True,False,False,0.7142857142857143,9.0
1705,12,5,True,False,False,0.5,7.0
1706,16,8,True,False,False,0.4375,6.0
1707,13,4,True,False,False,0.6153846153846154,5.0
1708,18,9,True,False,False,0.3333333333333333,6.0
1709,1,0,False,True,False,1.0,6.0
1710,15,11,True,False,False,0.4666666666666667,3.0
1711,17,9,True,False,False,0.6470588235294118,5.0
1712,2,1,True,False,False,0.5,5.0
1713,20,2,True,False,False,0.05,5.0
1714,10,3,True,False,False,0.8,5.0
1715,7,0,False,True,False,1.0,3.0
1716,18,9,True,False,False,0.6111111111111112,4.5
1717,5,3,True,False,False,0.4,6.0
1718,9,3,True,False,False,0.7777777777777778,4.0
1719,11,3,True,False,False,0.8181818181818182,6.0
1720,15,7,True,False,False,0.3333333333333333,8.0
1721,6,2,True,False,False,0.8333333333333334,5.0
1722,10,3,True,False,False,0.7,5.5
1723,12,5,True,False,False,0.6666666666666666,5.0
1724,18,6,True,False,False,0.6666666666666666,4.0
1725,11,4,True,False,False,0.8181818181818182,6.0
1726,1,0,False,True,False,1.0,9.0
1727,11,6,True,False,False,0.36363636363636365,9.0
1728,5,2,True,False,False,0.8,5.0
1729,2,0,False,True,False,1.0,8.0
1730,2,0,False,True,False,1.0,3.5
1731,4,1,True,False,False,0.25,9.5
1732,15,8,True,False,False,0.6666666666666666,7.0
1733,10,3,True,False,False,0.8,6.5
1734,14,9,True,False,False,0.5,6.0
1735,3,0,False,True,False,1.0,6.0
1736,6,2,True,False,False,0.6666666666666666,9.0
1737,18,7,True,False,False,0.5,7.0
1738,12,3,True,False,False,0.16666666666666666,3.0
1739,13,6,True,False,False,0.5384615384615384,4.0
1740,9,2,True,False,False,0.8888888888888888,6.0
1741,9,3,True,False,False,0.7777777777777778,3.0
1742,2,0,False,True,False,1.0,5.5
1743,12,2,True,False,False,0.6666666666666666,6.0
1744,5,2,True,False,False,0.4,7.0
1745,10,3,True,False,False,0.8,5.0
1746,2,0,False,True,False,1.0,4.5
1747,14,5,True,False,False,0.6428571428571429,5.0
1748,2,0,False,True,False,1.0,4.5
1749,17,10,True,False,False,0.7058823529411765,2.0
1750,11,5,True,False,False,0.6363636363636364,6.0
1751,16,7,True,False,False,0.5625,7.0
1752,20,5,True,False,False,0.15,5.0
1753,13,6,True,False,False,0.7692307692307693,4.0
1754,12,6,True,False,False,0.75,10.5
1755,1,0,False,True,False,1.0,8.0
1756,15,8,True,False,False,0.26666666666666666,6.0
1757,15,8,True,False,False,0.6,8.0
1758,1,0,False,True,False,1.0,8.0
1759,12,7,True,False,False,0.6666666666666666,3.0
1760,13,4,True,False,False,0.8461538461538461,3.0
1761,16,6,True,False,False,0.4375,6.0
1762,5,3,True,False,False,0.4,7.0
1763,12,4,True,False,False,0.5833333333333334,8.0
1764,16,8,True,False,False,0.625,7.0
1765,13,4,True,False,False,0.6923076923076923,6.0
1766,18,7,True,False,False,0.5,7.0
1767,4,2,True,False,False,0.75,6.5
1768,19,12,True,False,False,0.5789473684210527,4.0
1769,17,7,True,False,False,0.5294117647058824,9.0
1770,3,2,True,False,False,0.3333333333333333,11.0
1771,2,1,True,False,False,0.5,5.5
1772,10,7,True,False,False,0.6,5.5
1773,7,1,True,False,False,0.14285714285714285,8.0
1774,8,4,True,False,False,0.625,4.0
1775,9,0,False,True,False,1.0,4.0
1776,13,7,True,False,False,0.6153846153846154,4.0
1777,10,5,True,False,False,0.5,9.0
1778,11,4,True,False,False,0.6363636363636364,5.0
1779,8,2,True,False,False,0.125,4.5
1780,10,5,True,False,False,0.7,4.5
1781,6,3,True,False,False,0.6666666666666666,6.5
1782,5,1,True,False,False,0.8,8.0
1783,15,3,True,False,False,0.8,3.0
1784,9,1,True,False,False,0.7777777777777778,4.0
1785,15,4,True,False,False,0.8666666666666667,6.0
1786,1,0,False,True,False,1.0,8.0
1787,10,7,True,False,False,0.6,4.0
1788,16,7,True,False,False,0.75,4.0
1789,12,5,True,False,False,0.6666666666666666,6.0
1790,11,2,True,False,False,0.18181818181818182,4.0
1791,11,4,True,False,False,0.8181818181818182,5.0
1792,10,6,True,False,False,0.3,6.0
1793,3,0,False,False,True,0.0,6.0
1794,11,6,True,False,False,0.5454545454545454,5.0
1795,20,8,True,False,False,0.7,3.5
1796,10,2,True,False,False,0.1,4.5
1797,14,7,True,False,False,0.6428571428571429,6.0
1798,2,0,False,False,True,0.0,6.0
