prediction_key,lead_id,stage,score_time,n_candidates,n_corridor,n_municipality,n_state,n_observed_override
L1338:T0,1338,T0,2025-09-06T00:00:00.000Z,38,11,0,27,0
L1338:T1:I6105,1338,T1,2025-09-10T09:20:46.000Z,39,11,0,27,1
L1338:T2:I6104,1338,T2,2026-02-25T12:04:00.000Z,50,14,0,35,1
L1339:T0,1339,T0,2025-11-05T00:00:00.000Z,30,30,0,0,0
L1339:T1:I6110,1339,T1,2025-11-13T09:14:05.000Z,32,31,0,0,1
L1339:T2:I6109,1339,T2,2026-01-22T17:30:00.000Z,36,35,0,0,1
L1339:T2:I6106,1339,T2,2026-04-10T10:46:00.000Z,38,38,0,0,0
L1339:T2:I6107,1339,T2,2026-05-04T12:21:00.000Z,40,39,0,0,1
L1339:T2:I6108,1339,T2,2026-05-06T11:10:00.000Z,40,39,0,0,1
L1340:T0,1340,T0,2026-02-01T00:00:00.000Z,20,20,0,0,0
L1340:T1:I6113,1340,T1,2026-02-08T15:43:00.000Z,22,21,0,0,1
L1340:T2:I6111,1340,T2,2026-02-13T19:57:48.000Z,23,22,0,0,1
L1340:T2:I6112,1340,T2,2026-02-27T07:20:00.000Z,27,27,0,0,0
L1341:T0,1341,T0,2025-11-01T00:00:00.000Z,30,30,0,0,0
L1341:T1:I6115,1341,T1,2025-11-04T09:32:04.000Z,30,30,0,0,0
L1341:T2:I6116,1341,T2,2025-11-07T07:37:57.000Z,31,30,0,0,1
L1341:T2:I6117,1341,T2,2025-11-12T13:10:34.000Z,32,31,0,0,1
L1341:T2:I6114,1341,T2,2025-11-12T19:46:56.000Z,32,31,0,0,1
L1341:T2:I6120,1341,T2,2025-11-13T20:33:53.000Z,31,31,0,0,0
L1341:T2:I6119,1341,T2,2026-01-07T08:53:00.000Z,36,35,0,0,1
L1341:T2:I6118,1341,T2,2026-03-19T17:13:00.000Z,36,35,0,0,1
L1342:T0,1342,T0,2025-02-13T00:00:00.000Z,10,0,10,0,0
L1342:T1:I6122,1342,T1,2025-02-15T14:02:46.000Z,11,0,10,0,1
L1342:T2:I6124,1342,T2,2025-02-24T11:23:37.000Z,13,0,12,0,1
L1342:T2:I6121,1342,T2,2025-03-07T07:16:00.000Z,14,0,13,0,1
L1342:T2:I6123,1342,T2,2026-02-01T15:45:00.000Z,28,0,27,0,1
L1343:T0,1343,T0,2025-11-28T00:00:00.000Z,73,39,0,34,0
L1343:T1:I6127,1343,T1,2025-11-29T12:54:51.000Z,73,39,0,34,0
L1343:T2:I6129,1343,T2,2025-12-04T13:30:13.000Z,74,39,0,34,1
L1343:T2:I6125,1343,T2,2025-12-04T20:51:55.000Z,74,39,0,34,1
L1343:T2:I6126,1343,T2,2025-12-06T09:06:47.000Z,74,39,0,34,1
L1343:T2:I6128,1343,T2,2025-12-09T07:45:33.000Z,74,39,0,34,1
L1344:T0,1344,T0,2025-02-21T00:00:00.000Z,18,10,0,8,0
L1344:T1:I6131,1344,T1,2025-02-25T14:36:26.000Z,19,10,0,8,1
L1344:T2:I6130,1344,T2,2025-08-17T16:00:00.000Z,35,13,0,21,1
L1344:T2:I6132,1344,T2,2025-10-07T12:55:00.000Z,41,15,0,25,1
L1345:T0,1345,T0,2025-01-21T00:00:00.000Z,35,14,0,21,0
L1345:T1:I6140,1345,T1,2025-01-25T18:39:56.000Z,38,14,0,23,1
L1345:T2:I6133,1345,T2,2025-01-28T19:09:59.000Z,39,14,0,24,1
L1345:T2:I6135,1345,T2,2025-02-11T13:30:00.000Z,44,16,0,27,1
L1345:T2:I6139,1345,T2,2025-05-27T11:42:00.000Z,60,20,0,39,1
L1345:T2:I6137,1345,T2,2025-11-04T16:28:00.000Z,88,27,0,61,0
L1345:T2:I6136,1345,T2,2026-01-06T20:12:00.000Z,101,32,0,69,0
L1345:T2:I6134,1345,T2,2026-01-21T08:39:00.000Z,105,33,0,71,1
L1345:T2:I6138,1345,T2,2026-06-08T09:22:00.000Z,135,42,0,92,1
L1346:T0,1346,T0,2025-12-20T00:00:00.000Z,48,19,0,29,0
L1346:T1:I6147,1346,T1,2025-12-26T07:32:29.000Z,49,19,0,29,1
L1346:T2:I6142,1346,T2,2025-12-27T09:58:22.000Z,49,19,0,29,1
L1346:T2:I6144,1346,T2,2025-12-28T16:41:15.000Z,49,19,0,29,1
L1346:T2:I6146,1346,T2,2025-12-30T10:35:17.000Z,49,19,0,29,1
L1346:T2:I6141,1346,T2,2026-01-02T14:07:04.000Z,49,19,0,29,1
L1346:T2:I6145,1346,T2,2026-02-15T18:10:00.000Z,51,20,0,30,1
L1346:T2:I6143,1346,T2,2026-03-27T12:14:00.000Z,57,24,0,32,1
L1347:T0,1347,T0,2025-09-09T00:00:00.000Z,17,17,0,0,0
L1347:T1:I6149,1347,T1,2025-09-11T12:41:59.000Z,18,17,0,0,1
L1347:T2:I6148,1347,T2,2025-12-27T10:46:00.000Z,22,21,0,0,1
L1348:T0,1348,T0,2025-07-17T00:00:00.000Z,19,19,0,0,0
L1348:T1:I6156,1348,T1,2025-07-19T14:05:53.000Z,21,20,0,0,1
L1348:T2:I6157,1348,T2,2025-07-21T20:41:22.000Z,21,20,0,0,1
L1348:T2:I6152,1348,T2,2025-07-26T12:12:12.000Z,21,20,0,0,1
L1348:T2:I6153,1348,T2,2025-07-27T19:35:13.000Z,22,21,0,0,1
L1348:T2:I6151,1348,T2,2025-10-25T18:39:00.000Z,30,30,0,0,0
L1348:T2:I6155,1348,T2,2026-02-11T20:25:00.000Z,35,34,0,0,1
L1348:T2:I6150,1348,T2,2026-02-17T16:00:00.000Z,35,34,0,0,1
L1348:T2:I6154,1348,T2,2026-02-25T16:37:00.000Z,35,34,0,0,1
L1349:T0,1349,T0,2026-02-27T00:00:00.000Z,17,17,0,0,0
L1349:T1:I6161,1349,T1,2026-02-27T09:32:31.000Z,18,17,0,0,1
L1349:T2:I6158,1349,T2,2026-03-04T11:37:48.000Z,18,17,0,0,1
L1349:T2:I6160,1349,T2,2026-03-05T17:33:49.000Z,18,17,0,0,1
L1349:T2:I6162,1349,T2,2026-03-06T19:02:07.000Z,18,17,0,0,1
L1349:T2:I6159,1349,T2,2026-03-19T09:59:00.000Z,18,17,0,0,1
L1350:T0,1350,T0,2025-07-15T00:00:00.000Z,56,16,0,40,0
L1350:T1:I6166,1350,T1,2025-07-17T09:01:30.000Z,56,16,0,40,0
L1350:T2:I6164,1350,T2,2025-07-20T17:13:50.000Z,59,17,0,41,1
L1350:T2:I6165,1350,T2,2025-07-23T09:24:07.000Z,60,17,0,42,1
L1350:T2:I6163,1350,T2,2026-04-04T11:27:00.000Z,101,29,0,71,1
L1351:T0,1351,T0,2026-02-14T00:00:00.000Z,28,28,0,0,0
L1351:T1:I6167,1351,T1,2026-02-15T14:13:34.000Z,29,28,0,0,1
L1352:T0,1352,T0,2025-06-24T00:00:00.000Z,17,17,0,0,0
L1352:T1:I6171,1352,T1,2025-06-27T11:11:00.000Z,18,17,0,0,1
L1352:T2:I6173,1352,T2,2025-09-17T14:24:00.000Z,18,17,0,0,1
L1352:T2:I6169,1352,T2,2025-11-08T13:14:00.000Z,20,19,0,0,1
L1352:T2:I6170,1352,T2,2025-11-25T07:25:00.000Z,20,19,0,0,1
L1352:T2:I6172,1352,T2,2026-01-18T13:13:00.000Z,22,21,0,0,1
L1352:T2:I6175,1352,T2,2026-02-13T10:03:00.000Z,22,21,0,0,1
L1352:T2:I6168,1352,T2,2026-04-17T16:07:00.000Z,24,23,0,0,1
L1352:T2:I6174,1352,T2,2026-06-14T07:54:00.000Z,30,29,0,0,1
L1353:T0,1353,T0,2025-08-25T00:00:00.000Z,32,15,0,17,0
L1353:T1:I6179,1353,T1,2025-08-27T14:12:15.000Z,33,15,0,17,1
L1353:T2:I6182,1353,T2,2025-08-31T13:30:36.000Z,33,15,0,17,1
L1353:T2:I6178,1353,T2,2025-09-02T14:37:55.000Z,33,15,0,17,1
L1353:T2:I6183,1353,T2,2025-09-03T20:58:35.000Z,33,15,0,17,1
L1353:T2:I6176,1353,T2,2025-09-04T07:42:00.000Z,33,15,0,17,1
L1353:T2:I6177,1353,T2,2025-09-05T18:57:26.000Z,33,15,0,17,1
L1353:T2:I6181,1353,T2,2025-09-07T07:44:46.000Z,33,15,0,17,1
L1353:T2:I6180,1353,T2,2026-06-02T09:56:00.000Z,56,31,0,24,1
L1354:T0,1354,T0,2025-06-09T00:00:00.000Z,7,7,0,0,0
L1354:T1:I6185,1354,T1,2025-06-15T15:53:52.000Z,10,9,0,0,1
L1354:T2:I6186,1354,T2,2025-06-30T20:43:00.000Z,11,10,0,0,1
L1354:T2:I6184,1354,T2,2025-09-12T19:33:00.000Z,13,12,0,0,1
L1354:T2:I6187,1354,T2,2025-09-23T20:45:00.000Z,13,12,0,0,1
L1355:T0,1355,T0,2025-03-04T00:00:00.000Z,17,17,0,0,0
L1355:T1:I6188,1355,T1,2025-03-05T12:20:04.000Z,18,17,0,0,1
L1355:T2:I6190,1355,T2,2025-03-07T10:41:00.000Z,18,17,0,0,1
L1355:T2:I6191,1355,T2,2025-03-12T15:19:34.000Z,18,17,0,0,1
L1355:T2:I6189,1355,T2,2026-03-04T07:12:00.000Z,30,29,0,0,1
L1356:T0,1356,T0,2025-05-09T00:00:00.000Z,31,15,0,16,0
L1356:T1:I6194,1356,T1,2025-05-13T20:27:01.000Z,33,15,0,17,1
L1356:T2:I6193,1356,T2,2025-05-16T18:16:19.000Z,33,15,0,17,1
L1356:T2:I6195,1356,T2,2025-05-19T15:20:31.000Z,33,15,0,17,1
L1356:T2:I6192,1356,T2,2025-06-26T09:20:00.000Z,37,18,0,18,1
L1356:T2:I6196,1356,T2,2025-11-30T10:47:00.000Z,57,26,0,30,1
L1356:T2:I6197,1356,T2,2026-02-14T12:26:00.000Z,61,28,0,33,0
L1357:T0,1357,T0,2025-10-17T00:00:00.000Z,29,29,0,0,0
L1357:T1:I6203,1357,T1,2025-10-17T09:07:17.000Z,30,29,0,0,1
L1357:T2:I6204,1357,T2,2025-10-22T08:40:28.000Z,30,29,0,0,1
L1357:T2:I6205,1357,T2,2025-10-22T16:32:51.000Z,30,29,0,0,1
L1357:T2:I6199,1357,T2,2025-10-23T15:42:24.000Z,30,29,0,0,1
L1357:T2:I6200,1357,T2,2025-10-25T09:34:01.000Z,30,29,0,0,1
L1357:T2:I6198,1357,T2,2025-10-28T08:36:44.000Z,30,29,0,0,1
L1357:T2:I6202,1357,T2,2025-10-28T17:02:05.000Z,30,29,0,0,1
L1357:T2:I6201,1357,T2,2025-10-29T18:50:58.000Z,30,29,0,0,1
L1358:T0,1358,T0,2025-08-27T00:00:00.000Z,31,12,0,19,0
L1358:T1:I6207,1358,T1,2025-08-31T10:18:17.000Z,34,14,0,19,1
L1358:T2:I6206,1358,T2,2025-10-13T18:03:00.000Z,37,15,0,21,1
L1358:T2:I6209,1358,T2,2026-05-14T20:00:00.000Z,50,22,0,28,0
L1358:T2:I6208,1358,T2,2026-05-18T10:15:00.000Z,51,22,0,28,1
L1359:T0,1359,T0,2025-11-29T00:00:00.000Z,58,0,27,31,0
L1359:T1:I6212,1359,T1,2025-12-03T18:17:53.000Z,58,0,27,31,0
L1359:T2:I6210,1359,T2,2026-04-02T11:52:00.000Z,72,0,33,38,1
L1359:T2:I6211,1359,T2,2026-06-06T10:50:00.000Z,75,0,35,39,1
L1360:T0,1360,T0,2026-06-09T00:00:00.000Z,43,28,0,15,0
L1360:T1:I6215,1360,T1,2026-06-10T07:19:44.000Z,44,28,0,15,1
L1360:T2:I6214,1360,T2,2026-06-16T20:12:03.000Z,44,28,0,15,1
L1360:T2:I6216,1360,T2,2026-06-17T13:17:36.000Z,44,28,0,15,1
L1360:T2:I6213,1360,T2,2026-06-18T18:51:36.000Z,44,28,0,15,1
L1361:T0,1361,T0,2026-03-23T00:00:00.000Z,106,44,0,62,0
L1361:T1:I6223,1361,T1,2026-03-25T19:29:29.000Z,107,44,0,62,1
L1361:T2:I6219,1361,T2,2026-03-26T15:02:25.000Z,107,44,0,62,1
L1361:T2:I6222,1361,T2,2026-03-29T09:02:08.000Z,107,44,0,62,1
L1361:T2:I6224,1361,T2,2026-04-01T09:34:04.000Z,107,44,0,62,1
L1361:T2:I6221,1361,T2,2026-04-01T16:04:40.000Z,106,44,0,62,0
L1361:T2:I6220,1361,T2,2026-04-01T18:03:53.000Z,107,44,0,62,1
L1361:T2:I6217,1361,T2,2026-04-04T11:02:13.000Z,107,44,0,62,1
L1361:T2:I6218,1361,T2,2026-06-28T09:01:00.000Z,121,48,0,73,0
L1362:T0,1362,T0,2026-06-16T00:00:00.000Z,45,45,0,0,0
L1362:T1:I6230,1362,T1,2026-06-16T07:45:12.000Z,46,45,0,0,1
L1362:T2:I6227,1362,T2,2026-06-17T14:19:45.000Z,46,45,0,0,1
L1362:T2:I6231,1362,T2,2026-06-17T18:07:06.000Z,45,45,0,0,0
L1362:T2:I6226,1362,T2,2026-06-20T12:18:11.000Z,46,45,0,0,1
L1362:T2:I6225,1362,T2,2026-06-21T11:06:00.000Z,46,45,0,0,1
L1362:T2:I6229,1362,T2,2026-06-22T14:22:54.000Z,46,45,0,0,1
L1362:T2:I6232,1362,T2,2026-06-26T09:15:01.000Z,46,45,0,0,1
L1362:T2:I6228,1362,T2,2026-06-27T08:37:52.000Z,46,45,0,0,1
L1363:T0,1363,T0,2026-02-24T00:00:00.000Z,31,0,20,11,0
L1363:T1:I6233,1363,T1,2026-02-26T20:43:57.000Z,32,0,20,11,1
L1363:T2:I6234,1363,T2,2026-02-28T08:39:00.000Z,31,0,20,11,0
L1364:T0,1364,T0,2025-05-16T00:00:00.000Z,11,11,0,0,0
L1364:T1:I6237,1364,T1,2025-05-22T17:58:07.000Z,12,11,0,0,1
L1364:T2:I6235,1364,T2,2025-05-27T18:17:46.000Z,12,11,0,0,1
L1364:T2:I6238,1364,T2,2025-07-10T12:56:00.000Z,15,14,0,0,1
L1364:T2:I6236,1364,T2,2025-11-01T15:50:00.000Z,16,15,0,0,1
L1365:T0,1365,T0,2025-07-22T00:00:00.000Z,15,15,0,0,0
L1365:T1:I6243,1365,T1,2025-07-23T13:02:02.000Z,16,15,0,0,1
L1365:T2:I6240,1365,T2,2025-07-28T11:43:38.000Z,16,15,0,0,1
L1365:T2:I6242,1365,T2,2025-08-01T12:15:24.000Z,16,15,0,0,1
L1365:T2:I6244,1365,T2,2025-08-04T07:48:46.000Z,16,15,0,0,1
L1365:T2:I6246,1365,T2,2025-08-29T19:02:00.000Z,17,16,0,0,1
L1365:T2:I6241,1365,T2,2025-10-25T17:34:00.000Z,18,17,0,0,1
L1365:T2:I6239,1365,T2,2026-01-14T18:09:00.000Z,21,21,0,0,0
L1365:T2:I6245,1365,T2,2026-02-17T07:06:00.000Z,25,24,0,0,1
L1366:T0,1366,T0,2025-07-30T00:00:00.000Z,23,23,0,0,0
L1366:T1:I6247,1366,T1,2025-08-04T16:06:47.000Z,24,23,0,0,1
L1366:T2:I6248,1366,T2,2025-08-05T10:50:33.000Z,24,23,0,0,1
L1366:T2:I6249,1366,T2,2025-08-11T16:36:47.000Z,24,23,0,0,1
L1367:T0,1367,T0,2025-12-08T00:00:00.000Z,56,26,0,30,0
L1367:T1:I6253,1367,T1,2025-12-11T15:03:42.000Z,56,26,0,30,0
L1367:T2:I6254,1367,T2,2025-12-12T09:58:05.000Z,57,26,0,30,1
L1367:T2:I6252,1367,T2,2025-12-19T17:14:00.000Z,57,26,0,30,1
L1367:T2:I6250,1367,T2,2026-03-04T12:14:00.000Z,64,28,0,35,1
L1367:T2:I6251,1367,T2,2026-04-21T14:37:00.000Z,72,30,0,41,1
L1368:T0,1368,T0,2025-02-25T00:00:00.000Z,34,9,0,25,0
L1368:T1:I6255,1368,T1,2025-03-05T17:22:27.000Z,35,9,0,25,1
L1369:T0,1369,T0,2025-10-15T00:00:00.000Z,49,23,0,26,0
L1369:T1:I6259,1369,T1,2025-10-19T16:54:45.000Z,50,23,0,26,1
L1369:T2:I6257,1369,T2,2025-10-23T11:06:46.000Z,51,23,0,27,1
L1369:T2:I6258,1369,T2,2025-10-26T13:04:11.000Z,51,23,0,27,1
L1369:T2:I6256,1369,T2,2026-01-16T16:31:00.000Z,54,27,0,27,0
L1370:T0,1370,T0,2026-05-11T00:00:00.000Z,95,53,0,42,0
L1370:T1:I6262,1370,T1,2026-05-12T19:12:08.000Z,96,53,0,42,1
L1370:T2:I6261,1370,T2,2026-05-16T10:36:08.000Z,97,53,0,43,1
L1370:T2:I6260,1370,T2,2026-05-21T18:59:19.000Z,97,53,0,43,1
L1371:T0,1371,T0,2025-05-01T00:00:00.000Z,24,13,0,11,0
L1371:T1:I6265,1371,T1,2025-05-12T12:06:47.000Z,24,13,0,11,0
L1371:T2:I6263,1371,T2,2025-11-08T07:47:00.000Z,37,17,0,19,1
L1371:T2:I6264,1371,T2,2026-02-16T08:48:00.000Z,46,23,0,22,1
L1371:T2:I6266,1371,T2,2026-04-20T07:38:00.000Z,50,27,0,22,1
L1372:T0,1372,T0,2025-10-10T00:00:00.000Z,17,17,0,0,0
L1372:T1:I6267,1372,T1,2025-10-14T12:08:07.000Z,18,17,0,0,1
L1373:T0,1373,T0,2025-05-25T00:00:00.000Z,11,11,0,0,0
L1373:T1:I6270,1373,T1,2025-05-25T15:22:56.000Z,12,11,0,0,1
L1373:T2:I6268,1373,T2,2025-05-25T19:42:55.000Z,12,11,0,0,1
L1373:T2:I6274,1373,T2,2025-05-30T16:54:12.000Z,12,11,0,0,1
L1373:T2:I6271,1373,T2,2025-05-31T07:33:23.000Z,12,11,0,0,1
L1373:T2:I6273,1373,T2,2025-06-02T10:18:34.000Z,12,11,0,0,1
L1373:T2:I6275,1373,T2,2025-10-11T08:00:00.000Z,13,12,0,0,1
L1373:T2:I6269,1373,T2,2025-12-08T17:39:00.000Z,14,13,0,0,1
L1373:T2:I6272,1373,T2,2026-01-02T18:14:00.000Z,14,13,0,0,1
L1374:T0,1374,T0,2025-12-24T00:00:00.000Z,41,24,0,17,0
L1374:T1:I6281,1374,T1,2025-12-24T09:53:51.000Z,42,24,0,17,1
L1374:T2:I6277,1374,T2,2025-12-28T19:59:55.000Z,42,24,0,17,1
L1374:T2:I6282,1374,T2,2025-12-30T12:16:47.000Z,42,24,0,17,1
L1374:T2:I6276,1374,T2,2026-01-03T15:14:01.000Z,42,24,0,17,1
L1374:T2:I6280,1374,T2,2026-01-06T11:49:13.000Z,43,25,0,17,1
L1374:T2:I6278,1374,T2,2026-06-04T12:50:00.000Z,55,31,0,23,1
L1374:T2:I6279,1374,T2,2026-06-26T14:03:00.000Z,57,31,0,25,1
L1375:T0,1375,T0,2026-01-23T00:00:00.000Z,43,17,0,26,0
L1375:T1:I6283,1375,T1,2026-01-27T15:40:13.000Z,45,18,0,26,1
L1376:T0,1376,T0,2025-11-22T00:00:00.000Z,15,15,0,0,0
L1376:T1:I6289,1376,T1,2025-11-22T18:26:26.000Z,16,15,0,0,1
L1376:T2:I6286,1376,T2,2025-11-23T08:18:06.000Z,16,15,0,0,1
L1376:T2:I6285,1376,T2,2025-11-29T10:21:12.000Z,16,15,0,0,1
L1376:T2:I6284,1376,T2,2025-12-01T19:20:22.000Z,16,15,0,0,1
L1376:T2:I6290,1376,T2,2025-12-05T10:47:31.000Z,16,15,0,0,1
L1376:T2:I6291,1376,T2,2025-12-22T16:07:00.000Z,17,16,0,0,1
L1376:T2:I6287,1376,T2,2026-03-12T13:04:00.000Z,20,19,0,0,1
L1376:T2:I6288,1376,T2,2026-04-30T16:46:00.000Z,20,20,0,0,0
L1377:T0,1377,T0,2026-01-30T00:00:00.000Z,33,33,0,0,0
L1377:T1:I6296,1377,T1,2026-01-30T10:23:38.000Z,34,33,0,0,1
L1377:T2:I6293,1377,T2,2026-01-31T19:02:34.000Z,34,33,0,0,1
L1377:T2:I6292,1377,T2,2026-02-02T16:32:31.000Z,35,34,0,0,1
L1377:T2:I6298,1377,T2,2026-02-03T20:09:20.000Z,34,34,0,0,0
L1377:T2:I6295,1377,T2,2026-02-04T18:16:07.000Z,35,34,0,0,1
L1377:T2:I6297,1377,T2,2026-02-08T13:44:07.000Z,36,35,0,0,1
L1377:T2:I6294,1377,T2,2026-02-09T16:31:44.000Z,36,35,0,0,1
L1378:T0,1378,T0,2025-05-24T00:00:00.000Z,18,0,18,0,0
L1378:T1:I6300,1378,T1,2025-06-01T13:13:08.000Z,19,0,18,0,1
L1378:T2:I6299,1378,T2,2025-06-01T15:28:10.000Z,19,0,18,0,1
L1378:T2:I6302,1378,T2,2025-06-05T14:55:58.000Z,21,0,20,0,1
L1378:T2:I6305,1378,T2,2025-07-19T13:09:00.000Z,22,0,22,0,0
L1378:T2:I6301,1378,T2,2025-11-18T19:24:00.000Z,29,0,28,0,1
L1378:T2:I6304,1378,T2,2026-03-11T16:06:00.000Z,31,0,30,0,1
L1378:T2:I6303,1378,T2,2026-04-26T17:25:00.000Z,35,0,34,0,1
L1379:T0,1379,T0,2026-01-27T00:00:00.000Z,54,0,54,0,0
L1379:T1:I6309,1379,T1,2026-01-29T16:38:55.000Z,55,0,54,0,1
L1379:T2:I6311,1379,T2,2026-01-31T08:31:46.000Z,56,0,55,0,1
L1379:T2:I6306,1379,T2,2026-02-01T09:26:52.000Z,56,0,55,0,1
L1379:T2:I6310,1379,T2,2026-03-08T16:50:00.000Z,60,0,60,0,0
L1379:T2:I6307,1379,T2,2026-03-11T19:27:00.000Z,61,0,61,0,0
L1379:T2:I6308,1379,T2,2026-05-12T20:13:00.000Z,67,0,66,0,1
L1380:T0,1380,T0,2025-02-09T00:00:00.000Z,16,16,0,0,0
L1380:T1:I6313,1380,T1,2025-02-11T15:35:04.000Z,17,16,0,0,1
L1380:T2:I6315,1380,T2,2025-02-18T12:33:35.000Z,18,17,0,0,1
L1380:T2:I6317,1380,T2,2025-02-20T09:53:38.000Z,18,17,0,0,1
L1380:T2:I6318,1380,T2,2025-04-26T20:08:00.000Z,22,21,0,0,1
L1380:T2:I6314,1380,T2,2026-03-15T09:02:00.000Z,36,35,0,0,1
L1380:T2:I6312,1380,T2,2026-05-06T19:50:00.000Z,40,39,0,0,1
L1380:T2:I6316,1380,T2,2026-06-01T08:08:00.000Z,40,40,0,0,0
L1381:T0,1381,T0,2025-07-04T00:00:00.000Z,24,6,0,18,0
L1381:T1:I6319,1381,T1,2025-08-13T11:55:00.000Z,31,8,0,22,1
L1382:T0,1382,T0,2025-08-27T00:00:00.000Z,16,0,16,0,0
L1382:T1:I6322,1382,T1,2025-09-07T16:34:56.000Z,17,0,16,0,1
L1382:T2:I6320,1382,T2,2025-11-17T20:44:00.000Z,18,0,17,0,1
L1382:T2:I6321,1382,T2,2025-12-01T13:42:00.000Z,19,0,18,0,1
L1383:T0,1383,T0,2025-10-06T00:00:00.000Z,33,12,0,21,0
L1383:T1:I6329,1383,T1,2025-10-07T12:39:11.000Z,34,12,0,21,1
L1383:T2:I6328,1383,T2,2025-10-10T12:57:52.000Z,34,12,0,21,1
L1383:T2:I6325,1383,T2,2025-10-18T18:48:28.000Z,34,12,0,21,1
L1383:T2:I6326,1383,T2,2025-11-14T12:48:00.000Z,35,13,0,21,1
L1383:T2:I6330,1383,T2,2025-12-26T14:19:00.000Z,35,13,0,21,1
L1383:T2:I6324,1383,T2,2025-12-31T10:39:00.000Z,35,13,0,21,1
L1383:T2:I6323,1383,T2,2026-04-19T11:44:00.000Z,40,15,0,25,0
L1383:T2:I6327,1383,T2,2026-04-20T17:21:00.000Z,41,15,0,26,0
L1384:T0,1384,T0,2025-11-07T00:00:00.000Z,17,17,0,0,0
L1384:T1:I6331,1384,T1,2025-11-07T08:24:07.000Z,18,17,0,0,1
L1384:T2:I6334,1384,T2,2025-11-13T18:26:41.000Z,18,17,0,0,1
L1384:T2:I6333,1384,T2,2026-02-21T11:32:00.000Z,25,24,0,0,1
L1384:T2:I6332,1384,T2,2026-06-08T07:38:00.000Z,31,30,0,0,1
L1385:T0,1385,T0,2025-04-18T00:00:00.000Z,30,18,0,12,0
L1385:T1:I6335,1385,T1,2025-04-20T16:52:02.000Z,31,18,0,12,1
L1385:T2:I6336,1385,T2,2025-05-04T20:31:00.000Z,31,18,0,12,1
L1386:T0,1386,T0,2025-10-22T00:00:00.000Z,26,26,0,0,0
L1386:T1:I6338,1386,T1,2025-10-24T19:04:42.000Z,27,26,0,0,1
L1386:T2:I6337,1386,T2,2025-10-30T20:11:26.000Z,27,26,0,0,1
L1387:T0,1387,T0,2026-01-13T00:00:00.000Z,40,40,0,0,0
L1387:T1:I6339,1387,T1,2026-01-15T16:17:23.000Z,41,40,0,0,1
L1387:T2:I6341,1387,T2,2026-01-16T08:50:31.000Z,41,40,0,0,1
L1387:T2:I6344,1387,T2,2026-01-16T18:52:54.000Z,41,40,0,0,1
L1387:T2:I6342,1387,T2,2026-01-19T14:58:18.000Z,41,40,0,0,1
L1387:T2:I6345,1387,T2,2026-01-21T18:59:37.000Z,42,41,0,0,1
L1387:T2:I6340,1387,T2,2026-01-25T09:45:24.000Z,42,41,0,0,1
L1387:T2:I6343,1387,T2,2026-01-25T13:15:20.000Z,42,41,0,0,1
L1388:T0,1388,T0,2025-07-20T00:00:00.000Z,15,15,0,0,0
L1388:T1:I6348,1388,T1,2025-07-24T18:12:26.000Z,16,15,0,0,1
L1388:T2:I6346,1388,T2,2025-07-28T07:04:01.000Z,16,15,0,0,1
L1388:T2:I6347,1388,T2,2025-07-30T07:47:23.000Z,16,15,0,0,1
L1388:T2:I6349,1388,T2,2025-07-31T11:44:48.000Z,16,15,0,0,1
L1388:T2:I6350,1388,T2,2026-03-16T13:19:00.000Z,20,19,0,0,1
L1389:T0,1389,T0,2025-07-14T00:00:00.000Z,49,30,0,19,0
L1389:T1:I6352,1389,T1,2025-07-18T10:59:03.000Z,50,30,0,19,1
L1389:T2:I6353,1389,T2,2025-07-19T16:22:33.000Z,50,30,0,19,1
L1389:T2:I6351,1389,T2,2025-07-27T16:21:22.000Z,53,30,0,22,1
L1390:T0,1390,T0,2025-07-14T00:00:00.000Z,18,18,0,0,0
L1390:T1:I6355,1390,T1,2025-07-18T12:46:37.000Z,19,18,0,0,1
L1390:T2:I6356,1390,T2,2025-07-18T16:37:56.000Z,19,18,0,0,1
L1390:T2:I6357,1390,T2,2025-07-25T13:57:08.000Z,19,18,0,0,1
L1390:T2:I6354,1390,T2,2025-07-26T12:35:11.000Z,19,18,0,0,1
L1391:T0,1391,T0,2025-06-27T00:00:00.000Z,19,19,0,0,0
L1391:T1:I6359,1391,T1,2025-06-28T10:03:49.000Z,20,19,0,0,1
L1391:T2:I6361,1391,T2,2025-06-30T07:27:22.000Z,20,19,0,0,1
L1391:T2:I6360,1391,T2,2025-07-09T09:03:24.000Z,21,20,0,0,1
L1391:T2:I6364,1391,T2,2025-08-07T16:29:00.000Z,23,22,0,0,1
L1391:T2:I6363,1391,T2,2025-08-21T15:28:00.000Z,24,23,0,0,1
L1391:T2:I6358,1391,T2,2026-04-20T11:35:00.000Z,32,31,0,0,1
L1391:T2:I6362,1391,T2,2026-05-04T14:49:00.000Z,33,33,0,0,0
L1392:T0,1392,T0,2025-12-29T00:00:00.000Z,14,14,0,0,0
L1392:T1:I6366,1392,T1,2025-12-29T07:59:29.000Z,15,14,0,0,1
L1392:T2:I6368,1392,T2,2026-01-06T14:02:17.000Z,15,14,0,0,1
L1392:T2:I6367,1392,T2,2026-01-08T10:59:00.000Z,15,14,0,0,1
L1392:T2:I6365,1392,T2,2026-01-11T15:03:10.000Z,15,14,0,0,1
L1393:T0,1393,T0,2025-07-10T00:00:00.000Z,38,22,16,0,0
L1393:T1:I6375,1393,T1,2025-07-11T20:26:35.000Z,39,22,16,0,1
