prediction_key,lead_id,stage,score_time,n_candidates,n_corridor,n_municipality,n_state,n_observed_override
L4116:T2:I18675,4116,T2,2025-06-28T08:42:00.000Z,28,13,0,14,1
L4116:T2:I18678,4116,T2,2025-08-18T09:20:00.000Z,35,13,0,21,1
L4116:T2:I18681,4116,T2,2025-08-30T16:52:00.000Z,38,15,0,23,0
L4116:T2:I18677,4116,T2,2025-12-11T11:16:00.000Z,43,15,0,27,1
L4116:T2:I18680,4116,T2,2026-03-15T09:02:00.000Z,52,22,0,29,1
L4117:T0,4117,T0,2026-05-11T00:00:00.000Z,54,31,0,23,0
L4117:T1:I18686,4117,T1,2026-05-17T08:56:34.000Z,55,31,0,23,1
L4117:T2:I18683,4117,T2,2026-05-18T10:34:34.000Z,55,31,0,23,1
L4117:T2:I18689,4117,T2,2026-05-19T15:37:02.000Z,55,31,0,23,1
L4117:T2:I18684,4117,T2,2026-05-20T07:01:58.000Z,55,31,0,23,1
L4117:T2:I18687,4117,T2,2026-05-20T15:40:53.000Z,55,31,0,23,1
L4117:T2:I18690,4117,T2,2026-05-20T18:42:09.000Z,55,31,0,23,1
L4117:T2:I18685,4117,T2,2026-05-21T10:07:35.000Z,55,31,0,23,1
L4117:T2:I18688,4117,T2,2026-06-15T18:49:00.000Z,57,31,0,25,1
L4118:T0,4118,T0,2026-01-30T00:00:00.000Z,73,24,0,49,0
L4118:T1:I18691,4118,T1,2026-02-01T11:06:54.000Z,74,24,0,49,1
L4118:T2:I18695,4118,T2,2026-02-04T15:46:00.000Z,75,24,0,50,1
L4118:T2:I18694,4118,T2,2026-02-06T17:44:43.000Z,76,25,0,50,1
L4118:T2:I18692,4118,T2,2026-02-08T15:42:38.000Z,76,25,0,50,1
L4118:T2:I18693,4118,T2,2026-02-10T08:45:00.000Z,76,25,0,51,0
L4118:T2:I18696,4118,T2,2026-04-12T12:43:00.000Z,87,30,0,56,1
L4118:T2:I18697,4118,T2,2026-06-02T12:35:00.000Z,90,31,0,58,1
L4119:T0,4119,T0,2025-03-28T00:00:00.000Z,39,10,0,29,0
L4119:T1:I18700,4119,T1,2025-04-10T08:35:22.000Z,43,10,0,32,1
L4119:T2:I18699,4119,T2,2025-04-12T07:12:00.000Z,43,10,0,32,1
L4119:T2:I18698,4119,T2,2025-05-18T17:45:00.000Z,47,12,0,34,1
L4120:T0,4120,T0,2025-02-26T00:00:00.000Z,31,19,0,12,0
L4120:T1:I18707,4120,T1,2025-03-04T15:52:09.000Z,32,19,0,12,1
L4120:T2:I18705,4120,T2,2025-03-04T17:46:34.000Z,32,19,0,12,1
L4120:T2:I18701,4120,T2,2025-03-07T19:35:48.000Z,34,21,0,12,1
L4120:T2:I18706,4120,T2,2025-03-08T20:12:59.000Z,34,21,0,12,1
L4120:T2:I18704,4120,T2,2025-11-17T09:55:00.000Z,71,36,0,34,1
L4120:T2:I18702,4120,T2,2025-12-03T07:26:00.000Z,74,39,0,34,1
L4120:T2:I18703,4120,T2,2025-12-03T19:31:00.000Z,74,39,0,34,1
L4121:T0,4121,T0,2025-02-14T00:00:00.000Z,23,0,23,0,0
L4121:T1:I18708,4121,T1,2025-04-12T20:07:00.000Z,33,0,32,0,1
L4121:T2:I18709,4121,T2,2025-06-22T07:10:00.000Z,37,0,37,0,0
L4121:T2:I18710,4121,T2,2025-09-19T15:51:00.000Z,45,0,44,0,1
L4121:T2:I18711,4121,T2,2026-06-28T13:37:00.000Z,70,0,69,0,1
L4122:T0,4122,T0,2026-04-29T00:00:00.000Z,58,33,0,25,0
L4122:T1:I18714,4122,T1,2026-05-08T07:29:03.000Z,62,36,0,25,1
L4122:T2:I18712,4122,T2,2026-05-10T09:10:45.000Z,62,36,0,25,1
L4122:T2:I18713,4122,T2,2026-05-11T16:51:30.000Z,62,36,0,25,1
L4123:T0,4123,T0,2025-02-24T00:00:00.000Z,19,8,0,11,0
L4123:T1:I18716,4123,T1,2025-03-06T11:25:27.000Z,20,8,0,11,1
L4123:T2:I18715,4123,T2,2025-10-09T19:11:00.000Z,32,11,0,20,1
L4123:T2:I18717,4123,T2,2026-01-28T13:19:00.000Z,36,13,0,23,0
L4124:T0,4124,T0,2025-01-03T00:00:00.000Z,22,11,0,11,0
L4124:T1:I18719,4124,T1,2025-04-06T19:32:00.000Z,33,17,0,15,1
L4124:T2:I18721,4124,T2,2026-03-10T16:11:00.000Z,79,34,0,44,1
L4124:T2:I18718,4124,T2,2026-05-12T14:35:00.000Z,87,36,0,50,1
L4124:T2:I18720,4124,T2,2026-06-02T20:36:00.000Z,90,38,0,51,1
L4125:T0,4125,T0,2025-01-22T00:00:00.000Z,7,7,0,0,0
L4125:T1:I18722,4125,T1,2025-04-06T11:10:00.000Z,11,10,0,0,1
L4125:T2:I18723,4125,T2,2025-12-23T12:42:00.000Z,22,21,0,0,1
L4126:T0,4126,T0,2025-09-19T00:00:00.000Z,39,18,0,21,0
L4126:T1:I18724,4126,T1,2025-09-20T09:54:49.000Z,40,18,0,21,1
L4126:T2:I18725,4126,T2,2025-09-21T13:25:57.000Z,40,18,0,21,1
L4126:T2:I18727,4126,T2,2025-10-02T09:56:06.000Z,41,19,0,21,1
L4126:T2:I18726,4126,T2,2026-03-04T09:09:00.000Z,58,28,0,29,1
L4127:T0,4127,T0,2025-11-07T00:00:00.000Z,24,24,0,0,0
L4127:T1:I18734,4127,T1,2025-11-07T10:27:01.000Z,25,24,0,0,1
L4127:T2:I18730,4127,T2,2025-11-09T08:03:03.000Z,25,24,0,0,1
L4127:T2:I18732,4127,T2,2025-11-14T12:46:58.000Z,24,24,0,0,0
L4127:T2:I18733,4127,T2,2025-11-17T10:33:28.000Z,25,24,0,0,1
L4127:T2:I18728,4127,T2,2025-11-17T12:10:38.000Z,25,24,0,0,1
L4127:T2:I18731,4127,T2,2026-01-22T15:09:00.000Z,30,29,0,0,1
L4127:T2:I18729,4127,T2,2026-04-02T07:24:00.000Z,34,33,0,0,1
L4128:T0,4128,T0,2025-06-14T00:00:00.000Z,36,21,15,0,0
L4128:T1:I18738,4128,T1,2025-06-16T19:27:29.000Z,37,21,15,0,1
L4128:T2:I18737,4128,T2,2025-06-23T11:52:41.000Z,38,21,16,0,1
L4128:T2:I18736,4128,T2,2025-06-23T14:54:44.000Z,37,21,16,0,0
L4128:T2:I18739,4128,T2,2025-06-27T18:09:21.000Z,37,21,16,0,0
L4128:T2:I18741,4128,T2,2025-07-18T14:01:00.000Z,40,24,16,0,0
L4128:T2:I18735,4128,T2,2025-10-06T20:45:00.000Z,46,25,20,0,1
L4128:T2:I18740,4128,T2,2026-04-05T07:25:00.000Z,61,32,28,0,1
L4129:T0,4129,T0,2025-05-19T00:00:00.000Z,32,15,0,17,0
L4129:T1:I18743,4129,T1,2025-05-27T08:17:20.000Z,35,17,0,17,1
L4129:T2:I18742,4129,T2,2026-01-27T07:32:00.000Z,60,26,0,33,1
L4130:T0,4130,T0,2026-05-20T00:00:00.000Z,33,0,33,0,0
L4130:T1:I18744,4130,T1,2026-05-23T09:36:50.000Z,34,0,33,0,1
L4131:T0,4131,T0,2026-05-07T00:00:00.000Z,140,52,0,88,0
L4131:T1:I18745,4131,T1,2026-05-07T19:49:35.000Z,141,52,0,88,1
L4131:T2:I18751,4131,T2,2026-05-10T13:46:29.000Z,140,52,0,88,0
L4131:T2:I18747,4131,T2,2026-05-13T09:01:15.000Z,142,52,0,89,1
L4131:T2:I18750,4131,T2,2026-05-15T11:35:01.000Z,141,52,0,89,0
L4131:T2:I18748,4131,T2,2026-05-18T12:08:05.000Z,142,52,0,89,1
L4131:T2:I18749,4131,T2,2026-05-18T12:12:22.000Z,142,52,0,89,1
L4131:T2:I18746,4131,T2,2026-05-19T19:08:52.000Z,142,52,0,89,1
L4132:T0,4132,T0,2025-04-27T00:00:00.000Z,8,8,0,0,0
L4132:T1:I18755,4132,T1,2025-05-01T16:02:11.000Z,9,8,0,0,1
L4132:T2:I18758,4132,T2,2025-05-02T19:00:34.000Z,9,8,0,0,1
L4132:T2:I18756,4132,T2,2025-05-06T15:22:53.000Z,10,9,0,0,1
L4132:T2:I18752,4132,T2,2025-05-09T10:19:00.000Z,10,9,0,0,1
L4132:T2:I18754,4132,T2,2025-05-28T11:22:00.000Z,11,10,0,0,1
L4132:T2:I18757,4132,T2,2026-03-05T17:34:00.000Z,27,26,0,0,1
L4132:T2:I18753,4132,T2,2026-06-16T12:55:00.000Z,32,31,0,0,1
L4133:T0,4133,T0,2026-03-02T00:00:00.000Z,70,38,0,32,0
L4133:T1:I18762,4133,T1,2026-03-06T18:01:32.000Z,73,39,0,33,1
L4133:T2:I18761,4133,T2,2026-03-11T10:07:54.000Z,74,40,0,33,1
L4133:T2:I18760,4133,T2,2026-03-12T09:49:42.000Z,74,40,0,33,1
L4133:T2:I18763,4133,T2,2026-03-14T14:15:36.000Z,73,40,0,33,0
L4133:T2:I18759,4133,T2,2026-06-25T14:40:00.000Z,81,45,0,35,1
L4134:T0,4134,T0,2025-11-02T00:00:00.000Z,48,0,48,0,0
L4134:T1:I18765,4134,T1,2025-11-29T18:38:00.000Z,50,0,49,0,1
L4134:T2:I18767,4134,T2,2026-01-01T11:13:00.000Z,52,0,51,0,1
L4134:T2:I18766,4134,T2,2026-05-10T10:00:00.000Z,64,0,63,0,1
L4134:T2:I18764,4134,T2,2026-06-17T18:59:00.000Z,70,0,69,0,1
L4135:T0,4135,T0,2025-11-30T00:00:00.000Z,65,35,30,0,0
L4135:T1:I18768,4135,T1,2025-12-10T15:03:22.000Z,66,35,30,0,1
L4136:T0,4136,T0,2026-03-29T00:00:00.000Z,48,27,21,0,0
L4136:T1:I18770,4136,T1,2026-03-30T13:25:29.000Z,49,27,21,0,1
L4136:T2:I18771,4136,T2,2026-04-01T19:00:35.000Z,49,27,21,0,1
L4136:T2:I18769,4136,T2,2026-04-02T07:11:17.000Z,49,27,21,0,1
L4136:T2:I18772,4136,T2,2026-04-05T15:45:36.000Z,49,27,21,0,1
L4137:T0,4137,T0,2025-05-28T00:00:00.000Z,8,8,0,0,0
L4137:T1:I18775,4137,T1,2025-05-31T13:46:57.000Z,9,8,0,0,1
L4137:T2:I18773,4137,T2,2026-01-28T12:55:00.000Z,12,11,0,0,1
L4137:T2:I18776,4137,T2,2026-03-23T13:22:00.000Z,12,11,0,0,1
L4137:T2:I18774,4137,T2,2026-06-13T20:39:00.000Z,15,14,0,0,1
L4138:T0,4138,T0,2026-05-15T00:00:00.000Z,83,30,0,53,0
L4138:T1:I18779,4138,T1,2026-05-16T19:45:34.000Z,84,30,0,53,1
L4138:T2:I18778,4138,T2,2026-05-22T17:25:42.000Z,85,30,0,54,1
L4138:T2:I18777,4138,T2,2026-05-27T11:12:39.000Z,85,30,0,54,1
L4139:T0,4139,T0,2026-06-10T00:00:00.000Z,67,29,38,0,0
L4139:T1:I18782,4139,T1,2026-06-14T14:33:22.000Z,68,29,38,0,1
L4139:T2:I18781,4139,T2,2026-06-15T07:30:50.000Z,68,29,38,0,1
L4139:T2:I18783,4139,T2,2026-06-15T20:16:40.000Z,68,29,38,0,1
L4139:T2:I18780,4139,T2,2026-06-23T17:22:18.000Z,69,29,39,0,1
L4140:T0,4140,T0,2025-12-28T00:00:00.000Z,99,31,0,68,0
L4140:T1:I18790,4140,T1,2025-12-30T16:58:00.000Z,100,31,0,68,1
L4140:T2:I18786,4140,T2,2026-01-02T08:25:00.000Z,101,31,0,69,1
L4140:T2:I18787,4140,T2,2026-01-02T13:01:52.000Z,101,31,0,69,1
L4140:T2:I18785,4140,T2,2026-01-09T07:48:27.000Z,103,32,0,70,1
L4140:T2:I18788,4140,T2,2026-01-10T12:59:52.000Z,103,32,0,70,1
L4140:T2:I18791,4140,T2,2026-06-07T11:47:00.000Z,135,42,0,92,1
L4140:T2:I18784,4140,T2,2026-06-08T09:18:00.000Z,135,42,0,92,1
L4140:T2:I18789,4140,T2,2026-06-29T08:52:00.000Z,140,44,0,95,1
L4141:T0,4141,T0,2025-04-02T00:00:00.000Z,26,10,0,16,0
L4141:T1:I18793,4141,T1,2025-04-02T19:06:32.000Z,27,10,0,16,1
L4141:T2:I18799,4141,T2,2025-04-03T08:17:55.000Z,26,10,0,16,0
L4141:T2:I18792,4141,T2,2025-04-03T20:18:39.000Z,26,10,0,16,0
L4141:T2:I18795,4141,T2,2025-04-12T08:29:34.000Z,27,11,0,16,0
L4141:T2:I18798,4141,T2,2025-07-24T16:11:00.000Z,36,15,0,20,1
L4141:T2:I18796,4141,T2,2025-08-18T10:21:00.000Z,37,15,0,21,1
L4141:T2:I18794,4141,T2,2025-10-13T11:08:00.000Z,41,17,0,23,1
L4141:T2:I18797,4141,T2,2025-11-06T11:46:00.000Z,41,17,0,23,1
L4142:T0,4142,T0,2025-08-20T00:00:00.000Z,38,15,0,23,0
L4142:T1:I18805,4142,T1,2025-08-24T17:34:37.000Z,40,15,0,24,1
L4142:T2:I18803,4142,T2,2025-08-25T10:21:16.000Z,40,15,0,24,1
L4142:T2:I18800,4142,T2,2025-08-31T10:05:08.000Z,40,15,0,24,1
L4142:T2:I18806,4142,T2,2025-11-17T20:01:00.000Z,42,17,0,24,1
L4142:T2:I18802,4142,T2,2026-02-02T11:12:00.000Z,45,17,0,27,1
L4142:T2:I18804,4142,T2,2026-02-03T09:54:00.000Z,45,17,0,27,1
L4142:T2:I18801,4142,T2,2026-04-09T07:43:00.000Z,49,19,0,29,1
L4143:T0,4143,T0,2026-05-25T00:00:00.000Z,44,44,0,0,0
L4143:T1:I18807,4143,T1,2026-05-26T18:39:10.000Z,45,44,0,0,1
L4143:T2:I18809,4143,T2,2026-05-27T07:33:40.000Z,45,44,0,0,1
L4143:T2:I18808,4143,T2,2026-05-28T11:43:06.000Z,45,44,0,0,1
L4143:T2:I18810,4143,T2,2026-05-29T09:43:19.000Z,46,45,0,0,1
L4144:T0,4144,T0,2026-03-01T00:00:00.000Z,29,29,0,0,0
L4144:T1:I18812,4144,T1,2026-03-04T08:15:18.000Z,30,29,0,0,1
L4144:T2:I18811,4144,T2,2026-03-12T12:02:50.000Z,30,29,0,0,1
L4145:T0,4145,T0,2025-06-27T00:00:00.000Z,13,13,0,0,0
L4145:T1:I18816,4145,T1,2025-06-29T19:31:29.000Z,14,13,0,0,1
L4145:T2:I18815,4145,T2,2025-06-30T09:35:42.000Z,14,13,0,0,1
L4145:T2:I18817,4145,T2,2025-07-09T11:17:09.000Z,15,14,0,0,1
L4145:T2:I18818,4145,T2,2025-08-16T16:29:00.000Z,17,16,0,0,1
L4145:T2:I18813,4145,T2,2025-12-05T19:53:00.000Z,22,22,0,0,0
L4145:T2:I18819,4145,T2,2026-01-29T11:38:00.000Z,25,24,0,0,1
L4145:T2:I18814,4145,T2,2026-03-06T14:12:00.000Z,27,26,0,0,1
L4145:T2:I18820,4145,T2,2026-06-30T09:55:00.000Z,32,31,0,0,1
L4146:T0,4146,T0,2026-05-04T00:00:00.000Z,28,16,12,0,0
L4146:T1:I18821,4146,T1,2026-05-13T19:46:45.000Z,29,16,12,0,1
L4147:T0,4147,T0,2026-01-20T00:00:00.000Z,20,20,0,0,0
L4147:T1:I18823,4147,T1,2026-01-20T15:35:41.000Z,21,20,0,0,1
L4147:T2:I18825,4147,T2,2026-01-24T08:19:24.000Z,21,20,0,0,1
L4147:T2:I18824,4147,T2,2026-01-26T19:09:45.000Z,21,21,0,0,0
L4147:T2:I18822,4147,T2,2026-02-01T17:07:25.000Z,23,22,0,0,1
L4147:T2:I18826,4147,T2,2026-06-24T10:54:00.000Z,32,31,0,0,1
L4148:T0,4148,T0,2026-03-23T00:00:00.000Z,14,14,0,0,0
L4148:T1:I18829,4148,T1,2026-03-23T17:52:34.000Z,15,14,0,0,1
L4148:T2:I18830,4148,T2,2026-03-24T11:02:29.000Z,16,15,0,0,1
L4148:T2:I18828,4148,T2,2026-03-27T07:32:39.000Z,15,15,0,0,0
L4148:T2:I18831,4148,T2,2026-03-30T08:50:47.000Z,17,16,0,0,1
L4148:T2:I18827,4148,T2,2026-04-04T07:11:56.000Z,17,16,0,0,1
L4149:T0,4149,T0,2026-01-20T00:00:00.000Z,65,29,0,36,0
L4149:T1:I18832,4149,T1,2026-01-27T16:01:42.000Z,66,29,0,36,1
L4149:T2:I18833,4149,T2,2026-01-27T18:43:32.000Z,66,29,0,36,1
L4150:T0,4150,T0,2026-06-12T00:00:00.000Z,34,34,0,0,0
L4150:T1:I18835,4150,T1,2026-06-14T07:09:55.000Z,35,34,0,0,1
L4150:T2:I18836,4150,T2,2026-06-17T13:24:16.000Z,35,34,0,0,1
L4150:T2:I18837,4150,T2,2026-06-18T15:17:37.000Z,35,34,0,0,1
L4150:T2:I18834,4150,T2,2026-06-30T20:11:00.000Z,36,35,0,0,1
L4151:T0,4151,T0,2025-10-20T00:00:00.000Z,53,27,0,26,0
L4151:T1:I18838,4151,T1,2026-05-07T11:16:00.000Z,74,42,0,31,1
L4152:T0,4152,T0,2025-01-11T00:00:00.000Z,13,10,0,3,0
L4152:T1:I18841,4152,T1,2025-01-23T17:10:35.000Z,15,10,0,4,1
L4152:T2:I18839,4152,T2,2025-03-07T07:53:00.000Z,23,15,0,7,1
L4152:T2:I18840,4152,T2,2025-09-12T17:17:00.000Z,38,20,0,17,1
L4153:T0,4153,T0,2025-07-02T00:00:00.000Z,25,0,25,0,0
L4153:T1:I18843,4153,T1,2025-07-04T17:59:11.000Z,26,0,25,0,1
L4153:T2:I18842,4153,T2,2025-12-02T12:22:00.000Z,40,0,39,0,1
L4154:T0,4154,T0,2025-10-27T00:00:00.000Z,53,24,0,29,0
L4154:T1:I18845,4154,T1,2025-10-29T17:51:08.000Z,54,24,0,29,1
L4154:T2:I18844,4154,T2,2025-11-01T07:02:12.000Z,54,24,0,29,1
L4154:T2:I18850,4154,T2,2025-11-02T16:09:40.000Z,54,24,0,29,1
L4154:T2:I18847,4154,T2,2025-11-05T08:58:53.000Z,54,24,0,29,1
L4154:T2:I18849,4154,T2,2025-11-05T16:17:16.000Z,53,24,0,29,0
L4154:T2:I18848,4154,T2,2026-02-19T12:38:00.000Z,61,28,0,32,1
L4154:T2:I18846,4154,T2,2026-06-18T11:04:00.000Z,77,38,0,38,1
L4155:T0,4155,T0,2025-05-21T00:00:00.000Z,11,0,11,0,0
L4155:T1:I18853,4155,T1,2025-06-01T08:11:36.000Z,12,0,11,0,1
L4155:T2:I18851,4155,T2,2025-07-09T12:58:00.000Z,12,0,11,0,1
L4155:T2:I18856,4155,T2,2025-08-28T19:53:00.000Z,14,0,13,0,1
L4155:T2:I18852,4155,T2,2026-03-23T18:56:00.000Z,18,0,17,0,1
L4155:T2:I18854,4155,T2,2026-04-09T13:42:00.000Z,18,0,17,0,1
L4155:T2:I18855,4155,T2,2026-05-02T18:18:00.000Z,18,0,17,0,1
L4156:T0,4156,T0,2025-10-13T00:00:00.000Z,14,14,0,0,0
L4156:T1:I18857,4156,T1,2025-10-17T15:12:31.000Z,15,14,0,0,1
L4156:T2:I18858,4156,T2,2025-10-26T09:26:55.000Z,15,14,0,0,1
L4156:T2:I18859,4156,T2,2026-02-27T09:23:00.000Z,19,19,0,0,0
L4157:T0,4157,T0,2025-08-26T00:00:00.000Z,10,10,0,0,0
L4157:T1:I18860,4157,T1,2025-08-31T13:17:24.000Z,11,10,0,0,1
L4158:T0,4158,T0,2025-04-04T00:00:00.000Z,16,16,0,0,0
L4158:T1:I18861,4158,T1,2026-05-23T07:07:00.000Z,34,33,0,0,1
L4159:T0,4159,T0,2026-05-12T00:00:00.000Z,26,26,0,0,0
L4159:T1:I18863,4159,T1,2026-05-12T09:49:48.000Z,27,26,0,0,1
L4159:T2:I18866,4159,T2,2026-05-12T14:20:10.000Z,26,26,0,0,0
L4159:T2:I18865,4159,T2,2026-05-14T12:07:40.000Z,27,26,0,0,1
L4159:T2:I18867,4159,T2,2026-05-15T11:57:46.000Z,27,26,0,0,1
L4159:T2:I18868,4159,T2,2026-05-15T13:42:30.000Z,27,26,0,0,1
L4159:T2:I18869,4159,T2,2026-05-19T08:18:21.000Z,27,26,0,0,1
L4159:T2:I18862,4159,T2,2026-05-19T10:16:47.000Z,27,26,0,0,1
L4159:T2:I18864,4159,T2,2026-05-21T11:36:13.000Z,27,26,0,0,1
L4160:T0,4160,T0,2025-09-16T00:00:00.000Z,41,21,0,20,0
L4160:T1:I18870,4160,T1,2025-09-18T13:47:55.000Z,42,21,0,20,1
L4160:T2:I18871,4160,T2,2025-09-23T17:32:07.000Z,42,21,0,20,1
L4161:T0,4161,T0,2025-06-23T00:00:00.000Z,34,18,0,16,0
L4161:T1:I18873,4161,T1,2025-06-26T10:32:56.000Z,35,18,0,16,1
L4161:T2:I18872,4161,T2,2025-06-27T11:13:03.000Z,35,18,0,16,1
L4161:T2:I18874,4161,T2,2025-07-02T15:33:44.000Z,36,18,0,17,1
L4162:T0,4162,T0,2025-08-07T00:00:00.000Z,19,19,0,0,0
L4162:T1:I18880,4162,T1,2025-08-08T20:05:20.000Z,20,19,0,0,1
L4162:T2:I18875,4162,T2,2025-08-08T20:05:52.000Z,20,19,0,0,1
L4162:T2:I18879,4162,T2,2025-08-12T14:38:11.000Z,20,19,0,0,1
L4162:T2:I18881,4162,T2,2025-08-12T16:37:26.000Z,20,19,0,0,1
L4162:T2:I18876,4162,T2,2025-08-13T08:38:32.000Z,20,19,0,0,1
L4162:T2:I18882,4162,T2,2025-08-14T15:44:33.000Z,19,19,0,0,0
L4162:T2:I18877,4162,T2,2025-08-18T14:41:19.000Z,21,20,0,0,1
L4162:T2:I18878,4162,T2,2025-08-20T11:53:00.000Z,21,20,0,0,1
L4163:T0,4163,T0,2025-12-02T00:00:00.000Z,56,30,0,26,0
L4163:T1:I18890,4163,T1,2025-12-03T12:02:10.000Z,57,30,0,26,1
L4163:T2:I18885,4163,T2,2025-12-04T08:07:54.000Z,57,30,0,26,1
L4163:T2:I18887,4163,T2,2025-12-04T14:32:37.000Z,57,30,0,26,1
L4163:T2:I18889,4163,T2,2025-12-05T11:26:02.000Z,57,30,0,26,1
L4163:T2:I18886,4163,T2,2025-12-07T19:20:41.000Z,57,30,0,26,1
L4163:T2:I18884,4163,T2,2025-12-13T07:18:53.000Z,57,30,0,26,1
L4163:T2:I18883,4163,T2,2025-12-14T17:09:29.000Z,57,30,0,26,1
L4163:T2:I18888,4163,T2,2025-12-15T12:48:45.000Z,56,30,0,26,0
L4164:T0,4164,T0,2025-05-08T00:00:00.000Z,33,15,18,0,0
L4164:T1:I18891,4164,T1,2025-12-19T08:31:00.000Z,50,22,27,0,1
L4165:T0,4165,T0,2025-02-14T00:00:00.000Z,12,12,0,0,0
L4165:T1:I18892,4165,T1,2025-06-06T20:12:00.000Z,15,14,0,0,1
L4166:T0,4166,T0,2025-11-11T00:00:00.000Z,54,26,0,28,0
L4166:T1:I18896,4166,T1,2025-11-14T11:31:12.000Z,55,26,0,28,1
L4166:T2:I18894,4166,T2,2025-11-15T11:03:48.000Z,54,26,0,28,0
L4166:T2:I18893,4166,T2,2025-11-22T17:12:29.000Z,57,26,0,30,1
L4166:T2:I18895,4166,T2,2025-11-23T15:59:59.000Z,57,26,0,30,1
L4167:T0,4167,T0,2025-04-05T00:00:00.000Z,16,16,0,0,0
L4167:T1:I18902,4167,T1,2025-04-06T15:01:05.000Z,17,16,0,0,1
L4167:T2:I18900,4167,T2,2025-04-17T10:17:00.000Z,18,17,0,0,1
L4167:T2:I18901,4167,T2,2025-08-26T16:03:00.000Z,23,22,0,0,1
L4167:T2:I18899,4167,T2,2025-09-23T09:16:00.000Z,27,26,0,0,1
L4167:T2:I18897,4167,T2,2025-10-29T17:15:00.000Z,27,26,0,0,1
L4167:T2:I18898,4167,T2,2025-12-05T12:03:00.000Z,29,28,0,0,1
L4168:T0,4168,T0,2026-06-29T00:00:00.000Z,57,25,0,32,0
L4168:T1:I18905,4168,T1,2026-06-30T12:45:28.000Z,57,25,0,32,0
L4168:T2:I18904,4168,T2,2026-07-06T12:00:21.000Z,58,25,0,32,1
L4168:T2:I18903,4168,T2,2026-07-11T15:00:45.000Z,58,25,0,32,1
L4168:T2:I18906,4168,T2,2026-07-11T15:52:06.000Z,58,25,0,32,1
L4169:T0,4169,T0,2025-01-08T00:00:00.000Z,24,0,9,15,0
L4169:T1:I18907,4169,T1,2025-02-17T15:28:00.000Z,36,0,13,22,1
L4169:T2:I18911,4169,T2,2025-05-01T18:50:00.000Z,45,0,15,29,1
L4169:T2:I18909,4169,T2,2025-05-04T17:00:00.000Z,45,0,15,29,1
L4169:T2:I18910,4169,T2,2025-08-01T17:30:00.000Z,53,0,16,36,1
L4169:T2:I18912,4169,T2,2025-09-03T09:06:00.000Z,58,0,16,41,1
L4169:T2:I18908,4169,T2,2026-04-29T16:58:00.000Z,93,0,29,63,1
L4170:T0,4170,T0,2026-04-02T00:00:00.000Z,22,22,0,0,0
L4170:T1:I18917,4170,T1,2026-04-03T20:10:05.000Z,23,22,0,0,1
L4170:T2:I18913,4170,T2,2026-04-06T07:43:22.000Z,24,23,0,0,1
L4170:T2:I18915,4170,T2,2026-04-06T09:57:23.000Z,24,23,0,0,1
L4170:T2:I18914,4170,T2,2026-04-07T10:16:10.000Z,24,23,0,0,1
L4170:T2:I18916,4170,T2,2026-04-08T15:33:34.000Z,24,23,0,0,1
L4171:T0,4171,T0,2026-05-14T00:00:00.000Z,67,32,0,35,0
L4171:T1:I18923,4171,T1,2026-05-15T18:20:01.000Z,68,32,0,35,1
L4171:T2:I18922,4171,T2,2026-05-17T18:41:10.000Z,68,32,0,35,1
L4171:T2:I18921,4171,T2,2026-05-18T17:03:46.000Z,68,32,0,35,1
L4171:T2:I18918,4171,T2,2026-05-22T08:36:37.000Z,68,32,0,35,1
L4171:T2:I18920,4171,T2,2026-05-26T09:37:38.000Z,68,32,0,35,1
L4171:T2:I18919,4171,T2,2026-05-26T15:31:34.000Z,68,32,0,35,1
L4172:T0,4172,T0,2025-12-15T00:00:00.000Z,20,20,0,0,0
L4172:T1:I18924,4172,T1,2025-12-20T10:08:32.000Z,21,20,0,0,1
L4172:T2:I18928,4172,T2,2025-12-23T12:26:54.000Z,21,20,0,0,1
L4172:T2:I18926,4172,T2,2025-12-24T12:41:50.000Z,21,20,0,0,1
L4172:T2:I18925,4172,T2,2025-12-24T17:53:44.000Z,21,20,0,0,1
L4172:T2:I18929,4172,T2,2025-12-25T08:36:32.000Z,21,20,0,0,1
L4172:T2:I18927,4172,T2,2025-12-25T12:01:48.000Z,21,20,0,0,1
L4173:T0,4173,T0,2025-12-04T00:00:00.000Z,70,0,23,47,0
L4173:T1:I18931,4173,T1,2025-12-05T07:35:58.000Z,71,0,23,47,1
L4173:T2:I18930,4173,T2,2025-12-10T14:23:42.000Z,71,0,23,47,1
L4173:T2:I18932,4173,T2,2026-02-03T08:14:00.000Z,74,0,24,49,1
L4173:T2:I18934,4173,T2,2026-06-09T09:33:00.000Z,90,0,31,58,1
L4173:T2:I18933,4173,T2,2026-06-26T07:28:00.000Z,94,0,34,59,1
L4174:T0,4174,T0,2026-05-12T00:00:00.000Z,106,33,0,73,0
L4174:T1:I18935,4174,T1,2026-05-17T07:21:44.000Z,108,33,0,74,1
L4174:T2:I18937,4174,T2,2026-05-22T14:25:49.000Z,108,33,0,74,1
L4174:T2:I18936,4174,T2,2026-05-24T19:24:56.000Z,108,33,0,74,1
L4175:T0,4175,T0,2026-02-10T00:00:00.000Z,15,15,0,0,0
L4175:T1:I18939,4175,T1,2026-02-12T19:46:41.000Z,16,15,0,0,1
L4175:T2:I18940,4175,T2,2026-02-13T12:53:34.000Z,15,15,0,0,0
L4175:T2:I18942,4175,T2,2026-02-15T16:33:14.000Z,16,15,0,0,1
