prediction_key,lead_id,stage,score_time,n_candidates,n_corridor,n_municipality,n_state,n_observed_override
L4642:T2:I21004,4642,T2,2026-07-07T20:44:44.000Z,43,42,0,0,1
L4642:T2:I21001,4642,T2,2026-07-10T19:46:37.000Z,43,42,0,0,1
L4642:T2:I21003,4642,T2,2026-07-12T15:53:21.000Z,43,42,0,0,1
L4643:T0,4643,T0,2025-11-13T00:00:00.000Z,88,27,0,61,0
L4643:T1:I21007,4643,T1,2025-11-14T18:04:22.000Z,89,27,0,61,1
L4643:T2:I21005,4643,T2,2025-11-24T07:26:07.000Z,89,27,0,61,1
L4643:T2:I21008,4643,T2,2025-11-24T17:01:23.000Z,89,27,0,61,1
L4643:T2:I21006,4643,T2,2026-02-25T20:58:00.000Z,104,28,0,75,1
L4644:T0,4644,T0,2025-11-03T00:00:00.000Z,19,19,0,0,0
L4644:T1:I21010,4644,T1,2025-11-08T10:06:03.000Z,20,19,0,0,1
L4644:T2:I21009,4644,T2,2025-12-06T19:52:00.000Z,21,20,0,0,1
L4645:T0,4645,T0,2025-06-02T00:00:00.000Z,19,19,0,0,0
L4645:T1:I21011,4645,T1,2025-06-14T09:55:52.000Z,20,19,0,0,1
L4646:T0,4646,T0,2026-03-19T00:00:00.000Z,34,34,0,0,0
L4646:T1:I21012,4646,T1,2026-03-22T10:19:58.000Z,35,34,0,0,1
L4646:T2:I21013,4646,T2,2026-03-22T15:22:03.000Z,35,34,0,0,1
L4646:T2:I21014,4646,T2,2026-03-25T18:57:49.000Z,35,34,0,0,1
L4647:T0,4647,T0,2025-02-01T00:00:00.000Z,13,5,0,8,0
L4647:T1:I21020,4647,T1,2025-02-13T07:58:17.000Z,15,6,0,8,1
L4647:T2:I21021,4647,T2,2025-05-30T19:55:00.000Z,19,9,0,9,1
L4647:T2:I21019,4647,T2,2025-11-09T11:40:00.000Z,27,13,0,13,1
L4647:T2:I21015,4647,T2,2025-11-24T16:44:00.000Z,28,14,0,14,0
L4647:T2:I21016,4647,T2,2025-12-05T08:11:00.000Z,29,14,0,15,0
L4647:T2:I21018,4647,T2,2026-02-04T18:18:00.000Z,34,16,0,17,1
L4647:T2:I21017,4647,T2,2026-03-15T08:44:00.000Z,36,17,0,18,1
L4648:T0,4648,T0,2025-11-18T00:00:00.000Z,38,18,0,20,0
L4648:T1:I21022,4648,T1,2026-03-10T12:45:00.000Z,47,24,0,22,1
L4649:T0,4649,T0,2025-08-07T00:00:00.000Z,15,15,0,0,0
L4649:T1:I21026,4649,T1,2025-08-13T14:09:33.000Z,16,15,0,0,1
L4649:T2:I21024,4649,T2,2025-08-24T12:33:00.000Z,17,16,0,0,1
L4649:T2:I21025,4649,T2,2025-12-31T20:02:00.000Z,20,19,0,0,1
L4649:T2:I21027,4649,T2,2026-03-06T16:57:00.000Z,25,24,0,0,1
L4649:T2:I21023,4649,T2,2026-03-21T11:59:00.000Z,27,26,0,0,1
L4650:T0,4650,T0,2025-10-01T00:00:00.000Z,54,30,0,24,0
L4650:T1:I21028,4650,T1,2025-10-07T18:44:18.000Z,56,31,0,24,1
L4651:T0,4651,T0,2026-05-22T00:00:00.000Z,52,52,0,0,0
L4651:T1:I21031,4651,T1,2026-05-22T07:54:40.000Z,53,52,0,0,1
L4651:T2:I21032,4651,T2,2026-05-22T19:00:28.000Z,53,52,0,0,1
L4651:T2:I21033,4651,T2,2026-05-23T07:13:20.000Z,52,52,0,0,0
L4651:T2:I21030,4651,T2,2026-05-25T13:04:51.000Z,53,52,0,0,1
L4651:T2:I21029,4651,T2,2026-06-04T18:15:04.000Z,54,53,0,0,1
L4652:T0,4652,T0,2025-12-30T00:00:00.000Z,42,22,0,20,0
L4652:T1:I21039,4652,T1,2026-01-06T14:41:25.000Z,43,22,0,20,1
L4652:T2:I21037,4652,T2,2026-01-08T13:44:21.000Z,44,22,0,21,1
L4652:T2:I21035,4652,T2,2026-01-11T20:14:00.000Z,43,22,0,21,0
L4652:T2:I21034,4652,T2,2026-01-12T11:08:07.000Z,44,22,0,21,1
L4652:T2:I21040,4652,T2,2026-02-17T11:11:00.000Z,46,22,0,23,1
L4652:T2:I21036,4652,T2,2026-03-12T20:05:00.000Z,47,22,0,24,1
L4652:T2:I21038,4652,T2,2026-05-02T17:08:00.000Z,52,23,0,28,1
L4653:T0,4653,T0,2026-05-15T00:00:00.000Z,95,30,0,65,0
L4653:T1:I21041,4653,T1,2026-05-18T10:10:02.000Z,96,30,0,65,1
L4653:T2:I21043,4653,T2,2026-05-24T20:37:58.000Z,96,30,0,65,1
L4653:T2:I21044,4653,T2,2026-05-25T07:42:42.000Z,96,30,0,65,1
L4653:T2:I21042,4653,T2,2026-05-25T12:08:41.000Z,96,30,0,65,1
L4654:T0,4654,T0,2025-02-28T00:00:00.000Z,13,9,0,4,0
L4654:T1:I21045,4654,T1,2025-03-12T12:27:24.000Z,15,9,0,5,1
L4654:T2:I21046,4654,T2,2025-12-03T15:40:00.000Z,35,21,0,13,1
L4654:T2:I21047,4654,T2,2026-04-02T07:34:00.000Z,39,24,0,14,1
L4655:T0,4655,T0,2025-04-22T00:00:00.000Z,40,22,18,0,0
L4655:T1:I21050,4655,T1,2025-04-29T14:58:54.000Z,41,22,18,0,1
L4655:T2:I21052,4655,T2,2025-05-03T07:38:21.000Z,42,23,18,0,1
L4655:T2:I21054,4655,T2,2025-05-04T18:13:30.000Z,42,23,18,0,1
L4655:T2:I21048,4655,T2,2025-10-11T12:40:00.000Z,67,34,32,0,1
L4655:T2:I21049,4655,T2,2026-05-13T07:14:00.000Z,92,47,44,0,1
L4655:T2:I21055,4655,T2,2026-05-18T20:40:00.000Z,93,47,45,0,1
L4655:T2:I21053,4655,T2,2026-05-29T16:50:00.000Z,93,47,45,0,1
L4655:T2:I21051,4655,T2,2026-06-06T18:01:00.000Z,93,47,46,0,0
L4656:T0,4656,T0,2025-09-18T00:00:00.000Z,47,16,0,31,0
L4656:T1:I21059,4656,T1,2026-04-19T11:26:00.000Z,78,27,0,50,1
L4656:T2:I21058,4656,T2,2026-06-05T12:58:00.000Z,85,30,0,54,1
L4656:T2:I21056,4656,T2,2026-06-16T15:58:00.000Z,87,30,0,56,1
L4656:T2:I21057,4656,T2,2026-06-30T15:26:00.000Z,88,30,0,57,1
L4657:T0,4657,T0,2025-04-11T00:00:00.000Z,32,21,0,11,0
L4657:T1:I21062,4657,T1,2025-04-15T16:51:11.000Z,33,22,0,11,0
L4657:T2:I21061,4657,T2,2025-04-21T07:42:58.000Z,33,22,0,11,0
L4657:T2:I21060,4657,T2,2025-04-22T08:17:47.000Z,34,22,0,11,1
L4657:T2:I21064,4657,T2,2025-06-08T10:56:00.000Z,40,27,0,12,1
L4657:T2:I21063,4657,T2,2025-10-05T19:20:00.000Z,51,29,0,21,1
L4658:T0,4658,T0,2026-05-08T00:00:00.000Z,16,16,0,0,0
L4658:T1:I21065,4658,T1,2026-05-14T09:34:35.000Z,18,17,0,0,1
L4659:T0,4659,T0,2025-12-26T00:00:00.000Z,86,27,0,59,0
L4659:T1:I21066,4659,T1,2025-12-27T07:59:17.000Z,86,27,0,59,0
L4659:T2:I21069,4659,T2,2025-12-28T12:33:24.000Z,87,27,0,59,1
L4659:T2:I21071,4659,T2,2025-12-28T17:18:16.000Z,87,27,0,59,1
L4659:T2:I21073,4659,T2,2025-12-30T19:23:05.000Z,87,27,0,59,1
L4659:T2:I21067,4659,T2,2026-01-03T07:13:54.000Z,87,27,0,59,1
L4659:T2:I21072,4659,T2,2026-01-03T10:05:15.000Z,87,27,0,59,1
L4659:T2:I21068,4659,T2,2026-01-04T20:02:46.000Z,87,27,0,59,1
L4659:T2:I21070,4659,T2,2026-02-26T18:02:00.000Z,96,32,0,64,0
L4660:T0,4660,T0,2025-11-14T00:00:00.000Z,24,24,0,0,0
L4660:T1:I21075,4660,T1,2025-11-18T07:24:22.000Z,25,24,0,0,1
L4660:T2:I21076,4660,T2,2025-11-18T11:53:32.000Z,25,24,0,0,1
L4660:T2:I21074,4660,T2,2025-11-19T10:50:15.000Z,25,24,0,0,1
L4660:T2:I21077,4660,T2,2025-11-27T14:16:09.000Z,26,25,0,0,1
L4660:T2:I21078,4660,T2,2026-06-29T08:40:00.000Z,33,32,0,0,1
L4661:T0,4661,T0,2026-05-02T00:00:00.000Z,67,33,0,34,0
L4661:T1:I21079,4661,T1,2026-05-06T16:03:29.000Z,68,33,0,34,1
L4661:T2:I21080,4661,T2,2026-05-13T14:42:16.000Z,69,33,0,35,1
L4662:T0,4662,T0,2025-06-27T00:00:00.000Z,7,7,0,0,0
L4662:T1:I21085,4662,T1,2025-06-29T18:17:56.000Z,8,7,0,0,1
L4662:T2:I21087,4662,T2,2025-07-05T13:06:44.000Z,8,7,0,0,1
L4662:T2:I21083,4662,T2,2025-07-07T17:32:44.000Z,8,7,0,0,1
L4662:T2:I21088,4662,T2,2025-07-07T18:50:04.000Z,8,7,0,0,1
L4662:T2:I21086,4662,T2,2025-07-08T13:14:03.000Z,8,7,0,0,1
L4662:T2:I21082,4662,T2,2025-08-10T19:49:00.000Z,8,7,0,0,1
L4662:T2:I21084,4662,T2,2025-09-15T14:06:00.000Z,8,7,0,0,1
L4662:T2:I21081,4662,T2,2026-03-23T07:37:00.000Z,10,9,0,0,1
L4663:T0,4663,T0,2025-10-21T00:00:00.000Z,48,22,26,0,0
L4663:T1:I21093,4663,T1,2025-10-22T12:41:25.000Z,49,22,26,0,1
L4663:T2:I21094,4663,T2,2025-10-23T19:32:02.000Z,49,22,26,0,1
L4663:T2:I21091,4663,T2,2025-11-01T17:43:42.000Z,49,22,26,0,1
L4663:T2:I21089,4663,T2,2025-11-02T09:01:57.000Z,49,22,26,0,1
L4663:T2:I21092,4663,T2,2026-02-28T07:16:00.000Z,59,27,31,0,1
L4663:T2:I21090,4663,T2,2026-05-13T07:55:00.000Z,65,31,33,0,1
L4664:T0,4664,T0,2025-11-22T00:00:00.000Z,27,0,27,0,0
L4664:T1:I21095,4664,T1,2025-11-23T09:05:48.000Z,28,0,27,0,1
L4664:T2:I21101,4664,T2,2025-11-28T18:50:39.000Z,28,0,27,0,1
L4664:T2:I21096,4664,T2,2025-11-30T19:19:51.000Z,28,0,27,0,1
L4664:T2:I21099,4664,T2,2025-12-03T07:33:04.000Z,28,0,27,0,1
L4664:T2:I21100,4664,T2,2026-01-20T10:32:00.000Z,28,0,27,0,1
L4664:T2:I21097,4664,T2,2026-01-20T18:09:00.000Z,28,0,27,0,1
L4664:T2:I21102,4664,T2,2026-03-10T09:54:00.000Z,30,0,30,0,0
L4664:T2:I21098,4664,T2,2026-05-03T17:30:00.000Z,33,0,32,0,1
L4665:T0,4665,T0,2025-11-18T00:00:00.000Z,35,17,0,18,0
L4665:T1:I21103,4665,T1,2025-11-23T10:09:48.000Z,36,17,0,18,1
L4665:T2:I21104,4665,T2,2025-12-01T13:18:42.000Z,38,18,0,19,1
L4666:T0,4666,T0,2025-10-02T00:00:00.000Z,45,20,25,0,0
L4666:T1:I21106,4666,T1,2025-10-03T17:00:55.000Z,46,20,25,0,1
L4666:T2:I21105,4666,T2,2025-10-04T15:31:55.000Z,46,20,25,0,1
L4666:T2:I21107,4666,T2,2025-10-10T13:06:07.000Z,46,20,25,0,1
L4666:T2:I21108,4666,T2,2026-03-05T09:18:00.000Z,60,28,31,0,1
L4667:T0,4667,T0,2025-11-26T00:00:00.000Z,42,20,0,22,0
L4667:T1:I21111,4667,T1,2025-11-26T14:09:23.000Z,42,20,0,22,0
L4667:T2:I21113,4667,T2,2025-11-29T19:49:16.000Z,43,20,0,22,1
L4667:T2:I21115,4667,T2,2025-12-02T09:51:40.000Z,43,20,0,23,0
L4667:T2:I21109,4667,T2,2025-12-02T19:29:15.000Z,44,20,0,23,1
L4667:T2:I21112,4667,T2,2026-02-25T07:09:00.000Z,50,22,0,27,1
L4667:T2:I21110,4667,T2,2026-05-18T09:14:00.000Z,59,24,0,34,1
L4667:T2:I21114,4667,T2,2026-06-08T10:33:00.000Z,59,24,0,34,1
L4668:T0,4668,T0,2026-04-27T00:00:00.000Z,62,30,32,0,0
L4668:T1:I21120,4668,T1,2026-04-28T07:04:11.000Z,63,30,32,0,1
L4668:T2:I21116,4668,T2,2026-04-29T16:17:33.000Z,63,30,32,0,1
L4668:T2:I21121,4668,T2,2026-05-03T18:26:18.000Z,63,30,32,0,1
L4668:T2:I21118,4668,T2,2026-05-07T08:19:56.000Z,64,30,33,0,1
L4668:T2:I21119,4668,T2,2026-05-07T16:38:51.000Z,64,30,33,0,1
L4668:T2:I21117,4668,T2,2026-05-07T19:43:37.000Z,64,30,33,0,1
L4669:T0,4669,T0,2025-12-24T00:00:00.000Z,64,23,0,41,0
L4669:T1:I21124,4669,T1,2025-12-24T11:53:41.000Z,65,23,0,41,1
L4669:T2:I21128,4669,T2,2025-12-25T09:33:35.000Z,65,23,0,41,1
L4669:T2:I21126,4669,T2,2025-12-26T13:05:55.000Z,65,23,0,41,1
L4669:T2:I21123,4669,T2,2026-01-04T07:17:29.000Z,66,23,0,42,1
L4669:T2:I21125,4669,T2,2026-01-05T10:02:59.000Z,66,23,0,42,1
L4669:T2:I21127,4669,T2,2026-01-05T11:56:49.000Z,66,23,0,42,1
L4669:T2:I21122,4669,T2,2026-01-05T13:40:27.000Z,66,23,0,42,1
L4670:T0,4670,T0,2026-05-14T00:00:00.000Z,32,32,0,0,0
L4670:T1:I21129,4670,T1,2026-05-17T19:26:35.000Z,33,32,0,0,1
L4670:T2:I21130,4670,T2,2026-06-15T14:41:00.000Z,33,32,0,0,1
L4671:T0,4671,T0,2026-05-11T00:00:00.000Z,58,32,0,26,0
L4671:T1:I21131,4671,T1,2026-05-19T11:45:47.000Z,61,34,0,26,1
L4671:T2:I21132,4671,T2,2026-05-24T08:02:03.000Z,62,34,0,27,1
L4672:T0,4672,T0,2025-12-17T00:00:00.000Z,34,34,0,0,0
L4672:T1:I21136,4672,T1,2025-12-24T09:25:39.000Z,34,34,0,0,0
L4672:T2:I21133,4672,T2,2025-12-29T12:00:04.000Z,35,34,0,0,1
L4672:T2:I21134,4672,T2,2026-02-16T09:42:00.000Z,39,38,0,0,1
L4672:T2:I21135,4672,T2,2026-04-17T17:01:00.000Z,43,42,0,0,1
L4673:T0,4673,T0,2025-12-20T00:00:00.000Z,28,15,0,13,0
L4673:T1:I21140,4673,T1,2025-12-21T07:06:00.000Z,29,15,0,13,1
L4673:T2:I21143,4673,T2,2025-12-24T10:16:52.000Z,29,15,0,13,1
L4673:T2:I21141,4673,T2,2025-12-24T13:58:33.000Z,29,15,0,13,1
L4673:T2:I21139,4673,T2,2025-12-27T14:03:07.000Z,29,15,0,13,1
L4673:T2:I21142,4673,T2,2025-12-29T08:58:00.000Z,28,15,0,13,0
L4673:T2:I21137,4673,T2,2025-12-31T09:47:00.000Z,29,15,0,13,1
L4673:T2:I21138,4673,T2,2026-01-06T08:55:00.000Z,29,15,0,13,1
L4673:T2:I21144,4673,T2,2026-01-21T07:57:00.000Z,30,16,0,13,1
L4674:T0,4674,T0,2025-12-07T00:00:00.000Z,33,33,0,0,0
L4674:T1:I21147,4674,T1,2025-12-09T16:08:32.000Z,35,34,0,0,1
L4674:T2:I21146,4674,T2,2025-12-10T18:53:37.000Z,35,34,0,0,1
L4674:T2:I21145,4674,T2,2025-12-13T08:30:56.000Z,35,34,0,0,1
L4675:T0,4675,T0,2025-03-10T00:00:00.000Z,38,13,0,25,0
L4675:T1:I21149,4675,T1,2026-02-03T18:06:00.000Z,78,25,0,52,1
L4675:T2:I21148,4675,T2,2026-03-15T14:06:00.000Z,85,28,0,56,1
L4675:T2:I21150,4675,T2,2026-03-21T08:21:00.000Z,85,28,0,56,1
L4676:T0,4676,T0,2025-11-20T00:00:00.000Z,17,17,0,0,0
L4676:T1:I21151,4676,T1,2025-11-28T20:49:05.000Z,18,17,0,0,1
L4677:T0,4677,T0,2026-05-18T00:00:00.000Z,34,34,0,0,0
L4677:T1:I21155,4677,T1,2026-05-18T09:45:14.000Z,35,34,0,0,1
L4677:T2:I21158,4677,T2,2026-05-19T14:22:07.000Z,35,34,0,0,1
L4677:T2:I21157,4677,T2,2026-05-20T20:26:49.000Z,35,34,0,0,1
L4677:T2:I21153,4677,T2,2026-05-23T16:05:19.000Z,35,34,0,0,1
L4677:T2:I21152,4677,T2,2026-05-25T07:50:36.000Z,35,34,0,0,1
L4677:T2:I21156,4677,T2,2026-05-26T11:04:12.000Z,35,34,0,0,1
L4677:T2:I21154,4677,T2,2026-05-30T18:17:40.000Z,35,34,0,0,1
L4678:T0,4678,T0,2026-01-24T00:00:00.000Z,47,0,20,27,0
L4678:T1:I21164,4678,T1,2026-01-26T10:49:52.000Z,48,0,20,27,1
L4678:T2:I21163,4678,T2,2026-01-29T17:21:21.000Z,49,0,21,27,1
L4678:T2:I21159,4678,T2,2026-01-31T20:11:17.000Z,49,0,21,27,1
L4678:T2:I21165,4678,T2,2026-02-04T08:47:26.000Z,50,0,21,28,1
L4678:T2:I21161,4678,T2,2026-02-06T13:57:16.000Z,50,0,21,28,1
L4678:T2:I21166,4678,T2,2026-02-06T14:20:24.000Z,50,0,21,28,1
L4678:T2:I21162,4678,T2,2026-04-20T08:50:00.000Z,55,0,26,28,1
L4678:T2:I21160,4678,T2,2026-05-19T09:45:00.000Z,57,0,27,29,1
L4679:T0,4679,T0,2025-08-12T00:00:00.000Z,53,16,0,37,0
L4679:T1:I21171,4679,T1,2025-08-16T07:53:20.000Z,54,16,0,37,1
L4679:T2:I21170,4679,T2,2025-08-18T17:59:31.000Z,54,16,0,37,1
L4679:T2:I21169,4679,T2,2025-08-22T18:36:34.000Z,54,16,0,38,0
L4679:T2:I21173,4679,T2,2025-08-25T10:14:50.000Z,54,16,0,38,0
L4679:T2:I21167,4679,T2,2026-03-16T09:10:00.000Z,85,28,0,56,1
L4679:T2:I21172,4679,T2,2026-03-17T18:22:00.000Z,85,28,0,56,1
L4679:T2:I21168,4679,T2,2026-06-03T15:07:00.000Z,99,31,0,67,1
L4680:T0,4680,T0,2025-07-04T00:00:00.000Z,25,25,0,0,0
L4680:T1:I21177,4680,T1,2025-07-12T07:08:32.000Z,26,25,0,0,1
L4680:T2:I21176,4680,T2,2025-07-13T15:20:37.000Z,26,25,0,0,1
L4680:T2:I21174,4680,T2,2025-07-14T10:16:29.000Z,26,25,0,0,1
L4680:T2:I21175,4680,T2,2026-05-18T19:39:00.000Z,44,43,0,0,1
L4681:T0,4681,T0,2025-01-05T00:00:00.000Z,14,7,0,7,0
L4681:T1:I21183,4681,T1,2025-01-12T07:03:01.000Z,16,8,0,7,1
L4681:T2:I21180,4681,T2,2025-01-15T16:31:24.000Z,16,8,0,7,1
L4681:T2:I21182,4681,T2,2025-01-17T09:19:36.000Z,16,8,0,7,1
L4681:T2:I21181,4681,T2,2025-05-19T14:33:00.000Z,26,14,0,11,1
L4681:T2:I21184,4681,T2,2025-05-25T19:05:00.000Z,26,14,0,11,1
L4681:T2:I21185,4681,T2,2025-05-28T16:02:00.000Z,26,14,0,11,1
L4681:T2:I21179,4681,T2,2025-08-25T19:10:00.000Z,38,23,0,14,1
L4681:T2:I21178,4681,T2,2026-05-20T13:51:00.000Z,56,32,0,23,1
L4682:T0,4682,T0,2025-11-22T00:00:00.000Z,40,21,0,19,0
L4682:T1:I21187,4682,T1,2025-11-24T11:48:11.000Z,42,21,0,20,1
L4682:T2:I21188,4682,T2,2025-12-26T19:51:00.000Z,46,24,0,21,1
L4682:T2:I21186,4682,T2,2026-01-17T14:57:00.000Z,47,24,0,22,1
L4683:T0,4683,T0,2025-11-25T00:00:00.000Z,66,25,0,41,0
L4683:T1:I21190,4683,T1,2025-11-26T12:05:31.000Z,67,25,0,41,1
L4683:T2:I21193,4683,T2,2025-11-27T18:30:02.000Z,68,26,0,41,1
L4683:T2:I21191,4683,T2,2025-11-30T09:53:53.000Z,69,26,0,42,1
L4683:T2:I21189,4683,T2,2025-12-04T17:32:07.000Z,69,26,0,42,1
L4683:T2:I21192,4683,T2,2025-12-06T10:58:32.000Z,70,26,0,43,1
L4683:T2:I21194,4683,T2,2025-12-11T10:22:00.000Z,70,26,0,43,1
L4684:T0,4684,T0,2025-11-28T00:00:00.000Z,37,19,0,18,0
L4684:T1:I21198,4684,T1,2025-11-29T16:27:44.000Z,37,19,0,18,0
L4684:T2:I21195,4684,T2,2025-12-03T12:26:00.000Z,38,19,0,18,1
L4684:T2:I21197,4684,T2,2025-12-05T17:48:06.000Z,38,19,0,18,1
L4684:T2:I21196,4684,T2,2026-02-01T20:36:00.000Z,48,27,0,20,1
L4685:T0,4685,T0,2026-04-24T00:00:00.000Z,31,31,0,0,0
L4685:T1:I21199,4685,T1,2026-04-24T16:45:54.000Z,32,31,0,0,1
L4685:T2:I21200,4685,T2,2026-05-04T09:50:51.000Z,33,32,0,0,1
L4686:T0,4686,T0,2025-10-09T00:00:00.000Z,40,25,0,15,0
L4686:T1:I21202,4686,T1,2025-10-09T20:38:58.000Z,41,25,0,15,1
L4686:T2:I21205,4686,T2,2025-10-19T14:30:33.000Z,41,25,0,15,1
L4686:T2:I21203,4686,T2,2025-10-21T10:25:06.000Z,41,25,0,15,1
L4686:T2:I21204,4686,T2,2025-10-21T15:49:36.000Z,41,25,0,15,1
L4686:T2:I21201,4686,T2,2025-10-22T16:42:00.000Z,41,25,0,15,1
L4686:T2:I21206,4686,T2,2026-04-12T07:39:00.000Z,53,30,0,22,1
L4687:T0,4687,T0,2025-12-17T00:00:00.000Z,46,24,22,0,0
L4687:T1:I21208,4687,T1,2025-12-25T10:20:46.000Z,48,24,23,0,1
L4687:T2:I21207,4687,T2,2025-12-29T12:56:34.000Z,49,24,24,0,1
L4688:T0,4688,T0,2025-10-16T00:00:00.000Z,53,29,0,24,0
L4688:T1:I21209,4688,T1,2025-10-23T12:37:21.000Z,55,30,0,24,1
L4689:T0,4689,T0,2025-01-13T00:00:00.000Z,24,12,0,12,0
L4689:T1:I21213,4689,T1,2025-01-21T15:25:40.000Z,26,12,0,13,1
L4689:T2:I21216,4689,T2,2025-03-03T07:58:00.000Z,30,13,0,16,1
L4689:T2:I21215,4689,T2,2025-03-19T16:00:00.000Z,30,13,0,16,1
L4689:T2:I21212,4689,T2,2025-08-15T07:37:00.000Z,54,31,0,22,1
L4689:T2:I21214,4689,T2,2025-10-12T17:16:00.000Z,63,35,0,27,1
L4689:T2:I21211,4689,T2,2026-01-04T15:40:00.000Z,70,41,0,28,1
L4689:T2:I21217,4689,T2,2026-02-02T16:54:00.000Z,72,42,0,29,1
L4689:T2:I21210,4689,T2,2026-06-19T10:37:00.000Z,93,52,0,40,1
L4690:T0,4690,T0,2026-01-12T00:00:00.000Z,17,17,0,0,0
L4690:T1:I21218,4690,T1,2026-03-07T09:07:00.000Z,18,17,0,0,1
L4691:T0,4691,T0,2025-10-15T00:00:00.000Z,18,18,0,0,0
L4691:T1:I21219,4691,T1,2025-10-20T09:56:17.000Z,19,18,0,0,1
L4691:T2:I21222,4691,T2,2025-10-25T10:44:18.000Z,20,19,0,0,1
L4691:T2:I21220,4691,T2,2025-12-31T10:41:00.000Z,20,19,0,0,1
L4691:T2:I21221,4691,T2,2026-03-04T09:34:00.000Z,24,23,0,0,1
L4692:T0,4692,T0,2025-12-26T00:00:00.000Z,13,0,13,0,0
L4692:T1:I21223,4692,T1,2025-12-26T17:04:19.000Z,14,0,13,0,1
L4692:T2:I21227,4692,T2,2025-12-29T07:03:17.000Z,14,0,13,0,1
L4692:T2:I21230,4692,T2,2025-12-30T20:47:35.000Z,14,0,13,0,1
L4692:T2:I21224,4692,T2,2025-12-31T07:24:37.000Z,14,0,13,0,1
L4692:T2:I21228,4692,T2,2026-01-04T15:50:31.000Z,14,0,13,0,1
L4692:T2:I21229,4692,T2,2026-01-06T14:26:08.000Z,14,0,13,0,1
L4692:T2:I21226,4692,T2,2026-01-07T09:43:16.000Z,14,0,13,0,1
L4692:T2:I21225,4692,T2,2026-01-29T15:31:00.000Z,16,0,15,0,1
L4693:T0,4693,T0,2026-02-22T00:00:00.000Z,57,29,0,28,0
L4693:T1:I21231,4693,T1,2026-05-31T13:17:00.000Z,64,33,0,30,1
L4694:T0,4694,T0,2025-03-03T00:00:00.000Z,34,14,0,20,0
L4694:T1:I21233,4694,T1,2025-03-08T10:01:18.000Z,35,14,0,20,1
L4694:T2:I21235,4694,T2,2025-05-09T07:10:00.000Z,45,20,0,24,1
L4694:T2:I21236,4694,T2,2025-06-30T09:30:00.000Z,54,22,0,31,1
L4694:T2:I21232,4694,T2,2026-04-13T17:04:00.000Z,104,38,0,65,1
L4694:T2:I21234,4694,T2,2026-06-06T12:53:00.000Z,108,39,0,68,1
L4695:T0,4695,T0,2025-08-26T00:00:00.000Z,35,20,0,15,0
L4695:T1:I21237,4695,T1,2025-08-26T12:49:17.000Z,36,20,0,15,1
L4695:T2:I21240,4695,T2,2025-08-30T11:00:09.000Z,36,20,0,15,1
L4695:T2:I21241,4695,T2,2025-08-30T11:53:14.000Z,36,20,0,15,1
L4695:T2:I21242,4695,T2,2025-09-01T13:52:39.000Z,36,20,0,15,1
L4695:T2:I21239,4695,T2,2026-04-21T20:16:00.000Z,56,29,0,26,1
L4695:T2:I21238,4695,T2,2026-05-06T18:10:00.000Z,57,29,0,27,1
L4696:T0,4696,T0,2025-09-16T00:00:00.000Z,20,20,0,0,0
L4696:T1:I21244,4696,T1,2025-09-24T17:28:35.000Z,21,20,0,0,1
L4696:T2:I21245,4696,T2,2025-09-29T20:53:20.000Z,21,20,0,0,1
L4696:T2:I21243,4696,T2,2025-10-08T07:54:00.000Z,21,20,0,0,1
L4696:T2:I21247,4696,T2,2025-12-10T16:49:00.000Z,24,23,0,0,1
L4696:T2:I21246,4696,T2,2026-05-22T09:11:00.000Z,32,31,0,0,1
L4697:T0,4697,T0,2025-05-05T00:00:00.000Z,13,13,0,0,0
L4697:T1:I21250,4697,T1,2025-05-05T20:00:06.000Z,14,13,0,0,1
L4697:T2:I21253,4697,T2,2025-05-09T10:56:20.000Z,14,13,0,0,1
L4697:T2:I21248,4697,T2,2025-05-12T10:37:32.000Z,15,14,0,0,1
L4697:T2:I21251,4697,T2,2025-05-16T09:07:39.000Z,15,14,0,0,1
L4697:T2:I21249,4697,T2,2025-07-09T17:52:00.000Z,18,18,0,0,0
L4697:T2:I21252,4697,T2,2025-08-15T19:58:00.000Z,24,23,0,0,1
L4698:T0,4698,T0,2025-05-19T00:00:00.000Z,27,27,0,0,0
L4698:T1:I21255,4698,T1,2025-05-27T09:57:41.000Z,27,27,0,0,0
L4698:T2:I21254,4698,T2,2025-05-29T15:41:14.000Z,28,27,0,0,1
L4699:T0,4699,T0,2026-06-04T00:00:00.000Z,29,29,0,0,0
L4699:T1:I21257,4699,T1,2026-06-04T17:38:25.000Z,30,29,0,0,1
L4699:T2:I21258,4699,T2,2026-06-06T08:20:47.000Z,30,29,0,0,1
L4699:T2:I21256,4699,T2,2026-06-11T16:49:15.000Z,29,29,0,0,0
L4700:T0,4700,T0,2025-07-14T00:00:00.000Z,39,12,0,27,0
L4700:T1:I21264,4700,T1,2025-07-16T13:18:37.000Z,39,12,0,27,0
L4700:T2:I21263,4700,T2,2025-07-23T20:46:02.000Z,41,13,0,27,1
L4700:T2:I21259,4700,T2,2025-07-27T15:22:29.000Z,42,14,0,27,1
L4700:T2:I21261,4700,T2,2025-09-23T12:45:00.000Z,48,16,0,31,1
L4700:T2:I21260,4700,T2,2025-11-04T12:31:00.000Z,53,20,0,33,0
L4700:T2:I21262,4700,T2,2026-03-05T12:31:00.000Z,73,26,0,46,1
L4701:T0,4701,T0,2025-01-31T00:00:00.000Z,12,12,0,0,0
