prediction_key,lead_id,stage,score_time,n_candidates,n_corridor,n_municipality,n_state,n_observed_override
L2312:T2:I10464,2312,T2,2025-11-11T09:54:55.000Z,27,26,0,0,1
L2312:T2:I10461,2312,T2,2025-11-13T11:01:46.000Z,26,26,0,0,0
L2312:T2:I10460,2312,T2,2025-11-17T12:35:57.000Z,27,26,0,0,1
L2312:T2:I10462,2312,T2,2026-03-10T16:03:00.000Z,39,38,0,0,1
L2313:T0,2313,T0,2025-01-18T00:00:00.000Z,16,6,0,10,0
L2313:T1:I10466,2313,T1,2025-01-23T08:22:14.000Z,17,6,0,10,1
L2313:T2:I10465,2313,T2,2025-02-07T09:22:00.000Z,17,6,0,10,1
L2313:T2:I10467,2313,T2,2025-06-05T08:01:00.000Z,32,10,0,21,1
L2313:T2:I10468,2313,T2,2026-01-22T09:35:00.000Z,68,18,0,49,1
L2314:T0,2314,T0,2026-06-16T00:00:00.000Z,28,16,12,0,0
L2314:T1:I10469,2314,T1,2026-06-16T18:50:29.000Z,29,16,12,0,1
L2314:T2:I10472,2314,T2,2026-06-17T07:25:30.000Z,29,16,12,0,1
L2314:T2:I10471,2314,T2,2026-06-24T16:41:15.000Z,30,16,13,0,1
L2314:T2:I10473,2314,T2,2026-06-26T15:55:17.000Z,30,16,13,0,1
L2314:T2:I10470,2314,T2,2026-06-28T14:10:42.000Z,30,16,13,0,1
L2314:T2:I10474,2314,T2,2026-06-29T17:52:22.000Z,30,16,13,0,1
L2315:T0,2315,T0,2026-03-29T00:00:00.000Z,60,32,28,0,0
L2315:T1:I10475,2315,T1,2026-03-31T11:14:54.000Z,61,32,28,0,1
L2315:T2:I10476,2315,T2,2026-04-04T10:00:59.000Z,61,32,28,0,1
L2316:T0,2316,T0,2025-02-01T00:00:00.000Z,6,6,0,0,0
L2316:T1:I10482,2316,T1,2025-02-04T09:57:38.000Z,7,6,0,0,1
L2316:T2:I10479,2316,T2,2025-02-04T17:45:36.000Z,7,6,0,0,1
L2316:T2:I10484,2316,T2,2025-02-05T13:54:02.000Z,7,6,0,0,1
L2316:T2:I10481,2316,T2,2025-02-08T20:06:53.000Z,7,6,0,0,1
L2316:T2:I10480,2316,T2,2025-02-14T07:22:45.000Z,7,6,0,0,1
L2316:T2:I10483,2316,T2,2025-08-03T15:43:00.000Z,9,8,0,0,1
L2316:T2:I10478,2316,T2,2026-02-02T12:56:00.000Z,12,11,0,0,1
L2316:T2:I10477,2316,T2,2026-03-01T17:10:00.000Z,12,11,0,0,1
L2317:T0,2317,T0,2026-02-18T00:00:00.000Z,60,32,0,28,0
L2317:T1:I10486,2317,T1,2026-02-19T19:38:29.000Z,60,32,0,28,0
L2317:T2:I10488,2317,T2,2026-02-20T10:14:13.000Z,61,32,0,28,1
L2317:T2:I10487,2317,T2,2026-04-22T08:59:00.000Z,69,36,0,32,1
L2317:T2:I10485,2317,T2,2026-05-15T17:12:00.000Z,73,37,0,35,1
L2318:T0,2318,T0,2025-03-31T00:00:00.000Z,22,9,0,13,0
L2318:T1:I10492,2318,T1,2025-06-18T07:58:00.000Z,35,13,0,21,1
L2318:T2:I10490,2318,T2,2025-07-07T19:31:00.000Z,39,16,0,22,1
L2318:T2:I10494,2318,T2,2025-08-15T08:14:00.000Z,43,18,0,24,1
L2318:T2:I10495,2318,T2,2025-08-24T19:24:00.000Z,44,18,0,25,1
L2318:T2:I10491,2318,T2,2025-11-03T09:59:00.000Z,57,24,0,33,0
L2318:T2:I10489,2318,T2,2025-12-17T07:29:00.000Z,64,25,0,38,1
L2318:T2:I10493,2318,T2,2026-02-25T16:30:00.000Z,72,27,0,44,1
L2319:T0,2319,T0,2025-09-28T00:00:00.000Z,27,27,0,0,0
L2319:T1:I10496,2319,T1,2025-10-11T08:51:26.000Z,29,28,0,0,1
L2319:T2:I10497,2319,T2,2026-04-20T08:40:00.000Z,35,34,0,0,1
L2320:T0,2320,T0,2025-09-15T00:00:00.000Z,20,9,0,11,0
L2320:T1:I10498,2320,T1,2025-09-17T14:09:27.000Z,20,9,0,11,0
L2320:T2:I10502,2320,T2,2025-09-20T12:33:33.000Z,20,9,0,11,0
L2320:T2:I10501,2320,T2,2025-09-22T14:55:45.000Z,20,9,0,11,0
L2320:T2:I10503,2320,T2,2025-09-23T15:44:15.000Z,21,9,0,11,1
L2320:T2:I10500,2320,T2,2025-09-24T10:13:25.000Z,22,9,0,12,1
L2320:T2:I10499,2320,T2,2026-03-15T09:58:00.000Z,31,17,0,13,1
L2321:T0,2321,T0,2025-04-04T00:00:00.000Z,32,17,0,15,0
L2321:T1:I10508,2321,T1,2025-04-06T14:15:33.000Z,33,17,0,15,1
L2321:T2:I10510,2321,T2,2025-04-09T10:42:29.000Z,33,17,0,15,1
L2321:T2:I10509,2321,T2,2025-04-13T09:38:16.000Z,34,17,0,16,1
L2321:T2:I10506,2321,T2,2025-04-26T09:11:00.000Z,36,17,0,18,1
L2321:T2:I10504,2321,T2,2025-07-10T16:59:00.000Z,46,20,0,25,1
L2321:T2:I10505,2321,T2,2025-08-02T15:49:00.000Z,52,22,0,30,0
L2321:T2:I10507,2321,T2,2025-08-25T11:55:00.000Z,57,23,0,33,1
L2321:T2:I10511,2321,T2,2025-08-31T09:32:00.000Z,58,24,0,33,1
L2322:T0,2322,T0,2025-09-26T00:00:00.000Z,58,17,0,41,0
L2322:T1:I10515,2322,T1,2025-09-28T13:30:12.000Z,58,17,0,41,0
L2322:T2:I10516,2322,T2,2025-10-04T18:26:02.000Z,60,18,0,41,1
L2322:T2:I10512,2322,T2,2025-10-08T08:27:47.000Z,60,18,0,41,1
L2322:T2:I10517,2322,T2,2025-10-09T10:06:03.000Z,60,18,0,41,1
L2322:T2:I10513,2322,T2,2025-10-09T20:11:23.000Z,59,18,0,41,0
L2322:T2:I10514,2322,T2,2026-03-23T09:05:00.000Z,86,28,0,57,1
L2323:T0,2323,T0,2025-10-17T00:00:00.000Z,13,13,0,0,0
L2323:T1:I10518,2323,T1,2025-10-20T13:01:33.000Z,14,13,0,0,1
L2324:T0,2324,T0,2025-07-01T00:00:00.000Z,29,13,0,16,0
L2324:T1:I10519,2324,T1,2026-04-25T10:38:00.000Z,59,25,0,33,1
L2324:T2:I10520,2324,T2,2026-06-30T09:02:00.000Z,65,27,0,37,1
L2325:T0,2325,T0,2025-12-10T00:00:00.000Z,40,23,0,17,0
L2325:T1:I10522,2325,T1,2025-12-12T20:14:50.000Z,41,23,0,17,1
L2325:T2:I10521,2325,T2,2026-04-30T14:37:00.000Z,50,28,0,21,1
L2326:T0,2326,T0,2025-04-21T00:00:00.000Z,24,24,0,0,0
L2326:T1:I10524,2326,T1,2025-04-21T11:47:11.000Z,25,24,0,0,1
L2326:T2:I10523,2326,T2,2025-04-22T17:56:36.000Z,24,24,0,0,0
L2326:T2:I10527,2326,T2,2025-04-25T12:21:17.000Z,26,25,0,0,1
L2326:T2:I10530,2326,T2,2025-04-29T18:30:23.000Z,27,26,0,0,1
L2326:T2:I10529,2326,T2,2025-07-08T16:08:00.000Z,32,31,0,0,1
L2326:T2:I10528,2326,T2,2025-10-12T09:21:00.000Z,36,35,0,0,1
L2326:T2:I10526,2326,T2,2026-04-08T20:03:00.000Z,45,44,0,0,1
L2326:T2:I10525,2326,T2,2026-06-28T19:06:00.000Z,50,49,0,0,1
L2327:T0,2327,T0,2026-05-13T00:00:00.000Z,130,44,0,86,0
L2327:T1:I10532,2327,T1,2026-05-17T15:59:50.000Z,131,44,0,86,1
L2327:T2:I10531,2327,T2,2026-05-19T19:11:03.000Z,131,44,0,87,0
L2327:T2:I10533,2327,T2,2026-05-22T11:37:00.000Z,132,44,0,87,1
L2328:T0,2328,T0,2026-04-15T00:00:00.000Z,93,52,0,41,0
L2328:T1:I10538,2328,T1,2026-04-16T08:06:01.000Z,95,52,0,42,1
L2328:T2:I10536,2328,T2,2026-04-17T15:26:30.000Z,95,52,0,42,1
L2328:T2:I10534,2328,T2,2026-04-22T17:33:32.000Z,95,52,0,42,1
L2328:T2:I10535,2328,T2,2026-04-27T09:28:11.000Z,96,53,0,42,1
L2328:T2:I10537,2328,T2,2026-04-27T15:23:57.000Z,96,53,0,42,1
L2328:T2:I10539,2328,T2,2026-04-27T18:08:39.000Z,95,53,0,42,0
L2328:T2:I10540,2328,T2,2026-04-28T11:47:48.000Z,96,53,0,42,1
L2329:T0,2329,T0,2025-05-09T00:00:00.000Z,6,0,6,0,0
L2329:T1:I10543,2329,T1,2025-05-15T12:31:43.000Z,7,0,6,0,1
L2329:T2:I10544,2329,T2,2025-05-16T10:44:00.000Z,7,0,6,0,1
L2329:T2:I10542,2329,T2,2025-05-18T16:42:20.000Z,7,0,6,0,1
L2329:T2:I10541,2329,T2,2025-09-06T18:32:00.000Z,9,0,8,0,1
L2330:T0,2330,T0,2025-08-28T00:00:00.000Z,39,23,0,16,0
L2330:T1:I10547,2330,T1,2025-08-28T19:42:46.000Z,40,23,0,16,1
L2330:T2:I10546,2330,T2,2025-08-31T19:24:40.000Z,40,23,0,16,1
L2330:T2:I10545,2330,T2,2025-09-04T15:42:18.000Z,39,23,0,16,0
L2330:T2:I10548,2330,T2,2025-10-18T12:45:00.000Z,44,24,0,19,1
L2331:T0,2331,T0,2026-03-04T00:00:00.000Z,45,25,0,20,0
L2331:T1:I10550,2331,T1,2026-03-04T08:59:10.000Z,45,25,0,20,0
L2331:T2:I10551,2331,T2,2026-03-10T07:23:16.000Z,47,26,0,20,1
L2331:T2:I10549,2331,T2,2026-03-10T14:14:10.000Z,47,26,0,20,1
L2331:T2:I10552,2331,T2,2026-03-14T15:16:31.000Z,47,26,0,20,1
L2332:T0,2332,T0,2025-09-07T00:00:00.000Z,43,18,25,0,0
L2332:T1:I10558,2332,T1,2025-09-10T19:11:20.000Z,44,18,25,0,1
L2332:T2:I10556,2332,T2,2025-09-11T13:57:00.000Z,44,18,25,0,1
L2332:T2:I10559,2332,T2,2025-09-11T17:52:36.000Z,44,18,25,0,1
L2332:T2:I10553,2332,T2,2025-09-13T18:03:17.000Z,44,18,25,0,1
L2332:T2:I10557,2332,T2,2025-09-16T09:03:10.000Z,45,19,25,0,1
L2332:T2:I10554,2332,T2,2026-03-27T14:47:00.000Z,61,28,32,0,1
L2332:T2:I10555,2332,T2,2026-05-02T07:01:00.000Z,63,30,32,0,1
L2333:T0,2333,T0,2025-10-02T00:00:00.000Z,8,8,0,0,0
L2333:T1:I10561,2333,T1,2025-10-08T09:24:58.000Z,10,9,0,0,1
L2333:T2:I10562,2333,T2,2025-10-08T09:44:19.000Z,10,9,0,0,1
L2333:T2:I10560,2333,T2,2025-10-08T13:09:16.000Z,10,9,0,0,1
L2334:T0,2334,T0,2026-02-28T00:00:00.000Z,50,22,0,28,0
L2334:T1:I10563,2334,T1,2026-02-28T20:08:07.000Z,51,22,0,28,1
L2334:T2:I10566,2334,T2,2026-03-02T13:46:32.000Z,51,22,0,28,1
L2334:T2:I10567,2334,T2,2026-03-07T08:36:53.000Z,52,23,0,28,1
L2334:T2:I10565,2334,T2,2026-03-07T11:03:46.000Z,52,23,0,28,1
L2334:T2:I10564,2334,T2,2026-03-10T20:00:12.000Z,52,23,0,28,1
L2335:T0,2335,T0,2025-01-30T00:00:00.000Z,12,12,0,0,0
L2335:T1:I10568,2335,T1,2025-06-14T07:28:00.000Z,17,16,0,0,1
L2335:T2:I10569,2335,T2,2026-05-27T17:50:00.000Z,35,34,0,0,1
L2336:T0,2336,T0,2025-10-10T00:00:00.000Z,20,20,0,0,0
L2336:T1:I10570,2336,T1,2025-10-18T15:36:53.000Z,21,20,0,0,1
L2336:T2:I10571,2336,T2,2025-10-18T16:55:44.000Z,21,20,0,0,1
L2336:T2:I10577,2336,T2,2025-10-21T20:10:38.000Z,20,20,0,0,0
L2336:T2:I10575,2336,T2,2025-10-22T19:00:34.000Z,21,20,0,0,1
L2336:T2:I10576,2336,T2,2025-10-23T07:20:50.000Z,21,20,0,0,1
L2336:T2:I10573,2336,T2,2025-10-23T19:42:59.000Z,21,20,0,0,1
L2336:T2:I10574,2336,T2,2026-02-03T10:53:00.000Z,25,24,0,0,1
L2336:T2:I10572,2336,T2,2026-06-05T17:43:00.000Z,30,29,0,0,1
L2337:T0,2337,T0,2026-03-14T00:00:00.000Z,17,17,0,0,0
L2337:T1:I10582,2337,T1,2026-03-18T15:34:51.000Z,18,17,0,0,1
L2337:T2:I10579,2337,T2,2026-03-21T10:42:03.000Z,18,17,0,0,1
L2337:T2:I10580,2337,T2,2026-03-25T19:41:46.000Z,19,18,0,0,1
L2337:T2:I10581,2337,T2,2026-03-26T13:12:54.000Z,19,18,0,0,1
L2337:T2:I10578,2337,T2,2026-06-29T18:19:00.000Z,22,21,0,0,1
L2338:T0,2338,T0,2025-10-24T00:00:00.000Z,23,0,23,0,0
L2338:T1:I10583,2338,T1,2025-10-25T19:54:13.000Z,24,0,23,0,1
L2339:T0,2339,T0,2025-11-12T00:00:00.000Z,20,20,0,0,0
L2339:T1:I10586,2339,T1,2025-11-14T08:55:33.000Z,21,20,0,0,1
L2339:T2:I10588,2339,T2,2025-11-18T11:54:18.000Z,20,20,0,0,0
L2339:T2:I10584,2339,T2,2025-11-24T19:37:34.000Z,22,21,0,0,1
L2339:T2:I10587,2339,T2,2025-11-25T07:44:42.000Z,22,21,0,0,1
L2339:T2:I10585,2339,T2,2025-12-12T11:37:00.000Z,23,22,0,0,1
L2340:T0,2340,T0,2026-01-23T00:00:00.000Z,101,42,0,59,0
L2340:T1:I10592,2340,T1,2026-01-23T10:05:24.000Z,101,42,0,59,0
L2340:T2:I10589,2340,T2,2026-01-25T12:50:33.000Z,102,42,0,59,1
L2340:T2:I10590,2340,T2,2026-01-26T13:45:49.000Z,102,42,0,59,1
L2340:T2:I10591,2340,T2,2026-02-02T18:59:48.000Z,102,42,0,59,1
L2341:T0,2341,T0,2025-01-27T00:00:00.000Z,14,0,14,0,0
L2341:T1:I10595,2341,T1,2025-11-26T18:00:00.000Z,40,0,39,0,1
L2341:T2:I10593,2341,T2,2025-12-05T18:47:00.000Z,42,0,41,0,1
L2341:T2:I10594,2341,T2,2026-06-11T20:26:00.000Z,55,0,54,0,1
L2342:T0,2342,T0,2026-03-23T00:00:00.000Z,131,0,40,91,0
L2342:T1:I10602,2342,T1,2026-03-23T11:22:43.000Z,132,0,40,91,1
L2342:T2:I10596,2342,T2,2026-03-27T18:09:58.000Z,133,0,40,92,1
L2342:T2:I10598,2342,T2,2026-03-28T20:01:58.000Z,133,0,40,92,1
L2342:T2:I10597,2342,T2,2026-03-29T13:34:32.000Z,133,0,40,92,1
L2342:T2:I10601,2342,T2,2026-04-05T09:01:39.000Z,133,0,40,92,1
L2342:T2:I10599,2342,T2,2026-04-22T19:03:00.000Z,138,0,43,94,1
L2342:T2:I10600,2342,T2,2026-05-05T08:56:00.000Z,140,0,44,95,1
L2343:T0,2343,T0,2026-01-08T00:00:00.000Z,48,29,0,19,0
L2343:T1:I10603,2343,T1,2026-01-12T18:36:45.000Z,49,29,0,19,1
L2344:T0,2344,T0,2025-10-17T00:00:00.000Z,20,0,20,0,0
L2344:T1:I10605,2344,T1,2025-10-28T07:11:58.000Z,21,0,20,0,1
L2344:T2:I10604,2344,T2,2025-12-20T19:49:00.000Z,23,0,22,0,1
L2344:T2:I10606,2344,T2,2026-05-01T20:49:00.000Z,28,0,27,0,1
L2345:T0,2345,T0,2025-10-31T00:00:00.000Z,86,26,0,60,0
L2345:T1:I10607,2345,T1,2025-11-01T07:39:15.000Z,87,26,0,60,1
L2345:T2:I10608,2345,T2,2025-11-10T07:33:43.000Z,89,26,0,62,1
L2345:T2:I10609,2345,T2,2025-12-12T13:28:00.000Z,93,28,0,64,1
L2346:T0,2346,T0,2026-04-10T00:00:00.000Z,89,39,0,50,0
L2346:T1:I10614,2346,T1,2026-04-10T07:36:02.000Z,90,39,0,50,1
L2346:T2:I10611,2346,T2,2026-04-13T12:19:40.000Z,90,39,0,50,1
L2346:T2:I10612,2346,T2,2026-04-23T12:28:27.000Z,92,40,0,51,1
L2346:T2:I10610,2346,T2,2026-05-12T14:17:00.000Z,96,41,0,54,1
L2346:T2:I10613,2346,T2,2026-06-28T17:04:00.000Z,104,45,0,59,0
L2347:T0,2347,T0,2025-08-08T00:00:00.000Z,35,15,0,20,0
L2347:T1:I10618,2347,T1,2025-08-08T17:44:07.000Z,36,15,0,20,1
L2347:T2:I10620,2347,T2,2025-08-09T12:55:56.000Z,36,15,0,20,1
L2347:T2:I10617,2347,T2,2025-08-11T13:29:46.000Z,36,15,0,20,1
L2347:T2:I10615,2347,T2,2025-08-17T16:25:46.000Z,37,15,0,21,1
L2347:T2:I10621,2347,T2,2025-12-08T07:09:00.000Z,41,17,0,23,1
L2347:T2:I10616,2347,T2,2026-02-15T20:10:00.000Z,46,21,0,24,1
L2347:T2:I10619,2347,T2,2026-04-19T11:06:00.000Z,48,23,0,25,0
L2348:T0,2348,T0,2026-04-30T00:00:00.000Z,41,0,41,0,0
L2348:T1:I10623,2348,T1,2026-04-30T12:46:18.000Z,42,0,41,0,1
L2348:T2:I10622,2348,T2,2026-05-11T16:12:46.000Z,43,0,42,0,1
L2349:T0,2349,T0,2025-02-19T00:00:00.000Z,18,18,0,0,0
L2349:T1:I10628,2349,T1,2025-02-23T13:21:42.000Z,19,18,0,0,1
L2349:T2:I10624,2349,T2,2025-02-24T10:38:49.000Z,18,18,0,0,0
L2349:T2:I10627,2349,T2,2025-02-27T15:06:39.000Z,19,18,0,0,1
L2349:T2:I10626,2349,T2,2025-03-02T09:44:40.000Z,19,18,0,0,1
L2349:T2:I10629,2349,T2,2025-04-28T07:38:00.000Z,21,20,0,0,1
L2349:T2:I10625,2349,T2,2025-10-14T10:47:00.000Z,29,28,0,0,1
L2349:T2:I10630,2349,T2,2026-01-26T12:05:00.000Z,34,33,0,0,1
L2350:T0,2350,T0,2025-05-19T00:00:00.000Z,27,14,0,13,0
L2350:T1:I10633,2350,T1,2025-05-19T20:23:55.000Z,28,14,0,13,1
L2350:T2:I10635,2350,T2,2025-05-21T12:51:59.000Z,27,14,0,13,0
L2350:T2:I10631,2350,T2,2025-05-30T20:04:31.000Z,28,14,0,13,1
L2350:T2:I10636,2350,T2,2025-06-24T10:18:00.000Z,30,15,0,14,1
L2350:T2:I10637,2350,T2,2025-10-21T18:41:00.000Z,37,17,0,19,1
L2350:T2:I10632,2350,T2,2025-12-08T19:34:00.000Z,40,19,0,20,1
L2350:T2:I10634,2350,T2,2026-06-18T09:15:00.000Z,63,30,0,32,1
L2351:T0,2351,T0,2026-05-01T00:00:00.000Z,27,27,0,0,0
L2351:T1:I10638,2351,T1,2026-05-08T17:49:42.000Z,28,27,0,0,1
L2352:T0,2352,T0,2026-02-06T00:00:00.000Z,53,26,0,27,0
L2352:T1:I10646,2352,T1,2026-02-06T09:28:28.000Z,54,26,0,27,1
L2352:T2:I10643,2352,T2,2026-02-08T08:07:18.000Z,54,26,0,27,1
L2352:T2:I10641,2352,T2,2026-02-08T08:41:14.000Z,54,26,0,27,1
L2352:T2:I10645,2352,T2,2026-02-13T16:48:08.000Z,54,26,0,27,1
L2352:T2:I10639,2352,T2,2026-02-16T07:53:25.000Z,54,26,0,27,1
L2352:T2:I10642,2352,T2,2026-02-17T09:14:35.000Z,54,26,0,27,1
L2352:T2:I10640,2352,T2,2026-02-18T11:13:00.000Z,54,27,0,27,0
L2352:T2:I10644,2352,T2,2026-02-19T17:29:17.000Z,55,27,0,27,1
L2353:T0,2353,T0,2026-05-23T00:00:00.000Z,37,37,0,0,0
L2353:T1:I10648,2353,T1,2026-05-29T10:49:26.000Z,38,37,0,0,1
L2353:T2:I10651,2353,T2,2026-05-29T16:43:12.000Z,38,37,0,0,1
L2353:T2:I10650,2353,T2,2026-06-02T14:09:10.000Z,38,37,0,0,1
L2353:T2:I10649,2353,T2,2026-06-02T15:24:23.000Z,37,37,0,0,0
L2353:T2:I10647,2353,T2,2026-06-04T11:46:06.000Z,38,37,0,0,1
L2354:T0,2354,T0,2025-04-11T00:00:00.000Z,20,20,0,0,0
L2354:T1:I10652,2354,T1,2025-04-15T15:27:58.000Z,21,20,0,0,1
L2354:T2:I10653,2354,T2,2025-04-16T07:33:00.000Z,21,20,0,0,1
L2354:T2:I10654,2354,T2,2025-08-19T08:10:00.000Z,24,23,0,0,1
L2354:T2:I10655,2354,T2,2026-01-10T09:00:00.000Z,34,33,0,0,1
L2355:T0,2355,T0,2026-05-27T00:00:00.000Z,72,35,0,37,0
L2355:T1:I10656,2355,T1,2026-05-29T19:04:40.000Z,73,35,0,37,1
L2355:T2:I10657,2355,T2,2026-06-07T09:12:26.000Z,75,36,0,38,1
L2356:T0,2356,T0,2025-06-09T00:00:00.000Z,9,9,0,0,0
L2356:T1:I10658,2356,T1,2025-11-09T09:38:00.000Z,13,12,0,0,1
L2357:T0,2357,T0,2025-12-12T00:00:00.000Z,40,23,0,17,0
L2357:T1:I10659,2357,T1,2025-12-16T10:32:34.000Z,41,23,0,17,1
L2357:T2:I10660,2357,T2,2025-12-23T16:19:59.000Z,42,23,0,18,1
L2358:T0,2358,T0,2025-02-21T00:00:00.000Z,25,15,10,0,0
L2358:T1:I10664,2358,T1,2025-02-24T08:22:49.000Z,26,15,10,0,1
L2358:T2:I10661,2358,T2,2025-03-02T08:54:15.000Z,26,15,10,0,1
L2358:T2:I10663,2358,T2,2025-03-04T17:30:37.000Z,27,15,11,0,1
L2358:T2:I10665,2358,T2,2025-06-17T19:18:00.000Z,37,21,15,0,1
L2358:T2:I10666,2358,T2,2025-07-07T14:53:00.000Z,38,21,16,0,1
L2358:T2:I10662,2358,T2,2025-10-11T13:40:00.000Z,47,25,21,0,1
L2358:T2:I10667,2358,T2,2026-06-07T09:15:00.000Z,67,33,33,0,1
L2359:T0,2359,T0,2025-02-04T00:00:00.000Z,23,8,0,15,0
L2359:T1:I10668,2359,T1,2026-05-18T11:52:00.000Z,52,25,0,26,1
L2360:T0,2360,T0,2025-07-21T00:00:00.000Z,21,10,0,11,0
L2360:T1:I10674,2360,T1,2025-07-22T07:51:36.000Z,22,10,0,11,1
L2360:T2:I10675,2360,T2,2025-07-23T17:24:09.000Z,22,10,0,11,1
L2360:T2:I10671,2360,T2,2025-07-25T12:39:37.000Z,22,10,0,11,1
L2360:T2:I10669,2360,T2,2025-07-27T13:36:02.000Z,22,10,0,11,1
L2360:T2:I10676,2360,T2,2025-07-28T18:03:04.000Z,22,10,0,11,1
L2360:T2:I10672,2360,T2,2025-08-31T20:40:00.000Z,24,10,0,13,1
L2360:T2:I10670,2360,T2,2025-11-23T09:09:00.000Z,28,13,0,14,1
L2360:T2:I10673,2360,T2,2026-03-20T15:14:00.000Z,36,18,0,17,1
L2361:T0,2361,T0,2025-12-14T00:00:00.000Z,10,10,0,0,0
L2361:T1:I10679,2361,T1,2025-12-18T18:33:34.000Z,11,10,0,0,1
L2361:T2:I10678,2361,T2,2025-12-22T10:10:41.000Z,11,10,0,0,1
L2361:T2:I10677,2361,T2,2025-12-24T10:46:44.000Z,11,10,0,0,1
L2361:T2:I10680,2361,T2,2026-05-25T12:20:00.000Z,14,13,0,0,1
L2361:T2:I10681,2361,T2,2026-06-14T18:40:00.000Z,15,14,0,0,1
L2362:T0,2362,T0,2025-05-31T00:00:00.000Z,27,27,0,0,0
L2362:T1:I10684,2362,T1,2025-05-31T10:38:42.000Z,28,27,0,0,1
L2362:T2:I10683,2362,T2,2025-06-07T12:38:16.000Z,28,27,0,0,1
L2362:T2:I10682,2362,T2,2025-06-07T12:52:49.000Z,28,27,0,0,1
L2362:T2:I10686,2362,T2,2025-07-27T07:26:00.000Z,29,28,0,0,1
L2362:T2:I10688,2362,T2,2025-12-23T12:09:00.000Z,37,36,0,0,1
L2362:T2:I10687,2362,T2,2026-01-07T18:08:00.000Z,40,39,0,0,1
L2362:T2:I10685,2362,T2,2026-02-01T09:46:00.000Z,45,44,0,0,1
L2363:T0,2363,T0,2026-04-01T00:00:00.000Z,63,37,26,0,0
L2363:T1:I10690,2363,T1,2026-04-01T11:44:27.000Z,64,37,26,0,1
L2363:T2:I10692,2363,T2,2026-04-02T10:10:21.000Z,64,37,26,0,1
L2363:T2:I10693,2363,T2,2026-04-02T12:47:07.000Z,64,37,26,0,1
L2363:T2:I10695,2363,T2,2026-04-02T17:33:58.000Z,64,37,26,0,1
L2363:T2:I10696,2363,T2,2026-04-06T07:38:07.000Z,65,37,27,0,1
L2363:T2:I10689,2363,T2,2026-04-06T18:29:54.000Z,65,37,27,0,1
L2363:T2:I10694,2363,T2,2026-04-09T11:20:23.000Z,65,37,27,0,1
L2363:T2:I10691,2363,T2,2026-04-12T18:11:25.000Z,65,37,27,0,1
L2364:T0,2364,T0,2025-04-23T00:00:00.000Z,7,7,0,0,0
L2364:T1:I10699,2364,T1,2025-05-05T18:41:02.000Z,8,7,0,0,1
L2364:T2:I10698,2364,T2,2025-05-06T18:49:05.000Z,8,7,0,0,1
L2364:T2:I10697,2364,T2,2026-06-11T07:47:00.000Z,19,18,0,0,1
L2365:T0,2365,T0,2026-06-26T00:00:00.000Z,45,0,24,21,0
L2365:T1:I10703,2365,T1,2026-06-26T16:05:15.000Z,46,0,24,21,1
L2365:T2:I10705,2365,T2,2026-06-26T16:38:37.000Z,46,0,24,21,1
L2365:T2:I10706,2365,T2,2026-06-28T17:44:13.000Z,46,0,24,21,1
L2365:T2:I10700,2365,T2,2026-06-30T12:06:41.000Z,46,0,24,21,1
L2365:T2:I10702,2365,T2,2026-07-02T17:47:59.000Z,46,0,24,21,1
L2365:T2:I10701,2365,T2,2026-07-04T08:54:43.000Z,46,0,24,21,1
L2365:T2:I10704,2365,T2,2026-07-07T09:45:56.000Z,46,0,24,21,1
L2366:T0,2366,T0,2026-02-18T00:00:00.000Z,51,21,0,30,0
L2366:T1:I10708,2366,T1,2026-02-24T08:06:17.000Z,53,22,0,30,1
L2366:T2:I10707,2366,T2,2026-03-02T16:46:51.000Z,53,22,0,30,1
L2366:T2:I10709,2366,T2,2026-05-05T08:39:00.000Z,60,25,0,35,0
L2367:T0,2367,T0,2025-11-03T00:00:00.000Z,15,15,0,0,0
L2367:T1:I10710,2367,T1,2025-11-11T20:08:38.000Z,15,15,0,0,0
L2367:T2:I10711,2367,T2,2025-11-14T08:25:47.000Z,16,15,0,0,1
L2368:T0,2368,T0,2025-07-13T00:00:00.000Z,63,23,0,40,0
L2368:T1:I10713,2368,T1,2025-07-13T12:24:39.000Z,64,23,0,40,1
L2368:T2:I10712,2368,T2,2025-07-21T15:34:10.000Z,66,23,0,42,1
L2368:T2:I10714,2368,T2,2025-07-26T15:57:10.000Z,67,23,0,43,1
L2369:T0,2369,T0,2025-07-14T00:00:00.000Z,14,14,0,0,0
L2369:T1:I10716,2369,T1,2025-07-17T12:56:49.000Z,15,14,0,0,1
L2369:T2:I10717,2369,T2,2025-07-18T11:23:09.000Z,15,14,0,0,1
L2369:T2:I10719,2369,T2,2025-07-27T19:22:17.000Z,16,15,0,0,1
L2369:T2:I10715,2369,T2,2026-04-28T15:09:00.000Z,24,23,0,0,1
L2369:T2:I10718,2369,T2,2026-06-02T10:22:00.000Z,26,25,0,0,1
L2370:T0,2370,T0,2025-02-19T00:00:00.000Z,43,16,0,27,0
L2370:T1:I10720,2370,T1,2025-08-17T08:23:00.000Z,82,25,0,56,1
L2370:T2:I10721,2370,T2,2025-10-21T13:00:00.000Z,94,28,0,65,1
L2371:T0,2371,T0,2025-09-04T00:00:00.000Z,47,24,0,23,0
L2371:T1:I10722,2371,T1,2025-09-08T17:01:54.000Z,48,24,0,23,1
L2371:T2:I10724,2371,T2,2025-09-09T14:55:34.000Z,48,24,0,23,1
