prediction_key,lead_id,stage,score_time,n_candidates,n_corridor,n_municipality,n_state,n_observed_override
L3206:T2:I14566,3206,T2,2026-06-20T09:36:00.000Z,52,28,0,23,1
L3207:T0,3207,T0,2025-12-11T00:00:00.000Z,51,25,0,26,0
L3207:T1:I14570,3207,T1,2025-12-19T13:31:42.000Z,53,25,0,27,1
L3207:T2:I14567,3207,T2,2025-12-21T17:50:08.000Z,53,25,0,27,1
L3207:T2:I14568,3207,T2,2025-12-24T10:52:03.000Z,53,25,0,27,1
L3207:T2:I14571,3207,T2,2026-04-21T14:18:00.000Z,63,29,0,33,1
L3207:T2:I14569,3207,T2,2026-06-15T19:09:00.000Z,65,30,0,34,1
L3208:T0,3208,T0,2026-04-17T00:00:00.000Z,76,31,0,45,0
L3208:T1:I14572,3208,T1,2026-04-19T13:37:49.000Z,78,31,0,46,1
L3208:T2:I14574,3208,T2,2026-04-21T17:47:12.000Z,78,31,0,46,1
L3208:T2:I14573,3208,T2,2026-04-26T20:45:27.000Z,78,31,0,46,1
L3209:T0,3209,T0,2025-04-18T00:00:00.000Z,21,21,0,0,0
L3209:T1:I14580,3209,T1,2025-04-28T11:10:53.000Z,23,22,0,0,1
L3209:T2:I14576,3209,T2,2025-04-30T09:25:09.000Z,24,23,0,0,1
L3209:T2:I14577,3209,T2,2025-06-09T10:03:00.000Z,25,24,0,0,1
L3209:T2:I14575,3209,T2,2025-08-15T08:59:00.000Z,31,30,0,0,1
L3209:T2:I14579,3209,T2,2026-06-07T08:54:00.000Z,55,54,0,0,1
L3209:T2:I14578,3209,T2,2026-06-09T18:01:00.000Z,55,54,0,0,1
L3210:T0,3210,T0,2025-07-30T00:00:00.000Z,52,29,23,0,0
L3210:T1:I14581,3210,T1,2025-07-30T19:40:45.000Z,53,29,23,0,1
L3210:T2:I14583,3210,T2,2025-08-07T14:51:08.000Z,54,30,23,0,1
L3210:T2:I14582,3210,T2,2025-08-09T19:26:44.000Z,55,30,24,0,1
L3210:T2:I14584,3210,T2,2026-03-13T16:44:00.000Z,84,46,37,0,1
L3211:T0,3211,T0,2025-06-22T00:00:00.000Z,59,17,0,42,0
L3211:T1:I14587,3211,T1,2025-06-30T19:56:14.000Z,60,17,0,43,0
L3211:T2:I14585,3211,T2,2025-07-02T15:16:07.000Z,62,17,0,44,1
L3211:T2:I14586,3211,T2,2025-11-21T11:22:00.000Z,89,26,0,62,1
L3211:T2:I14592,3211,T2,2025-12-27T17:11:00.000Z,96,29,0,66,1
L3211:T2:I14588,3211,T2,2026-03-21T12:42:00.000Z,107,33,0,73,1
L3211:T2:I14589,3211,T2,2026-04-19T12:07:00.000Z,110,34,0,75,1
L3211:T2:I14591,3211,T2,2026-05-07T19:33:00.000Z,112,34,0,77,1
L3211:T2:I14590,3211,T2,2026-06-29T18:30:00.000Z,122,38,0,83,1
L3212:T0,3212,T0,2025-03-14T00:00:00.000Z,7,7,0,0,0
L3212:T1:I14595,3212,T1,2025-03-25T16:55:15.000Z,9,8,0,0,1
L3212:T2:I14593,3212,T2,2025-05-06T20:25:00.000Z,10,9,0,0,1
L3212:T2:I14597,3212,T2,2025-06-17T19:12:00.000Z,14,13,0,0,1
L3212:T2:I14594,3212,T2,2025-09-02T18:38:00.000Z,18,17,0,0,1
L3212:T2:I14596,3212,T2,2026-05-10T08:02:00.000Z,32,31,0,0,1
L3213:T0,3213,T0,2025-10-30T00:00:00.000Z,19,19,0,0,0
L3213:T1:I14603,3213,T1,2025-11-04T16:16:20.000Z,20,19,0,0,1
L3213:T2:I14598,3213,T2,2025-11-05T18:05:21.000Z,20,19,0,0,1
L3213:T2:I14602,3213,T2,2025-11-07T13:09:25.000Z,19,19,0,0,0
L3213:T2:I14601,3213,T2,2025-11-08T14:38:28.000Z,20,19,0,0,1
L3213:T2:I14605,3213,T2,2025-11-11T15:21:38.000Z,20,19,0,0,1
L3213:T2:I14604,3213,T2,2025-11-21T10:16:00.000Z,20,20,0,0,0
L3213:T2:I14600,3213,T2,2025-12-26T11:30:00.000Z,23,22,0,0,1
L3213:T2:I14599,3213,T2,2025-12-26T12:24:00.000Z,23,22,0,0,1
L3214:T0,3214,T0,2025-04-01T00:00:00.000Z,27,16,0,11,0
L3214:T1:I14611,3214,T1,2025-04-01T18:24:51.000Z,28,16,0,11,1
L3214:T2:I14606,3214,T2,2025-04-02T10:44:53.000Z,28,16,0,11,1
L3214:T2:I14612,3214,T2,2025-04-10T16:30:15.000Z,30,18,0,11,1
L3214:T2:I14610,3214,T2,2025-04-11T13:25:19.000Z,30,18,0,11,1
L3214:T2:I14608,3214,T2,2025-05-18T14:48:00.000Z,32,20,0,12,0
L3214:T2:I14609,3214,T2,2025-06-04T09:06:00.000Z,33,20,0,12,1
L3214:T2:I14607,3214,T2,2025-12-15T09:23:00.000Z,56,30,0,25,1
L3215:T0,3215,T0,2026-06-11T00:00:00.000Z,42,18,24,0,0
L3215:T1:I14616,3215,T1,2026-06-12T15:19:03.000Z,43,18,24,0,1
L3215:T2:I14613,3215,T2,2026-06-13T18:21:22.000Z,43,18,24,0,1
L3215:T2:I14614,3215,T2,2026-06-17T19:26:00.000Z,42,18,24,0,0
L3215:T2:I14615,3215,T2,2026-06-24T11:59:33.000Z,44,18,25,0,1
L3216:T0,3216,T0,2025-06-20T00:00:00.000Z,11,11,0,0,0
L3216:T1:I14622,3216,T1,2025-06-23T10:46:38.000Z,12,11,0,0,1
L3216:T2:I14619,3216,T2,2025-06-24T09:08:53.000Z,12,11,0,0,1
L3216:T2:I14623,3216,T2,2025-07-02T18:42:23.000Z,12,11,0,0,1
L3216:T2:I14618,3216,T2,2026-01-28T11:02:00.000Z,15,14,0,0,1
L3216:T2:I14621,3216,T2,2026-02-19T13:41:00.000Z,16,15,0,0,1
L3216:T2:I14620,3216,T2,2026-03-11T15:25:00.000Z,16,15,0,0,1
L3216:T2:I14617,3216,T2,2026-06-08T16:51:00.000Z,19,18,0,0,1
L3217:T0,3217,T0,2025-07-25T00:00:00.000Z,32,13,0,19,0
L3217:T1:I14624,3217,T1,2025-07-30T15:59:07.000Z,33,13,0,19,1
L3217:T2:I14626,3217,T2,2025-08-04T10:45:52.000Z,33,13,0,19,1
L3217:T2:I14627,3217,T2,2025-11-11T10:17:00.000Z,41,16,0,24,1
L3217:T2:I14625,3217,T2,2026-05-28T14:06:00.000Z,55,23,0,31,1
L3218:T0,3218,T0,2025-12-26T00:00:00.000Z,34,34,0,0,0
L3218:T1:I14632,3218,T1,2026-01-01T11:09:30.000Z,36,36,0,0,0
L3218:T2:I14629,3218,T2,2026-01-01T12:25:52.000Z,37,36,0,0,1
L3218:T2:I14630,3218,T2,2026-01-02T19:02:20.000Z,37,36,0,0,1
L3218:T2:I14628,3218,T2,2026-01-02T19:12:52.000Z,37,36,0,0,1
L3218:T2:I14631,3218,T2,2026-01-03T16:54:32.000Z,37,36,0,0,1
L3219:T0,3219,T0,2026-05-09T00:00:00.000Z,41,41,0,0,0
L3219:T1:I14633,3219,T1,2026-05-18T09:28:10.000Z,44,43,0,0,1
L3220:T0,3220,T0,2025-02-27T00:00:00.000Z,15,15,0,0,0
L3220:T1:I14634,3220,T1,2025-03-01T07:21:42.000Z,16,15,0,0,1
L3220:T2:I14636,3220,T2,2025-03-01T10:23:51.000Z,15,15,0,0,0
L3220:T2:I14638,3220,T2,2025-03-09T18:51:54.000Z,17,16,0,0,1
L3220:T2:I14635,3220,T2,2025-04-19T16:11:00.000Z,18,17,0,0,1
L3220:T2:I14637,3220,T2,2026-05-18T16:57:00.000Z,31,30,0,0,1
L3221:T0,3221,T0,2025-04-24T00:00:00.000Z,15,15,0,0,0
L3221:T1:I14639,3221,T1,2025-07-25T09:11:00.000Z,19,18,0,0,1
L3222:T0,3222,T0,2026-06-19T00:00:00.000Z,33,33,0,0,0
L3222:T1:I14640,3222,T1,2026-07-01T15:55:01.000Z,35,34,0,0,1
L3222:T2:I14641,3222,T2,2026-07-02T11:26:08.000Z,35,34,0,0,1
L3223:T0,3223,T0,2025-01-20T00:00:00.000Z,37,13,0,24,0
L3223:T1:I14644,3223,T1,2025-01-24T14:58:07.000Z,37,13,0,24,0
L3223:T2:I14643,3223,T2,2025-02-02T12:34:32.000Z,39,13,0,25,1
L3223:T2:I14642,3223,T2,2025-04-13T09:11:00.000Z,45,15,0,29,1
L3223:T2:I14646,3223,T2,2025-06-06T11:59:00.000Z,55,21,0,34,0
L3223:T2:I14647,3223,T2,2026-04-07T14:04:00.000Z,107,30,0,77,0
L3223:T2:I14645,3223,T2,2026-04-29T11:22:00.000Z,111,31,0,79,1
L3224:T0,3224,T0,2025-04-30T00:00:00.000Z,5,5,0,0,0
L3224:T1:I14651,3224,T1,2025-05-01T16:35:28.000Z,7,6,0,0,1
L3224:T2:I14649,3224,T2,2025-05-13T16:11:00.000Z,7,6,0,0,1
L3224:T2:I14654,3224,T2,2025-05-28T13:12:00.000Z,7,6,0,0,1
L3224:T2:I14650,3224,T2,2025-07-12T07:46:00.000Z,9,8,0,0,1
L3224:T2:I14652,3224,T2,2025-08-06T15:39:00.000Z,10,9,0,0,1
L3224:T2:I14648,3224,T2,2025-10-25T08:09:00.000Z,11,10,0,0,1
L3224:T2:I14653,3224,T2,2026-05-08T20:10:00.000Z,15,14,0,0,1
L3225:T0,3225,T0,2026-04-04T00:00:00.000Z,32,32,0,0,0
L3225:T1:I14658,3225,T1,2026-04-05T08:14:25.000Z,33,32,0,0,1
L3225:T2:I14657,3225,T2,2026-04-08T14:00:36.000Z,33,32,0,0,1
L3225:T2:I14655,3225,T2,2026-04-17T11:05:45.000Z,35,34,0,0,1
L3225:T2:I14656,3225,T2,2026-04-17T15:27:38.000Z,35,34,0,0,1
L3226:T0,3226,T0,2026-05-14T00:00:00.000Z,63,0,30,33,0
L3226:T1:I14660,3226,T1,2026-05-15T10:37:13.000Z,64,0,30,33,1
L3226:T2:I14659,3226,T2,2026-05-16T14:44:47.000Z,64,0,30,33,1
L3227:T0,3227,T0,2026-01-20T00:00:00.000Z,24,0,24,0,0
L3227:T1:I14662,3227,T1,2026-01-26T14:51:45.000Z,26,0,25,0,1
L3227:T2:I14661,3227,T2,2026-01-31T10:04:06.000Z,26,0,25,0,1
L3228:T0,3228,T0,2025-11-18T00:00:00.000Z,27,27,0,0,0
L3228:T1:I14667,3228,T1,2025-11-23T18:40:52.000Z,28,27,0,0,1
L3228:T2:I14665,3228,T2,2025-11-29T07:16:00.000Z,28,27,0,0,1
L3228:T2:I14669,3228,T2,2025-11-29T10:07:17.000Z,28,27,0,0,1
L3228:T2:I14670,3228,T2,2025-11-29T11:24:46.000Z,28,27,0,0,1
L3228:T2:I14666,3228,T2,2025-12-01T07:37:00.000Z,28,27,0,0,1
L3228:T2:I14663,3228,T2,2026-05-18T17:20:00.000Z,35,34,0,0,1
L3228:T2:I14664,3228,T2,2026-06-10T18:15:00.000Z,36,35,0,0,1
L3228:T2:I14668,3228,T2,2026-06-16T11:30:00.000Z,37,36,0,0,1
L3229:T0,3229,T0,2025-03-05T00:00:00.000Z,22,22,0,0,0
L3229:T1:I14674,3229,T1,2025-03-06T12:28:11.000Z,23,22,0,0,1
L3229:T2:I14673,3229,T2,2025-03-08T11:06:24.000Z,23,22,0,0,1
L3229:T2:I14672,3229,T2,2025-03-13T10:21:19.000Z,24,23,0,0,1
L3229:T2:I14671,3229,T2,2025-06-14T18:17:00.000Z,29,28,0,0,1
L3230:T0,3230,T0,2025-03-07T00:00:00.000Z,38,13,0,25,0
L3230:T1:I14679,3230,T1,2025-03-19T12:41:29.000Z,38,13,0,25,0
L3230:T2:I14680,3230,T2,2025-09-25T12:17:00.000Z,59,17,0,41,1
L3230:T2:I14678,3230,T2,2026-04-28T08:47:00.000Z,92,29,0,62,1
L3230:T2:I14677,3230,T2,2026-06-08T10:00:00.000Z,99,31,0,67,1
L3230:T2:I14675,3230,T2,2026-06-09T11:05:00.000Z,99,31,0,67,1
L3230:T2:I14676,3230,T2,2026-06-14T08:15:00.000Z,99,31,0,67,1
L3231:T0,3231,T0,2025-01-12T00:00:00.000Z,16,9,0,7,0
L3231:T1:I14687,3231,T1,2025-01-12T17:57:08.000Z,17,9,0,7,1
L3231:T2:I14688,3231,T2,2025-01-15T17:31:07.000Z,17,9,0,7,1
L3231:T2:I14685,3231,T2,2025-01-21T18:48:43.000Z,18,9,0,8,1
L3231:T2:I14683,3231,T2,2025-02-01T08:11:00.000Z,18,9,0,8,1
L3231:T2:I14684,3231,T2,2025-03-01T15:53:00.000Z,21,10,0,10,1
L3231:T2:I14686,3231,T2,2025-10-08T12:48:00.000Z,44,24,0,19,1
L3231:T2:I14681,3231,T2,2026-05-14T12:10:00.000Z,62,36,0,25,1
L3231:T2:I14682,3231,T2,2026-06-14T07:51:00.000Z,64,37,0,26,1
L3232:T0,3232,T0,2025-05-14T00:00:00.000Z,10,10,0,0,0
L3232:T1:I14693,3232,T1,2025-05-17T13:05:31.000Z,12,11,0,0,1
L3232:T2:I14690,3232,T2,2025-05-19T10:12:44.000Z,12,11,0,0,1
L3232:T2:I14692,3232,T2,2025-05-25T17:25:32.000Z,12,11,0,0,1
L3232:T2:I14691,3232,T2,2025-05-27T14:16:33.000Z,12,11,0,0,1
L3232:T2:I14689,3232,T2,2026-02-03T12:30:00.000Z,24,24,0,0,0
L3232:T2:I14695,3232,T2,2026-04-25T20:07:00.000Z,29,28,0,0,1
L3232:T2:I14694,3232,T2,2026-06-23T11:33:00.000Z,30,29,0,0,1
L3233:T0,3233,T0,2026-03-25T00:00:00.000Z,42,42,0,0,0
L3233:T1:I14697,3233,T1,2026-03-30T18:12:40.000Z,43,42,0,0,1
L3233:T2:I14696,3233,T2,2026-04-20T15:33:00.000Z,44,43,0,0,1
L3234:T0,3234,T0,2025-07-05T00:00:00.000Z,34,20,0,14,0
L3234:T1:I14699,3234,T1,2025-07-16T11:39:54.000Z,36,20,0,15,1
L3234:T2:I14698,3234,T2,2025-07-17T13:45:25.000Z,36,20,0,15,1
L3235:T0,3235,T0,2025-04-04T00:00:00.000Z,19,0,8,11,0
L3235:T1:I14704,3235,T1,2025-04-13T07:08:59.000Z,20,0,8,11,1
L3235:T2:I14700,3235,T2,2025-04-15T16:14:04.000Z,21,0,8,12,1
L3235:T2:I14701,3235,T2,2025-04-29T13:26:00.000Z,21,0,8,12,1
L3235:T2:I14703,3235,T2,2025-07-17T13:21:00.000Z,27,0,11,15,1
L3235:T2:I14702,3235,T2,2025-12-24T11:55:00.000Z,34,0,17,16,1
L3235:T2:I14706,3235,T2,2026-02-16T07:53:00.000Z,41,0,22,18,1
L3235:T2:I14705,3235,T2,2026-03-11T14:20:00.000Z,44,0,23,20,1
L3236:T0,3236,T0,2025-04-25T00:00:00.000Z,16,16,0,0,0
L3236:T1:I14707,3236,T1,2025-07-10T13:43:00.000Z,21,20,0,0,1
L3237:T0,3237,T0,2025-09-19T00:00:00.000Z,79,0,24,55,0
L3237:T1:I14708,3237,T1,2025-10-01T08:21:51.000Z,81,0,25,55,1
L3237:T2:I14709,3237,T2,2026-05-30T09:59:00.000Z,134,0,42,92,0
L3238:T0,3238,T0,2025-08-18T00:00:00.000Z,17,0,17,0,0
L3238:T1:I14711,3238,T1,2025-08-23T16:17:00.000Z,18,0,17,0,1
L3238:T2:I14714,3238,T2,2025-09-22T12:41:00.000Z,18,0,17,0,1
L3238:T2:I14710,3238,T2,2025-09-23T14:13:00.000Z,18,0,17,0,1
L3238:T2:I14712,3238,T2,2025-11-22T10:12:00.000Z,19,0,19,0,0
L3238:T2:I14713,3238,T2,2026-05-22T19:47:00.000Z,32,0,31,0,1
L3239:T0,3239,T0,2026-04-11T00:00:00.000Z,44,44,0,0,0
L3239:T1:I14716,3239,T1,2026-04-21T07:22:32.000Z,45,44,0,0,1
L3239:T2:I14715,3239,T2,2026-04-22T11:30:00.000Z,45,44,0,0,1
L3240:T0,3240,T0,2026-04-02T00:00:00.000Z,50,26,0,24,0
L3240:T1:I14717,3240,T1,2026-04-04T15:40:59.000Z,51,26,0,24,1
L3240:T2:I14718,3240,T2,2026-04-09T13:35:45.000Z,54,28,0,25,1
L3240:T2:I14722,3240,T2,2026-04-11T09:17:24.000Z,54,28,0,25,1
L3240:T2:I14719,3240,T2,2026-04-12T12:09:21.000Z,54,28,0,25,1
L3240:T2:I14720,3240,T2,2026-04-12T20:51:27.000Z,54,28,0,25,1
L3240:T2:I14721,3240,T2,2026-04-13T10:53:42.000Z,54,28,0,25,1
L3241:T0,3241,T0,2025-11-07T00:00:00.000Z,33,33,0,0,0
L3241:T1:I14728,3241,T1,2025-11-07T19:23:50.000Z,34,33,0,0,1
L3241:T2:I14727,3241,T2,2025-11-08T14:31:32.000Z,34,33,0,0,1
L3241:T2:I14730,3241,T2,2025-11-12T14:00:44.000Z,34,33,0,0,1
L3241:T2:I14726,3241,T2,2025-11-14T15:16:23.000Z,34,33,0,0,1
L3241:T2:I14725,3241,T2,2025-11-17T07:15:36.000Z,34,33,0,0,1
L3241:T2:I14729,3241,T2,2025-11-18T12:51:23.000Z,34,33,0,0,1
L3241:T2:I14724,3241,T2,2025-11-20T13:08:46.000Z,34,33,0,0,1
L3241:T2:I14723,3241,T2,2025-11-20T19:28:17.000Z,34,33,0,0,1
L3242:T0,3242,T0,2026-06-14T00:00:00.000Z,67,29,38,0,0
L3242:T1:I14733,3242,T1,2026-06-15T16:35:00.000Z,68,29,38,0,1
L3242:T2:I14734,3242,T2,2026-06-16T11:02:21.000Z,69,29,39,0,1
L3242:T2:I14731,3242,T2,2026-06-17T17:24:28.000Z,69,29,39,0,1
L3242:T2:I14732,3242,T2,2026-06-22T09:36:22.000Z,69,29,39,0,1
L3243:T0,3243,T0,2026-05-07T00:00:00.000Z,52,24,0,28,0
L3243:T1:I14736,3243,T1,2026-05-07T19:29:48.000Z,52,24,0,28,0
L3243:T2:I14735,3243,T2,2026-05-13T15:27:18.000Z,55,24,0,30,1
L3244:T0,3244,T0,2025-02-19T00:00:00.000Z,27,11,0,16,0
L3244:T1:I14739,3244,T1,2025-02-28T13:42:02.000Z,29,12,0,16,1
L3244:T2:I14737,3244,T2,2025-03-11T19:43:00.000Z,29,12,0,16,1
L3244:T2:I14738,3244,T2,2025-07-26T11:21:00.000Z,39,18,0,20,1
L3245:T0,3245,T0,2025-01-21T00:00:00.000Z,22,15,7,0,0
L3245:T1:I14740,3245,T1,2025-01-31T09:37:02.000Z,23,15,7,0,1
L3245:T2:I14741,3245,T2,2025-02-03T15:39:58.000Z,24,15,8,0,1
L3246:T0,3246,T0,2025-03-20T00:00:00.000Z,12,12,0,0,0
L3246:T1:I14745,3246,T1,2025-03-29T12:26:13.000Z,13,12,0,0,1
L3246:T2:I14743,3246,T2,2025-05-08T08:54:00.000Z,14,13,0,0,1
L3246:T2:I14742,3246,T2,2025-10-12T20:00:00.000Z,28,27,0,0,1
L3246:T2:I14748,3246,T2,2025-10-24T07:03:00.000Z,30,29,0,0,1
L3246:T2:I14747,3246,T2,2025-10-29T16:20:00.000Z,31,30,0,0,1
L3246:T2:I14746,3246,T2,2025-11-07T12:41:00.000Z,31,30,0,0,1
L3246:T2:I14744,3246,T2,2026-04-29T12:59:00.000Z,39,38,0,0,1
L3247:T0,3247,T0,2025-08-20T00:00:00.000Z,33,15,18,0,0
L3247:T1:I14751,3247,T1,2025-08-20T12:47:38.000Z,34,15,18,0,1
L3247:T2:I14750,3247,T2,2025-08-25T11:18:23.000Z,35,16,18,0,1
L3247:T2:I14753,3247,T2,2025-08-31T10:23:39.000Z,34,16,18,0,0
L3247:T2:I14749,3247,T2,2026-01-22T09:51:00.000Z,49,22,26,0,1
L3247:T2:I14752,3247,T2,2026-06-08T14:28:00.000Z,58,26,31,0,1
L3248:T0,3248,T0,2025-09-08T00:00:00.000Z,20,20,0,0,0
L3248:T1:I14755,3248,T1,2025-09-10T09:38:50.000Z,21,20,0,0,1
L3248:T2:I14754,3248,T2,2025-09-18T12:47:01.000Z,21,20,0,0,1
L3248:T2:I14756,3248,T2,2025-11-01T08:09:00.000Z,21,20,0,0,1
L3249:T0,3249,T0,2025-04-18T00:00:00.000Z,21,5,0,16,0
L3249:T1:I14758,3249,T1,2025-04-27T15:46:30.000Z,23,5,0,18,0
L3249:T2:I14761,3249,T2,2025-08-16T08:42:00.000Z,34,9,0,25,0
L3249:T2:I14760,3249,T2,2025-12-12T15:53:00.000Z,44,11,0,32,1
L3249:T2:I14762,3249,T2,2025-12-27T16:20:00.000Z,45,11,0,33,1
L3249:T2:I14757,3249,T2,2025-12-29T08:41:00.000Z,45,11,0,33,1
L3249:T2:I14759,3249,T2,2026-03-25T20:19:00.000Z,53,14,0,38,1
L3250:T0,3250,T0,2026-01-15T00:00:00.000Z,37,37,0,0,0
L3250:T1:I14763,3250,T1,2026-01-27T13:47:47.000Z,39,38,0,0,1
L3251:T0,3251,T0,2025-08-08T00:00:00.000Z,41,17,24,0,0
L3251:T1:I14764,3251,T1,2025-08-14T20:40:41.000Z,42,17,24,0,1
L3251:T2:I14765,3251,T2,2025-08-20T20:41:20.000Z,42,17,24,0,1
L3252:T0,3252,T0,2025-03-15T00:00:00.000Z,34,13,0,21,0
L3252:T1:I14766,3252,T1,2025-12-17T16:27:00.000Z,66,29,0,36,1
L3253:T0,3253,T0,2026-02-20T00:00:00.000Z,94,25,0,69,0
L3253:T1:I14767,3253,T1,2026-02-21T09:31:18.000Z,95,25,0,69,1
L3253:T2:I14771,3253,T2,2026-03-01T10:10:13.000Z,97,27,0,70,0
L3253:T2:I14769,3253,T2,2026-03-02T13:51:42.000Z,97,27,0,70,0
L3253:T2:I14768,3253,T2,2026-03-04T08:04:54.000Z,97,27,0,70,0
L3253:T2:I14770,3253,T2,2026-03-05T13:27:37.000Z,98,27,0,70,1
L3254:T0,3254,T0,2026-02-08T00:00:00.000Z,45,22,0,23,0
L3254:T1:I14775,3254,T1,2026-02-10T18:53:54.000Z,46,22,0,23,1
L3254:T2:I14774,3254,T2,2026-02-15T09:32:58.000Z,46,22,0,23,1
L3254:T2:I14773,3254,T2,2026-02-18T10:48:36.000Z,47,23,0,23,1
L3254:T2:I14772,3254,T2,2026-02-21T12:56:41.000Z,47,23,0,23,1
L3255:T0,3255,T0,2026-05-04T00:00:00.000Z,38,18,0,20,0
L3255:T1:I14778,3255,T1,2026-05-04T10:17:57.000Z,39,18,0,20,1
L3255:T2:I14777,3255,T2,2026-05-06T12:11:16.000Z,38,18,0,20,0
L3255:T2:I14776,3255,T2,2026-05-07T19:51:39.000Z,39,18,0,20,1
L3255:T2:I14779,3255,T2,2026-05-12T18:51:22.000Z,38,18,0,20,0
L3256:T0,3256,T0,2026-06-30T00:00:00.000Z,29,29,0,0,0
L3256:T1:I14783,3256,T1,2026-06-30T16:26:53.000Z,30,29,0,0,1
L3256:T2:I14781,3256,T2,2026-07-01T14:13:54.000Z,30,29,0,0,1
L3256:T2:I14782,3256,T2,2026-07-06T18:59:30.000Z,30,29,0,0,1
L3256:T2:I14780,3256,T2,2026-07-08T11:58:45.000Z,30,29,0,0,1
L3257:T0,3257,T0,2025-03-22T00:00:00.000Z,13,13,0,0,0
L3257:T1:I14786,3257,T1,2025-03-30T12:58:45.000Z,14,13,0,0,1
L3257:T2:I14787,3257,T2,2025-03-31T18:24:36.000Z,14,13,0,0,1
L3257:T2:I14788,3257,T2,2025-04-03T07:17:00.000Z,13,13,0,0,0
L3257:T2:I14784,3257,T2,2025-06-30T20:41:00.000Z,20,20,0,0,0
L3257:T2:I14785,3257,T2,2026-03-16T08:51:00.000Z,33,32,0,0,1
L3258:T0,3258,T0,2025-05-16T00:00:00.000Z,61,27,0,34,0
L3258:T1:I14789,3258,T1,2025-05-23T12:46:07.000Z,61,27,0,34,0
L3258:T2:I14792,3258,T2,2025-05-26T20:47:13.000Z,63,27,0,35,1
L3258:T2:I14791,3258,T2,2025-06-06T09:22:00.000Z,65,27,0,37,1
L3258:T2:I14790,3258,T2,2026-01-24T12:13:00.000Z,115,46,0,68,1
L3259:T0,3259,T0,2025-07-09T00:00:00.000Z,50,26,0,24,0
L3259:T1:I14793,3259,T1,2025-07-20T10:12:02.000Z,53,28,0,25,0
L3259:T2:I14794,3259,T2,2025-07-26T09:15:00.000Z,54,28,0,25,1
L3259:T2:I14795,3259,T2,2025-08-20T18:44:00.000Z,57,29,0,27,1
L3259:T2:I14796,3259,T2,2025-11-14T08:49:00.000Z,70,36,0,33,1
L3260:T0,3260,T0,2026-05-12T00:00:00.000Z,50,27,23,0,0
L3260:T1:I14798,3260,T1,2026-05-13T18:32:34.000Z,50,27,23,0,0
L3260:T2:I14800,3260,T2,2026-05-14T20:55:29.000Z,51,27,23,0,1
L3260:T2:I14797,3260,T2,2026-05-24T11:43:32.000Z,52,27,24,0,1
L3260:T2:I14799,3260,T2,2026-05-25T08:48:28.000Z,51,27,24,0,0
L3261:T0,3261,T0,2025-08-31T00:00:00.000Z,22,22,0,0,0
L3261:T1:I14805,3261,T1,2025-09-01T10:58:46.000Z,23,22,0,0,1
L3261:T2:I14803,3261,T2,2025-09-03T14:10:19.000Z,24,23,0,0,1
L3261:T2:I14804,3261,T2,2025-09-04T08:07:13.000Z,24,23,0,0,1
L3261:T2:I14801,3261,T2,2025-09-06T11:59:09.000Z,24,23,0,0,1
L3261:T2:I14802,3261,T2,2026-04-04T15:14:00.000Z,32,31,0,0,1
L3262:T0,3262,T0,2026-05-07T00:00:00.000Z,25,25,0,0,0
L3262:T1:I14809,3262,T1,2026-05-07T08:09:53.000Z,26,25,0,0,1
L3262:T2:I14807,3262,T2,2026-05-08T07:19:07.000Z,26,25,0,0,1
L3262:T2:I14810,3262,T2,2026-05-11T10:41:01.000Z,26,25,0,0,1
L3262:T2:I14806,3262,T2,2026-05-19T13:11:20.000Z,26,25,0,0,1
L3262:T2:I14812,3262,T2,2026-05-19T13:20:43.000Z,26,25,0,0,1
L3262:T2:I14808,3262,T2,2026-05-19T17:46:08.000Z,26,25,0,0,1
L3262:T2:I14811,3262,T2,2026-06-26T18:11:00.000Z,28,27,0,0,1
L3263:T0,3263,T0,2025-05-16T00:00:00.000Z,28,15,0,13,0
L3263:T1:I14815,3263,T1,2025-05-23T15:57:00.000Z,29,15,0,13,1
L3263:T2:I14813,3263,T2,2025-08-31T19:12:00.000Z,35,20,0,14,1
L3263:T2:I14814,3263,T2,2026-01-29T14:53:00.000Z,45,26,0,18,1
L3264:T0,3264,T0,2025-06-19T00:00:00.000Z,52,16,0,36,0
L3264:T1:I14817,3264,T1,2025-08-09T09:35:00.000Z,61,18,0,42,1
L3264:T2:I14816,3264,T2,2025-09-01T20:09:00.000Z,64,20,0,43,1
L3264:T2:I14818,3264,T2,2025-09-05T17:06:00.000Z,65,20,0,44,1
L3264:T2:I14819,3264,T2,2026-04-28T11:54:00.000Z,105,34,0,70,1
L3265:T0,3265,T0,2025-04-19T00:00:00.000Z,41,12,0,29,0
L3265:T1:I14823,3265,T1,2025-04-22T11:31:27.000Z,44,13,0,30,1
L3265:T2:I14821,3265,T2,2025-04-23T17:52:30.000Z,44,13,0,30,1
L3265:T2:I14822,3265,T2,2025-04-24T08:29:26.000Z,44,13,0,30,1
L3265:T2:I14820,3265,T2,2025-04-29T11:55:32.000Z,44,13,0,30,1
L3266:T0,3266,T0,2025-07-17T00:00:00.000Z,28,15,13,0,0
L3266:T1:I14825,3266,T1,2025-07-27T16:28:39.000Z,32,17,14,0,1
L3266:T2:I14824,3266,T2,2026-01-28T19:34:00.000Z,45,24,20,0,1
L3267:T0,3267,T0,2026-03-25T00:00:00.000Z,84,29,0,55,0
L3267:T1:I14832,3267,T1,2026-03-26T17:32:42.000Z,85,29,0,55,1
