prediction_key,lead_id,stage,score_time,candidate_spot_id,fallback_rank,fallback_tier,candidate_source,is_observed_current_spot
L14:T2:I55,14,T2,2026-02-23T08:12:00.000Z,2715,2,STATE,POLICY_UNIVERSE,false
L14:T2:I55,14,T2,2026-02-23T08:12:00.000Z,732,2,STATE,POLICY_UNIVERSE,false
L14:T2:I55,14,T2,2026-02-23T08:12:00.000Z,1010,2,STATE,POLICY_UNIVERSE,false
L14:T2:I55,14,T2,2026-02-23T08:12:00.000Z,1212,2,STATE,POLICY_UNIVERSE,false
L14:T2:I55,14,T2,2026-02-23T08:12:00.000Z,584,2,STATE,POLICY_UNIVERSE,false
L14:T2:I55,14,T2,2026-02-23T08:12:00.000Z,1565,2,STATE,POLICY_UNIVERSE,false
L14:T2:I55,14,T2,2026-02-23T08:12:00.000Z,1177,2,STATE,POLICY_UNIVERSE,false
L14:T2:I55,14,T2,2026-02-23T08:12:00.000Z,1704,2,STATE,POLICY_UNIVERSE,false
L14:T2:I55,14,T2,2026-02-23T08:12:00.000Z,815,2,STATE,POLICY_UNIVERSE,false
L14:T2:I55,14,T2,2026-02-23T08:12:00.000Z,2312,99,OBSERVED_OVERRIDE,OBSERVED_CURRENT_OVERRIDE,true
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2604,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1856,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2477,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1126,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2424,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1656,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1937,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,987,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2839,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2014,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2182,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2194,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2386,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,907,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1403,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2572,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1230,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1381,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1478,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1305,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,292,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,820,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1927,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2047,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,56,0,CORRIDOR,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,735,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1080,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,49,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,923,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2619,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2306,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1558,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,583,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2907,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2339,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2300,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2411,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,205,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1954,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,916,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1502,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1839,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2704,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1306,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,538,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2403,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2492,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1588,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2315,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1054,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2116,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,324,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2581,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1499,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2192,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2438,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2013,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,297,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1158,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,878,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,731,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2465,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1736,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1627,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1887,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2715,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,732,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1010,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1212,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,584,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1565,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1177,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1704,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,815,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1168,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1307,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2230,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1325,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,1872,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,2952,2,STATE,POLICY_UNIVERSE,false
L14:T2:I54,14,T2,2026-04-25T18:01:00.000Z,553,99,OBSERVED_OVERRIDE,OBSERVED_CURRENT_OVERRIDE,true
L15:T0,15,T0,2025-07-28T00:00:00.000Z,1666,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,856,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,1708,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,2161,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,1372,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,2809,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,2326,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,2401,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,1566,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,2981,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,1090,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,1835,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,1281,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,246,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,1819,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,381,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,1973,0,CORRIDOR,POLICY_UNIVERSE,
L15:T0,15,T0,2025-07-28T00:00:00.000Z,754,0,CORRIDOR,POLICY_UNIVERSE,
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,1666,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,856,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,1708,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,2161,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,1372,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,2809,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,2326,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,2401,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,1566,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,2981,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,1090,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,1835,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,1281,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,246,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,1819,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,381,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,1973,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,754,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T1:I59,15,T1,2025-07-29T11:12:20.000Z,1183,99,OBSERVED_OVERRIDE,OBSERVED_CURRENT_OVERRIDE,true
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,1666,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,856,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,1708,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,2161,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,1372,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,2809,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,2326,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,2401,0,CORRIDOR,POLICY_UNIVERSE,true
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,1566,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,2981,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,1090,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,1835,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,1281,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,246,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,1819,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,381,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,1973,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I64,15,T2,2025-07-29T19:26:07.000Z,754,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,1666,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,856,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,1708,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,2161,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,1372,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,2809,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,2326,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,2401,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,1566,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,2981,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,1090,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,1835,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,1281,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,246,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,1819,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,381,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,1973,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,754,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I61,15,T2,2025-07-31T11:18:07.000Z,1993,99,OBSERVED_OVERRIDE,OBSERVED_CURRENT_OVERRIDE,true
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,1666,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,856,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,1708,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,2161,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,1372,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,2809,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,2326,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,2401,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,1566,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,2981,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,1090,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,1835,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,1281,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,246,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,1819,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,381,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,1973,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,754,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I65,15,T2,2025-08-03T15:34:38.000Z,1639,99,OBSERVED_OVERRIDE,OBSERVED_CURRENT_OVERRIDE,true
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,1666,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,856,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,1708,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,2161,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,1372,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,2809,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,2326,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,2401,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,1566,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,2981,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,1090,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,1835,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,1281,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,246,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,1819,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,381,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,1973,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,754,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I58,15,T2,2025-08-04T13:42:18.000Z,857,99,OBSERVED_OVERRIDE,OBSERVED_CURRENT_OVERRIDE,true
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,1666,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,856,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,1708,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,2161,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,1372,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,2809,0,CORRIDOR,POLICY_UNIVERSE,true
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,2326,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,2401,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,1566,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,2981,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,1090,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,1835,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,1281,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,246,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,1819,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,381,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,1973,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I60,15,T2,2025-08-05T10:04:16.000Z,754,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,1666,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,856,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,1708,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,2161,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,1372,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,2809,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,2326,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,2401,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,1566,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,2981,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,1090,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,1835,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,1281,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,246,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,1819,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,381,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,1973,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,754,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,2878,0,CORRIDOR,POLICY_UNIVERSE,false
L15:T2:I63,15,T2,2025-08-09T10:52:32.000Z,124,99,OBSERVED_OVERRIDE,OBSERVED_CURRENT_OVERRIDE,true
